datetime,conductivity,temp,conductivity_cor,salinity,salinity_cor
2021-06-09T21:30:00Z,31175.5,20.88,39863.16703629087,21.265194245185096,27.914993316660656
2021-06-09T21:45:00Z,31094.8,20.6,39757.841421163095,21.343588429978926,28.016158359239135
2021-06-09T22:00:00Z,30969.5,20.19,39594.30611043806,21.45423463422641,28.15859321571209
2021-06-09T22:15:00Z,30620.3,19.63,39138.5476866138,21.47010870171398,28.170134495712226
2021-06-09T22:30:00Z,30008.9,18.3,38340.57889988368,21.678649698677123,28.427583279295785
2021-06-09T22:45:00Z,29399.7,16.42,37545.48144342966,22.196382394073233,29.090472651746918
2021-06-09T23:00:00Z,28939.4,15.44,36944.72084066244,22.3576183881043,29.288050976867282
2021-06-09T23:15:00Z,28654.3,14.91,36572.62253988266,22.41514020825377,29.354467494831702
2021-06-09T23:30:00Z,28550.1,14.57,36436.62589680566,22.52049471589924,29.489421656698486
2021-06-09T23:45:00Z,28512.7,14.39,36387.813282111994,22.592257209327645,29.582421272288986
2021-06-10T00:00:00Z,28472.5,14.2,36335.34624706693,22.667898401934156,29.68040829686219
2021-06-10T00:15:00Z,28389.8,13.98,36227.41033168816,22.724301802657408,29.751698636199254
2021-06-10T00:30:00Z,28352.9,13.9,36179.25029205725,22.738879930767215,29.76959672448159
2021-06-10T00:45:00Z,28290.6,13.79,36097.93943923865,22.74873639592703,29.780432918071547
2021-06-10T01:00:00Z,28254,13.71,36050.17094464539,22.76362559641341,29.79873695385058
2021-06-10T01:15:00Z,28195.1,13.6,35973.29760225349,22.77652110622804,29.813659266968276
2021-06-10T01:30:00Z,28203.5,13.6,35984.26086330769,22.783988906330805,29.82374727510193
2021-06-10T01:45:00Z,28169.9,13.58,35940.40781909092,22.76597900173934,29.798963177962666
2021-06-10T02:00:00Z,28164.3,13.59,35933.09897838812,22.755068893787197,29.784453062832895
2021-06-10T02:15:00Z,28197.9,13.62,35976.9520226049,22.7671476955295,29.801452040972734
2021-06-10T02:30:00Z,28150.4,13.51,35914.95739164369,22.7901921134888,29.830074863656368
2021-06-10T02:45:00Z,28089.2,13.34,35835.082203963146,22.836860878746094,29.889219687441763
2021-06-10T03:00:00Z,28058.7,13.22,35795.27512513543,22.88135152900524,29.946550814773616
2021-06-10T03:15:00Z,28017.3,13.18,35741.24190993977,22.8681710089179,29.927820678001247
2021-06-10T03:30:00Z,28022.8,13.19,35748.42023563001,22.867114036406576,29.926624452753007
2021-06-10T03:45:00Z,28050.4,13.21,35784.44237909379,22.879899291415718,29.94435776324077
2021-06-10T04:00:00Z,28033.8,13.22,35762.7768870105,22.85900841326054,29.916369392972104
2021-06-10T04:15:00Z,28047.7,13.23,35780.91847375494,22.86548816522537,29.925353446673938
2021-06-10T04:30:00Z,28033.8,13.25,35762.7768870105,22.841048085611792,29.89280172345947
2021-06-10T04:45:00Z,28033.8,13.26,35762.7768870105,22.835066355582395,29.884952464247
2021-06-10T05:00:00Z,28039.4,13.26,35770.085727713296,22.840085788291393,29.891732663311934
2021-06-10T05:15:00Z,28047.7,13.28,35780.91847375494,22.835563079742403,29.886084735703975
2021-06-10T05:30:00Z,28028.3,13.27,35755.59856132025,22.82415877368367,29.87044937119505
2021-06-10T05:45:00Z,28022.8,13.23,35748.42023563001,22.843152092765227,29.89518191095216
2021-06-10T06:00:00Z,28028.3,13.22,35755.59856132025,22.85407353794784,29.90970337812954
2021-06-10T06:15:00Z,28022.8,13.22,35748.42023563001,22.849138789679827,29.903037567476897
2021-06-10T06:30:00Z,28017.3,13.22,35741.24190993977,22.84420416846458,29.896371961020254
2021-06-10T06:45:00Z,28006.3,13.23,35726.885258559276,22.828352514931535,29.87519102932399
2021-06-10T07:00:00Z,28028.3,13.23,35755.59856132025,22.84808553941181,29.901845946414632
2021-06-10T07:15:00Z,28000.7,13.25,35719.57641785648,22.81137451647131,29.852719552114763
2021-06-10T07:30:00Z,28017.3,13.27,35741.24190993977,22.814302409251262,29.857135690456378
2021-06-10T07:45:00Z,28006.3,13.27,35726.885258559276,22.804446552253204,29.84382282505764
2021-06-10T08:00:00Z,28025.6,13.27,35752.07465598141,22.8217394372455,29.867181392240497
2021-06-10T08:15:00Z,28025.6,13.28,35752.07465598141,22.815764683620458,29.859341396817513
2021-06-10T08:30:00Z,28022.8,13.27,35748.42023563001,22.819230528042237,29.863792428911285
2021-06-10T08:45:00Z,28000.7,13.27,35719.57641785648,22.79942921999694,29.837045679523257
2021-06-10T09:00:00Z,28031.1,13.28,35759.25298167165,22.82069169493399,29.865996671427727
2021-06-10T09:15:00Z,28025.6,13.28,35752.07465598141,22.815764683620458,29.859341396817513
2021-06-10T09:30:00Z,28014.5,13.3,35737.58748958837,22.79388474692043,29.830247538108082
