Date,Time,Abs Pres (kPa) c:1 2
07/29/21,14:30:00,112.833
07/29/21,14:45:00,112.490
07/29/21,15:00:00,112.378
07/29/21,15:15:00,112.320
07/29/21,15:30:00,112.263
07/29/21,15:45:00,112.358
07/29/21,16:00:00,112.751
07/29/21,16:15:00,113.308
07/29/21,16:30:00,113.850
07/29/21,16:45:00,114.542
07/29/21,17:00:00,115.341
07/29/21,17:15:00,116.098
07/29/21,17:30:00,116.856
07/29/21,17:45:00,117.736
07/29/21,18:00:00,118.827
07/29/21,18:15:00,119.981
07/29/21,18:30:00,121.166
07/29/21,18:45:00,122.341
07/29/21,19:00:00,123.401
07/29/21,19:15:00,124.368
07/29/21,19:30:00,125.361
07/29/21,19:45:00,126.209
07/29/21,20:00:00,127.120
07/29/21,20:15:00,128.048
07/29/21,20:30:00,128.971
07/29/21,20:45:00,129.897
07/29/21,21:00:00,130.666
07/29/21,21:15:00,131.290
07/29/21,21:30:00,131.688
07/29/21,21:45:00,131.909
07/29/21,22:00:00,131.893
07/29/21,22:15:00,131.831
07/29/21,22:30:00,131.697
07/29/21,22:45:00,131.609
07/29/21,23:00:00,131.516
07/29/21,23:15:00,131.361
07/29/21,23:30:00,131.130
07/29/21,23:45:00,130.743
07/30/21,00:00:00,130.095
07/30/21,00:15:00,129.246
07/30/21,00:30:00,128.325
07/30/21,00:45:00,127.251
07/30/21,01:00:00,126.215
07/30/21,01:15:00,125.147
07/30/21,01:30:00,124.093
07/30/21,01:45:00,123.237
07/30/21,02:00:00,122.443
07/30/21,02:15:00,121.661
07/30/21,02:30:00,120.970
07/30/21,02:45:00,120.227
07/30/21,03:00:00,119.502
07/30/21,03:15:00,118.671
07/30/21,03:30:00,117.917
07/30/21,03:45:00,117.259
07/30/21,04:00:00,116.724
07/30/21,04:15:00,116.334
07/30/21,04:30:00,116.016
07/30/21,04:45:00,115.821
07/30/21,05:00:00,115.672
07/30/21,05:15:00,115.492
07/30/21,05:30:00,115.370
07/30/21,05:45:00,115.328
07/30/21,06:00:00,115.404
07/30/21,06:15:00,115.603
07/30/21,06:30:00,115.855
07/30/21,06:45:00,116.234
07/30/21,07:00:00,116.758
07/30/21,07:15:00,117.286
07/30/21,07:30:00,117.894
07/30/21,07:45:00,118.422
07/30/21,08:00:00,118.893
07/30/21,08:15:00,119.315
07/30/21,08:30:00,119.667
07/30/21,08:45:00,119.970
07/30/21,09:00:00,120.273
07/30/21,09:15:00,120.621
07/30/21,09:30:00,120.970
07/30/21,09:45:00,121.369
07/30/21,10:00:00,121.672
07/30/21,10:15:00,121.780
07/30/21,10:30:00,121.780
07/30/21,10:45:00,121.672
07/30/21,11:00:00,121.492
07/30/21,11:15:00,121.308
07/30/21,11:30:00,121.220
07/30/21,11:45:00,121.086
07/30/21,12:00:00,121.040
07/30/21,12:15:00,120.890
07/30/21,12:30:00,120.645
07/30/21,12:45:00,120.234
07/30/21,13:00:00,119.751
07/30/21,13:15:00,119.192
07/30/21,13:30:00,118.682
07/30/21,13:45:00,118.204
07/30/21,14:00:00,117.786
07/30/21,14:15:00,117.487
07/30/21,14:30:00,117.353
07/30/21,14:45:00,117.265
07/30/21,15:00:00,117.143
07/30/21,15:15:00,117.051
07/30/21,15:30:00,116.883
07/30/21,15:45:00,116.733
07/30/21,16:00:00,116.611
07/30/21,16:15:00,116.706
07/30/21,16:30:00,116.886
07/30/21,16:45:00,117.234
07/30/21,17:00:00,117.717
07/30/21,17:15:00,118.310
07/30/21,17:30:00,118.870
07/30/21,17:45:00,119.552
07/30/21,18:00:00,120.204
07/30/21,18:15:00,120.856
07/30/21,18:30:00,121.519
07/30/21,18:45:00,122.214
07/30/21,19:00:00,122.909
07/30/21,19:15:00,123.761
07/30/21,19:30:00,124.675
07/30/21,19:45:00,125.565
07/30/21,20:00:00,126.548
07/30/21,20:15:00,127.422
07/30/21,20:30:00,128.299
07/30/21,20:45:00,128.922
07/30/21,21:00:00,129.423
07/30/21,21:15:00,129.850
07/30/21,21:30:00,130.181
07/30/21,21:45:00,130.563
07/30/21,22:00:00,130.805
07/30/21,22:15:00,131.110
07/30/21,22:30:00,131.379
07/30/21,22:45:00,131.498
07/30/21,23:00:00,131.462
07/30/21,23:15:00,131.184
07/30/21,23:30:00,130.705
07/30/21,23:45:00,130.149
07/31/21,00:00:00,129.598
07/31/21,00:15:00,128.919
07/31/21,00:30:00,128.256
07/31/21,00:45:00,127.629
07/31/21,01:00:00,126.956
07/31/21,01:15:00,126.232
07/31/21,01:30:00,125.307
07/31/21,01:45:00,124.410
07/31/21,02:00:00,123.389
07/31/21,02:15:00,122.327
07/31/21,02:30:00,121.261
07/31/21,02:45:00,120.276
07/31/21,03:00:00,119.376
07/31/21,03:15:00,118.595
07/31/21,03:30:00,117.837
07/31/21,03:45:00,117.098
07/31/21,04:00:00,116.475
07/31/21,04:15:00,115.772
07/31/21,04:30:00,115.092
07/31/21,04:45:00,114.480
07/31/21,05:00:00,113.911
07/31/21,05:15:00,113.436
07/31/21,05:30:00,113.169
07/31/21,05:45:00,113.127
07/31/21,06:00:00,113.188
07/31/21,06:15:00,113.157
07/31/21,06:30:00,113.157
07/31/21,06:45:00,113.199
07/31/21,07:00:00,113.215
07/31/21,07:15:00,113.321
07/31/21,07:30:00,113.638
07/31/21,07:45:00,114.169
07/31/21,08:00:00,114.723
07/31/21,08:15:00,115.503
07/31/21,08:30:00,116.238
07/31/21,08:45:00,116.911
07/31/21,09:00:00,117.569
07/31/21,09:15:00,118.021
07/31/21,09:30:00,118.430
07/31/21,09:45:00,118.779
07/31/21,10:00:00,119.372
07/31/21,10:15:00,119.817
07/31/21,10:30:00,120.319
07/31/21,10:45:00,120.717
07/31/21,11:00:00,121.143
07/31/21,11:15:00,121.630
07/31/21,11:30:00,121.964
07/31/21,11:45:00,122.025
07/31/21,12:00:00,122.405
07/31/21,12:15:00,122.544
07/31/21,12:30:00,122.467
07/31/21,12:45:00,122.570
07/31/21,13:00:00,122.233
07/31/21,13:15:00,122.325
07/31/21,13:30:00,122.248
07/31/21,13:45:00,122.263
07/31/21,14:00:00,122.060
07/31/21,14:15:00,121.875
07/31/21,14:30:00,121.588
07/31/21,14:45:00,121.296
07/31/21,15:00:00,120.993
07/31/21,15:15:00,120.871
07/31/21,15:30:00,120.629
07/31/21,15:45:00,120.265
07/31/21,16:00:00,120.388
07/31/21,16:15:00,120.403
07/31/21,16:30:00,120.572
07/31/21,16:45:00,120.633
07/31/21,17:00:00,120.905
07/31/21,17:15:00,121.070
07/31/21,17:30:00,121.346
07/31/21,17:45:00,121.496
07/31/21,18:00:00,121.707
07/31/21,18:15:00,122.102
07/31/21,18:30:00,122.359
07/31/21,18:45:00,122.977
07/31/21,19:00:00,123.322
07/31/21,19:15:00,123.863
07/31/21,19:30:00,124.450
07/31/21,19:45:00,124.976
07/31/21,20:00:00,125.525
07/31/21,20:15:00,126.179
07/31/21,20:30:00,126.773
07/31/21,20:45:00,127.134
07/31/21,21:00:00,127.684
07/31/21,21:15:00,128.297
07/31/21,21:30:00,128.678
07/31/21,21:45:00,129.213
07/31/21,22:00:00,129.583
07/31/21,22:15:00,129.877
07/31/21,22:30:00,130.093
07/31/21,22:45:00,130.155
07/31/21,23:00:00,130.020
07/31/21,23:15:00,129.897
07/31/21,23:30:00,129.773
07/31/21,23:45:00,129.480
08/01/21,00:00:00,129.125
08/01/21,00:15:00,128.739
08/01/21,00:30:00,128.493
08/01/21,00:45:00,127.968
08/01/21,01:00:00,127.295
08/01/21,01:15:00,126.740
08/01/21,01:30:00,125.806
08/01/21,01:45:00,124.988
08/01/21,02:00:00,124.235
08/01/21,02:15:00,123.275
08/01/21,02:30:00,122.273
08/01/21,02:45:00,121.311
08/01/21,03:00:00,120.406
08/01/21,03:15:00,119.582
08/01/21,03:30:00,118.691
08/01/21,03:45:00,117.773
08/01/21,04:00:00,117.019
08/01/21,04:15:00,116.132
08/01/21,04:30:00,115.315
08/01/21,04:45:00,114.479
08/01/21,05:00:00,113.736
08/01/21,05:15:00,113.099
08/01/21,05:30:00,112.517
08/01/21,05:45:00,112.056
08/01/21,06:00:00,111.763
08/01/21,06:15:00,111.410
08/01/21,06:30:00,111.224
08/01/21,06:45:00,111.129
08/01/21,07:00:00,111.084
08/01/21,07:15:00,110.989
08/01/21,07:30:00,111.080
08/01/21,07:45:00,111.278
08/01/21,08:00:00,111.525
08/01/21,08:15:00,111.920
08/01/21,08:30:00,112.396
08/01/21,08:45:00,112.944
08/01/21,09:00:00,113.660
08/01/21,09:15:00,114.331
08/01/21,09:30:00,115.018
08/01/21,09:45:00,115.747
08/01/21,10:00:00,116.431
08/01/21,10:15:00,117.069
08/01/21,10:30:00,117.677
08/01/21,10:45:00,118.312
08/01/21,11:00:00,118.905
08/01/21,11:15:00,119.613
08/01/21,11:30:00,120.325
08/01/21,11:45:00,120.930
08/01/21,12:00:00,121.565
08/01/21,12:15:00,122.074
08/01/21,12:30:00,122.466
08/01/21,12:45:00,122.731
08/01/21,13:00:00,122.942
08/01/21,13:15:00,123.034
08/01/21,13:30:00,123.350
08/01/21,13:45:00,123.653
08/01/21,14:00:00,124.006
08/01/21,14:15:00,124.349
08/01/21,14:30:00,124.537
08/01/21,14:45:00,124.691
08/01/21,15:00:00,124.691
08/01/21,15:15:00,124.561
08/01/21,15:30:00,124.365
08/01/21,15:45:00,124.027
08/01/21,16:00:00,123.908
08/01/21,16:15:00,123.820
08/01/21,16:30:00,123.897
08/01/21,16:45:00,123.963
08/01/21,17:00:00,124.101
08/01/21,17:15:00,124.255
08/01/21,17:30:00,124.224
08/01/21,17:45:00,124.209
08/01/21,18:00:00,124.228
08/01/21,18:15:00,124.182
08/01/21,18:30:00,124.336
08/01/21,18:45:00,124.536
08/01/21,19:00:00,124.797
08/01/21,19:15:00,125.228
08/01/21,19:30:00,125.674
08/01/21,19:45:00,126.029
08/01/21,20:00:00,126.290
08/01/21,20:15:00,126.579
08/01/21,20:30:00,126.922
08/01/21,20:45:00,127.231
08/01/21,21:00:00,127.590
08/01/21,21:15:00,128.006
08/01/21,21:30:00,128.407
08/01/21,21:45:00,128.809
08/01/21,22:00:00,129.168
08/01/21,22:15:00,129.446
08/01/21,22:30:00,129.662
08/01/21,22:45:00,129.848
08/01/21,23:00:00,129.941
08/01/21,23:15:00,129.899
08/01/21,23:30:00,129.883
08/01/21,23:45:00,129.821
08/02/21,00:00:00,129.713
08/02/21,00:15:00,129.574
08/02/21,00:30:00,129.327
08/02/21,00:45:00,129.033
08/02/21,01:00:00,128.508
08/02/21,01:15:00,127.937
08/02/21,01:30:00,127.263
08/02/21,01:45:00,126.470
08/02/21,02:00:00,125.684
08/02/21,02:15:00,124.910
08/02/21,02:30:00,124.098
08/02/21,02:45:00,123.252
08/02/21,03:00:00,122.392
08/02/21,03:15:00,121.502
08/02/21,03:30:00,120.613
08/02/21,03:45:00,119.728
08/02/21,04:00:00,118.691
08/02/21,04:15:00,117.638
08/02/21,04:30:00,116.686
08/02/21,04:45:00,115.746
08/02/21,05:00:00,114.800
08/02/21,05:15:00,113.976
08/02/21,05:30:00,113.378
08/02/21,05:45:00,112.753
08/02/21,06:00:00,112.140
08/02/21,06:15:00,111.562
08/02/21,06:30:00,110.942
08/02/21,06:45:00,110.437
08/02/21,07:00:00,109.966
08/02/21,07:15:00,109.601
08/02/21,07:30:00,109.355
08/02/21,07:45:00,109.233
08/02/21,08:00:00,109.215
08/02/21,08:15:00,109.309
08/02/21,08:30:00,109.537
08/02/21,08:45:00,109.825
08/02/21,09:00:00,110.205
08/02/21,09:15:00,110.737
08/02/21,09:30:00,111.410
08/02/21,09:45:00,112.049
08/02/21,10:00:00,112.856
08/02/21,10:15:00,113.664
08/02/21,10:30:00,114.503
08/02/21,10:45:00,115.342
08/02/21,11:00:00,116.258
08/02/21,11:15:00,117.084
08/02/21,11:30:00,117.864
08/02/21,11:45:00,118.637
08/02/21,12:00:00,119.372
08/02/21,12:15:00,120.008
08/02/21,12:30:00,120.709
08/02/21,12:45:00,121.302
08/02/21,13:00:00,122.000
08/02/21,13:15:00,122.629
08/02/21,13:30:00,123.193
08/02/21,13:45:00,123.801
08/02/21,14:00:00,124.354
08/02/21,14:15:00,124.803
08/02/21,14:30:00,125.224
08/02/21,14:45:00,125.670
08/02/21,15:00:00,126.088
08/02/21,15:15:00,126.348
08/02/21,15:30:00,126.581
08/02/21,15:45:00,126.746
08/02/21,16:00:00,126.821
08/02/21,16:15:00,126.847
08/02/21,16:30:00,126.799
08/02/21,16:45:00,126.631
08/02/21,17:00:00,126.489
08/02/21,17:15:00,126.370
08/02/21,17:30:00,126.184
08/02/21,17:45:00,126.082
08/02/21,18:00:00,125.981
08/02/21,18:15:00,125.952
08/02/21,18:30:00,125.972
08/02/21,18:45:00,125.983
08/02/21,19:00:00,126.076
08/02/21,19:15:00,126.157
08/02/21,19:30:00,126.245
08/02/21,19:45:00,126.359
08/02/21,20:00:00,126.549
08/02/21,20:15:00,126.707
08/02/21,20:30:00,126.896
08/02/21,20:45:00,127.096
08/02/21,21:00:00,127.378
08/02/21,21:15:00,127.629
08/02/21,21:30:00,127.922
08/02/21,21:45:00,128.153
08/02/21,22:00:00,128.303
08/02/21,22:15:00,128.457
08/02/21,22:30:00,128.658
08/02/21,22:45:00,128.777
08/02/21,23:00:00,128.947
08/02/21,23:15:00,129.125
08/02/21,23:30:00,129.286
08/02/21,23:45:00,129.392
08/03/21,00:00:00,129.344
08/03/21,00:15:00,129.205
08/03/21,00:30:00,129.042
08/03/21,00:45:00,128.753
08/03/21,01:00:00,128.424
08/03/21,01:15:00,128.127
08/03/21,01:30:00,127.742
08/03/21,01:45:00,127.367
08/03/21,02:00:00,126.903
08/03/21,02:15:00,126.283
08/03/21,02:30:00,125.602
08/03/21,02:45:00,124.780
08/03/21,03:00:00,123.848
08/03/21,03:15:00,122.970
08/03/21,03:30:00,121.973
08/03/21,03:45:00,120.977
08/03/21,04:00:00,120.042
08/03/21,04:15:00,119.082
08/03/21,04:30:00,118.172
08/03/21,04:45:00,117.195
08/03/21,05:00:00,116.248
08/03/21,05:15:00,115.313
08/03/21,05:30:00,114.348
08/03/21,05:45:00,113.357
08/03/21,06:00:00,112.446
08/03/21,06:15:00,111.669
08/03/21,06:30:00,110.949
08/03/21,06:45:00,110.329
08/03/21,07:00:00,109.740
08/03/21,07:15:00,109.196
08/03/21,07:30:00,108.680
08/03/21,07:45:00,108.119
08/03/21,08:00:00,107.709
08/03/21,08:15:00,107.342
08/03/21,08:30:00,107.096
08/03/21,08:45:00,107.081
08/03/21,09:00:00,107.248
08/03/21,09:15:00,107.554
08/03/21,09:30:00,108.024
08/03/21,09:45:00,108.574
08/03/21,10:00:00,109.196
08/03/21,10:15:00,109.868
08/03/21,10:30:00,110.552
08/03/21,10:45:00,111.355
08/03/21,11:00:00,112.280
08/03/21,11:15:00,113.221
08/03/21,11:30:00,114.174
08/03/21,11:45:00,115.098
08/03/21,12:00:00,116.140
08/03/21,12:15:00,117.092
08/03/21,12:30:00,118.071
08/03/21,12:45:00,119.008
08/03/21,13:00:00,119.972
08/03/21,13:15:00,120.902
08/03/21,13:30:00,121.759
08/03/21,13:45:00,122.622
08/03/21,14:00:00,123.396
08/03/21,14:15:00,124.125
08/03/21,14:30:00,124.828
08/03/21,14:45:00,125.480
08/03/21,15:00:00,126.195
08/03/21,15:15:00,126.668
08/03/21,15:30:00,127.150
08/03/21,15:45:00,127.654
08/03/21,16:00:00,127.927
08/03/21,16:15:00,128.235
08/03/21,16:30:00,128.466
08/03/21,16:45:00,128.543
08/03/21,17:00:00,128.528
08/03/21,17:15:00,128.594
08/03/21,17:30:00,128.424
08/03/21,17:45:00,128.389
08/03/21,18:00:00,128.019
08/03/21,18:15:00,127.665
08/03/21,18:30:00,127.977
08/03/21,18:45:00,127.592
08/03/21,19:00:00,127.500
08/03/21,19:15:00,127.407
08/03/21,19:30:00,127.345
08/03/21,19:45:00,127.438
08/03/21,20:00:00,127.381
08/03/21,20:15:00,127.304
08/03/21,20:30:00,127.519
08/03/21,20:45:00,127.689
08/03/21,21:00:00,127.519
08/03/21,21:15:00,127.678
08/03/21,21:30:00,127.744
08/03/21,21:45:00,128.015
08/03/21,22:00:00,127.973
08/03/21,22:15:00,127.973
08/03/21,22:30:00,127.962
08/03/21,22:45:00,127.977
08/03/21,23:00:00,128.136
08/03/21,23:15:00,128.336
08/03/21,23:30:00,128.552
08/03/21,23:45:00,128.826
08/04/21,00:00:00,128.980
08/04/21,00:15:00,129.103
08/04/21,00:30:00,129.088
08/04/21,00:45:00,129.011
08/04/21,01:00:00,128.676
08/04/21,01:15:00,128.356
08/04/21,01:30:00,128.182
08/04/21,01:45:00,127.889
08/04/21,02:00:00,127.535
08/04/21,02:15:00,127.334
08/04/21,02:30:00,126.980
08/04/21,02:45:00,126.584
08/04/21,03:00:00,125.961
08/04/21,03:15:00,125.185
08/04/21,03:30:00,124.167
08/04/21,03:45:00,123.281
08/04/21,04:00:00,122.139
08/04/21,04:15:00,121.188
08/04/21,04:30:00,120.322
08/04/21,04:45:00,119.410
08/04/21,05:00:00,118.507
08/04/21,05:15:00,117.623
08/04/21,05:30:00,116.609
08/04/21,05:45:00,115.578
08/04/21,06:00:00,114.452
08/04/21,06:15:00,113.506
08/04/21,06:30:00,112.485
08/04/21,06:45:00,111.570
08/04/21,07:00:00,110.725
08/04/21,07:15:00,109.937
08/04/21,07:30:00,109.299
08/04/21,07:45:00,108.631
08/04/21,08:00:00,108.103
08/04/21,08:15:00,107.606
08/04/21,08:30:00,107.166
08/04/21,08:45:00,106.802
08/04/21,09:00:00,106.529
08/04/21,09:15:00,106.335
08/04/21,09:30:00,106.232
08/04/21,09:45:00,106.323
08/04/21,10:00:00,106.524
08/04/21,10:15:00,106.906
08/04/21,10:30:00,107.497
08/04/21,10:45:00,108.244
08/04/21,11:00:00,109.110
08/04/21,11:15:00,110.064
08/04/21,11:30:00,111.019
08/04/21,11:45:00,112.081
08/04/21,12:00:00,113.145
08/04/21,12:15:00,114.209
08/04/21,12:30:00,115.286
08/04/21,12:45:00,116.363
08/04/21,13:00:00,117.461
08/04/21,13:15:00,118.499
08/04/21,13:30:00,119.453
08/04/21,13:45:00,120.514
08/04/21,14:00:00,121.526
08/04/21,14:15:00,122.531
08/04/21,14:30:00,123.532
08/04/21,14:45:00,124.502
08/04/21,15:00:00,125.442
08/04/21,15:15:00,126.252
08/04/21,15:30:00,126.958
08/04/21,15:45:00,127.658
08/04/21,16:00:00,128.250
08/04/21,16:15:00,128.775
08/04/21,16:30:00,129.286
08/04/21,16:45:00,129.780
08/04/21,17:00:00,130.042
08/04/21,17:15:00,130.139
08/04/21,17:30:00,130.139
08/04/21,17:45:00,129.985
08/04/21,18:00:00,129.846
08/04/21,18:15:00,129.650
08/04/21,18:30:00,129.495
08/04/21,18:45:00,129.326
08/04/21,19:00:00,129.145
08/04/21,19:15:00,128.924
08/04/21,19:30:00,128.755
08/04/21,19:45:00,128.636
08/04/21,20:00:00,128.497
08/04/21,20:15:00,128.327
08/04/21,20:30:00,128.250
08/04/21,20:45:00,128.142
08/04/21,21:00:00,128.050
08/04/21,21:15:00,128.045
08/04/21,21:30:00,128.045
08/04/21,21:45:00,128.092
08/04/21,22:00:00,128.169
08/04/21,22:15:00,128.112
08/04/21,22:30:00,128.065
08/04/21,22:45:00,128.004
08/04/21,23:00:00,128.019
08/04/21,23:15:00,128.050
08/04/21,23:30:00,128.127
08/04/21,23:45:00,128.343
08/05/21,00:00:00,128.590
08/05/21,00:15:00,128.805
08/05/21,00:30:00,128.975
08/05/21,00:45:00,128.991
08/05/21,01:00:00,128.872
08/05/21,01:15:00,128.794
08/05/21,01:30:00,128.587
08/05/21,01:45:00,128.488
08/05/21,02:00:00,128.365
08/05/21,02:15:00,128.308
08/05/21,02:30:00,128.184
08/05/21,02:45:00,127.942
08/05/21,03:00:00,127.576
08/05/21,03:15:00,127.081
08/05/21,03:30:00,126.412
08/05/21,03:45:00,125.569
08/05/21,04:00:00,124.765
08/05/21,04:15:00,123.816
08/05/21,04:30:00,122.842
08/05/21,04:45:00,121.841
08/05/21,05:00:00,121.060
08/05/21,05:15:00,120.061
08/05/21,05:30:00,119.047
08/05/21,05:45:00,118.021
08/05/21,06:00:00,116.885
08/05/21,06:15:00,115.711
08/05/21,06:30:00,114.722
08/05/21,06:45:00,113.664
08/05/21,07:00:00,112.665
08/05/21,07:15:00,111.892
08/05/21,07:30:00,110.963
08/05/21,07:45:00,110.145
08/05/21,08:00:00,109.255
08/05/21,08:15:00,108.453
08/05/21,08:30:00,107.676
08/05/21,08:45:00,106.921
08/05/21,09:00:00,106.254
08/05/21,09:15:00,105.709
08/05/21,09:30:00,105.327
08/05/21,09:45:00,105.054
08/05/21,10:00:00,104.982
08/05/21,10:15:00,105.091
08/05/21,10:30:00,105.336
08/05/21,10:45:00,105.676
08/05/21,11:00:00,106.130
08/05/21,11:15:00,106.682
08/05/21,11:30:00,107.338
08/05/21,11:45:00,108.191
08/05/21,12:00:00,109.212
08/05/21,12:15:00,110.383
08/05/21,12:30:00,111.692
08/05/21,12:45:00,113.000
08/05/21,13:00:00,114.278
08/05/21,13:15:00,115.630
08/05/21,13:30:00,116.797
08/05/21,13:45:00,117.881
08/05/21,14:00:00,118.916
08/05/21,14:15:00,119.947
08/05/21,14:30:00,121.073
08/05/21,14:45:00,122.161
08/05/21,15:00:00,123.434
08/05/21,15:15:00,124.480
08/05/21,15:30:00,125.713
08/05/21,15:45:00,126.709
08/05/21,16:00:00,127.634
08/05/21,16:15:00,128.435
08/05/21,16:30:00,129.068
08/05/21,16:45:00,129.542
08/05/21,17:00:00,130.016
08/05/21,17:15:00,130.418
08/05/21,17:30:00,130.795
08/05/21,17:45:00,130.996
08/05/21,18:00:00,131.212
08/05/21,18:15:00,131.192
08/05/21,18:30:00,131.115
08/05/21,18:45:00,131.007
08/05/21,19:00:00,130.641
08/05/21,19:15:00,130.327
08/05/21,19:30:00,130.080
08/05/21,19:45:00,129.540
08/05/21,20:00:00,129.313
08/05/21,20:15:00,129.081
08/05/21,20:30:00,129.019
08/05/21,20:45:00,128.850
08/05/21,21:00:00,128.618
08/05/21,21:15:00,128.464
08/05/21,21:30:00,128.294
08/05/21,21:45:00,127.990
08/05/21,22:00:00,127.744
08/05/21,22:15:00,127.667
08/05/21,22:30:00,127.574
08/05/21,22:45:00,127.548
08/05/21,23:00:00,127.656
08/05/21,23:15:00,127.748
08/05/21,23:30:00,127.979
08/05/21,23:45:00,128.103
08/06/21,00:00:00,128.138
08/06/21,00:15:00,128.246
08/06/21,00:30:00,128.290
08/06/21,00:45:00,128.424
08/06/21,01:00:00,128.532
08/06/21,01:15:00,128.633
08/06/21,01:30:00,128.777
08/06/21,01:45:00,129.043
08/06/21,02:00:00,129.152
08/06/21,02:15:00,129.198
08/06/21,02:30:00,129.145
08/06/21,02:45:00,128.918
08/06/21,03:00:00,128.553
08/06/21,03:15:00,128.182
08/06/21,03:30:00,127.674
08/06/21,03:45:00,127.069
08/06/21,04:00:00,126.511
08/06/21,04:15:00,125.907
08/06/21,04:30:00,125.260
08/06/21,04:45:00,124.599
08/06/21,05:00:00,123.922
08/06/21,05:15:00,123.072
08/06/21,05:30:00,122.130
08/06/21,05:45:00,121.089
08/06/21,06:00:00,119.931
08/06/21,06:15:00,118.774
08/06/21,06:30:00,117.511
08/06/21,06:45:00,116.291
08/06/21,07:00:00,115.048
08/06/21,07:15:00,113.963
08/06/21,07:30:00,112.989
08/06/21,07:45:00,111.960
08/06/21,08:00:00,111.051
08/06/21,08:15:00,110.108
08/06/21,08:30:00,109.180
08/06/21,08:45:00,108.163
08/06/21,09:00:00,107.140
08/06/21,09:15:00,106.330
08/06/21,09:30:00,105.645
08/06/21,09:45:00,105.069
08/06/21,10:00:00,104.646
08/06/21,10:15:00,104.343
08/06/21,10:30:00,104.192
08/06/21,10:45:00,104.222
08/06/21,11:00:00,104.268
08/06/21,11:15:00,104.392
08/06/21,11:30:00,104.625
08/06/21,11:45:00,104.991
08/06/21,12:00:00,105.615
08/06/21,12:15:00,106.728
08/06/21,12:30:00,108.024
08/06/21,12:45:00,109.242
08/06/21,13:00:00,110.489
08/06/21,13:15:00,111.860
08/06/21,13:30:00,113.144
08/06/21,13:45:00,114.331
08/06/21,14:00:00,115.599
08/06/21,14:15:00,116.861
08/06/21,14:30:00,118.056
08/06/21,14:45:00,119.318
08/06/21,15:00:00,120.483
08/06/21,15:15:00,121.804
08/06/21,15:30:00,123.103
08/06/21,15:45:00,124.338
08/06/21,16:00:00,125.479
08/06/21,16:15:00,126.507
08/06/21,16:30:00,127.464
08/06/21,16:45:00,128.389
08/06/21,17:00:00,129.160
08/06/21,17:15:00,129.977
08/06/21,17:30:00,130.472
08/06/21,17:45:00,130.924
08/06/21,18:00:00,131.171
08/06/21,18:15:00,131.357
08/06/21,18:30:00,131.295
08/06/21,18:45:00,131.233
08/06/21,19:00:00,131.001
08/06/21,19:15:00,130.801
08/06/21,19:30:00,130.723
08/06/21,19:45:00,130.646
08/06/21,20:00:00,130.507
08/06/21,20:15:00,130.172
08/06/21,20:30:00,129.781
08/06/21,20:45:00,129.318
08/06/21,21:00:00,128.763
08/06/21,21:15:00,128.193
08/06/21,21:30:00,127.766
08/06/21,21:45:00,127.458
08/06/21,22:00:00,127.319
08/06/21,22:15:00,127.350
08/06/21,22:30:00,127.381
08/06/21,22:45:00,127.277
08/06/21,23:00:00,127.323
08/06/21,23:15:00,127.185
08/06/21,23:30:00,127.112
08/06/21,23:45:00,127.055
08/07/21,00:00:00,127.029
08/07/21,00:15:00,127.172
08/07/21,00:30:00,127.352
08/07/21,00:45:00,127.737
08/07/21,01:00:00,128.015
08/07/21,01:15:00,128.246
08/07/21,01:30:00,128.600
08/07/21,01:45:00,128.755
08/07/21,02:00:00,128.955
08/07/21,02:15:00,129.202
08/07/21,02:30:00,129.140
08/07/21,02:45:00,129.156
08/07/21,03:00:00,129.171
08/07/21,03:15:00,129.032
08/07/21,03:30:00,128.971
08/07/21,03:45:00,128.867
08/07/21,04:00:00,128.435
08/07/21,04:15:00,128.189
08/07/21,04:30:00,127.772
08/07/21,04:45:00,127.141
08/07/21,05:00:00,126.463
08/07/21,05:15:00,125.779
08/07/21,05:30:00,124.774
08/07/21,05:45:00,123.925
08/07/21,06:00:00,122.832
08/07/21,06:15:00,121.862
08/07/21,06:30:00,120.735
08/07/21,06:45:00,119.628
08/07/21,07:00:00,118.434
08/07/21,07:15:00,117.229
08/07/21,07:30:00,115.960
08/07/21,07:45:00,114.832
08/07/21,08:00:00,113.542
08/07/21,08:15:00,112.374
08/07/21,08:30:00,111.257
08/07/21,08:45:00,110.227
08/07/21,09:00:00,109.193
08/07/21,09:15:00,108.152
08/07/21,09:30:00,107.261
08/07/21,09:45:00,106.488
08/07/21,10:00:00,105.773
08/07/21,10:15:00,105.040
08/07/21,10:30:00,104.477
08/07/21,10:45:00,103.993
08/07/21,11:00:00,103.646
08/07/21,11:15:00,103.419
08/07/21,11:30:00,103.416
08/07/21,11:45:00,103.522
08/07/21,12:00:00,103.760
08/07/21,12:15:00,104.123
08/07/21,12:30:00,104.637
08/07/21,12:45:00,105.424
08/07/21,13:00:00,106.408
08/07/21,13:15:00,107.608
08/07/21,13:30:00,108.958
08/07/21,13:45:00,110.352
08/07/21,14:00:00,111.855
08/07/21,14:15:00,113.371
08/07/21,14:30:00,114.965
08/07/21,14:45:00,116.404
08/07/21,15:00:00,117.658
08/07/21,15:15:00,118.920
08/07/21,15:30:00,120.132
08/07/21,15:45:00,121.317
08/07/21,16:00:00,122.483
08/07/21,16:15:00,123.859
08/07/21,16:30:00,125.130
