"Plot Title: BO"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21076249, SEN S/N: 21076249)","High Range, μS/cm (LGR S/N: 21076249, SEN S/N: 21076249)","Temp, °C (LGR S/N: 21076249, SEN S/N: 21076249)"
1584,08/06/21 02:45:00 AM,32700.1,39162.4,16.57
1585,08/06/21 03:00:00 AM,32700.1,39126.7,16.58
1586,08/06/21 03:15:00 AM,32700.1,39061.2,16.54
1587,08/06/21 03:30:00 AM,32700.1,39147.5,16.43
1588,08/06/21 03:45:00 AM,32700.1,39273.1,16.62
1589,08/06/21 04:00:00 AM,32700.1,39408.4,16.73
1590,08/06/21 04:15:00 AM,32700.1,39429.5,16.72
1591,08/06/21 04:30:00 AM,32700.1,39414.4,16.73
1592,08/06/21 04:45:00 AM,32700.1,39429.5,16.73
1593,08/06/21 05:00:00 AM,32700.1,39468.8,16.84
1594,08/06/21 05:15:00 AM,32700.1,39675.1,17.11
1595,08/06/21 05:30:00 AM,32700.1,39877.1,17.49
1596,08/06/21 05:45:00 AM,32700.1,40077.7,17.73
1597,08/06/21 06:00:00 AM,32700.1,40242.4,18.02
1598,08/06/21 06:15:00 AM,32700.1,40433.4,18.53
1599,08/06/21 06:30:00 AM,32700.1,40794.4,19.21
1600,08/06/21 06:45:00 AM,32700.1,40832.7,19.36
1601,08/06/21 07:00:00 AM,32700.1,40944.8,19.61
1602,08/06/21 07:15:00 AM,32700.1,41018.7,19.79
1603,08/06/21 07:30:00 AM,32700.1,41005.9,19.89
1604,08/06/21 07:45:00 AM,32700.1,41073.5,19.90
1605,08/06/21 08:00:00 AM,32700.1,41018.7,19.85
1606,08/06/21 08:15:00 AM,32700.1,41012.3,19.81
1607,08/06/21 08:30:00 AM,32700.1,40835.9,20.12
1608,08/06/21 08:45:00 AM,32700.1,41009.1,20.51
1609,08/06/21 09:00:00 AM,32700.1,40667.2,20.83
1610,08/06/21 09:15:00 AM,32700.1,40380.1,21.02
1611,08/06/21 09:30:00 AM,9790.9,9093.2,20.86
1612,08/06/21 09:45:00 AM,32700.1,40430.3,20.90
1613,08/06/21 10:00:00 AM,32700.1,40361.3,20.96
1614,08/06/21 10:15:00 AM,32700.1,40145.9,21.18
1615,08/06/21 10:30:00 AM,32700.1,39944.8,21.31
1616,08/06/21 10:45:00 AM,32700.1,39806.5,21.47
1617,08/06/21 11:00:00 AM,32700.1,39641.6,21.63
1618,08/06/21 11:15:00 AM,32700.1,39538.4,21.75
1619,08/06/21 11:30:00 AM,32700.1,39556.6,22.05
1620,08/06/21 11:45:00 AM,32700.1,39342.2,22.27
1621,08/06/21 12:00:00 PM,32700.1,39396.3,22.44
1622,08/06/21 12:15:00 PM,32700.1,41687.5,23.61
1623,08/06/21 12:30:00 PM,32700.1,40314.3,22.01
1624,08/06/21 12:45:00 PM,32700.1,40108.7,21.91
1625,08/06/21 01:00:00 PM,32700.1,40499.5,22.13
1626,08/06/21 01:15:00 PM,32700.1,40308.0,22.03
1627,08/06/21 01:30:00 PM,32700.1,41241.8,20.78
1628,08/06/21 01:45:00 PM,32700.1,41368.8,20.53
1629,08/06/21 02:00:00 PM,32700.1,41310.1,20.21
1630,08/06/21 02:15:00 PM,32700.1,40826.3,19.38
1631,08/06/21 02:30:00 PM,32700.1,39960.2,17.70
1632,08/06/21 02:45:00 PM,32700.1,39189.3,16.07
1633,08/06/21 03:00:00 PM,32700.1,38314.9,15.43
1634,08/06/21 03:15:00 PM,32700.1,38363.9,15.21
1635,08/06/21 03:30:00 PM,32700.1,37442.9,15.14
1636,08/06/21 03:45:00 PM,32700.1,38677.8,15.08
1637,08/06/21 04:00:00 PM,32700.1,38677.8,15.01
1638,08/06/21 04:15:00 PM,32700.1,38384.1,14.96
1639,08/06/21 04:30:00 PM,32700.1,38663.2,14.94
1640,08/06/21 04:45:00 PM,32700.1,38710.1,14.92
1641,08/06/21 05:00:00 PM,32700.1,38634.0,14.91
1642,08/06/21 05:15:00 PM,32700.1,38091.1,14.91
1643,08/06/21 05:30:00 PM,32700.1,38698.3,14.92
1644,08/06/21 05:45:00 PM,32700.1,38686.6,14.94
1645,08/06/21 06:00:00 PM,32700.1,38692.5,14.97
1646,08/06/21 06:15:00 PM,32700.1,37479.1,15.14
1647,08/06/21 06:30:00 PM,32700.1,38355.2,15.15
1648,08/06/21 06:45:00 PM,32700.1,38349.5,15.00
1649,08/06/21 07:00:00 PM,32700.1,38517.5,14.96
1650,08/06/21 07:15:00 PM,32700.1,32978.0,14.96
1651,08/06/21 07:30:00 PM,32700.1,33047.8,14.92
1652,08/06/21 07:45:00 PM,32700.1,34877.0,14.89
1653,08/06/21 08:00:00 PM,32700.1,38745.2,14.92
1654,08/06/21 08:15:00 PM,32700.1,38833.4,15.02
1655,08/06/21 08:30:00 PM,32700.1,38886.5,15.11
1656,08/06/21 08:45:00 PM,32700.1,38804.0,15.02
1657,08/06/21 09:00:00 PM,32700.1,38827.5,15.04
1658,08/06/21 09:15:00 PM,32700.1,38848.1,15.05
1659,08/06/21 09:30:00 PM,32700.1,38815.7,15.02
1660,08/06/21 09:45:00 PM,32700.1,38798.1,14.96
1661,08/06/21 10:00:00 PM,32700.1,38774.6,14.96
1662,08/06/21 10:15:00 PM,32700.1,38768.7,14.95
1663,08/06/21 10:30:00 PM,32700.1,38768.7,14.97
1664,08/06/21 10:45:00 PM,32700.1,38830.5,15.05
1665,08/06/21 11:00:00 PM,32700.1,38851.1,15.09
1666,08/06/21 11:15:00 PM,32700.1,38868.8,15.14
1667,08/06/21 11:30:00 PM,32700.1,38868.8,15.15
1668,08/06/21 11:45:00 PM,32700.1,38883.5,15.14
1669,08/07/21 12:00:00 AM,32700.1,38830.5,15.11
1670,08/07/21 12:15:00 AM,32700.1,38842.2,15.09
1671,08/07/21 12:30:00 AM,32700.1,38830.5,15.08
1672,08/07/21 12:45:00 AM,32700.1,38824.6,15.08
1673,08/07/21 01:00:00 AM,32700.1,38839.3,15.08
1674,08/07/21 01:15:00 AM,32700.1,38824.6,15.09
1675,08/07/21 01:30:00 AM,32700.1,38827.5,15.10
1676,08/07/21 01:45:00 AM,32700.1,38812.8,15.10
1677,08/07/21 02:00:00 AM,32700.1,38795.2,15.13
1678,08/07/21 02:15:00 AM,32700.1,38809.9,15.14
1679,08/07/21 02:30:00 AM,32700.1,38833.4,15.19
1680,08/07/21 02:45:00 AM,32700.1,38851.1,15.20
1681,08/07/21 03:00:00 AM,32700.1,38801.0,15.18
1682,08/07/21 03:15:00 AM,32700.1,38827.5,15.19
1683,08/07/21 03:30:00 AM,32700.1,38839.3,15.21
1684,08/07/21 03:45:00 AM,32700.1,38795.2,15.20
1685,08/07/21 04:00:00 AM,32700.1,38768.7,15.14
1686,08/07/21 04:15:00 AM,32700.1,38765.8,15.11
1687,08/07/21 04:30:00 AM,32700.1,38806.9,15.13
1688,08/07/21 04:45:00 AM,32700.1,38804.0,15.18
1689,08/07/21 05:00:00 AM,32700.1,38924.9,15.34
1690,08/07/21 05:15:00 AM,32700.1,39004.8,15.54
1691,08/07/21 05:30:00 AM,32700.1,39111.8,15.69
1692,08/07/21 05:45:00 AM,32700.1,39297.1,16.06
1693,08/07/21 06:00:00 AM,32700.1,39471.8,16.44
1694,08/07/21 06:15:00 AM,32700.1,39532.3,16.57
1695,08/07/21 06:30:00 AM,32700.1,39663.0,16.81
1696,08/07/21 06:45:00 AM,32700.1,39880.2,17.26
1697,08/07/21 07:00:00 AM,32700.1,40230.0,18.11
1698,08/07/21 07:15:00 AM,32700.1,40233.1,18.23
1699,08/07/21 07:30:00 AM,32700.1,40236.2,18.31
1700,08/07/21 07:45:00 AM,32700.1,40273.7,18.42
1701,08/07/21 08:00:00 AM,32700.1,40333.1,18.58
1702,08/07/21 08:15:00 AM,32700.1,40364.4,18.65
1703,08/07/21 08:30:00 AM,32700.1,40376.9,18.72
1704,08/07/21 08:45:00 AM,32700.1,40361.3,18.80
1705,08/07/21 09:00:00 AM,32700.1,40433.4,18.98
1706,08/07/21 09:15:00 AM,32700.1,40546.9,19.33
1707,08/07/21 09:30:00 AM,32700.1,40505.9,19.56
1708,08/07/21 09:45:00 AM,32700.1,40170.8,19.97
1709,08/07/21 10:00:00 AM,32700.1,39975.7,20.11
1710,08/07/21 10:15:00 AM,32700.1,39889.4,20.12
1711,08/07/21 10:30:00 AM,32700.1,39938.7,19.98
1712,08/07/21 10:45:00 AM,32700.1,39895.6,19.95
1713,08/07/21 11:00:00 AM,32700.1,39763.7,20.07
1714,08/07/21 11:15:00 AM,32700.1,39532.3,20.19
1715,08/07/21 11:30:00 AM,32700.1,39186.3,20.31
1716,08/07/21 11:45:00 AM,32700.1,38954.4,20.37
1717,08/07/21 12:00:00 PM,32700.1,38718.8,20.27
1718,08/07/21 12:15:00 PM,32700.1,38561.1,20.29
1719,08/07/21 12:30:00 PM,32700.1,38182.6,20.43
1720,08/07/21 12:45:00 PM,32700.1,38194.1,20.48
1721,08/07/21 01:00:00 PM,32700.1,39614.3,19.85
1722,08/07/21 01:15:00 PM,32700.1,39159.5,20.09
1723,08/07/21 01:30:00 PM,32700.1,39058.2,19.71
1724,08/07/21 01:45:00 PM,32700.1,39192.3,19.60
1725,08/07/21 02:00:00 PM,32700.1,39951.0,19.49
1726,08/07/21 02:15:00 PM,32700.1,40477.5,19.22
1727,08/07/21 02:30:00 PM,32700.1,40471.2,18.97
1728,08/07/21 02:45:00 PM,32700.1,39861.8,17.29
1729,08/07/21 03:00:00 PM,32700.1,39040.4,15.28
1730,08/07/21 03:15:00 PM,32700.1,38587.3,14.24
1731,08/07/21 03:30:00 PM,32700.1,38546.5,14.19
1732,08/07/21 03:45:00 PM,32700.1,38543.6,14.20
1733,08/07/21 04:00:00 PM,32700.1,38537.8,14.20
1734,08/07/21 04:15:00 PM,32700.1,38549.5,14.19
1735,08/07/21 04:30:00 PM,32700.1,38546.5,14.18
1736,08/07/21 04:45:00 PM,32700.1,38532.0,14.14
1737,08/07/21 05:00:00 PM,32700.1,38502.9,14.09
1738,08/07/21 05:15:00 PM,32700.1,38476.8,14.01
1739,08/07/21 05:30:00 PM,32700.1,38479.7,13.92
1740,08/07/21 05:45:00 PM,32700.1,38430.4,13.85
1741,08/07/21 06:00:00 PM,32700.1,38447.8,13.84
1742,08/07/21 06:15:00 PM,32700.1,38476.8,13.85
1743,08/07/21 06:30:00 PM,32700.1,38485.5,13.85
1744,08/07/21 06:45:00 PM,32700.1,38500.0,13.89
1745,08/07/21 07:00:00 PM,32700.1,38558.2,13.98
1746,08/07/21 07:15:00 PM,32700.1,38517.5,13.98
1747,08/07/21 07:30:00 PM,32700.1,38520.4,13.92
1748,08/07/21 07:45:00 PM,32700.1,38508.7,13.87
1749,08/07/21 08:00:00 PM,32700.1,38491.3,13.86
1750,08/07/21 08:15:00 PM,32700.1,38508.7,13.87
1751,08/07/21 08:30:00 PM,32700.1,38532.0,13.92
1752,08/07/21 08:45:00 PM,32700.1,38575.7,14.05
1753,08/07/21 09:00:00 PM,32700.1,38736.4,14.44
1754,08/07/21 09:15:00 PM,32700.1,38730.6,14.53
1755,08/07/21 09:30:00 PM,32700.1,38806.9,14.73
1756,08/07/21 09:45:00 PM,32700.1,38836.3,14.82
1757,08/07/21 10:00:00 PM,32700.1,38871.7,14.90
1758,08/07/21 10:15:00 PM,32700.1,38883.5,14.95
1759,08/07/21 10:30:00 PM,32700.1,38895.3,14.97
1760,08/07/21 10:45:00 PM,32700.1,38910.1,14.97
1761,08/07/21 11:00:00 PM,32700.1,38921.9,14.99
1762,08/07/21 11:15:00 PM,32700.1,38924.9,15.00
1763,08/07/21 11:30:00 PM,32700.1,38910.1,15.01
1764,08/07/21 11:45:00 PM,32700.1,38936.7,15.00
1765,08/08/21 12:00:00 AM,32700.1,38933.7,15.02
1766,08/08/21 12:15:00 AM,32700.1,38960.3,15.04
1767,08/08/21 12:30:00 AM,32700.1,38942.6,15.02
1768,08/08/21 12:45:00 AM,32700.1,38824.6,14.73
1769,08/08/21 01:00:00 AM,32700.1,38739.4,14.63
1770,08/08/21 01:15:00 AM,32700.1,38721.8,14.56
1771,08/08/21 01:30:00 AM,32700.1,38713.0,14.51
1772,08/08/21 01:45:00 AM,32700.1,38718.8,14.46
1773,08/08/21 02:00:00 AM,32700.1,38666.1,14.39
1774,08/08/21 02:15:00 AM,32700.1,38692.5,14.37
1775,08/08/21 02:30:00 AM,32700.1,38663.2,14.29
1776,08/08/21 02:45:00 AM,32700.1,38569.8,14.13
1777,08/08/21 03:00:00 AM,32700.1,38558.2,14.06
1778,08/08/21 03:15:00 AM,32700.1,38564.0,14.00
1779,08/08/21 03:30:00 AM,32700.1,38520.4,13.92
1780,08/08/21 03:45:00 AM,32700.1,38549.5,13.94
1781,08/08/21 04:00:00 AM,32700.1,38505.8,13.87
1782,08/08/21 04:15:00 AM,32700.1,38468.1,13.87
1783,08/08/21 04:30:00 AM,32700.1,38456.5,13.87
1784,08/08/21 04:45:00 AM,32700.1,38517.5,13.94
1785,08/08/21 05:00:00 AM,32700.1,38520.4,13.94
1786,08/08/21 05:15:00 AM,32700.1,38517.5,13.96
1787,08/08/21 05:30:00 AM,32700.1,38645.7,14.25
1788,08/08/21 05:45:00 AM,32700.1,38739.4,14.56
1789,08/08/21 06:00:00 AM,32700.1,38801.0,14.78
1790,08/08/21 06:15:00 AM,32700.1,38765.8,14.92
1791,08/08/21 06:30:00 AM,32700.1,38972.2,15.21
1792,08/08/21 06:45:00 AM,32700.1,39114.7,15.67
1793,08/08/21 07:00:00 AM,32700.1,39174.4,15.92
1794,08/08/21 07:15:00 AM,32700.1,39228.2,16.15
1795,08/08/21 07:30:00 AM,32700.1,39342.2,16.53
1796,08/08/21 07:45:00 AM,32700.1,39375.3,16.81
1797,08/08/21 08:00:00 AM,32700.1,39396.3,16.84
1798,08/08/21 08:15:00 AM,32700.1,39255.1,16.81
1799,08/08/21 08:30:00 AM,32700.1,39267.1,16.83
1800,08/08/21 08:45:00 AM,32700.1,39234.2,16.90
1801,08/08/21 09:00:00 AM,32700.1,39279.1,17.00
1802,08/08/21 09:15:00 AM,32700.1,39279.1,17.12
1803,08/08/21 09:30:00 AM,32700.1,39345.2,17.26
1804,08/08/21 09:45:00 AM,32700.1,39342.2,17.43
1805,08/08/21 10:00:00 AM,32700.1,39378.3,17.62
1806,08/08/21 10:15:00 AM,32700.1,39150.5,17.82
1807,08/08/21 10:30:00 AM,32700.1,38942.6,17.98
1808,08/08/21 10:45:00 AM,32700.1,38921.9,17.96
1809,08/08/21 11:00:00 AM,32700.1,39040.4,17.91
1810,08/08/21 11:15:00 AM,32700.1,38975.1,17.99
1811,08/08/21 11:30:00 AM,32700.1,38575.7,18.20
1812,08/08/21 11:45:00 AM,32700.1,38389.9,18.32
1813,08/08/21 12:00:00 PM,32700.1,38240.0,18.45
1814,08/08/21 12:15:00 PM,32700.1,38125.4,18.60
1815,08/08/21 12:30:00 PM,32700.1,37855.2,18.73
1816,08/08/21 12:45:00 PM,32700.1,37423.5,18.92
1817,08/08/21 01:00:00 PM,32700.1,37078.6,19.56
1818,08/08/21 01:15:00 PM,32700.1,36220.0,19.61
1819,08/08/21 01:30:00 PM,32700.1,36286.2,19.84
1820,08/08/21 01:45:00 PM,32700.1,38924.9,20.29
1821,08/08/21 02:00:00 PM,32700.1,38616.5,19.44
1822,08/08/21 02:15:00 PM,32700.1,38783.4,19.13
1823,08/08/21 02:30:00 PM,32700.1,38715.9,19.01
1824,08/08/21 02:45:00 PM,32700.1,39699.5,18.31
1825,08/08/21 03:00:00 PM,32700.1,39960.2,18.39
1826,08/08/21 03:15:00 PM,32700.1,39975.7,18.15
1827,08/08/21 03:30:00 PM,32700.1,39791.2,17.24
1828,08/08/21 03:45:00 PM,32700.1,39483.9,16.14
1829,08/08/21 04:00:00 PM,32700.1,39168.4,15.18
1830,08/08/21 04:15:00 PM,32700.1,38995.9,14.80
1831,08/08/21 04:30:00 PM,32700.1,38975.1,14.71
1832,08/08/21 04:45:00 PM,32700.1,38960.3,14.66
1833,08/08/21 05:00:00 PM,32700.1,38939.6,14.61
1834,08/08/21 05:15:00 PM,32700.1,38966.3,14.54
1835,08/08/21 05:30:00 PM,32700.1,38904.2,14.47
1836,08/08/21 05:45:00 PM,32700.1,38895.3,14.41
1837,08/08/21 06:00:00 PM,32700.1,38874.7,14.38
1838,08/08/21 06:15:00 PM,32700.1,38859.9,14.37
1839,08/08/21 06:30:00 PM,32700.1,38836.3,14.37
1840,08/08/21 06:45:00 PM,32700.1,38889.4,14.37
1841,08/08/21 07:00:00 PM,32700.1,38859.9,14.39
1842,08/08/21 07:15:00 PM,32700.1,38874.7,14.39
1843,08/08/21 07:30:00 PM,32700.1,38930.8,14.41
1844,08/08/21 07:45:00 PM,32700.1,38907.1,14.43
1845,08/08/21 08:00:00 PM,32700.1,38904.2,14.47
1846,08/08/21 08:15:00 PM,32700.1,38948.5,14.51
1847,08/08/21 08:30:00 PM,32700.1,38960.3,14.52
1848,08/08/21 08:45:00 PM,32700.1,38933.7,14.56
1849,08/08/21 09:00:00 PM,32700.1,38960.3,14.61
1850,08/08/21 09:15:00 PM,32700.1,39016.6,14.68
1851,08/08/21 09:30:00 PM,32700.1,39073.1,14.73
1852,08/08/21 09:45:00 PM,32700.1,39064.2,14.77
1853,08/08/21 10:00:00 PM,32700.1,39120.7,14.86
1854,08/08/21 10:15:00 PM,32700.1,39159.5,15.04
1855,08/08/21 10:30:00 PM,32700.1,39261.1,15.19
1856,08/08/21 10:45:00 PM,32700.1,39297.1,15.29
1857,08/08/21 11:00:00 PM,32700.1,38907.1,15.24
1858,08/08/21 11:15:00 PM,32700.1,39285.1,15.24
1859,08/08/21 11:30:00 PM,32700.1,39312.1,15.26
1860,08/08/21 11:45:00 PM,32700.1,39324.1,15.30
1861,08/09/21 12:00:00 AM,32700.1,39369.2,15.40
1862,08/09/21 12:15:00 AM,32700.1,39396.3,15.42
1863,08/09/21 12:30:00 AM,32700.1,39363.2,15.39
1864,08/09/21 12:45:00 AM,32700.1,39357.2,15.37
1865,08/09/21 01:00:00 AM,32700.1,39315.1,15.33
1866,08/09/21 01:15:00 AM,32700.1,39213.2,15.10
1867,08/09/21 01:30:00 AM,32700.1,39150.5,14.96
1868,08/09/21 01:45:00 AM,32700.1,39132.6,14.90
1869,08/09/21 02:00:00 AM,32700.1,39126.7,14.86
1870,08/09/21 02:15:00 AM,32700.1,39126.7,14.85
1871,08/09/21 02:30:00 AM,32700.1,39079.0,14.80
1872,08/09/21 02:45:00 AM,32700.1,39093.9,14.77
1873,08/09/21 03:00:00 AM,32700.1,39076.0,14.77
1874,08/09/21 03:15:00 AM,32700.1,38995.9,14.67
1875,08/09/21 03:30:00 AM,32700.1,39040.4,14.62
1876,08/09/21 03:45:00 AM,32700.1,39004.8,14.59
1877,08/09/21 04:00:00 AM,32700.1,38998.9,14.59
1878,08/09/21 04:15:00 AM,32700.1,39004.8,14.58
1879,08/09/21 04:30:00 AM,32700.1,38995.9,14.62
1880,08/09/21 04:45:00 AM,32700.1,39067.1,14.65
1881,08/09/21 05:00:00 AM,32700.1,39046.3,14.66
1882,08/09/21 05:15:00 AM,32700.1,39007.7,14.66
1883,08/09/21 05:30:00 AM,32700.1,39025.5,14.65
1884,08/09/21 05:45:00 AM,32700.1,39079.0,14.68
1885,08/09/21 06:00:00 AM,32700.1,39067.1,14.68
1886,08/09/21 06:15:00 AM,32700.1,39031.5,14.76
1887,08/09/21 06:30:00 AM,32700.1,39162.4,14.96
1888,08/09/21 06:45:00 AM,32700.1,39216.2,15.11
1889,08/09/21 07:00:00 AM,32700.1,39261.1,15.24
1890,08/09/21 07:15:00 AM,32700.1,39324.1,15.37
1891,08/09/21 07:30:00 AM,32700.1,39456.7,15.73
1892,08/09/21 07:45:00 AM,32700.1,39532.3,15.91
1893,08/09/21 08:00:00 AM,32700.1,39608.2,16.12
1894,08/09/21 08:15:00 AM,32700.1,39760.6,16.55
1895,08/09/21 08:30:00 AM,32700.1,39797.4,16.76
1896,08/09/21 08:45:00 AM,32700.1,39650.8,16.93
1897,08/09/21 09:00:00 AM,32700.1,39895.6,17.15
1898,08/09/21 09:15:00 AM,32700.1,39969.5,17.38
1899,08/09/21 09:30:00 AM,32700.1,40028.2,17.59
1900,08/09/21 09:45:00 AM,32700.1,39849.5,17.82
1901,08/09/21 10:00:00 AM,32700.1,40136.6,18.06
1902,08/09/21 10:15:00 AM,32700.1,40339.3,18.41
1903,08/09/21 10:30:00 AM,32700.1,40208.2,18.89
1904,08/09/21 10:45:00 AM,32700.1,40446.0,19.31
1905,08/09/21 11:00:00 AM,32700.1,40192.6,19.68
1906,08/09/21 11:15:00 AM,32700.1,40142.8,19.90
1907,08/09/21 11:30:00 AM,32700.1,40173.9,20.13
1908,08/09/21 11:45:00 AM,32700.1,40186.4,20.42
1909,08/09/21 12:00:00 PM,32700.1,40074.6,20.78
1910,08/09/21 12:15:00 PM,32700.1,39988.0,21.08
1911,08/09/21 12:30:00 PM,32700.1,39880.2,21.47
1912,08/09/21 12:45:00 PM,32700.1,39696.5,21.84
1913,08/09/21 01:00:00 PM,32700.1,39583.9,22.24
1914,08/09/21 01:15:00 PM,32700.1,39279.1,22.17
1915,08/09/21 01:30:00 PM,32700.1,39474.8,22.85
1916,08/09/21 01:45:00 PM,32700.1,38783.4,23.69
1917,08/09/21 02:00:00 PM,32700.1,37999.8,23.43
1918,08/09/21 02:15:00 PM,32700.1,37787.4,23.19
1919,08/09/21 02:30:00 PM,32700.1,40230.0,22.61
1920,08/09/21 02:45:00 PM,32700.1,39538.4,21.57
1921,08/09/21 03:00:00 PM,32700.1,40298.7,21.99
1922,08/09/21 03:15:00 PM,32700.1,40361.3,21.82
1923,08/09/21 03:30:00 PM,32700.1,41261.3,20.45
1924,08/09/21 03:45:00 PM,32700.1,41385.1,20.26
1925,08/09/21 04:00:00 PM,32700.1,41086.4,19.50
1926,08/09/21 04:15:00 PM,32700.1,40756.2,18.40
1927,08/09/21 04:30:00 PM,32700.1,40314.3,17.35
1928,08/09/21 04:45:00 PM,32700.1,39806.5,16.16
1929,08/09/21 05:00:00 PM,32700.1,39666.0,15.90
1930,08/09/21 05:15:00 PM,32700.1,39684.3,15.91
1931,08/09/21 05:30:00 PM,32700.1,39626.4,15.90
1932,08/09/21 05:45:00 PM,32700.1,39596.0,15.81
1933,08/09/21 06:00:00 PM,32700.1,39508.1,15.69
1934,08/09/21 06:15:00 PM,32700.1,39432.5,15.53
1935,08/09/21 06:30:00 PM,32700.1,39285.1,15.32
1936,08/09/21 06:45:00 PM,32700.1,39354.2,15.43
1937,08/09/21 07:00:00 PM,32700.1,39366.2,15.52
1938,08/09/21 07:15:00 PM,32700.1,39405.4,15.59
1939,08/09/21 07:30:00 PM,32700.1,39462.7,15.63
1940,08/09/21 07:45:00 PM,32700.1,39462.7,15.67
1941,08/09/21 08:00:00 PM,32700.1,39486.9,15.72
1942,08/09/21 08:15:00 PM,32700.1,39529.3,15.78
1943,08/09/21 08:30:00 PM,32700.1,39508.1,15.81
1944,08/09/21 08:45:00 PM,32700.1,39529.3,15.81
1945,08/09/21 09:00:00 PM,32700.1,39502.0,15.82
1946,08/09/21 09:15:00 PM,32700.1,39538.4,15.83
1947,08/09/21 09:30:00 PM,32700.1,39535.3,15.85
1948,08/09/21 09:45:00 PM,32700.1,39556.6,15.86
1949,08/09/21 10:00:00 PM,32700.1,39562.6,15.86
1950,08/09/21 10:15:00 PM,32700.1,39608.2,15.86
1951,08/09/21 10:30:00 PM,32700.1,39553.5,15.82
1952,08/09/21 10:45:00 PM,32700.1,39541.4,15.82
1953,08/09/21 11:00:00 PM,32700.1,39760.6,16.16
1954,08/09/21 11:15:00 PM,32700.1,39886.3,16.36
1955,08/09/21 11:30:00 PM,32700.1,39904.8,16.41
1956,08/09/21 11:45:00 PM,32700.1,39926.3,16.43
1957,08/10/21 12:00:00 AM,32700.1,39944.8,16.41
1958,08/10/21 12:15:00 AM,32700.1,39969.5,16.47
1959,08/10/21 12:30:00 AM,32700.1,39963.3,16.52
1960,08/10/21 12:45:00 AM,32700.1,39938.7,16.52
1961,08/10/21 01:00:00 AM,32700.1,39957.2,16.49
1962,08/10/21 01:15:00 AM,32700.1,39911.0,16.49
1963,08/10/21 01:30:00 AM,32700.1,39947.9,16.49
1964,08/10/21 01:45:00 AM,32700.1,40009.6,16.60
1965,08/10/21 02:00:00 AM,32700.1,39917.1,16.53
1966,08/10/21 02:15:00 AM,32700.1,39871.0,16.45
1967,08/10/21 02:30:00 AM,32700.1,39834.1,16.48
1968,08/10/21 02:45:00 AM,32700.1,39599.1,16.52
1969,08/10/21 03:00:00 AM,32700.1,39736.2,16.57
1970,08/10/21 03:15:00 AM,32700.1,39800.4,16.62
1971,08/10/21 03:30:00 AM,32700.1,39766.7,16.65
1972,08/10/21 03:45:00 AM,32700.1,39785.1,16.72
1973,08/10/21 04:00:00 AM,32700.1,39727.0,16.76
1974,08/10/21 04:15:00 AM,32700.1,39766.7,16.73
1975,08/10/21 04:30:00 AM,32700.1,39769.8,16.72
1976,08/10/21 04:45:00 AM,32700.1,39751.5,16.73
1977,08/10/21 05:00:00 AM,32700.1,39797.4,16.73
1978,08/10/21 05:15:00 AM,32700.1,39742.3,16.73
1979,08/10/21 05:30:00 AM,32700.1,39797.4,16.74
1980,08/10/21 05:45:00 AM,32700.1,39736.2,16.73
1981,08/10/21 06:00:00 AM,32700.1,39724.0,16.65
1982,08/10/21 06:15:00 AM,32700.1,39611.2,16.53
1983,08/10/21 06:30:00 AM,32700.1,39684.3,16.53
1984,08/10/21 06:45:00 AM,32700.1,39711.7,16.62
1985,08/10/21 07:00:00 AM,32700.1,39794.3,16.59
1986,08/10/21 07:15:00 AM,32700.1,39769.8,16.58
1987,08/10/21 07:30:00 AM,32700.1,39803.5,16.59
1988,08/10/21 07:45:00 AM,32700.1,39788.2,16.60
1989,08/10/21 08:00:00 AM,32700.1,39871.0,16.62
1990,08/10/21 08:15:00 AM,32700.1,39994.2,16.76
1991,08/10/21 08:30:00 AM,32700.1,40133.5,17.00
1992,08/10/21 08:45:00 AM,32700.1,40142.8,17.15
1993,08/10/21 09:00:00 AM,32700.1,40267.4,17.31
1994,08/10/21 09:15:00 AM,32700.1,40348.7,17.48
1995,08/10/21 09:30:00 AM,32700.1,40433.4,17.69
1996,08/10/21 09:45:00 AM,32700.1,40543.7,17.92
1997,08/10/21 10:00:00 AM,32700.1,40490.1,18.21
1998,08/10/21 10:15:00 AM,32700.1,40718.0,18.42
1999,08/10/21 10:30:00 AM,32700.1,40711.6,18.70
2000,08/10/21 10:45:00 AM,32700.1,40951.2,19.08
2001,08/10/21 11:00:00 AM,32700.1,41202.9,19.61
2002,08/10/21 11:15:00 AM,32700.1,41401.5,20.27
2003,08/10/21 11:30:00 AM,32700.1,41519.4,20.90
2004,08/10/21 11:45:00 AM,32700.1,41346.0,21.50
2005,08/10/21 12:00:00 PM,32700.1,41300.4,21.77
2006,08/10/21 12:15:00 PM,32700.1,41300.4,22.01
2007,08/10/21 12:30:00 PM,32700.1,41388.4,22.22
2008,08/10/21 12:45:00 PM,32700.1,41306.9,22.56
2009,08/10/21 01:00:00 PM,32700.1,41131.6,22.95
2010,08/10/21 01:15:00 PM,32700.1,41021.9,23.33
2011,08/10/21 01:30:00 PM,32700.1,41047.7,23.62
2012,08/10/21 01:45:00 PM,32700.1,40851.9,24.10
2013,08/10/21 02:00:00 PM,32700.1,40784.9,24.60
2014,08/10/21 02:15:00 PM,32700.1,40361.3,24.84
2015,08/10/21 02:30:00 PM,32700.1,40562.7,24.97
2016,08/10/21 02:45:00 PM,32700.1,42262.8,25.58
