"Plot Title: JL_Salinity"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21076247, SEN S/N: 21076247)","High Range, μS/cm (LGR S/N: 21076247, SEN S/N: 21076247)","Temp, °C (LGR S/N: 21076247, SEN S/N: 21076247)"
1754,08/07/21 09:15:00 PM,32699.9,36150.0,13.79
1755,08/07/21 09:30:00 PM,32699.9,36157.4,13.77
1756,08/07/21 09:45:00 PM,32699.9,36181.8,13.81
1757,08/07/21 10:00:00 PM,32699.9,36176.9,13.82
1758,08/07/21 10:15:00 PM,32699.9,36235.6,13.87
1759,08/07/21 10:30:00 PM,32699.9,36272.4,13.92
1760,08/07/21 10:45:00 PM,32699.9,36243.0,13.92
1761,08/07/21 11:00:00 PM,32699.9,36265.0,13.98
1762,08/07/21 11:15:00 PM,32699.9,36316.6,14.01
1763,08/07/21 11:30:00 PM,32699.9,36289.6,14.05
1764,08/07/21 11:45:00 PM,32699.9,36169.6,14.09
1765,08/08/21 12:00:00 AM,32699.9,36351.0,14.11
1766,08/08/21 12:15:00 AM,32699.9,36321.5,14.11
1767,08/08/21 12:30:00 AM,32699.9,36341.2,14.13
1768,08/08/21 12:45:00 AM,32699.9,36333.8,14.14
1769,08/08/21 01:00:00 AM,32699.9,36375.7,14.15
1770,08/08/21 01:15:00 AM,32699.9,36373.2,14.14
1771,08/08/21 01:30:00 AM,32699.9,36383.0,14.15
1772,08/08/21 01:45:00 AM,32699.9,36331.3,14.14
1773,08/08/21 02:00:00 AM,32699.9,36373.2,14.15
1774,08/08/21 02:15:00 AM,32699.9,36373.2,14.18
1775,08/08/21 02:30:00 AM,32699.9,36390.4,14.18
1776,08/08/21 02:45:00 AM,32699.9,36422.5,14.24
1777,08/08/21 03:00:00 AM,32699.9,36412.6,14.20
1778,08/08/21 03:15:00 AM,32699.9,36388.0,14.20
1779,08/08/21 03:30:00 AM,32699.9,36385.5,14.24
1780,08/08/21 03:45:00 AM,32699.9,36375.7,14.24
1781,08/08/21 04:00:00 AM,32699.9,36432.4,14.25
1782,08/08/21 04:15:00 AM,32699.9,36439.8,14.27
1783,08/08/21 04:30:00 AM,32699.9,36397.8,14.28
1784,08/08/21 04:45:00 AM,32699.9,36442.2,14.28
1785,08/08/21 05:00:00 AM,32699.9,36432.4,14.27
1786,08/08/21 05:15:00 AM,32699.9,36417.6,14.28
1787,08/08/21 05:30:00 AM,32699.9,36415.1,14.27
1788,08/08/21 05:45:00 AM,32699.9,36434.8,14.30
1789,08/08/21 06:00:00 AM,32699.9,36140.3,14.32
1790,08/08/21 06:15:00 AM,32699.9,36415.1,14.33
1791,08/08/21 06:30:00 AM,32699.9,36410.2,14.35
1792,08/08/21 06:45:00 AM,32699.9,36422.5,14.37
1793,08/08/21 07:00:00 AM,32699.9,36523.9,14.66
1794,08/08/21 07:15:00 AM,32699.9,36973.8,15.82
1795,08/08/21 07:30:00 AM,32699.9,36986.5,15.86
1796,08/08/21 07:45:00 AM,32699.9,37062.3,15.97
1797,08/08/21 08:00:00 AM,32699.9,37092.7,16.11
1798,08/08/21 08:15:00 AM,32699.9,37037.0,16.28
1799,08/08/21 08:30:00 AM,32699.9,37047.1,16.59
1800,08/08/21 08:45:00 AM,32699.9,37102.8,17.01
1801,08/08/21 09:00:00 AM,32699.9,37263.0,17.16
1802,08/08/21 09:15:00 AM,32699.9,37504.0,17.49
1803,08/08/21 09:30:00 AM,32699.9,37573.7,17.75
1804,08/08/21 09:45:00 AM,32699.9,37555.6,17.63
1805,08/08/21 10:00:00 AM,32699.9,37581.4,17.49
1806,08/08/21 10:15:00 AM,32699.9,37659.1,17.48
1807,08/08/21 10:30:00 AM,32699.9,37726.5,17.60
1808,08/08/21 10:45:00 AM,32699.9,37786.4,17.64
1809,08/08/21 11:00:00 AM,1324.5,1276.4,16.76
1810,08/08/21 11:15:00 AM,954.7,925.0,16.24
1811,08/08/21 11:30:00 AM,658.9,633.0,16.79
1812,08/08/21 11:45:00 AM,562.6,528.7,17.35
1813,08/08/21 12:00:00 PM,519.5,484.2,18.25
1814,08/08/21 12:15:00 PM,450.3,417.2,19.22
1815,08/08/21 12:30:00 PM,438.8,405.6,19.73
1816,08/08/21 12:45:00 PM,423.4,392.6,19.92
1817,08/08/21 01:00:00 PM,406.5,376.9,21.09
1818,08/08/21 01:15:00 PM,321.8,304.1,22.81
1819,08/08/21 01:30:00 PM,290.5,277.6,22.70
1820,08/08/21 01:45:00 PM,182.2,190.5,23.16
1821,08/08/21 02:00:00 PM,97.4,125.4,23.40
1822,08/08/21 02:15:00 PM,0.0,0.0,24.01
1823,08/08/21 02:30:00 PM,32699.9,38739.7,19.62
1824,08/08/21 02:45:00 PM,32699.9,38366.3,18.97
1825,08/08/21 03:00:00 PM,32699.9,38011.5,18.47
1826,08/08/21 03:15:00 PM,32699.9,39287.2,20.99
1827,08/08/21 03:30:00 PM,32699.9,37830.7,18.49
1828,08/08/21 03:45:00 PM,32699.9,36069.6,14.30
1829,08/08/21 04:00:00 PM,32699.9,36006.4,13.75
1830,08/08/21 04:15:00 PM,32699.9,36081.7,13.46
1831,08/08/21 04:30:00 PM,32699.9,36020.9,13.31
1832,08/08/21 04:45:00 PM,32699.9,36076.9,13.13
1833,08/08/21 05:00:00 PM,32699.9,35953.0,12.98
1834,08/08/21 05:15:00 PM,32699.9,35943.3,12.86
1835,08/08/21 05:30:00 PM,32699.9,35921.5,12.79
1836,08/08/21 05:45:00 PM,32699.9,35940.9,12.79
1837,08/08/21 06:00:00 PM,32699.9,35999.1,12.89
1838,08/08/21 06:15:00 PM,32699.9,36033.1,12.98
1839,08/08/21 06:30:00 PM,32699.9,36052.5,13.02
1840,08/08/21 06:45:00 PM,32699.9,36113.4,13.13
1841,08/08/21 07:00:00 PM,32699.9,36101.2,13.15
1842,08/08/21 07:15:00 PM,32699.9,36152.5,13.22
1843,08/08/21 07:30:00 PM,32699.9,36132.9,13.22
1844,08/08/21 07:45:00 PM,32699.9,36052.5,13.29
1845,08/08/21 08:00:00 PM,32699.9,36181.8,13.28
1846,08/08/21 08:15:00 PM,32699.9,36154.9,13.23
1847,08/08/21 08:30:00 PM,32699.9,36159.8,13.24
1848,08/08/21 08:45:00 PM,32699.9,36186.7,13.31
1849,08/08/21 09:00:00 PM,32699.9,36235.6,13.37
1850,08/08/21 09:15:00 PM,32699.9,36272.4,13.42
1851,08/08/21 09:30:00 PM,32699.9,36299.4,13.47
1852,08/08/21 09:45:00 PM,32699.9,36331.3,13.50
1853,08/08/21 10:00:00 PM,32699.9,36341.2,13.53
1854,08/08/21 10:15:00 PM,32699.9,36324.0,13.56
1855,08/08/21 10:30:00 PM,32699.9,36328.9,13.58
1856,08/08/21 10:45:00 PM,32699.9,36348.6,13.60
1857,08/08/21 11:00:00 PM,32699.9,36351.0,13.58
1858,08/08/21 11:15:00 PM,32699.9,36348.6,13.60
1859,08/08/21 11:30:00 PM,32699.9,36328.9,13.57
1860,08/08/21 11:45:00 PM,32699.9,36331.3,13.56
1861,08/09/21 12:00:00 AM,32699.9,36358.4,13.58
1862,08/09/21 12:15:00 AM,32699.9,36338.7,13.58
1863,08/09/21 12:30:00 AM,32699.9,36363.3,13.61
1864,08/09/21 12:45:00 AM,32699.9,36380.6,13.60
1865,08/09/21 01:00:00 AM,32699.9,36348.6,13.58
1866,08/09/21 01:15:00 AM,32699.9,36353.5,13.57
1867,08/09/21 01:30:00 AM,32699.9,36341.2,13.57
1868,08/09/21 01:45:00 AM,32699.9,36343.6,13.57
1869,08/09/21 02:00:00 AM,32699.9,36360.9,13.57
1870,08/09/21 02:15:00 AM,32699.9,36356.0,13.60
1871,08/09/21 02:30:00 AM,32699.9,36370.7,13.63
1872,08/09/21 02:45:00 AM,32699.9,36407.7,13.66
1873,08/09/21 03:00:00 AM,32699.9,36392.9,13.67
1874,08/09/21 03:15:00 AM,32699.9,36429.9,13.71
1875,08/09/21 03:30:00 AM,32699.9,36405.2,13.72
1876,08/09/21 03:45:00 AM,32699.9,36439.8,13.71
1877,08/09/21 04:00:00 AM,32699.9,36422.5,13.75
1878,08/09/21 04:15:00 AM,32699.9,36454.6,13.75
1879,08/09/21 04:30:00 AM,32699.9,36459.5,13.76
1880,08/09/21 04:45:00 AM,32699.9,36459.5,13.80
1881,08/09/21 05:00:00 AM,32699.9,36469.4,13.85
1882,08/09/21 05:15:00 AM,32699.9,36459.5,13.87
1883,08/09/21 05:30:00 AM,32699.9,36536.3,13.94
1884,08/09/21 05:45:00 AM,32699.9,36491.7,13.87
1885,08/09/21 06:00:00 AM,32699.9,36486.7,13.87
1886,08/09/21 06:15:00 AM,32699.9,36501.6,13.89
1887,08/09/21 06:30:00 AM,32699.9,36504.1,13.89
1888,08/09/21 06:45:00 AM,32699.9,36476.8,13.92
1889,08/09/21 07:00:00 AM,32699.9,36590.9,14.14
1890,08/09/21 07:15:00 AM,32699.9,36660.5,14.30
1891,08/09/21 07:30:00 AM,32699.9,36717.9,14.46
1892,08/09/21 07:45:00 AM,32699.9,37039.5,15.26
1893,08/09/21 08:00:00 AM,32699.9,37260.5,15.80
1894,08/09/21 08:15:00 AM,32699.9,37339.7,15.95
1895,08/09/21 08:30:00 AM,32699.9,37511.7,16.33
1896,08/09/21 08:45:00 AM,32699.9,37731.7,16.79
1897,08/09/21 09:00:00 AM,32699.9,37747.3,16.83
1898,08/09/21 09:15:00 AM,32699.9,37956.3,17.22
1899,08/09/21 09:30:00 AM,32699.9,38079.9,17.58
1900,08/09/21 09:45:00 AM,32699.9,38379.6,18.26
1901,08/09/21 10:00:00 AM,32699.9,38712.7,19.16
1902,08/09/21 10:15:00 AM,32699.9,39050.3,20.09
1903,08/09/21 10:30:00 AM,32699.9,39312.1,20.81
1904,08/09/21 10:45:00 AM,32699.9,39526.4,21.29
1905,08/09/21 11:00:00 AM,32699.9,39675.0,21.63
1906,08/09/21 11:15:00 AM,32699.9,39918.0,22.00
1907,08/09/21 11:30:00 AM,32699.9,38220.0,22.43
1908,08/09/21 11:45:00 AM,1135.7,1107.9,19.31
1909,08/09/21 12:00:00 PM,866.3,861.1,18.84
1910,08/09/21 12:15:00 PM,796.0,786.5,19.04
1911,08/09/21 12:30:00 PM,799.4,789.8,19.45
1912,08/09/21 12:45:00 PM,750.8,731.5,19.60
1913,08/09/21 01:00:00 PM,768.3,754.2,19.81
1914,08/09/21 01:15:00 PM,750.3,731.0,19.97
1915,08/09/21 01:30:00 PM,745.2,727.7,20.70
1916,08/09/21 01:45:00 PM,718.8,698.2,20.95
1917,08/09/21 02:00:00 PM,702.0,677.0,21.32
1918,08/09/21 02:15:00 PM,703.1,677.0,21.57
1919,08/09/21 02:30:00 PM,677.3,652.3,21.57
1920,08/09/21 02:45:00 PM,668.9,642.1,21.38
1921,08/09/21 03:00:00 PM,32699.9,41335.1,24.29
1922,08/09/21 03:15:00 PM,32699.9,40594.4,22.87
1923,08/09/21 03:30:00 PM,32699.9,40232.3,22.11
1924,08/09/21 03:45:00 PM,32699.9,39660.9,20.79
1925,08/09/21 04:00:00 PM,32699.9,40696.8,22.71
1926,08/09/21 04:15:00 PM,32699.9,37062.3,15.40
1927,08/09/21 04:30:00 PM,32699.9,36437.3,13.84
1928,08/09/21 04:45:00 PM,32699.9,36194.0,13.13
1929,08/09/21 05:00:00 PM,32699.9,36025.8,12.77
1930,08/09/21 05:15:00 PM,32699.9,35948.2,12.59
1931,08/09/21 05:30:00 PM,32699.9,35904.6,12.47
1932,08/09/21 05:45:00 PM,32699.9,35887.7,12.41
1933,08/09/21 06:00:00 PM,32699.9,35890.1,12.41
1934,08/09/21 06:15:00 PM,32699.9,35904.6,12.43
1935,08/09/21 06:30:00 PM,32699.9,35962.7,12.53
1936,08/09/21 06:45:00 PM,32699.9,35979.7,12.67
1937,08/09/21 07:00:00 PM,32699.9,36062.3,12.81
1938,08/09/21 07:15:00 PM,32699.9,36103.7,12.95
1939,08/09/21 07:30:00 PM,32699.9,36132.9,12.96
1940,08/09/21 07:45:00 PM,32699.9,36152.5,12.99
1941,08/09/21 08:00:00 PM,32699.9,36147.6,12.96
1942,08/09/21 08:15:00 PM,32699.9,36174.5,12.99
1943,08/09/21 08:30:00 PM,32699.9,36198.9,13.02
1944,08/09/21 08:45:00 PM,32699.9,36194.0,13.03
1945,08/09/21 09:00:00 PM,32699.9,36228.3,13.08
1946,08/09/21 09:15:00 PM,32699.9,36243.0,13.13
1947,08/09/21 09:30:00 PM,32699.9,36272.4,13.19
1948,08/09/21 09:45:00 PM,32699.9,36296.9,13.23
1949,08/09/21 10:00:00 PM,32699.9,36169.6,13.29
1950,08/09/21 10:15:00 PM,32699.9,36392.9,13.41
1951,08/09/21 10:30:00 PM,32699.9,36432.4,13.53
1952,08/09/21 10:45:00 PM,32699.9,36447.2,13.55
1953,08/09/21 11:00:00 PM,32699.9,36444.7,13.50
1954,08/09/21 11:15:00 PM,32699.9,36454.6,13.55
1955,08/09/21 11:30:00 PM,32699.9,36457.1,13.53
1956,08/09/21 11:45:00 PM,32699.9,36449.7,13.56
1957,08/10/21 12:00:00 AM,32699.9,36531.3,13.65
1958,08/10/21 12:15:00 AM,32699.9,36504.1,13.61
1959,08/10/21 12:30:00 AM,32699.9,36358.4,13.62
1960,08/10/21 12:45:00 AM,32699.9,36476.8,13.61
1961,08/10/21 01:00:00 AM,32699.9,36444.7,13.53
1962,08/10/21 01:15:00 AM,32699.9,36429.9,13.53
1963,08/10/21 01:30:00 AM,32699.9,36467.0,13.58
1964,08/10/21 01:45:00 AM,32699.9,36437.3,13.51
1965,08/10/21 02:00:00 AM,32699.9,36464.5,13.58
1966,08/10/21 02:15:00 AM,32699.9,36454.6,13.53
1967,08/10/21 02:30:00 AM,32699.9,36444.7,13.55
1968,08/10/21 02:45:00 AM,32699.9,36469.4,13.58
1969,08/10/21 03:00:00 AM,32699.9,36459.5,13.55
1970,08/10/21 03:15:00 AM,32699.9,36489.2,13.57
1971,08/10/21 03:30:00 AM,32699.9,36486.7,13.62
1972,08/10/21 03:45:00 AM,32699.9,36496.6,13.62
1973,08/10/21 04:00:00 AM,32699.9,36528.8,13.66
1974,08/10/21 04:15:00 AM,32699.9,36516.5,13.66
1975,08/10/21 04:30:00 AM,32699.9,36536.3,13.66
1976,08/10/21 04:45:00 AM,32699.9,36528.8,13.67
1977,08/10/21 05:00:00 AM,32699.9,36528.8,13.68
1978,08/10/21 05:15:00 AM,32699.9,36499.1,13.70
1979,08/10/21 05:30:00 AM,32699.9,36509.0,13.71
1980,08/10/21 05:45:00 AM,32699.9,36558.6,13.72
1981,08/10/21 06:00:00 AM,32699.9,36523.9,13.74
1982,08/10/21 06:15:00 AM,32699.9,36571.0,13.75
1983,08/10/21 06:30:00 AM,32699.9,36576.0,13.77
1984,08/10/21 06:45:00 AM,32699.9,36501.6,13.77
1985,08/10/21 07:00:00 AM,32699.9,36580.9,13.82
1986,08/10/21 07:15:00 AM,32699.9,36595.8,13.81
1987,08/10/21 07:30:00 AM,32699.9,36605.8,13.85
1988,08/10/21 07:45:00 AM,32699.9,36459.5,13.87
1989,08/10/21 08:00:00 AM,32699.9,36645.6,13.96
1990,08/10/21 08:15:00 AM,32699.9,36828.0,14.34
1991,08/10/21 08:30:00 AM,32699.9,37270.7,15.43
1992,08/10/21 08:45:00 AM,32699.9,37695.4,16.38
1993,08/10/21 09:00:00 AM,32699.9,38143.3,17.32
1994,08/10/21 09:15:00 AM,32699.9,38090.5,17.59
1995,08/10/21 09:30:00 AM,32699.9,38672.1,18.35
1996,08/10/21 09:45:00 AM,32699.9,38831.9,18.75
1997,08/10/21 10:00:00 AM,32699.9,39135.4,19.17
1998,08/10/21 10:15:00 AM,32699.9,39262.3,19.65
1999,08/10/21 10:30:00 AM,32699.9,39599.2,20.35
2000,08/10/21 10:45:00 AM,32699.9,39787.7,21.12
2001,08/10/21 11:00:00 AM,32699.9,39892.4,21.66
2002,08/10/21 11:15:00 AM,32699.9,39864.1,21.93
2003,08/10/21 11:30:00 AM,32699.9,39855.6,22.22
2004,08/10/21 11:45:00 AM,32699.9,40189.2,22.63
2005,08/10/21 12:00:00 PM,32699.9,40568.2,23.23
2006,08/10/21 12:15:00 PM,32699.9,40899.9,23.85
2007,08/10/21 12:30:00 PM,1083.6,1072.5,20.60
2008,08/10/21 12:45:00 PM,959.8,958.2,20.46
2009,08/10/21 01:00:00 PM,928.9,924.4,20.69
2010,08/10/21 01:15:00 PM,874.2,863.4,21.09
2011,08/10/21 01:30:00 PM,840.1,827.5,21.86
2012,08/10/21 01:45:00 PM,808.4,789.8,22.13
2013,08/10/21 02:00:00 PM,750.8,721.1,22.41
2014,08/10/21 02:15:00 PM,726.1,695.4,22.76
2015,08/10/21 02:30:00 PM,676.2,642.1,22.39
2016,08/10/21 02:45:00 PM,649.9,616.6,22.43
2017,08/10/21 03:00:00 PM,615.4,579.3,22.66
2018,08/10/21 03:15:00 PM,655.0,619.2,23.06
2019,08/10/21 03:30:00 PM,32699.9,41649.9,24.90
2020,08/10/21 03:45:00 PM,32699.9,41179.2,23.78
2021,08/10/21 04:00:00 PM,32699.9,40793.7,23.00
2022,08/10/21 04:15:00 PM,32699.9,40781.9,23.19
2023,08/10/21 04:30:00 PM,32699.9,40579.9,22.43
2024,08/10/21 04:45:00 PM,32699.9,37184.1,15.56
2025,08/10/21 05:00:00 PM,32699.9,36833.0,14.57
2026,08/10/21 05:15:00 PM,32699.9,36521.4,13.72
2027,08/10/21 05:30:00 PM,32699.9,36328.9,13.26
2028,08/10/21 05:45:00 PM,32699.9,36262.6,13.12
2029,08/10/21 06:00:00 PM,32699.9,36167.1,12.96
2030,08/10/21 06:15:00 PM,32699.9,36152.5,12.85
2031,08/10/21 06:30:00 PM,32699.9,36081.7,12.76
2032,08/10/21 06:45:00 PM,32699.9,36062.3,12.67
2033,08/10/21 07:00:00 PM,32699.9,36072.0,12.67
2034,08/10/21 07:15:00 PM,32699.9,36140.3,12.84
2035,08/10/21 07:30:00 PM,32699.9,36216.0,12.94
2036,08/10/21 07:45:00 PM,32699.9,36120.7,12.93
2037,08/10/21 08:00:00 PM,32699.9,36191.6,12.96
2038,08/10/21 08:15:00 PM,32699.9,36181.8,12.94
2039,08/10/21 08:30:00 PM,32699.9,36181.8,12.95
2040,08/10/21 08:45:00 PM,32699.9,36203.8,12.99
2041,08/10/21 09:00:00 PM,32699.9,36269.9,13.02
2042,08/10/21 09:15:00 PM,32699.9,36272.4,13.08
2043,08/10/21 09:30:00 PM,32699.9,36289.6,13.12
2044,08/10/21 09:45:00 PM,32699.9,36304.3,13.20
2045,08/10/21 10:00:00 PM,32699.9,36324.0,13.22
2046,08/10/21 10:15:00 PM,32699.9,36370.7,13.26
2047,08/10/21 10:30:00 PM,32699.9,36368.3,13.26
2048,08/10/21 10:45:00 PM,32699.9,36420.0,13.37
2049,08/10/21 11:00:00 PM,32699.9,36509.0,13.51
2050,08/10/21 11:15:00 PM,32699.9,36489.2,13.50
2051,08/10/21 11:30:00 PM,32699.9,36521.4,13.53
2052,08/10/21 11:45:00 PM,32699.9,36543.7,13.58
2053,08/11/21 12:00:00 AM,32699.9,36494.2,13.60
2054,08/11/21 12:15:00 AM,32699.9,36566.0,13.65
2055,08/11/21 12:30:00 AM,32699.9,36580.9,13.66
2056,08/11/21 12:45:00 AM,32699.9,36600.8,13.72
2057,08/11/21 01:00:00 AM,32699.9,36583.4,13.66
2058,08/11/21 01:15:00 AM,32699.9,36563.6,13.65
2059,08/11/21 01:30:00 AM,32699.9,36563.6,13.63
2060,08/11/21 01:45:00 AM,32699.9,36558.6,13.65
2061,08/11/21 02:00:00 AM,32699.9,36580.9,13.70
2062,08/11/21 02:15:00 AM,32699.9,36576.0,13.68
2063,08/11/21 02:30:00 AM,32699.9,36585.9,13.72
2064,08/11/21 02:45:00 AM,32699.9,36618.2,13.76
2065,08/11/21 03:00:00 AM,32699.9,36643.1,13.79
2066,08/11/21 03:15:00 AM,32699.9,36643.1,13.80
2067,08/11/21 03:30:00 AM,32699.9,36655.5,13.80
2068,08/11/21 03:45:00 AM,32699.9,36638.1,13.82
2069,08/11/21 04:00:00 AM,32699.9,36650.6,13.82
2070,08/11/21 04:15:00 AM,32699.9,36598.3,13.81
2071,08/11/21 04:30:00 AM,32699.9,36648.1,13.82
2072,08/11/21 04:45:00 AM,32699.9,36595.8,13.86
2073,08/11/21 05:00:00 AM,32699.9,36675.5,13.87
2074,08/11/21 05:15:00 AM,32699.9,36705.4,13.90
2075,08/11/21 05:30:00 AM,32699.9,36715.4,13.89
2076,08/11/21 05:45:00 AM,32699.9,36685.4,13.89
2077,08/11/21 06:00:00 AM,32699.9,36635.6,13.94
2078,08/11/21 06:15:00 AM,32699.9,36655.5,13.94
2079,08/11/21 06:30:00 AM,32699.9,36727.9,13.95
2080,08/11/21 06:45:00 AM,32699.9,36735.4,13.98
2081,08/11/21 07:00:00 AM,32699.9,36712.9,13.98
2082,08/11/21 07:15:00 AM,32699.9,36680.5,14.00
2083,08/11/21 07:30:00 AM,32699.9,36680.5,14.04
2084,08/11/21 07:45:00 AM,32699.9,36640.6,14.11
2085,08/11/21 08:00:00 AM,32699.9,36757.9,14.17
2086,08/11/21 08:15:00 AM,32699.9,36858.1,14.23
2087,08/11/21 08:30:00 AM,32699.9,36848.1,14.48
2088,08/11/21 08:45:00 AM,32699.9,37247.7,15.11
2089,08/11/21 09:00:00 AM,32699.9,37390.9,15.43
2090,08/11/21 09:15:00 AM,32699.9,37576.3,15.88
2091,08/11/21 09:30:00 AM,32699.9,37919.6,16.59
2092,08/11/21 09:45:00 AM,32699.9,38688.3,18.18
2093,08/11/21 10:00:00 AM,32699.9,38878.2,18.54
2094,08/11/21 10:15:00 AM,32699.9,39011.9,18.78
2095,08/11/21 10:30:00 AM,32699.9,39226.4,19.14
2096,08/11/21 10:45:00 AM,32699.9,39273.4,19.30
2097,08/11/21 11:00:00 AM,32699.9,39409.3,19.59
2098,08/11/21 11:15:00 AM,32699.9,39770.7,20.38
2099,08/11/21 11:30:00 AM,32699.9,40186.3,21.24
2100,08/11/21 11:45:00 AM,32699.9,40420.0,22.20
2101,08/11/21 12:00:00 PM,32699.9,40664.6,22.94
2102,08/11/21 12:15:00 PM,32699.9,40779.0,23.40
2103,08/11/21 12:30:00 PM,32699.9,40967.9,23.78
2104,08/11/21 12:45:00 PM,32699.9,41095.7,24.15
2105,08/11/21 01:00:00 PM,32699.9,41269.0,24.58
2106,08/11/21 01:15:00 PM,32699.9,41537.4,25.14
2107,08/11/21 01:30:00 PM,1479.6,1460.4,21.96
2108,08/11/21 01:45:00 PM,1013.8,1017.0,21.53
2109,08/11/21 02:00:00 PM,972.4,970.5,21.66
2110,08/11/21 02:15:00 PM,967.8,966.4,21.72
2111,08/11/21 02:30:00 PM,927.2,919.2,22.37
2112,08/11/21 02:45:00 PM,856.0,836.0,22.24
2113,08/11/21 03:00:00 PM,792.6,767.5,22.71
2114,08/11/21 03:15:00 PM,844.1,828.7,22.91
2115,08/11/21 03:30:00 PM,32699.9,42316.7,26.02
2116,08/11/21 03:45:00 PM,32699.9,42107.9,25.62
2117,08/11/21 04:00:00 PM,32699.9,41993.4,25.31
2118,08/11/21 04:15:00 PM,32699.9,41732.3,24.74
2119,08/11/21 04:30:00 PM,32699.9,42011.9,25.08
2120,08/11/21 04:45:00 PM,32699.9,42070.7,25.35
2121,08/11/21 05:00:00 PM,32699.9,37711.0,16.49
2122,08/11/21 05:15:00 PM,32699.9,37168.8,15.30
2123,08/11/21 05:30:00 PM,32699.9,36805.4,14.43
2124,08/11/21 05:45:00 PM,32699.9,36595.8,13.91
2125,08/11/21 06:00:00 PM,32699.9,36543.7,13.66
2126,08/11/21 06:15:00 PM,32699.9,36449.7,13.43
2127,08/11/21 06:30:00 PM,32699.9,36368.3,13.23
2128,08/11/21 06:45:00 PM,32699.9,36321.5,13.10
2129,08/11/21 07:00:00 PM,32699.9,36228.3,12.98
2130,08/11/21 07:15:00 PM,32699.9,36213.6,12.85
2131,08/11/21 07:30:00 PM,32699.9,36152.5,12.76
2132,08/11/21 07:45:00 PM,32699.9,36132.9,12.75
2133,08/11/21 08:00:00 PM,32699.9,36172.0,12.85
2134,08/11/21 08:15:00 PM,32699.9,36358.4,13.15
2135,08/11/21 08:30:00 PM,32699.9,36252.8,12.98
2136,08/11/21 08:45:00 PM,32699.9,36262.6,12.95
2137,08/11/21 09:00:00 PM,32699.9,36245.4,13.00
2138,08/11/21 09:15:00 PM,32699.9,36314.1,13.09
2139,08/11/21 09:30:00 PM,32699.9,36373.2,13.15
2140,08/11/21 09:45:00 PM,32699.9,36358.4,13.18
2141,08/11/21 10:00:00 PM,32699.9,36400.3,13.19
2142,08/11/21 10:15:00 PM,32699.9,36380.6,13.24
2143,08/11/21 10:30:00 PM,32699.9,36395.4,13.22
2144,08/11/21 10:45:00 PM,32699.9,36454.6,13.28
2145,08/11/21 11:00:00 PM,32699.9,36459.5,13.39
2146,08/11/21 11:15:00 PM,32699.9,36571.0,13.62
2147,08/11/21 11:30:00 PM,32699.9,36653.1,13.77
2148,08/11/21 11:45:00 PM,32699.9,36712.9,13.89
2149,08/12/21 12:00:00 AM,32699.9,36750.4,13.98
2150,08/12/21 12:15:00 AM,32699.9,36770.4,13.98
2151,08/12/21 12:30:00 AM,32699.9,36772.9,14.01
2152,08/12/21 12:45:00 AM,32699.9,36792.9,14.06
2153,08/12/21 01:00:00 AM,32699.9,36797.9,14.08
2154,08/12/21 01:15:00 AM,32699.9,36853.1,14.14
2155,08/12/21 01:30:00 AM,32699.9,36946.1,14.37
2156,08/12/21 01:45:00 AM,32699.9,36976.4,14.42
2157,08/12/21 02:00:00 AM,32699.9,37042.0,14.61
2158,08/12/21 02:15:00 AM,32699.9,37105.3,14.72
2159,08/12/21 02:30:00 AM,32699.9,37212.1,14.92
2160,08/12/21 02:45:00 AM,32699.9,37306.4,15.11
2161,08/12/21 03:00:00 AM,32699.9,37217.2,15.00
2162,08/12/21 03:15:00 AM,32699.9,37219.7,14.97
2163,08/12/21 03:30:00 AM,32699.9,37275.8,15.14
2164,08/12/21 03:45:00 AM,32699.9,37235.0,15.04
2165,08/12/21 04:00:00 AM,32699.9,37306.4,15.08
2166,08/12/21 04:15:00 AM,32699.9,37319.2,15.33
2167,08/12/21 04:30:00 AM,32699.9,37442.3,15.37
2168,08/12/21 04:45:00 AM,32699.9,38064.1,16.47
2169,08/12/21 05:00:00 AM,32699.9,38454.4,17.51
2170,08/12/21 05:15:00 AM,32699.9,38494.6,17.62
2171,08/12/21 05:30:00 AM,32699.9,38392.9,17.38
2172,08/12/21 05:45:00 AM,32699.9,38336.9,17.27
2173,08/12/21 06:00:00 AM,32699.9,38130.0,16.83
2174,08/12/21 06:15:00 AM,32699.9,38050.9,16.71
2175,08/12/21 06:30:00 AM,32699.9,37945.8,16.65
2176,08/12/21 06:45:00 AM,32699.9,38008.8,16.62
2177,08/12/21 07:00:00 AM,32699.9,38003.6,16.57
2178,08/12/21 07:15:00 AM,32699.9,37995.7,16.52
2179,08/12/21 07:30:00 AM,32699.9,37945.8,16.50
2180,08/12/21 07:45:00 AM,32699.9,37951.1,16.49
2181,08/12/21 08:00:00 AM,32699.9,37956.3,16.53
2182,08/12/21 08:15:00 AM,32699.9,37982.6,16.57
2183,08/12/21 08:30:00 AM,32699.9,38024.6,16.63
2184,08/12/21 08:45:00 AM,32699.9,38056.2,16.67
2185,08/12/21 09:00:00 AM,32699.9,38095.7,16.73
2186,08/12/21 09:15:00 AM,32699.9,38130.0,16.83
2187,08/12/21 09:30:00 AM,32699.9,38177.6,16.93
2188,08/12/21 09:45:00 AM,32699.9,38148.5,16.91
