datetime,depth,Temperature,Salinity,do_cor,odyPAR,F_s,do_corF_s
2021-06-11T17:00:00Z,1.164,12.11,27.725378128723573,9.31747306571,4.874338695,0.8402,8.477273065710001
2021-06-11T17:15:00Z,1.083,12.11,27.466856862436654,9.064676573805857,4.874338695,0.8416,8.223076573805857
2021-06-11T17:30:00Z,1.007,12.207,27.41544969588279,8.800389332269708,4.874338695,0.842,7.958389332269708
2021-06-11T17:45:00Z,0.93,12.497,27.29321979538895,8.683392608743825,4.874338695,0.843,7.840392608743825
2021-06-11T18:00:00Z,0.855,13.269,27.043698371663407,8.535057477130648,4.874338695,0.8452,7.689857477130648
2021-06-11T18:15:00Z,0.781,14.325,26.89554519163136,8.542369772351018,4.874338695,0.8472,7.695169772351018
2021-06-11T18:30:00Z,0.704,14.9,26.110657396706117,8.479692956176436,4.874338695,0.8519,7.627792956176436
2021-06-11T18:45:00Z,0.617,15.187,25.50460346945182,8.11094435434932,4.874338695,0.8554,7.255544354349319
2021-06-11T19:00:00Z,0.546,15.473,24.01517616387653,7.592816007306117,4.874338695,0.8636,6.729216007306117
2021-06-11T19:15:00Z,0.487,15.569,22.403467109414205,7.552076076792639,4.874338695,0.8722,6.679876076792639
2021-06-11T19:30:00Z,0.435,15.569,23.8113184884298,6.320476638962126,4.874338695,0.8647,5.455776638962126
2021-06-11T19:45:00Z,0.396,15.569,24.459711489821697,6.6766898775543275,4.874338695,0.8613,5.815389877554328
2021-06-11T20:00:00Z,0.375,15.569,24.930844318479718,5.968441854781564,4.874338695,0.8588,5.1096418547815645
2021-06-11T20:15:00Z,0.381,15.569,25.639561114302037,7.176015179745154,4.874338695,0.8551,6.320915179745154
2021-06-11T20:30:00Z,0.413,15.473,24.60058731144702,10.002739589218749,4.874338695,0.8605,9.142239589218748
2021-06-11T20:45:00Z,0.501,15.569,25.861778087445654,10.441477302440816,4.874338695,0.854,9.587477302440817
2021-06-11T21:00:00Z,0.579,15.473,23.470474699420002,10.277472966783996,4.874338695,0.8665,9.410972966783996
2021-06-11T21:15:00Z,0.647,15.473,23.135983977503855,9.628767919377085,4.874338695,0.8682,8.760567919377085
2021-06-11T21:30:00Z,0.725,15.378,23.64523438399612,8.776363219402786,4.874338695,0.8654,7.9109632194027855
2021-06-11T21:45:00Z,0.808,15.378,24.662877483887264,8.833816967562818,4.874338695,0.8601,7.973716967562818
2021-06-11T22:00:00Z,0.891,15.473,26.705988003900693,7.672206641127253,4.874338695,0.8495,6.822706641127253
2021-06-11T22:15:00Z,0.981,15.569,27.044795428040427,6.752946670566734,4.874338695,0.8478,5.905146670566734
2021-06-11T22:30:00Z,1.114,15.378,27.36328426064833,5.9329249922826355,4.874338695,0.8459,5.087024992282635
2021-06-11T22:45:00Z,1.274,14.613,28.10192920593154,4.658496396732826,4.874338695,0.8412,3.817296396732826
2021-06-11T23:00:00Z,1.447,13.942,28.28908305494666,3.7653517662450495,4.874338695,0.8395,2.9258517662450494
2021-06-11T23:15:00Z,1.618,13.558,28.512711391946688,4.702370168055032,4.874338695,0.8378,3.864570168055032
2021-06-11T23:30:00Z,1.792,13.173,28.724026238726452,4.675210214379381,4.874338695,0.8363,3.8389102143793807
2021-06-11T23:45:00Z,1.957,12.98,28.649521245254874,4.485090538649819,4.874338695,0.8364,3.648690538649819
2021-06-12T00:00:00Z,2.144,12.69,28.89685563053268,3.9680068052095274,4.874338695,0.8348,3.1332068052095274
2021-06-12T00:15:00Z,2.325,12.594,29.01425748172927,3.7486379485984944,4.874338695,0.834,2.9146379485984943
