datetime,depth,Temperature,Salinity,do_cor,odyPAR,F_s,do_corF_s
2021-06-10T02:45:00Z,2.857,14.134,28.67642193470111,14.438881701142357,10.16350339,0.8377,13.601181701142357
2021-06-10T03:00:00Z,2.851,14.421,28.622306263207268,14.48779972266743,10.16350339,0.8383,13.64949972266743
2021-06-10T03:15:00Z,2.828,14.421,28.57850642060197,14.153526575579427,10.16350339,0.8385,13.315026575579427
2021-06-10T03:30:00Z,2.797,14.421,28.63884897918646,14.414422690379821,10.16350339,0.8382,13.57622269037982
2021-06-10T03:45:00Z,2.749,14.517,28.623561393232837,14.177985586341965,10.16350339,0.8384,13.339585586341965
2021-06-10T04:00:00Z,2.702,14.421,28.62582899475671,12.75120995852731,10.16350339,0.8383,11.91290995852731
2021-06-10T04:15:00Z,2.651,14.325,28.583207551075482,14.071996539704303,10.16350339,0.8384,13.233596539704303
2021-06-10T04:30:00Z,2.606,14.23,28.638050292647545,14.088302546879328,10.16350339,0.838,13.250302546879329
2021-06-10T04:45:00Z,2.564,14.23,28.655726418539537,13.819253428491422,10.16350339,0.8379,12.981353428491422
2021-06-10T05:00:00Z,2.533,14.23,28.653378792650905,13.599122331628589,10.16350339,0.8379,12.76122233162859
2021-06-10T05:15:00Z,2.508,14.134,28.655007754101955,13.713264381853762,11.516189760000001,0.8378,12.875464381853762
2021-06-10T05:30:00Z,2.485,14.134,28.634328837925374,13.77848841055386,17.603278425,0.8379,12.940588410553861
2021-06-10T05:45:00Z,2.472,14.134,28.606039403821605,13.493133284990929,21.661337535,0.8381,12.655033284990928
2021-06-10T06:00:00Z,2.454,14.134,28.61633963682452,13.305614202478147,33.835514865,0.838,12.467614202478147
2021-06-10T06:15:00Z,2.431,14.23,28.638840482044348,13.02841208050273,47.362378565,0.838,12.19041208050273
2021-06-10T06:30:00Z,2.411,14.23,28.601744111767413,12.840892997989945,66.97633093,0.8382,12.002692997989945
2021-06-10T06:45:00Z,2.395,14.325,28.610726150435646,12.677832926239699,87.942969665,0.8383,11.839532926239698
2021-06-10T07:00:00Z,2.382,14.325,28.618385378874557,12.47400783655189,122.4364721,0.8382,11.635807836551889
2021-06-10T07:15:00Z,2.378,14.325,28.621209831992065,12.29464175762662,126.49453121,0.8382,11.456441757626619
2021-06-10T07:30:00Z,2.383,14.325,28.63288390959035,12.22126472533901,145.43214039,0.8381,11.38316472533901
2021-06-10T07:45:00Z,2.395,14.23,28.6410427171784,11.94406260336359,194.805192895,0.838,11.106062603363592
2021-06-10T08:00:00Z,2.418,14.23,28.676361012398626,11.503800409637925,209.684742965,0.8378,10.666000409637926
2021-06-10T08:15:00Z,2.443,14.23,28.708373355219784,10.982008180037138,147.461169945,0.8376,10.144408180037138
2021-06-10T08:30:00Z,2.468,14.23,28.668922589329345,10.517286975548936,104.175206105,0.8378,9.679486975548937
2021-06-10T08:45:00Z,2.491,14.23,28.69059041886226,10.313461885861129,168.42780868,0.8377,9.475761885861129
2021-06-10T09:00:00Z,2.509,14.23,28.700380066127636,10.093330788998296,312.48890708500005,0.8377,9.255630788998296
2021-06-10T09:15:00Z,2.52,14.23,28.686230485153757,9.971035735185612,459.931721415,0.8378,9.133235735185613
2021-06-10T09:30:00Z,2.538,14.23,28.6814583534578,9.922117713660539,892.791359815,0.8378,9.084317713660539
2021-06-10T09:45:00Z,2.555,14.325,28.686230485153757,10.060718774648247,993.56649438,0.8379,9.222818774648248
2021-06-10T10:00:00Z,2.571,14.325,28.702724466253315,10.517286975548936,756.1700364449999,0.8378,9.679486975548937
2021-06-10T10:15:00Z,2.594,14.325,28.69124718921154,10.59881701142406,876.559123375,0.8378,9.76101701142406
2021-06-10T10:30:00Z,2.612,14.325,28.689640291293383,10.753724079586794,712.884072605,0.8378,9.915924079586794
2021-06-10T10:45:00Z,2.628,14.325,28.73530878475785,10.973855176449625,774.43130244,0.8376,10.136255176449625
2021-06-10T11:00:00Z,2.633,14.325,28.62721427677691,11.177680266137433,1978.32217174,0.8382,10.339480266137432
2021-06-10T11:15:00Z,2.622,14.325,28.70219560840454,11.104303233849823,2634.3750611900005,0.8378,10.266503233849823
2021-06-10T11:30:00Z,2.602,14.23,28.700380066127636,9.3677134697097,2628.2879725250004,0.8377,8.5300134697097
2021-06-10T11:45:00Z,2.569,14.23,28.718968370324674,9.11497035849682,2155.5240862100004,0.8376,8.27737035849682
2021-06-10T12:00:00Z,2.525,14.23,28.687620388911107,9.188347390784429,2217.7476592300004,0.8377,8.35064739078443
2021-06-10T12:15:00Z,2.482,14.23,28.684212842915354,9.375866473297213,2022.96082195,0.8378,8.538066473297214
2021-06-10T12:30:00Z,2.413,14.134,28.6747503391252,9.65306859527263,1950.592101155,0.8377,8.81536859527263
2021-06-10T12:45:00Z,2.351,14.134,28.608920436819567,9.913964710073026,1820.05786645,0.838,9.075964710073027
2021-06-10T13:00:00Z,2.268,14.23,28.41454983932097,9.791669656260341,1942.475982935,0.8392,8.952469656260341
2021-06-10T13:15:00Z,2.183,14.23,28.270444791657596,9.922117713660539,1780.153618535,0.8399,9.082217713660539
2021-06-10T13:30:00Z,2.093,14.325,28.10062601354714,13.476827277815906,1765.274068465,0.8409,12.635927277815906
2021-06-10T13:45:00Z,1.994,14.421,27.86146559304225,12.759362962114823,1325.650998215,0.8423,11.917062962114823
2021-06-10T14:00:00Z,1.898,14.421,27.694861469113967,12.408783807851792,505.923057995,0.8431,11.565683807851793
2021-06-10T14:15:00Z,1.786,14.517,27.549237348717437,12.00928663206369,1084.872824355,0.844,11.16528663206369
2021-06-10T14:30:00Z,1.664,14.804,27.48222995182342,13.395297241940781,2229.245493375,0.8447,12.550597241940782
2021-06-10T14:45:00Z,1.533,14.9,27.214575500574433,12.938729041040093,801.4850298399999,0.8462,12.092529041040093
2021-06-10T15:00:00Z,1.4,15.187,26.973816150996225,14.112761557641866,244.854588585,0.8478,13.264961557641866
2021-06-10T15:15:00Z,1.266,15.187,26.74342378595656,14.194291593516988,315.194279825,0.849,13.345291593516988
2021-06-10T15:30:00Z,1.138,15.282,26.54381867787817,13.925242475129082,293.551297905,0.8501,13.075142475129082
2021-06-10T15:45:00Z,1.022,15.187,26.49779297887385,13.95785448947913,270.55562961500004,0.8502,13.107654489479131
2021-06-10T16:00:00Z,0.916,15.187,26.411906954530046,14.12906756481689,231.32772488499998,0.8507,13.27836756481689
2021-06-10T16:15:00Z,0.82,15.76,26.254003643285262,14.504105729842456,188.71810423,0.8521,13.652005729842456
2021-06-10T16:30:00Z,0.723,15.951,26.11995254448147,14.911755909218071,165.046092755,0.853,14.058755909218071
2021-06-10T16:45:00Z,0.637,16.523,25.735010795011842,15.156346016843441,134.61064943,0.8556,14.30074601684344
2021-06-10T17:00:00Z,0.55,16.999,25.092865637997043,15.368324110118762,110.26229477000001,0.8595,14.508824110118761
2021-06-10T17:15:00Z,0.471,17.475,24.712945397614664,15.498772167518956,74.416105965,0.8619,14.636872167518955
2021-06-10T17:30:00Z,0.4,17.76,24.651336445729065,15.64552623209418,81.179537815,0.8625,14.78302623209418
2021-06-10T17:45:00Z,0.331,17.57,24.557536861768067,15.710750260794278,77.79782189000001,0.8628,14.847950260794278
2021-06-10T18:00:00Z,0.27,17.284,24.549053012839963,15.78412729308189,65.62364456,0.8626,14.921527293081889
2021-06-10T18:15:00Z,0.216,17.665,24.568259268331744,15.75151527873184,26.395739830000004,0.8629,14.88861527873184
2021-06-10T18:30:00Z,0.178,18.045,1.0648578128336053,15.710750260794278,29.777455755,0.9937,14.717050260794277
2021-06-10T18:45:00Z,0.176,18.331,0.9753220530478672,15.466160153168907,27.072083015000004,0.9942,14.471960153168908
2021-06-10T19:00:00Z,0.176,18.426,0.1780017351115158,15.254182059893589,28.424769384999998,0.9989,14.255282059893588
2021-06-10T19:15:00Z,0.174,18.331,0.10257354074247187,14.789460855405387,18.955964795,0.9994,13.790060855405388
2021-06-10T19:30:00Z,0.173,17.475,0.10211202974272424,13.84371243925396,13.545219315,0.9994,12.84431243925396
