scan_no,datetime,do_mgL,temp,date,time,do_cor
1,2021-05-25T23:00:00Z,8.9,22.84,05/25/21,16:00:00,9.033440322621695
2,2021-05-25T23:15:00Z,8.92,22.58,05/25/21,16:15:00,9.04974632979672
3,2021-05-25T23:30:00Z,9.02,22.26,05/25/21,16:30:00,9.131276365671843
4,2021-05-25T23:45:00Z,9.11,22.08,05/25/21,16:45:00,9.204653397959454
5,2021-05-26T00:00:00Z,9.13,21.98,05/25/21,17:00:00,9.22095940513448
6,2021-05-26T00:15:00Z,9.12,21.88,05/25/21,17:15:00,9.212806401546965
7,2021-05-26T00:30:00Z,9.14,21.74,05/25/21,17:30:00,9.229112408721992
8,2021-05-26T00:45:00Z,9.15,21.68,05/25/21,17:45:00,9.237265412309505
9,2021-05-26T01:00:00Z,9.15,21.64,05/25/21,18:00:00,9.237265412309505
10,2021-05-26T01:15:00Z,9.15,21.64,05/25/21,18:15:00,9.237265412309505
11,2021-05-26T01:30:00Z,9.16,21.66,05/25/21,18:30:00,9.245418415897015
12,2021-05-26T01:45:00Z,9.16,21.7,05/25/21,18:45:00,9.245418415897015
13,2021-05-26T02:00:00Z,9.14,21.74,05/25/21,19:00:00,9.229112408721992
14,2021-05-26T02:15:00Z,9.14,21.76,05/25/21,19:15:00,9.229112408721992
15,2021-05-26T02:30:00Z,9.13,21.8,05/25/21,19:30:00,9.22095940513448
16,2021-05-26T02:45:00Z,9.12,21.84,05/25/21,19:45:00,9.212806401546965
17,2021-05-26T03:00:00Z,9.13,21.88,05/25/21,20:00:00,9.22095940513448
18,2021-05-26T03:15:00Z,9.12,21.9,05/25/21,20:15:00,9.212806401546965
19,2021-05-26T03:30:00Z,9.12,21.92,05/25/21,20:30:00,9.212806401546965
20,2021-05-26T03:45:00Z,9.12,21.94,05/25/21,20:45:00,9.212806401546965
21,2021-05-26T04:00:00Z,9.1,21.96,05/25/21,21:00:00,9.196500394371942
22,2021-05-26T04:15:00Z,9.11,21.98,05/25/21,21:15:00,9.204653397959454
23,2021-05-26T04:30:00Z,9.11,21.98,05/25/21,21:30:00,9.204653397959454
24,2021-05-26T04:45:00Z,9.11,21.98,05/25/21,21:45:00,9.204653397959454
25,2021-05-26T05:00:00Z,9.11,21.98,05/25/21,22:00:00,9.204653397959454
26,2021-05-26T05:15:00Z,9.12,21.96,05/25/21,22:15:00,9.212806401546965
27,2021-05-26T05:30:00Z,9.11,21.96,05/25/21,22:30:00,9.204653397959454
28,2021-05-26T05:45:00Z,9.13,21.96,05/25/21,22:45:00,9.22095940513448
29,2021-05-26T06:00:00Z,9.1,21.98,05/25/21,23:00:00,9.196500394371942
30,2021-05-26T06:15:00Z,9.09,21.92,05/25/21,23:15:00,9.188347390784429
31,2021-05-26T06:30:00Z,9.11,21.82,05/25/21,23:30:00,9.204653397959454
32,2021-05-26T06:45:00Z,9.12,21.72,05/25/21,23:45:00,9.212806401546965
33,2021-05-26T07:00:00Z,9.15,21.62,05/26/21,00:00:00,9.237265412309505
34,2021-05-26T07:15:00Z,9.16,21.52,05/26/21,00:15:00,9.245418415897015
35,2021-05-26T07:30:00Z,9.17,21.42,05/26/21,00:30:00,9.253571419484528
36,2021-05-26T07:45:00Z,9.19,21.34,05/26/21,00:45:00,9.269877426659553
37,2021-05-26T08:00:00Z,9.2,21.26,05/26/21,01:00:00,9.278030430247064
38,2021-05-26T08:15:00Z,9.21,21.18,05/26/21,01:15:00,9.286183433834578
39,2021-05-26T08:30:00Z,9.23,21.12,05/26/21,01:30:00,9.302489441009602
40,2021-05-26T08:45:00Z,9.24,21.04,05/26/21,01:45:00,9.310642444597114
41,2021-05-26T09:00:00Z,9.27,20.98,05/26/21,02:00:00,9.33510145535965
42,2021-05-26T09:15:00Z,9.27,20.92,05/26/21,02:15:00,9.33510145535965
43,2021-05-26T09:30:00Z,9.29,20.86,05/26/21,02:30:00,9.351407462534675
44,2021-05-26T09:45:00Z,9.29,20.8,05/26/21,02:45:00,9.351407462534675
45,2021-05-26T10:00:00Z,9.31,20.74,05/26/21,03:00:00,9.3677134697097
46,2021-05-26T10:15:00Z,9.32,20.7,05/26/21,03:15:00,9.375866473297213
47,2021-05-26T10:30:00Z,9.32,20.64,05/26/21,03:30:00,9.375866473297213
48,2021-05-26T10:45:00Z,9.33,20.6,05/26/21,03:45:00,9.384019476884726
49,2021-05-26T11:00:00Z,9.34,20.56,05/26/21,04:00:00,9.392172480472237
50,2021-05-26T11:15:00Z,9.34,20.5,05/26/21,04:15:00,9.392172480472237
51,2021-05-26T11:30:00Z,9.35,20.48,05/26/21,04:30:00,9.40032548405975
52,2021-05-26T11:45:00Z,9.35,20.44,05/26/21,04:45:00,9.40032548405975
53,2021-05-26T12:00:00Z,9.36,20.38,05/26/21,05:00:00,9.408478487647262
54,2021-05-26T12:15:00Z,9.39,20.36,05/26/21,05:15:00,9.4329374984098
55,2021-05-26T12:30:00Z,9.38,20.32,05/26/21,05:30:00,9.424784494822287
56,2021-05-26T12:45:00Z,9.38,20.28,05/26/21,05:45:00,9.424784494822287
57,2021-05-26T13:00:00Z,9.39,20.24,05/26/21,06:00:00,9.4329374984098
58,2021-05-26T13:15:00Z,9.41,20.2,05/26/21,06:15:00,9.449243505584823
59,2021-05-26T13:30:00Z,9.41,20.16,05/26/21,06:30:00,9.449243505584823
60,2021-05-26T13:45:00Z,9.41,20.06,05/26/21,06:45:00,9.449243505584823
61,2021-05-26T14:00:00Z,9.43,20.06,05/26/21,07:00:00,9.465549512759848
62,2021-05-26T14:15:00Z,9.44,20.22,05/26/21,07:15:00,9.47370251634736
63,2021-05-26T14:30:00Z,9.41,20.12,05/26/21,07:30:00,9.449243505584823
64,2021-05-26T14:45:00Z,9.44,20.3,05/26/21,07:45:00,9.47370251634736
65,2021-05-26T15:00:00Z,9.4,20.3,05/26/21,08:00:00,9.441090501997312
66,2021-05-26T15:15:00Z,9.4,20.24,05/26/21,08:15:00,9.441090501997312
67,2021-05-26T15:30:00Z,9.41,20.22,05/26/21,08:30:00,9.449243505584823
68,2021-05-26T15:45:00Z,9.41,20.18,05/26/21,08:45:00,9.449243505584823
69,2021-05-26T16:00:00Z,9.42,20.08,05/26/21,09:00:00,9.457396509172336
70,2021-05-26T16:15:00Z,9.46,20.22,05/26/21,09:15:00,9.490008523522386
71,2021-05-26T16:30:00Z,9.41,20.14,05/26/21,09:30:00,9.449243505584823
72,2021-05-26T16:45:00Z,9.42,20.08,05/26/21,09:45:00,9.457396509172336
73,2021-05-26T17:00:00Z,9.45,20.22,05/26/21,10:00:00,9.481855519934872
74,2021-05-26T17:15:00Z,9.43,20.12,05/26/21,10:15:00,9.465549512759848
75,2021-05-26T17:30:00Z,9.46,20.06,05/26/21,10:30:00,9.490008523522386
76,2021-05-26T17:45:00Z,9.48,20.14,05/26/21,10:45:00,9.50631453069741
77,2021-05-26T18:00:00Z,9.46,20.26,05/26/21,11:00:00,9.490008523522386
78,2021-05-26T18:15:00Z,9.45,20.16,05/26/21,11:15:00,9.481855519934872
79,2021-05-26T18:30:00Z,9.46,20.12,05/26/21,11:30:00,9.490008523522386
80,2021-05-26T18:45:00Z,9.48,20.12,05/26/21,11:45:00,9.50631453069741
81,2021-05-26T19:00:00Z,9.51,20.22,05/26/21,12:00:00,9.530773541459947
82,2021-05-26T19:15:00Z,9.46,20.34,05/26/21,12:15:00,9.490008523522386
83,2021-05-26T19:30:00Z,9.44,20.32,05/26/21,12:30:00,9.47370251634736
84,2021-05-26T19:45:00Z,9.45,20.32,05/26/21,12:45:00,9.481855519934872
85,2021-05-26T20:00:00Z,9.43,20.3,05/26/21,13:00:00,9.465549512759848
86,2021-05-26T20:15:00Z,9.43,20.3,05/26/21,13:15:00,9.465549512759848
87,2021-05-26T20:30:00Z,9.45,20.32,05/26/21,13:30:00,9.481855519934872
88,2021-05-26T20:45:00Z,9.43,20.32,05/26/21,13:45:00,9.465549512759848
89,2021-05-26T21:00:00Z,9.42,20.36,05/26/21,14:00:00,9.457396509172336
90,2021-05-26T21:15:00Z,9.42,20.38,05/26/21,14:15:00,9.457396509172336
91,2021-05-26T21:30:00Z,9.43,20.5,05/26/21,14:30:00,9.465549512759848
92,2021-05-26T21:45:00Z,9.4,20.72,05/26/21,14:45:00,9.441090501997312
93,2021-05-26T22:00:00Z,9.36,20.88,05/26/21,15:00:00,9.408478487647262
94,2021-05-26T22:15:00Z,9.33,21.02,05/26/21,15:15:00,9.384019476884726
95,2021-05-26T22:30:00Z,9.32,21.12,05/26/21,15:30:00,9.375866473297213
96,2021-05-26T22:45:00Z,9.29,21.2,05/26/21,15:45:00,9.351407462534675
97,2021-05-26T23:00:00Z,9.28,21.22,05/26/21,16:00:00,9.343254458947163
98,2021-05-26T23:15:00Z,9.19,21.64,05/26/21,16:15:00,9.269877426659553
99,2021-05-26T23:30:00Z,9.16,21.66,05/26/21,16:30:00,9.245418415897015
100,2021-05-26T23:45:00Z,9.08,22.04,05/26/21,16:45:00,9.180194387196916
101,2021-05-27T00:00:00Z,8.99,22.9,05/26/21,17:00:00,9.106817354909307
102,2021-05-27T00:15:00Z,8.8,24.48,05/26/21,17:15:00,8.951910286746573
103,2021-05-27T00:30:00Z,8.68,23.92,05/26/21,17:30:00,8.854074243696425
104,2021-05-27T00:45:00Z,8.88,22.88,05/26/21,17:45:00,9.017134315446672
105,2021-05-27T01:00:00Z,8.9,22.8,05/26/21,18:00:00,9.033440322621695
106,2021-05-27T01:15:00Z,8.91,22.7,05/26/21,18:15:00,9.041593326209208
107,2021-05-27T01:30:00Z,8.93,22.62,05/26/21,18:30:00,9.057899333384233
108,2021-05-27T01:45:00Z,8.95,22.52,05/26/21,18:45:00,9.074205340559256
109,2021-05-27T02:00:00Z,8.96,22.44,05/26/21,19:00:00,9.08235834414677
110,2021-05-27T02:15:00Z,8.97,22.38,05/26/21,19:15:00,9.090511347734282
111,2021-05-27T02:30:00Z,8.98,22.3,05/26/21,19:30:00,9.098664351321794
112,2021-05-27T02:45:00Z,8.99,22.24,05/26/21,19:45:00,9.106817354909307
113,2021-05-27T03:00:00Z,9,22.22,05/26/21,20:00:00,9.11497035849682
114,2021-05-27T03:15:00Z,9,22.2,05/26/21,20:15:00,9.11497035849682
115,2021-05-27T03:30:00Z,9,22.18,05/26/21,20:30:00,9.11497035849682
116,2021-05-27T03:45:00Z,9.01,22.14,05/26/21,20:45:00,9.12312336208433
117,2021-05-27T04:00:00Z,9.01,22.08,05/26/21,21:00:00,9.12312336208433
118,2021-05-27T04:15:00Z,9.01,22.02,05/26/21,21:15:00,9.12312336208433
119,2021-05-27T04:30:00Z,9.04,21.96,05/26/21,21:30:00,9.147582372846868
120,2021-05-27T04:45:00Z,9.04,21.92,05/26/21,21:45:00,9.147582372846868
121,2021-05-27T05:00:00Z,9.04,21.86,05/26/21,22:00:00,9.147582372846868
122,2021-05-27T05:15:00Z,9.06,21.8,05/26/21,22:15:00,9.163888380021893
123,2021-05-27T05:30:00Z,9.08,21.72,05/26/21,22:30:00,9.180194387196916
124,2021-05-27T05:45:00Z,9.09,21.66,05/26/21,22:45:00,9.188347390784429
125,2021-05-27T06:00:00Z,9.1,21.6,05/26/21,23:00:00,9.196500394371942
126,2021-05-27T06:15:00Z,9.11,21.54,05/26/21,23:15:00,9.204653397959454
127,2021-05-27T06:30:00Z,9.12,21.48,05/26/21,23:30:00,9.212806401546965
128,2021-05-27T06:45:00Z,9.13,21.42,05/26/21,23:45:00,9.22095940513448
129,2021-05-27T07:00:00Z,9.12,21.36,05/27/21,00:00:00,9.212806401546965
130,2021-05-27T07:15:00Z,9.14,21.32,05/27/21,00:15:00,9.229112408721992
131,2021-05-27T07:30:00Z,9.14,21.26,05/27/21,00:30:00,9.229112408721992
132,2021-05-27T07:45:00Z,9.16,21.2,05/27/21,00:45:00,9.245418415897015
133,2021-05-27T08:00:00Z,9.17,21.16,05/27/21,01:00:00,9.253571419484528
134,2021-05-27T08:15:00Z,9.17,21.1,05/27/21,01:15:00,9.253571419484528
135,2021-05-27T08:30:00Z,9.18,21.06,05/27/21,01:30:00,9.26172442307204
136,2021-05-27T08:45:00Z,9.19,21.02,05/27/21,01:45:00,9.269877426659553
137,2021-05-27T09:00:00Z,9.18,20.98,05/27/21,02:00:00,9.26172442307204
138,2021-05-27T09:15:00Z,9.2,20.94,05/27/21,02:15:00,9.278030430247064
139,2021-05-27T09:30:00Z,9.2,20.88,05/27/21,02:30:00,9.278030430247064
140,2021-05-27T09:45:00Z,9.21,20.84,05/27/21,02:45:00,9.286183433834578
141,2021-05-27T10:00:00Z,9.21,20.8,05/27/21,03:00:00,9.286183433834578
142,2021-05-27T10:15:00Z,9.22,20.76,05/27/21,03:15:00,9.294336437422091
143,2021-05-27T10:30:00Z,9.23,20.72,05/27/21,03:30:00,9.302489441009602
144,2021-05-27T10:45:00Z,9.23,20.68,05/27/21,03:45:00,9.302489441009602
145,2021-05-27T11:00:00Z,9.24,20.64,05/27/21,04:00:00,9.310642444597114
146,2021-05-27T11:15:00Z,9.24,20.6,05/27/21,04:15:00,9.310642444597114
147,2021-05-27T11:30:00Z,9.26,20.56,05/27/21,04:30:00,9.32694845177214
148,2021-05-27T11:45:00Z,9.26,20.52,05/27/21,04:45:00,9.32694845177214
149,2021-05-27T12:00:00Z,9.26,20.48,05/27/21,05:00:00,9.32694845177214
150,2021-05-27T12:15:00Z,9.28,20.44,05/27/21,05:15:00,9.343254458947163
151,2021-05-27T12:30:00Z,9.29,20.4,05/27/21,05:30:00,9.351407462534675
152,2021-05-27T12:45:00Z,9.28,20.36,05/27/21,05:45:00,9.343254458947163
153,2021-05-27T13:00:00Z,9.3,20.3,05/27/21,06:00:00,9.359560466122188
154,2021-05-27T13:15:00Z,9.31,20.26,05/27/21,06:15:00,9.3677134697097
155,2021-05-27T13:30:00Z,9.32,20.2,05/27/21,06:30:00,9.375866473297213
156,2021-05-27T13:45:00Z,9.32,20.16,05/27/21,06:45:00,9.375866473297213
157,2021-05-27T14:00:00Z,9.34,20.2,05/27/21,07:00:00,9.392172480472237
158,2021-05-27T14:15:00Z,9.32,20.24,05/27/21,07:15:00,9.375866473297213
159,2021-05-27T14:30:00Z,9.32,20.34,05/27/21,07:30:00,9.375866473297213
160,2021-05-27T14:45:00Z,9.3,20.38,05/27/21,07:45:00,9.359560466122188
161,2021-05-27T15:00:00Z,9.3,20.5,05/27/21,08:00:00,9.359560466122188
162,2021-05-27T15:15:00Z,9.27,20.56,05/27/21,08:15:00,9.33510145535965
163,2021-05-27T15:30:00Z,9.26,20.62,05/27/21,08:30:00,9.32694845177214
164,2021-05-27T15:45:00Z,9.23,20.74,05/27/21,08:45:00,9.302489441009602
165,2021-05-27T16:00:00Z,9.22,20.76,05/27/21,09:00:00,9.294336437422091
166,2021-05-27T16:15:00Z,9.22,20.76,05/27/21,09:15:00,9.294336437422091
167,2021-05-27T16:30:00Z,9.23,20.84,05/27/21,09:30:00,9.302489441009602
168,2021-05-27T16:45:00Z,9.2,20.88,05/27/21,09:45:00,9.278030430247064
169,2021-05-27T17:00:00Z,9.2,20.84,05/27/21,10:00:00,9.278030430247064
170,2021-05-27T17:15:00Z,9.2,20.88,05/27/21,10:15:00,9.278030430247064
171,2021-05-27T17:30:00Z,9.22,19.54,05/27/21,10:30:00,9.294336437422091
172,2021-05-27T17:45:00Z,9.51,18.64,05/27/21,10:45:00,9.530773541459947
173,2021-05-27T18:00:00Z,9.41,18.72,05/27/21,11:00:00,9.449243505584823
174,2021-05-27T18:15:00Z,8.96,20.22,05/27/21,11:15:00,9.08235834414677
175,2021-05-27T18:30:00Z,9.61,17.22,05/27/21,11:30:00,9.61230357733507
176,2021-05-27T18:45:00Z,9.74,17.52,05/27/21,11:45:00,9.71829262397273
177,2021-05-27T19:00:00Z,10.07,15.58,05/27/21,12:00:00,9.987341742360636
178,2021-05-27T19:15:00Z,10.38,14.76,05/27/21,12:15:00,10.240084853573519
179,2021-05-27T19:30:00Z,10.36,14.9,05/27/21,12:30:00,10.223778846398494
180,2021-05-27T19:45:00Z,10.27,15.3,05/27/21,12:45:00,10.150401814110882
181,2021-05-27T20:00:00Z,10.07,16.4,05/27/21,13:00:00,9.987341742360636
182,2021-05-27T20:15:00Z,9.74,17.4,05/27/21,13:15:00,9.71829262397273
183,2021-05-27T20:30:00Z,9.81,16.88,05/27/21,13:30:00,9.775363649085316
184,2021-05-27T20:45:00Z,9.81,16.8,05/27/21,13:45:00,9.775363649085316
185,2021-05-27T21:00:00Z,9.81,17.14,05/27/21,14:00:00,9.775363649085316
186,2021-05-27T21:15:00Z,9.75,17.38,05/27/21,14:15:00,9.726445627560242
187,2021-05-27T21:30:00Z,10.6,17.52,05/27/21,14:30:00,10.419450932498789
188,2021-05-27T21:45:00Z,10.55,15.78,05/27/21,14:45:00,10.378685914561228
189,2021-05-27T22:00:00Z,12.11,15.08,05/27/21,15:00:00,11.650554474213147
190,2021-05-27T22:15:00Z,12.4,15.16,05/27/21,15:15:00,11.886991578251004
191,2021-05-27T22:30:00Z,12.01,14.22,05/27/21,15:30:00,11.569024438338024
192,2021-05-27T22:45:00Z,12.62,13.7,05/27/21,15:45:00,12.066357657176274
193,2021-05-27T23:00:00Z,12.18,13.7,05/27/21,16:00:00,11.707625499325733
194,2021-05-27T23:15:00Z,11.89,12.8,05/27/21,16:15:00,11.471188395287877
195,2021-05-27T23:30:00Z,11.46,11.96,05/27/21,16:30:00,11.120609241024848
196,2021-05-27T23:45:00Z,10.82,11.24,05/27/21,16:45:00,10.59881701142406
197,2021-05-28T00:00:00Z,9.94,10.54,05/27/21,17:00:00,9.881352695722976
198,2021-05-28T00:15:00Z,9.7,10.34,05/27/21,17:15:00,9.685680609622679
199,2021-05-28T00:30:00Z,9.42,10.3,05/27/21,17:30:00,9.457396509172336
200,2021-05-28T00:45:00Z,9.2,10.28,05/27/21,17:45:00,9.278030430247064
201,2021-05-28T01:00:00Z,9.13,10.3,05/27/21,18:00:00,9.22095940513448
202,2021-05-28T01:15:00Z,9.21,10.34,05/27/21,18:15:00,9.286183433834578
203,2021-05-28T01:30:00Z,9.21,10.36,05/27/21,18:30:00,9.286183433834578
204,2021-05-28T01:45:00Z,9.16,10.38,05/27/21,18:45:00,9.245418415897015
205,2021-05-28T02:00:00Z,9.13,10.38,05/27/21,19:00:00,9.22095940513448
206,2021-05-28T02:15:00Z,9.05,10.4,05/27/21,19:15:00,9.15573537643438
207,2021-05-28T02:30:00Z,9.08,10.4,05/27/21,19:30:00,9.180194387196916
208,2021-05-28T02:45:00Z,9.29,10.4,05/27/21,19:45:00,9.351407462534675
209,2021-05-28T03:00:00Z,9.57,10.4,05/27/21,20:00:00,9.57969156298502
210,2021-05-28T03:15:00Z,9.42,10.42,05/27/21,20:15:00,9.457396509172336
211,2021-05-28T03:30:00Z,9.38,10.42,05/27/21,20:30:00,9.424784494822287
212,2021-05-28T03:45:00Z,9.34,10.42,05/27/21,20:45:00,9.392172480472237
213,2021-05-28T04:00:00Z,9.34,10.44,05/27/21,21:00:00,9.392172480472237
214,2021-05-28T04:15:00Z,9.04,10.44,05/27/21,21:15:00,9.147582372846868
215,2021-05-28T04:30:00Z,9.34,10.44,05/27/21,21:30:00,9.392172480472237
216,2021-05-28T04:45:00Z,9.29,10.44,05/27/21,21:45:00,9.351407462534675
217,2021-05-28T05:00:00Z,9.3,10.44,05/27/21,22:00:00,9.359560466122188
218,2021-05-28T05:15:00Z,9.31,10.44,05/27/21,22:15:00,9.3677134697097
219,2021-05-28T05:30:00Z,9.14,10.44,05/27/21,22:30:00,9.229112408721992
220,2021-05-28T05:45:00Z,8.99,10.44,05/27/21,22:45:00,9.106817354909307
221,2021-05-28T06:00:00Z,9.01,10.44,05/27/21,23:00:00,9.12312336208433
222,2021-05-28T06:15:00Z,8.98,10.42,05/27/21,23:15:00,9.098664351321794
223,2021-05-28T06:30:00Z,9.05,10.42,05/27/21,23:30:00,9.15573537643438
224,2021-05-28T06:45:00Z,9.13,10.42,05/27/21,23:45:00,9.22095940513448
225,2021-05-28T07:00:00Z,9.11,10.4,05/28/21,00:00:00,9.204653397959454
226,2021-05-28T07:15:00Z,9.02,10.4,05/28/21,00:15:00,9.131276365671843
227,2021-05-28T07:30:00Z,9.35,10.4,05/28/21,00:30:00,9.40032548405975
228,2021-05-28T07:45:00Z,9.41,10.4,05/28/21,00:45:00,9.449243505584823
229,2021-05-28T08:00:00Z,9.44,10.56,05/28/21,01:00:00,9.47370251634736
230,2021-05-28T08:15:00Z,9.48,10.56,05/28/21,01:15:00,9.50631453069741
231,2021-05-28T08:30:00Z,9.41,10.48,05/28/21,01:30:00,9.449243505584823
232,2021-05-28T08:45:00Z,9.22,10.42,05/28/21,01:45:00,9.294336437422091
233,2021-05-28T09:00:00Z,8.97,10.4,05/28/21,02:00:00,9.090511347734282
234,2021-05-28T09:15:00Z,8.84,10.4,05/28/21,02:15:00,8.984522301096622
235,2021-05-28T09:30:00Z,8.95,10.42,05/28/21,02:30:00,9.074205340559256
236,2021-05-28T09:45:00Z,9.1,10.4,05/28/21,02:45:00,9.196500394371942
237,2021-05-28T10:00:00Z,9.33,10.42,05/28/21,03:00:00,9.384019476884726
238,2021-05-28T10:15:00Z,9.61,10.48,05/28/21,03:15:00,9.61230357733507
239,2021-05-28T10:30:00Z,9.67,10.54,05/28/21,03:30:00,9.661221598860143
240,2021-05-28T10:45:00Z,9.61,10.56,05/28/21,03:45:00,9.61230357733507
241,2021-05-28T11:00:00Z,9.46,10.58,05/28/21,04:00:00,9.490008523522386
242,2021-05-28T11:15:00Z,9.39,10.6,05/28/21,04:15:00,9.4329374984098
243,2021-05-28T11:30:00Z,9,10.62,05/28/21,04:30:00,9.11497035849682
244,2021-05-28T11:45:00Z,8.95,10.62,05/28/21,04:45:00,9.074205340559256
245,2021-05-28T12:00:00Z,8.67,10.64,05/28/21,05:00:00,8.845921240108913
246,2021-05-28T12:15:00Z,8.75,10.64,05/28/21,05:15:00,8.911145268809012
247,2021-05-28T12:30:00Z,8.73,10.64,05/28/21,05:30:00,8.894839261633987
248,2021-05-28T12:45:00Z,8.48,10.64,05/28/21,05:45:00,8.691014171946179
249,2021-05-28T13:00:00Z,8.49,10.62,05/28/21,06:00:00,8.699167175533692
250,2021-05-28T13:15:00Z,8.8,10.62,05/28/21,06:15:00,8.951910286746573
251,2021-05-28T13:30:00Z,9.32,10.62,05/28/21,06:30:00,9.375866473297213
252,2021-05-28T13:45:00Z,9.4,10.58,05/28/21,06:45:00,9.441090501997312
253,2021-05-28T14:00:00Z,9.46,10.54,05/28/21,07:00:00,9.490008523522386
254,2021-05-28T14:15:00Z,9.46,10.56,05/28/21,07:15:00,9.490008523522386
255,2021-05-28T14:30:00Z,9.54,10.62,05/28/21,07:30:00,9.555232552222483
256,2021-05-28T14:45:00Z,9.52,10.58,05/28/21,07:45:00,9.538926545047458
257,2021-05-28T15:00:00Z,9.48,10.48,05/28/21,08:00:00,9.50631453069741
258,2021-05-28T15:15:00Z,9.45,10.5,05/28/21,08:15:00,9.481855519934872
259,2021-05-28T15:30:00Z,9.48,10.54,05/28/21,08:30:00,9.50631453069741
260,2021-05-28T15:45:00Z,9.57,10.64,05/28/21,08:45:00,9.57969156298502
261,2021-05-28T16:00:00Z,9.62,10.8,05/28/21,09:00:00,9.620456580922582
262,2021-05-28T16:15:00Z,9.85,10.98,05/28/21,09:15:00,9.807975663435366
263,2021-05-28T16:30:00Z,10.05,11.1,05/28/21,09:30:00,9.971035735185612
264,2021-05-28T16:45:00Z,10.34,11.24,05/28/21,09:45:00,10.207472839223469
265,2021-05-28T17:00:00Z,10.54,11.5,05/28/21,10:00:00,10.370532910973715
266,2021-05-28T17:15:00Z,10.65,11.76,05/28/21,10:15:00,10.46021595043635
267,2021-05-28T17:30:00Z,10.66,12.06,05/28/21,10:30:00,10.468368954023862
268,2021-05-28T17:45:00Z,10.63,12.34,05/28/21,10:45:00,10.443909943261326
269,2021-05-28T18:00:00Z,10.97,12.74,05/28/21,11:00:00,10.721112065236746
270,2021-05-28T18:15:00Z,11.2,13.08,05/28/21,11:15:00,10.908631147749526
271,2021-05-28T18:30:00Z,11.44,13.36,05/28/21,11:30:00,11.104303233849823
272,2021-05-28T18:45:00Z,11.58,13.64,05/28/21,11:45:00,11.218445284074996
273,2021-05-28T19:00:00Z,11.8,14.08,05/28/21,12:00:00,11.397811363000267
274,2021-05-28T19:15:00Z,10.69,13.48,05/28/21,12:15:00,10.492827964786398
275,2021-05-28T19:30:00Z,10.57,14.16,05/28/21,12:30:00,10.394991921736253
276,2021-05-28T19:45:00Z,10.57,13.78,05/28/21,12:45:00,10.394991921736253
277,2021-05-28T20:00:00Z,10.51,14.32,05/28/21,13:00:00,10.346073900211177
278,2021-05-28T20:15:00Z,10.47,14.4,05/28/21,13:15:00,10.313461885861129
279,2021-05-28T20:30:00Z,10.44,14.72,05/28/21,13:30:00,10.289002875098591
280,2021-05-28T20:45:00Z,10.47,14.8,05/28/21,13:45:00,10.313461885861129
281,2021-05-28T21:00:00Z,10.52,14.64,05/28/21,14:00:00,10.35422690379869
282,2021-05-28T21:15:00Z,10.56,14.72,05/28/21,14:15:00,10.38683891814874
283,2021-05-28T21:30:00Z,10.67,14.76,05/28/21,14:30:00,10.476521957611375
284,2021-05-28T21:45:00Z,10.55,15.16,05/28/21,14:45:00,10.378685914561228
285,2021-05-28T22:00:00Z,10.49,15.46,05/28/21,15:00:00,10.329767893036154
286,2021-05-28T22:15:00Z,10.47,15.62,05/28/21,15:15:00,10.313461885861129
287,2021-05-28T22:30:00Z,10.42,15.7,05/28/21,15:30:00,10.272696867923568
288,2021-05-28T22:45:00Z,12.31,17.06,05/28/21,15:45:00,11.813614545963395
289,2021-05-28T23:00:00Z,12.62,17.54,05/28/21,16:00:00,12.066357657176274
290,2021-05-28T23:15:00Z,15.01,17.06,05/28/21,16:15:00,14.014925514591717
291,2021-05-28T23:30:00Z,14.8,15.96,05/28/21,16:30:00,13.84371243925396
292,2021-05-28T23:45:00Z,15.97,15.34,05/28/21,16:45:00,14.7976138589929
293,2021-05-29T00:00:00Z,16.71,16.12,05/28/21,17:00:00,15.40093612446881
294,2021-05-29T00:15:00Z,16.74,15.48,05/28/21,17:15:00,15.425395135231346
295,2021-05-29T00:30:00Z,17.14,14.72,05/28/21,17:30:00,15.75151527873184
296,2021-05-29T00:45:00Z,17.09,13.54,05/28/21,17:45:00,15.710750260794278
297,2021-05-29T01:00:00Z,17.2,13.14,05/28/21,18:00:00,15.800433300256913
298,2021-05-29T01:15:00Z,14.01,12.62,05/28/21,18:15:00,13.199625155840486
299,2021-05-29T01:30:00Z,12.56,12.06,05/28/21,18:30:00,12.017439635651202
300,2021-05-29T01:45:00Z,12.19,11.82,05/28/21,18:45:00,11.715778502913246
301,2021-05-29T02:00:00Z,11.92,11.68,05/28/21,19:00:00,11.495647406050413
302,2021-05-29T02:15:00Z,11.76,11.6,05/28/21,19:15:00,11.365199348650217
303,2021-05-29T02:30:00Z,11.43,11.48,05/28/21,19:30:00,11.09615023026231
304,2021-05-29T02:45:00Z,11.26,11.4,05/28/21,19:45:00,10.957549169274602
305,2021-05-29T03:00:00Z,10.84,11.3,05/28/21,20:00:00,10.615123018599084
306,2021-05-29T03:15:00Z,10.21,11.24,05/28/21,20:15:00,10.101483792585809
307,2021-05-29T03:30:00Z,10.36,10.9,05/28/21,20:30:00,10.223778846398494
308,2021-05-29T03:45:00Z,10.27,10.74,05/28/21,20:45:00,10.150401814110882
309,2021-05-29T04:00:00Z,10.51,10.7,05/28/21,21:00:00,10.346073900211177
310,2021-05-29T04:15:00Z,10.49,10.68,05/28/21,21:15:00,10.329767893036154
