MiniDOT Logger Concatenated Data File
Sensor:             7392-122893
Concatenation Date: 2021Apr15 12:58:13 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1617435060,           2021-04-03 07:31:00,           2021-04-03 00:31:00,      3.470000,      9.529000,         14.986000,                   131.291526,      0.974000
                1617435960,           2021-04-03 07:46:00,           2021-04-03 00:46:00,      3.470000,      9.556000,         14.875000,                   130.402717,      0.974000
                1617436860,           2021-04-03 08:01:00,           2021-04-03 01:01:00,      3.470000,      9.510000,         14.779000,                   129.419530,      0.975000
                1617437760,           2021-04-03 08:16:00,           2021-04-03 01:16:00,      3.470000,      9.491000,         14.688000,                   128.564529,      0.976000
                1617438660,           2021-04-03 08:31:00,           2021-04-03 01:31:00,      3.470000,      9.463000,         14.553000,                   127.298025,      0.973000
                1617439560,           2021-04-03 08:46:00,           2021-04-03 01:46:00,      3.470000,      9.435000,         14.507000,                   126.811092,      0.974000
                1617440460,           2021-04-03 09:01:00,           2021-04-03 02:01:00,      3.470000,      9.417000,         14.465000,                   126.389757,      0.976000
                1617441360,           2021-04-03 09:16:00,           2021-04-03 02:16:00,      3.470000,      9.389000,         14.380000,                   125.563259,      0.974000
                1617442260,           2021-04-03 09:31:00,           2021-04-03 02:31:00,      3.470000,      9.426000,         14.285000,                   124.843745,      0.974000
                1617443160,           2021-04-03 09:46:00,           2021-04-03 02:46:00,      3.470000,      9.435000,         14.247000,                   124.538335,      0.975000
                1617444060,           2021-04-03 10:01:00,           2021-04-03 03:01:00,      3.470000,      9.435000,         14.132000,                   123.533077,      0.973000
                1617444960,           2021-04-03 10:16:00,           2021-04-03 03:16:00,      3.470000,      9.407000,         14.095000,                   123.127499,      0.974000
                1617445860,           2021-04-03 10:31:00,           2021-04-03 03:31:00,      3.470000,      9.435000,         14.013000,                   122.492854,      0.974000
                1617446760,           2021-04-03 10:46:00,           2021-04-03 03:46:00,      3.460000,      9.370000,         14.003000,                   122.216005,      0.974000
                1617447660,           2021-04-03 11:01:00,           2021-04-03 04:01:00,      3.460000,      9.370000,         13.907000,                   121.378132,      0.974000
                1617448560,           2021-04-03 11:16:00,           2021-04-03 04:16:00,      3.460000,      9.361000,         13.896000,                   121.256102,      0.975000
                1617449460,           2021-04-03 11:31:00,           2021-04-03 04:31:00,      3.460000,      9.361000,         13.849000,                   120.845982,      0.976000
                1617450360,           2021-04-03 11:46:00,           2021-04-03 04:46:00,      3.460000,      9.370000,         13.766000,                   120.147506,      0.974000
                1617451260,           2021-04-03 12:01:00,           2021-04-03 05:01:00,      3.460000,      9.333000,         13.746000,                   119.867127,      0.974000
                1617452160,           2021-04-03 12:16:00,           2021-04-03 05:16:00,      3.460000,      9.342000,         13.723000,                   119.692259,      0.975000
                1617453060,           2021-04-03 12:31:00,           2021-04-03 05:31:00,      3.460000,      9.342000,         13.687000,                   119.378266,      0.974000
                1617453960,           2021-04-03 12:46:00,           2021-04-03 05:46:00,      3.460000,      9.333000,         13.652000,                   119.047433,      0.973000
                1617454860,           2021-04-03 13:01:00,           2021-04-03 06:01:00,      3.460000,      9.314000,         13.682000,                   119.254959,      0.976000
                1617455760,           2021-04-03 13:16:00,           2021-04-03 06:16:00,      3.460000,      9.305000,         13.648000,                   118.933057,      0.974000
                1617456660,           2021-04-03 13:31:00,           2021-04-03 06:31:00,      3.460000,      9.305000,         13.630000,                   118.776199,      0.975000
                1617457560,           2021-04-03 13:46:00,           2021-04-03 06:46:00,      3.460000,      9.323000,         13.628000,                   118.809799,      0.976000
                1617458460,           2021-04-03 14:01:00,           2021-04-03 07:01:00,      3.460000,      9.267000,         13.612000,                   118.511760,      0.974000
                1617459360,           2021-04-03 14:16:00,           2021-04-03 07:16:00,      3.460000,      9.277000,         13.561000,                   118.095935,      0.973000
                1617460260,           2021-04-03 14:31:00,           2021-04-03 07:31:00,      3.460000,      9.305000,         13.627000,                   118.750057,      0.976000
                1617461160,           2021-04-03 14:46:00,           2021-04-03 07:46:00,      3.460000,      9.305000,         13.585000,                   118.384055,      0.974000
                1617462060,           2021-04-03 15:01:00,           2021-04-03 08:01:00,      3.450000,      9.286000,         13.583000,                   118.312947,      0.975000
                1617462960,           2021-04-03 15:16:00,           2021-04-03 08:16:00,      3.460000,      9.314000,         13.560000,                   118.191583,      0.975000
                1617463860,           2021-04-03 15:31:00,           2021-04-03 08:31:00,      3.450000,      9.314000,         13.529000,                   117.921381,      0.976000
                1617464760,           2021-04-03 15:46:00,           2021-04-03 08:46:00,      3.450000,      9.295000,         13.444000,                   117.127372,      0.974000
                1617465660,           2021-04-03 16:01:00,           2021-04-03 09:01:00,      3.450000,      9.323000,         13.331000,                   116.220533,      0.974000
                1617466560,           2021-04-03 16:16:00,           2021-04-03 09:16:00,      3.450000,      9.333000,         13.254000,                   115.576815,      0.974000
                1617467460,           2021-04-03 16:31:00,           2021-04-03 09:31:00,      3.450000,      9.379000,         13.168000,                   114.952916,      0.974000
                1617468360,           2021-04-03 16:46:00,           2021-04-03 09:46:00,      3.450000,      9.398000,         13.062000,                   114.079214,      0.974000
                1617469260,           2021-04-03 17:01:00,           2021-04-03 10:01:00,      3.450000,      9.407000,         12.992000,                   113.492193,      0.974000
                1617470160,           2021-04-03 17:16:00,           2021-04-03 10:16:00,      3.450000,      9.417000,         12.879000,                   112.531883,      0.973000
                1617471060,           2021-04-03 17:31:00,           2021-04-03 10:31:00,      3.450000,      9.445000,         12.809000,                   111.994906,      0.974000
                1617471960,           2021-04-03 17:46:00,           2021-04-03 10:46:00,      3.450000,      9.454000,         12.715000,                   111.196844,      0.974000
                1617472860,           2021-04-03 18:01:00,           2021-04-03 11:01:00,      3.450000,      9.482000,         12.597000,                   110.238332,      0.973000
                1617473760,           2021-04-03 18:16:00,           2021-04-03 11:16:00,      3.450000,      9.501000,         12.487000,                   109.325109,      0.973000
                1617474660,           2021-04-03 18:31:00,           2021-04-03 11:31:00,      3.450000,      9.566000,         12.322000,                   108.047334,      0.974000
                1617475560,           2021-04-03 18:46:00,           2021-04-03 11:46:00,      3.450000,      9.566000,         12.172000,                   106.732037,      0.974000
                1617476460,           2021-04-03 19:01:00,           2021-04-03 12:01:00,      3.450000,      9.640000,         11.959000,                   105.048709,      0.973000
                1617477360,           2021-04-03 19:16:00,           2021-04-03 12:16:00,      3.450000,      9.696000,         11.829000,                   104.044857,      0.974000
                1617478260,           2021-04-03 19:31:00,           2021-04-03 12:31:00,      3.450000,      9.826000,         11.622000,                   102.539230,      0.973000
                1617479160,           2021-04-03 19:46:00,           2021-04-03 12:46:00,      3.450000,      9.872000,         11.497000,                   101.546723,      0.974000
                1617480060,           2021-04-03 20:01:00,           2021-04-03 13:01:00,      3.450000,      9.891000,         11.352000,                   100.311030,      0.973000
                1617480960,           2021-04-03 20:16:00,           2021-04-03 13:16:00,      3.450000,      9.937000,         11.219000,                    99.243507,      0.973000
                1617481860,           2021-04-03 20:31:00,           2021-04-03 13:31:00,      3.450000,     10.066000,         11.107000,                    98.551971,      0.973000
                1617482760,           2021-04-03 20:46:00,           2021-04-03 13:46:00,      3.450000,     10.213000,         10.996000,                    97.904893,      0.974000
                1617483660,           2021-04-03 21:01:00,           2021-04-03 14:01:00,      3.450000,     10.314000,         10.900000,                    97.280379,      0.974000
                1617484560,           2021-04-03 21:16:00,           2021-04-03 14:16:00,      3.450000,     10.425000,         10.796000,                    96.602966,      0.974000
                1617485460,           2021-04-03 21:31:00,           2021-04-03 14:31:00,      3.450000,     10.598000,         10.704000,                    96.167552,      0.973000
                1617486360,           2021-04-03 21:46:00,           2021-04-03 14:46:00,      3.450000,     10.826000,         10.625000,                    95.965669,      0.972000
                1617487260,           2021-04-03 22:01:00,           2021-04-03 15:01:00,      3.450000,     11.117000,         10.597000,                    96.360169,      0.974000
                1617488160,           2021-04-03 22:16:00,           2021-04-03 15:16:00,      3.450000,     11.379000,         10.529000,                    96.321820,      0.973000
                1617489060,           2021-04-03 22:31:00,           2021-04-03 15:31:00,      3.450000,     11.686000,         10.421000,                    96.007438,      0.971000
                1617489960,           2021-04-03 22:46:00,           2021-04-03 15:46:00,      3.460000,     12.187000,         10.346000,                    96.410125,      0.972000
                1617490860,           2021-04-03 23:01:00,           2021-04-03 16:01:00,      3.460000,     13.127000,         10.194000,                    97.022775,      0.972000
                1617491760,           2021-04-03 23:16:00,           2021-04-03 16:16:00,      3.460000,     13.110000,          9.621000,                    91.534459,      0.969000
                1617492660,           2021-04-03 23:31:00,           2021-04-03 16:31:00,      3.460000,     13.567000,          9.649000,                    92.737667,      0.972000
                1617493560,           2021-04-03 23:46:00,           2021-04-03 16:46:00,      3.460000,     14.301000,          9.519000,                    92.976741,      0.972000
                1617494460,           2021-04-04 00:01:00,           2021-04-03 17:01:00,      3.460000,     14.092000,          9.575000,                    93.096867,      0.972000
                1617495360,           2021-04-04 00:16:00,           2021-04-03 17:16:00,      3.470000,     14.022000,          9.572000,                    92.924870,      0.972000
                1617496260,           2021-04-04 00:31:00,           2021-04-03 17:31:00,      3.470000,     13.978000,          9.584000,                    92.951499,      0.971000
                1617497160,           2021-04-04 00:46:00,           2021-04-03 17:46:00,      3.470000,     13.768000,          9.640000,                    93.063457,      0.972000
                1617498060,           2021-04-04 01:01:00,           2021-04-03 18:01:00,      3.470000,     13.233000,          9.735000,                    92.873244,      0.972000
                1617498960,           2021-04-04 01:16:00,           2021-04-03 18:16:00,      3.460000,     12.889000,          9.814000,                    92.910632,      0.972000
                1617499860,           2021-04-04 01:31:00,           2021-04-03 18:31:00,      3.470000,     13.690000,          9.917000,                    95.572946,      0.974000
                1617500760,           2021-04-04 01:46:00,           2021-04-03 18:46:00,      3.470000,     13.470000,         10.762000,                   103.212872,      0.974000
                1617501660,           2021-04-04 02:01:00,           2021-04-03 19:01:00,      3.470000,     12.570000,         11.760000,                   110.539052,      0.974000
                1617502560,           2021-04-04 02:16:00,           2021-04-03 19:16:00,      3.470000,     11.677000,         12.461000,                   114.778084,      0.974000
                1617503460,           2021-04-04 02:31:00,           2021-04-03 19:31:00,      3.470000,     11.298000,         12.904000,                   117.829032,      0.972000
                1617504360,           2021-04-04 02:46:00,           2021-04-03 19:46:00,      3.470000,     10.863000,         13.236000,                   119.651131,      0.973000
                1617505260,           2021-04-04 03:01:00,           2021-04-03 20:01:00,      3.470000,     10.681000,         13.402000,                   120.640209,      0.973000
                1617506160,           2021-04-04 03:16:00,           2021-04-03 20:16:00,      3.460000,     10.516000,         13.582000,                   121.790966,      0.975000
                1617507060,           2021-04-04 03:31:00,           2021-04-03 20:31:00,      3.460000,     10.388000,         13.640000,                   121.945542,      0.973000
                1617507960,           2021-04-04 03:46:00,           2021-04-03 20:46:00,      3.460000,     10.158000,         13.794000,                   122.658798,      0.974000
                1617508860,           2021-04-04 04:01:00,           2021-04-03 21:01:00,      3.460000,     10.038000,         13.844000,                   122.756290,      0.973000
                1617509760,           2021-04-04 04:16:00,           2021-04-03 21:16:00,      3.460000,      9.974000,         13.959000,                   123.589436,      0.975000
                1617510660,           2021-04-04 04:31:00,           2021-04-03 21:31:00,      3.460000,      9.983000,         14.007000,                   124.040738,      0.975000
                1617511560,           2021-04-04 04:46:00,           2021-04-03 21:46:00,      3.460000,      9.955000,         14.075000,                   124.560634,      0.974000
                1617512460,           2021-04-04 05:01:00,           2021-04-03 22:01:00,      3.460000,      9.863000,         14.125000,                   124.731884,      0.973000
                1617513360,           2021-04-04 05:16:00,           2021-04-03 22:16:00,      3.460000,      9.835000,         14.150000,                   124.869979,      0.974000
                1617514260,           2021-04-04 05:31:00,           2021-04-03 22:31:00,      3.460000,      9.853000,         14.132000,                   124.764210,      0.973000
                1617515160,           2021-04-04 05:46:00,           2021-04-03 22:46:00,      3.460000,      9.881000,         14.167000,                   125.155984,      0.975000
                1617516060,           2021-04-04 06:01:00,           2021-04-03 23:01:00,      3.460000,      9.955000,         14.166000,                   125.365964,      0.975000
                1617516960,           2021-04-04 06:16:00,           2021-04-03 23:16:00,      3.460000,      9.946000,         14.196000,                   125.604784,      0.975000
                1617517860,           2021-04-04 06:31:00,           2021-04-03 23:31:00,      3.460000,      9.863000,         14.220000,                   125.570789,      0.972000
                1617518760,           2021-04-04 06:46:00,           2021-04-03 23:46:00,      3.460000,      9.770000,         14.301000,                   126.008606,      0.975000
                1617519660,           2021-04-04 07:01:00,           2021-04-04 00:01:00,      3.460000,      9.631000,         14.283000,                   125.436102,      0.973000
                1617520560,           2021-04-04 07:16:00,           2021-04-04 00:16:00,      3.460000,      9.538000,         14.295000,                   125.264510,      0.975000
                1617521460,           2021-04-04 07:31:00,           2021-04-04 00:31:00,      3.460000,      9.426000,         14.278000,                   124.782569,      0.974000
                1617522360,           2021-04-04 07:46:00,           2021-04-04 00:46:00,      3.460000,      9.370000,         14.219000,                   124.101220,      0.974000
                1617523260,           2021-04-04 08:01:00,           2021-04-04 01:01:00,      3.460000,      9.305000,         14.160000,                   123.394790,      0.974000
                1617524160,           2021-04-04 08:16:00,           2021-04-04 01:16:00,      3.460000,      9.323000,         14.083000,                   122.776519,      0.975000
                1617525060,           2021-04-04 08:31:00,           2021-04-04 01:31:00,      3.450000,      9.333000,         14.013000,                   122.195406,      0.976000
                1617525960,           2021-04-04 08:46:00,           2021-04-04 01:46:00,      3.450000,      9.342000,         13.903000,                   121.262222,      0.975000
                1617526860,           2021-04-04 09:01:00,           2021-04-04 02:01:00,      3.450000,      9.342000,         13.797000,                   120.337689,      0.974000
                1617527760,           2021-04-04 09:16:00,           2021-04-04 02:16:00,      3.450000,      9.342000,         13.726000,                   119.718425,      0.974000
                1617528660,           2021-04-04 09:31:00,           2021-04-04 02:31:00,      3.450000,      9.342000,         13.639000,                   118.959610,      0.974000
                1617529560,           2021-04-04 09:46:00,           2021-04-04 02:46:00,      3.450000,      9.351000,         13.539000,                   118.112760,      0.975000
                1617530460,           2021-04-04 10:01:00,           2021-04-04 03:01:00,      3.450000,      9.351000,         13.447000,                   117.310162,      0.975000
                1617531360,           2021-04-04 10:16:00,           2021-04-04 03:16:00,      3.450000,      9.379000,         13.294000,                   116.052861,      0.974000
                1617532260,           2021-04-04 10:31:00,           2021-04-04 03:31:00,      3.450000,      9.389000,         13.178000,                   115.067637,      0.974000
                1617533160,           2021-04-04 10:46:00,           2021-04-04 03:46:00,      3.450000,      9.389000,         13.085000,                   114.255580,      0.973000
                1617534060,           2021-04-04 11:01:00,           2021-04-04 04:01:00,      3.450000,      9.389000,         13.004000,                   113.548305,      0.975000
                1617534960,           2021-04-04 11:16:00,           2021-04-04 04:16:00,      3.450000,      9.370000,         12.897000,                   112.563009,      0.974000
                1617535860,           2021-04-04 11:31:00,           2021-04-04 04:31:00,      3.450000,      9.351000,         12.863000,                   112.215410,      0.975000
                1617536760,           2021-04-04 11:46:00,           2021-04-04 04:46:00,      3.450000,      9.407000,         12.746000,                   111.343249,      0.974000
                1617537660,           2021-04-04 12:01:00,           2021-04-04 05:01:00,      3.450000,      9.370000,         12.742000,                   111.210193,      0.975000
                1617538560,           2021-04-04 12:16:00,           2021-04-04 05:16:00,      3.450000,      9.370000,         12.716000,                   110.983269,      0.976000
                1617539460,           2021-04-04 12:31:00,           2021-04-04 05:31:00,      3.450000,      9.398000,         12.631000,                   110.315002,      0.975000
                1617540360,           2021-04-04 12:46:00,           2021-04-04 05:46:00,      3.450000,      9.379000,         12.576000,                   109.784924,      0.973000
                1617541260,           2021-04-04 13:01:00,           2021-04-04 06:01:00,      3.450000,      9.361000,         12.570000,                   109.685464,      0.973000
                1617542160,           2021-04-04 13:16:00,           2021-04-04 06:16:00,      3.450000,      9.389000,         12.514000,                   109.269723,      0.974000
                1617543060,           2021-04-04 13:31:00,           2021-04-04 06:31:00,      3.450000,      9.398000,         12.441000,                   108.655605,      0.974000
                1617543960,           2021-04-04 13:46:00,           2021-04-04 06:46:00,      3.450000,      9.398000,         12.365000,                   107.991846,      0.974000
                1617544860,           2021-04-04 14:01:00,           2021-04-04 07:01:00,      3.450000,      9.389000,         12.292000,                   107.331264,      0.975000
                1617545760,           2021-04-04 14:16:00,           2021-04-04 07:16:00,      3.450000,      9.491000,         12.214000,                   106.909529,      0.974000
                1617546660,           2021-04-04 14:31:00,           2021-04-04 07:31:00,      3.450000,      9.594000,         12.135000,                   106.478385,      0.974000
                1617547560,           2021-04-04 14:46:00,           2021-04-04 07:46:00,      3.450000,      9.603000,         12.108000,                   106.264180,      0.974000
                1617548460,           2021-04-04 15:01:00,           2021-04-04 08:01:00,      3.450000,      9.640000,         12.082000,                   106.129150,      0.974000
                1617549360,           2021-04-04 15:16:00,           2021-04-04 08:16:00,      3.450000,      9.631000,         12.084000,                   106.124053,      0.975000
                1617550260,           2021-04-04 15:31:00,           2021-04-04 08:31:00,      3.450000,      9.687000,         11.983000,                   105.376919,      0.973000
                1617551160,           2021-04-04 15:46:00,           2021-04-04 08:46:00,      3.450000,      9.668000,         12.018000,                   105.637106,      0.975000
                1617552060,           2021-04-04 16:01:00,           2021-04-04 09:01:00,      3.450000,      9.687000,         11.975000,                   105.306568,      0.974000
                1617552960,           2021-04-04 16:16:00,           2021-04-04 09:16:00,      3.450000,      9.696000,         11.908000,                   104.739721,      0.972000
                1617553860,           2021-04-04 16:31:00,           2021-04-04 09:31:00,      3.450000,      9.733000,         11.935000,                   105.069277,      0.974000
                1617554760,           2021-04-04 16:46:00,           2021-04-04 09:46:00,      3.450000,      9.742000,         11.941000,                   105.144508,      0.975000
                1617555660,           2021-04-04 17:01:00,           2021-04-04 10:01:00,      3.450000,      9.770000,         11.902000,                   104.870599,      0.974000
                1617556560,           2021-04-04 17:16:00,           2021-04-04 10:16:00,      3.450000,      9.844000,         11.839000,                   104.498252,      0.974000
                1617557460,           2021-04-04 17:31:00,           2021-04-04 10:31:00,      3.450000,      9.891000,         11.803000,                   104.296255,      0.974000
                1617558360,           2021-04-04 17:46:00,           2021-04-04 10:46:00,      3.450000,      9.964000,         11.765000,                   104.139753,      0.974000
                1617559260,           2021-04-04 18:01:00,           2021-04-04 11:01:00,      3.450000,     10.057000,         11.706000,                   103.844865,      0.973000
                1617560160,           2021-04-04 18:16:00,           2021-04-04 11:16:00,      3.450000,     10.121000,         11.689000,                   103.850361,      0.973000
                1617561060,           2021-04-04 18:31:00,           2021-04-04 11:31:00,      3.450000,     10.232000,         11.652000,                   103.791998,      0.973000
                1617561960,           2021-04-04 18:46:00,           2021-04-04 11:46:00,      3.450000,     10.379000,         11.640000,                   104.043040,      0.974000
                1617562860,           2021-04-04 19:01:00,           2021-04-04 12:01:00,      3.450000,     10.516000,         11.607000,                   104.080970,      0.973000
                1617563760,           2021-04-04 19:16:00,           2021-04-04 12:16:00,      3.450000,     10.699000,         11.584000,                   104.318905,      0.973000
                1617564660,           2021-04-04 19:31:00,           2021-04-04 12:31:00,      3.450000,     10.817000,         11.593000,                   104.686819,      0.974000
                1617565560,           2021-04-04 19:46:00,           2021-04-04 12:46:00,      3.460000,     10.927000,         11.582000,                   104.854814,      0.974000
                1617566460,           2021-04-04 20:01:00,           2021-04-04 13:01:00,      3.450000,     11.008000,         11.571000,                   104.951990,      0.974000
                1617567360,           2021-04-04 20:16:00,           2021-04-04 13:16:00,      3.450000,     11.135000,         11.553000,                   105.096919,      0.974000
                1617568260,           2021-04-04 20:31:00,           2021-04-04 13:31:00,      3.460000,     11.217000,         11.508000,                   104.885883,      0.973000
                1617569160,           2021-04-04 20:46:00,           2021-04-04 13:46:00,      3.460000,     11.370000,         11.476000,                   104.963474,      0.973000
                1617570060,           2021-04-04 21:01:00,           2021-04-04 14:01:00,      3.460000,     11.515000,         11.440000,                   104.983317,      0.974000
                1617570960,           2021-04-04 21:16:00,           2021-04-04 14:16:00,      3.460000,     11.587000,         11.434000,                   105.101614,      0.974000
                1617571860,           2021-04-04 21:31:00,           2021-04-04 14:31:00,      3.460000,     11.713000,         11.367000,                   104.787502,      0.974000
                1617572760,           2021-04-04 21:46:00,           2021-04-04 14:46:00,      3.460000,     11.883000,         11.309000,                   104.658181,      0.974000
                1617573660,           2021-04-04 22:01:00,           2021-04-04 15:01:00,      3.460000,     12.053000,         11.235000,                   104.376407,      0.973000
                1617574560,           2021-04-04 22:16:00,           2021-04-04 15:16:00,      3.460000,     12.312000,         11.128000,                   103.991217,      0.972000
                1617575460,           2021-04-04 22:31:00,           2021-04-04 15:31:00,      3.460000,     12.729000,         11.057000,                   104.303408,      0.974000
                1617576360,           2021-04-04 22:46:00,           2021-04-04 15:46:00,      3.460000,     13.101000,         10.951000,                   104.167200,      0.973000
                1617577260,           2021-04-04 23:01:00,           2021-04-04 16:01:00,      3.460000,     13.453000,         10.915000,                   104.640773,      0.974000
                1617578160,           2021-04-04 23:16:00,           2021-04-04 16:16:00,      3.460000,     13.698000,         10.913000,                   105.190260,      0.974000
