scan_no,datetime,do_mgL,temp,date,time,do_cor
636,2021-07-27T11:45:00Z,11.71,17.1,07/27/21,04:45:00,11.49609915752467
637,2021-07-27T12:00:00Z,11.56,17.08,07/27/21,05:00:00,11.350940360021792
638,2021-07-27T12:15:00Z,11.36,17.14,07/27/21,05:15:00,11.157395296684621
639,2021-07-27T12:30:00Z,11.18,17.22,07/27/21,05:30:00,10.983204739681167
640,2021-07-27T12:45:00Z,11.2,17.22,07/27/21,05:45:00,11.002559246014885
641,2021-07-27T13:00:00Z,11.04,17.18,07/27/21,06:00:00,10.847723195345147
642,2021-07-27T13:15:00Z,11.06,17.1,07/27/21,06:15:00,10.867077701678866
643,2021-07-27T13:30:00Z,11.07,17.08,07/27/21,06:30:00,10.876754954845724
644,2021-07-27T13:45:00Z,11.22,17.08,07/27/21,06:45:00,11.021913752348603
645,2021-07-27T14:00:00Z,11.15,17.02,07/27/21,07:00:00,10.954172980180592
646,2021-07-27T14:15:00Z,11.18,17,07/27/21,07:15:00,10.983204739681167
647,2021-07-27T14:30:00Z,11.16,16.94,07/27/21,07:30:00,10.96385023334745
648,2021-07-27T14:45:00Z,11.32,16.88,07/27/21,07:45:00,11.118686284017187
649,2021-07-27T15:00:00Z,11.46,16.9,07/27/21,08:00:00,11.254167828353207
650,2021-07-27T15:15:00Z,11.52,16.98,07/27/21,08:15:00,11.312231347354357
651,2021-07-27T15:30:00Z,11.9,17.12,07/27/21,08:30:00,11.67996696769498
652,2021-07-27T15:45:00Z,12.32,17.34,07/27/21,08:45:00,12.08641160070304
653,2021-07-27T16:00:00Z,12.48,17.56,07/27/21,09:00:00,12.241247651372776
654,2021-07-27T16:15:00Z,12.51,17.76,07/27/21,09:15:00,12.27027941087335
655,2021-07-27T16:30:00Z,12.59,17.96,07/27/21,09:30:00,12.347697436208218
656,2021-07-27T16:45:00Z,12.73,18.18,07/27/21,09:45:00,12.483178980544238
657,2021-07-27T17:00:00Z,13.03,18.46,07/27/21,10:00:00,12.773496575549993
658,2021-07-27T17:15:00Z,13.49,18.82,07/27/21,10:15:00,13.218650221225486
659,2021-07-27T17:30:00Z,13.83,19.32,07/27/21,10:30:00,13.547676828898675
660,2021-07-27T17:45:00Z,13.77,19.7,07/27/21,10:45:00,13.489613309897523
661,2021-07-27T18:00:00Z,13.6,20,07/27/21,11:00:00,13.325100006060929
662,2021-07-27T18:15:00Z,13.51,20.42,07/27/21,11:15:00,13.238004727559202
663,2021-07-27T18:30:00Z,13.33,20.86,07/27/21,11:30:00,13.06381417055575
664,2021-07-27T18:45:00Z,13.28,21.12,07/27/21,11:45:00,13.015427904721456
665,2021-07-27T19:00:00Z,13.32,21.32,07/27/21,12:00:00,13.054136917388892
666,2021-07-27T19:15:00Z,13.52,21.5,07/27/21,12:15:00,13.24768198072606
667,2021-07-27T19:30:00Z,13.83,21.7,07/27/21,12:30:00,13.547676828898675
668,2021-07-27T19:45:00Z,14.25,22.02,07/27/21,12:45:00,13.954121461906734
669,2021-07-27T20:00:00Z,14.66,22.4,07/27/21,13:00:00,14.350888841747933
670,2021-07-27T20:15:00Z,15.28,22.82,07/27/21,13:15:00,14.95087853809316
671,2021-07-27T20:30:00Z,15.98,23.14,07/27/21,13:30:00,15.628286259773258
672,2021-07-27T20:45:00Z,16.78,23.46,07/27/21,13:45:00,16.40246651312194
673,2021-07-27T21:00:00Z,17.04,23.74,07/27/21,14:00:00,16.65407509546026
674,2021-07-27T21:15:00Z,17.02,23.98,07/27/21,14:15:00,16.634720589126545
675,2021-07-27T21:30:00Z,16.9,24.16,07/27/21,14:30:00,16.51859355112424
676,2021-07-27T21:45:00Z,17.22,24.34,07/27/21,14:45:00,16.828265652463713
677,2021-07-27T22:00:00Z,17.46,24.42,07/27/21,15:00:00,17.06051972846832
678,2021-07-27T22:15:00Z,17.57,24.34,07/27/21,15:15:00,17.166969513303766
679,2021-07-27T22:30:00Z,17.85,24.28,07/27/21,15:30:00,17.437932601975803
680,2021-07-27T22:45:00Z,18.4,24.2,07/27/21,15:45:00,17.97018152615302
681,2021-07-27T23:00:00Z,19.58,23.82,07/27/21,16:00:00,19.112097399842323
682,2021-07-27T23:15:00Z,19.61,23.56,07/27/21,16:15:00,19.141129159342903
683,2021-07-27T23:30:00Z,20.12,23.44,07/27/21,16:30:00,19.634669070852688
684,2021-07-27T23:45:00Z,21.26,23.3,07/27/21,16:45:00,20.73787593187456
685,2021-07-28T00:00:00Z,21.01,22.8,07/27/21,17:00:00,20.495944602703098
686,2021-07-28T00:15:00Z,20.61,22.26,07/27/21,17:15:00,20.108854476028753
687,2021-07-28T00:30:00Z,19.99,21.66,07/27/21,17:30:00,19.508864779683524
688,2021-07-28T00:45:00Z,15.51,19.18,07/27/21,17:45:00,15.173455360930907
689,2021-07-28T01:00:00Z,14.14,16.88,07/27/21,18:00:00,13.84767167707129
690,2021-07-28T01:15:00Z,13.36,15.84,07/27/21,18:15:00,13.092845930056324
691,2021-07-28T01:30:00Z,12.46,14.96,07/27/21,18:30:00,12.22189314503906
692,2021-07-28T01:45:00Z,12.09,14.26,07/27/21,18:45:00,11.863834777865293
693,2021-07-28T02:00:00Z,12.09,14.06,07/27/21,19:00:00,11.863834777865293
694,2021-07-28T02:15:00Z,12.15,14.18,07/27/21,19:15:00,11.921898296866445
695,2021-07-28T02:30:00Z,12.38,14.3,07/27/21,19:30:00,12.144475119704191
696,2021-07-28T02:45:00Z,12.27,14.34,07/27/21,19:45:00,12.038025334868745
697,2021-07-28T03:00:00Z,12.06,14.32,07/27/21,20:00:00,11.834803018364719
698,2021-07-28T03:15:00Z,11.63,14.2,07/27/21,20:15:00,11.418681132189802
699,2021-07-28T03:30:00Z,11.4,14.06,07/27/21,20:30:00,11.196104309352055
700,2021-07-28T03:45:00Z,11.62,13.92,07/27/21,20:45:00,11.409003879022942
701,2021-07-28T04:00:00Z,11.94,13.82,07/27/21,21:00:00,11.718675980362415
702,2021-07-28T04:15:00Z,12.23,13.76,07/27/21,21:15:00,11.999316322201313
703,2021-07-28T04:30:00Z,11.34,13.76,07/27/21,21:30:00,11.138040790350903
704,2021-07-28T04:45:00Z,11.12,13.76,07/27/21,21:45:00,10.925141220680015
705,2021-07-28T05:00:00Z,10.87,13.78,07/27/21,22:00:00,10.683209891508552
706,2021-07-28T05:15:00Z,10.8,13.8,07/27/21,22:15:00,10.615469119340544
707,2021-07-28T05:30:00Z,10.61,13.8,07/27/21,22:30:00,10.431601309170231
708,2021-07-28T05:45:00Z,10.6,13.82,07/27/21,22:45:00,10.421924056003373
709,2021-07-28T06:00:00Z,10.53,13.84,07/27/21,23:00:00,10.354183283835363
710,2021-07-28T06:15:00Z,10.6,13.86,07/27/21,23:15:00,10.421924056003373
711,2021-07-28T06:30:00Z,10.39,13.88,07/27/21,23:30:00,10.218701739499345
712,2021-07-28T06:45:00Z,10.29,13.94,07/27/21,23:45:00,10.121929207830759
713,2021-07-28T07:00:00Z,11.31,14.5,07/28/21,00:00:00,11.109009030850329
714,2021-07-28T07:15:00Z,11.95,15,07/28/21,00:15:00,11.728353233529273
715,2021-07-28T07:30:00Z,12.85,15.94,07/28/21,00:30:00,12.59930601854654
716,2021-07-28T07:45:00Z,13.62,17.08,07/28/21,00:45:00,13.344454512394647
717,2021-07-28T08:00:00Z,14.48,18.28,07/28/21,01:00:00,14.17669828474448
718,2021-07-28T08:15:00Z,14.62,18.9,07/28/21,01:15:00,14.312179829080497
719,2021-07-28T08:30:00Z,14.49,19.12,07/28/21,01:30:00,14.186375537911339
720,2021-07-28T08:45:00Z,14.34,19.22,07/28/21,01:45:00,14.04121674040846
721,2021-07-28T09:00:00Z,13.91,19.16,07/28/21,02:00:00,13.625094854233543
722,2021-07-28T09:15:00Z,13.53,19.04,07/28/21,02:15:00,13.257359233892918
723,2021-07-28T09:30:00Z,13.44,19.08,07/28/21,02:30:00,13.170263955391192
724,2021-07-28T09:45:00Z,13.02,19,07/28/21,02:45:00,12.763819322383135
725,2021-07-28T10:00:00Z,12.58,18.74,07/28/21,03:00:00,12.33802018304136
726,2021-07-28T10:15:00Z,12.36,18.52,07/28/21,03:15:00,12.125120613370472
727,2021-07-28T10:30:00Z,12.07,18.32,07/28/21,03:30:00,11.844480271531577
728,2021-07-28T10:45:00Z,11.79,18.04,07/28/21,03:45:00,11.573517182859536
729,2021-07-28T11:00:00Z,11.76,17.8,07/28/21,04:00:00,11.544485423358962
730,2021-07-28T11:15:00Z,11.67,17.74,07/28/21,04:15:00,11.457390144857236
731,2021-07-28T11:30:00Z,11.45,17.74,07/28/21,04:30:00,11.244490575186347
732,2021-07-28T11:45:00Z,10.88,17.74,07/28/21,04:45:00,10.692887144675412
733,2021-07-28T12:00:00Z,11.16,17.68,07/28/21,05:00:00,10.96385023334745
734,2021-07-28T12:15:00Z,11.09,17.58,07/28/21,05:15:00,10.89610946117944
735,2021-07-28T12:30:00Z,10.9,17.52,07/28/21,05:30:00,10.71224165100913
736,2021-07-28T12:45:00Z,10.83,17.46,07/28/21,05:45:00,10.64450087884112
737,2021-07-28T13:00:00Z,10.86,17.44,07/28/21,06:00:00,10.673532638341694
738,2021-07-28T13:15:00Z,10.72,17.44,07/28/21,06:15:00,10.538051094005676
739,2021-07-28T13:30:00Z,10.8,17.48,07/28/21,06:30:00,10.615469119340544
740,2021-07-28T13:45:00Z,10.74,17.48,07/28/21,06:45:00,10.557405600339393
741,2021-07-28T14:00:00Z,10.65,17.5,07/28/21,07:00:00,10.470310321837665
742,2021-07-28T14:15:00Z,10.8,17.5,07/28/21,07:15:00,10.615469119340544
743,2021-07-28T14:30:00Z,10.8,17.5,07/28/21,07:30:00,10.615469119340544
744,2021-07-28T14:45:00Z,10.81,17.46,07/28/21,07:45:00,10.625146372507402
745,2021-07-28T15:00:00Z,10.72,17.42,07/28/21,08:00:00,10.538051094005676
746,2021-07-28T15:15:00Z,10.72,17.42,07/28/21,08:15:00,10.538051094005676
747,2021-07-28T15:30:00Z,10.69,17.44,07/28/21,08:30:00,10.5090193345051
748,2021-07-28T15:45:00Z,10.86,17.4,07/28/21,08:45:00,10.673532638341694
749,2021-07-28T16:00:00Z,11.27,17.28,07/28/21,09:00:00,11.070300018182893
750,2021-07-28T16:15:00Z,11.59,17.26,07/28/21,09:15:00,11.379972119522366
751,2021-07-28T16:30:00Z,11.85,17.36,07/28/21,09:30:00,11.631580701860688
752,2021-07-28T16:45:00Z,12.15,17.52,07/28/21,09:45:00,11.921898296866445
753,2021-07-28T17:00:00Z,12.39,17.72,07/28/21,10:00:00,12.15415237287105
754,2021-07-28T17:15:00Z,12.64,17.9,07/28/21,10:15:00,12.396083702042512
755,2021-07-28T17:30:00Z,12.89,18.08,07/28/21,10:30:00,12.638015031213975
756,2021-07-28T17:45:00Z,13.14,18.34,07/28/21,10:45:00,12.879946360385437
757,2021-07-28T18:00:00Z,13.32,18.62,07/28/21,11:00:00,13.054136917388892
758,2021-07-28T18:15:00Z,13.5,18.92,07/28/21,11:15:00,13.228327474392344
759,2021-07-28T18:30:00Z,13.69,19.26,07/28/21,11:30:00,13.412195284562655
760,2021-07-28T18:45:00Z,13.82,19.58,07/28/21,11:45:00,13.537999575731817
761,2021-07-28T19:00:00Z,13.44,19.98,07/28/21,12:00:00,13.170263955391192
762,2021-07-28T19:15:00Z,13.01,20.5,07/28/21,12:15:00,12.754142069216277
763,2021-07-28T19:30:00Z,13.21,20.96,07/28/21,12:30:00,12.947687132553447
764,2021-07-28T19:45:00Z,13.55,21.32,07/28/21,12:45:00,13.276713740226638
765,2021-07-28T20:00:00Z,13.78,21.64,07/28/21,13:00:00,13.499290563064383
766,2021-07-28T20:15:00Z,13.68,21.96,07/28/21,13:15:00,13.402518031395797
767,2021-07-28T20:30:00Z,13.64,22.32,07/28/21,13:30:00,13.363809018728364
768,2021-07-28T20:45:00Z,13.58,22.66,07/28/21,13:45:00,13.305745499727212
769,2021-07-28T21:00:00Z,13.78,22.98,07/28/21,14:00:00,13.499290563064383
770,2021-07-28T21:15:00Z,14.03,23.2,07/28/21,14:15:00,13.741221892235846
771,2021-07-28T21:30:00Z,14.52,23.36,07/28/21,14:30:00,14.215407297411913
772,2021-07-28T21:45:00Z,14.65,23.52,07/28/21,14:45:00,14.341211588581075
773,2021-07-28T22:00:00Z,15.1,23.64,07/28/21,15:00:00,14.776687981089706
774,2021-07-28T22:15:00Z,15.45,23.72,07/28/21,15:15:00,15.115391841929755
775,2021-07-28T22:30:00Z,16.23,23.74,07/28/21,15:30:00,15.87021758894472
776,2021-07-28T22:45:00Z,17.05,23.7,07/28/21,15:45:00,16.66375234862712
777,2021-07-28T23:00:00Z,17.73,23.62,07/28/21,16:00:00,17.321805563973502
778,2021-07-28T23:15:00Z,17.93,23.42,07/28/21,16:15:00,17.51535062731067
779,2021-07-28T23:30:00Z,18.4,23.14,07/28/21,16:30:00,17.97018152615302
780,2021-07-28T23:45:00Z,19.19,22.86,07/28/21,16:45:00,18.734684526334846
781,2021-07-29T00:00:00Z,19.84,22.52,07/28/21,17:00:00,19.363705982180647
782,2021-07-29T00:15:00Z,20.12,22.14,07/28/21,17:15:00,19.634669070852688
783,2021-07-29T00:30:00Z,19.86,21.6,07/28/21,17:30:00,19.383060488514364
784,2021-07-29T00:45:00Z,19.37,21.06,07/28/21,17:45:00,18.908875083338298
785,2021-07-29T01:00:00Z,18.97,20.5,07/28/21,18:00:00,18.521784956663957
786,2021-07-29T01:15:00Z,17.75,19.84,07/28/21,18:15:00,17.341160070307218
787,2021-07-29T01:30:00Z,15.32,18.26,07/28/21,18:30:00,14.989587550760595
788,2021-07-29T01:45:00Z,14.43,16.62,07/28/21,18:45:00,14.128312018910187
789,2021-07-29T02:00:00Z,14.17,16.02,07/28/21,19:00:00,13.876703436571866
790,2021-07-29T02:15:00Z,13.79,15.56,07/28/21,19:15:00,13.508967816231241
791,2021-07-29T02:30:00Z,13.7,15.48,07/28/21,19:30:00,13.421872537729515
792,2021-07-29T02:45:00Z,13.6,15.52,07/28/21,19:45:00,13.325100006060929
793,2021-07-29T03:00:00Z,13.53,15.56,07/28/21,20:00:00,13.257359233892918
794,2021-07-29T03:15:00Z,13.37,15.62,07/28/21,20:15:00,13.102523183223182
795,2021-07-29T03:30:00Z,13.31,15.64,07/28/21,20:30:00,13.044459664222034
796,2021-07-29T03:45:00Z,13.23,15.68,07/28/21,20:45:00,12.967041638887165
797,2021-07-29T04:00:00Z,13.17,15.68,07/28/21,21:00:00,12.908978119886013
798,2021-07-29T04:15:00Z,13.09,15.68,07/28/21,21:15:00,12.831560094551145
799,2021-07-29T04:30:00Z,12.9,15.68,07/28/21,21:30:00,12.647692284380833
800,2021-07-29T04:45:00Z,12.67,15.7,07/28/21,21:45:00,12.425115461543086
801,2021-07-29T05:00:00Z,12.57,15.72,07/28/21,22:00:00,12.328342929874502
802,2021-07-29T05:15:00Z,12.51,15.78,07/28/21,22:15:00,12.27027941087335
803,2021-07-29T05:30:00Z,12.63,15.82,07/28/21,22:30:00,12.386406448875654
804,2021-07-29T05:45:00Z,12.23,15.86,07/28/21,22:45:00,11.999316322201313
805,2021-07-29T06:00:00Z,12.11,15.88,07/28/21,23:00:00,11.883189284199009
806,2021-07-29T06:15:00Z,12.62,15.9,07/28/21,23:15:00,12.376729195708794
807,2021-07-29T06:30:00Z,11.6,15.92,07/28/21,23:30:00,11.389649372689226
808,2021-07-29T06:45:00Z,10.95,15.94,07/28/21,23:45:00,10.76062791684342
809,2021-07-29T07:00:00Z,10.61,15.96,07/29/21,00:00:00,10.431601309170231
810,2021-07-29T07:15:00Z,10.47,16.02,07/29/21,00:15:00,10.296119764834213
811,2021-07-29T07:30:00Z,9.84,16.04,07/29/21,00:30:00,9.686452815322125
812,2021-07-29T07:45:00Z,8.97,16.06,07/29/21,00:45:00,8.844531789805435
813,2021-07-29T08:00:00Z,12.61,16.76,07/29/21,01:00:00,12.367051942541936
814,2021-07-29T08:15:00Z,13.49,17.36,07/29/21,01:15:00,13.218650221225486
815,2021-07-29T08:30:00Z,13.97,17.9,07/29/21,01:30:00,13.683158373234695
816,2021-07-29T08:45:00Z,14.5,18.4,07/29/21,01:45:00,14.196052791078197
817,2021-07-29T09:00:00Z,14.75,18.96,07/29/21,02:00:00,14.43798412024966
818,2021-07-29T09:15:00Z,14.7,19.62,07/29/21,02:15:00,14.389597854415365
819,2021-07-29T09:30:00Z,14.38,19.96,07/29/21,02:30:00,14.079925753075894
820,2021-07-29T09:45:00Z,14.05,19.96,07/29/21,02:45:00,13.760576398569563
821,2021-07-29T10:00:00Z,13.73,19.92,07/29/21,03:00:00,13.45090429723009
822,2021-07-29T10:15:00Z,13.51,19.96,07/29/21,03:15:00,13.238004727559202
823,2021-07-29T10:30:00Z,13.26,19.98,07/29/21,03:30:00,12.99607339838774
824,2021-07-29T10:45:00Z,13.08,20,07/29/21,03:45:00,12.821882841384287
825,2021-07-29T11:00:00Z,12.84,20.02,07/29/21,04:00:00,12.589628765379683
826,2021-07-29T11:15:00Z,12.67,20,07/29/21,04:15:00,12.425115461543086
827,2021-07-29T11:30:00Z,12.6,20,07/29/21,04:30:00,12.357374689375076
828,2021-07-29T11:45:00Z,12.28,20,07/29/21,04:45:00,12.047702588035603
829,2021-07-29T12:00:00Z,12.22,19.94,07/29/21,05:00:00,11.989639069034455
830,2021-07-29T12:15:00Z,12.17,19.82,07/29/21,05:15:00,11.941252803200161
831,2021-07-29T12:30:00Z,11.97,19.7,07/29/21,05:30:00,11.74770773986299
832,2021-07-29T12:45:00Z,11.86,19.56,07/29/21,05:45:00,11.641257955027546
833,2021-07-29T13:00:00Z,11.74,19.48,07/29/21,06:00:00,11.525130917025244
834,2021-07-29T13:15:00Z,11.66,19.44,07/29/21,06:15:00,11.447712891690376
835,2021-07-29T13:30:00Z,11.62,19.42,07/29/21,06:30:00,11.409003879022942
836,2021-07-29T13:45:00Z,11.76,19.4,07/29/21,06:45:00,11.544485423358962
837,2021-07-29T14:00:00Z,11.7,19.4,07/29/21,07:00:00,11.48642190435781
838,2021-07-29T14:15:00Z,11.74,19.36,07/29/21,07:15:00,11.525130917025244
839,2021-07-29T14:30:00Z,11.67,19.3,07/29/21,07:30:00,11.457390144857236
840,2021-07-29T14:45:00Z,11.62,19.28,07/29/21,07:45:00,11.409003879022942
841,2021-07-29T15:00:00Z,11.65,19.26,07/29/21,08:00:00,11.438035638523518
842,2021-07-29T15:15:00Z,11.68,19.28,07/29/21,08:15:00,11.467067398024094
843,2021-07-29T15:30:00Z,11.68,19.32,07/29/21,08:30:00,11.467067398024094
844,2021-07-29T15:45:00Z,11.26,19.36,07/29/21,08:45:00,11.060622765016035
845,2021-07-29T16:00:00Z,11.54,19.42,07/29/21,09:00:00,11.331585853688074
846,2021-07-29T16:15:00Z,12,19.44,07/29/21,09:15:00,11.776739499363567
847,2021-07-29T16:30:00Z,11.81,19.46,07/29/21,09:30:00,11.592871689193254
848,2021-07-29T16:45:00Z,11.96,19.48,07/29/21,09:45:00,11.738030486696132
849,2021-07-29T17:00:00Z,12.23,19.56,07/29/21,10:00:00,11.999316322201313
850,2021-07-29T17:15:00Z,12.19,19.64,07/29/21,10:15:00,11.960607309533877
851,2021-07-29T17:30:00Z,12.16,19.68,07/29/21,10:30:00,11.931575550033303
852,2021-07-29T17:45:00Z,12.21,19.74,07/29/21,10:45:00,11.979961815867595
853,2021-07-29T18:00:00Z,12.42,19.86,07/29/21,11:00:00,12.183184132371624
854,2021-07-29T18:15:00Z,12.48,20.02,07/29/21,11:15:00,12.241247651372776
855,2021-07-29T18:30:00Z,12.76,20.1,07/29/21,11:30:00,12.512210740044813
856,2021-07-29T18:45:00Z,13.02,20.22,07/29/21,11:45:00,12.763819322383135
857,2021-07-29T19:00:00Z,13.43,20.32,07/29/21,12:00:00,13.160586702224334
858,2021-07-29T19:15:00Z,13.72,20.44,07/29/21,12:15:00,13.441227044063233
859,2021-07-29T19:30:00Z,13.85,20.6,07/29/21,12:30:00,13.567031335232391
860,2021-07-29T19:45:00Z,13.81,20.88,07/29/21,12:45:00,13.528322322564959
861,2021-07-29T20:00:00Z,13.81,21.12,07/29/21,13:00:00,13.528322322564959
862,2021-07-29T20:15:00Z,13.91,21.26,07/29/21,13:15:00,13.625094854233543
863,2021-07-29T20:30:00Z,13.84,21.54,07/29/21,13:30:00,13.557354082065533
864,2021-07-29T20:45:00Z,13.57,21.94,07/29/21,13:45:00,13.296068246560354
865,2021-07-29T21:00:00Z,13.35,22.32,07/29/21,14:00:00,13.083168676889466
866,2021-07-29T21:15:00Z,13.31,22.58,07/29/21,14:15:00,13.044459664222034
867,2021-07-29T21:30:00Z,13.33,22.82,07/29/21,14:30:00,13.06381417055575
868,2021-07-29T21:45:00Z,13.26,23.04,07/29/21,14:45:00,12.99607339838774
869,2021-07-29T22:00:00Z,13.06,23.28,07/29/21,15:00:00,12.80252833505057
870,2021-07-29T22:15:00Z,13.02,23.42,07/29/21,15:15:00,12.763819322383135
871,2021-07-29T22:30:00Z,13.13,23.52,07/29/21,15:30:00,12.87026910721858
872,2021-07-29T22:45:00Z,13.35,23.56,07/29/21,15:45:00,13.083168676889466
873,2021-07-29T23:00:00Z,14.5,23.48,07/29/21,16:00:00,14.196052791078197
874,2021-07-29T23:15:00Z,15.26,23.28,07/29/21,16:15:00,14.931524031759444
875,2021-07-29T23:30:00Z,16.05,23.1,07/29/21,16:30:00,15.696027031941268
876,2021-07-29T23:45:00Z,16.62,22.86,07/29/21,16:45:00,16.247630462452204
877,2021-07-30T00:00:00Z,17.22,22.58,07/29/21,17:00:00,16.828265652463713
878,2021-07-30T00:15:00Z,17.67,22.34,07/29/21,17:15:00,17.26374204497235
879,2021-07-30T00:30:00Z,17.93,22.18,07/29/21,17:30:00,17.51535062731067
880,2021-07-30T00:45:00Z,17.8,21.98,07/29/21,17:45:00,17.38954633614151
881,2021-07-30T01:00:00Z,17.42,21.72,07/29/21,18:00:00,17.02181071580089
882,2021-07-30T01:15:00Z,17.09,21.4,07/29/21,18:15:00,16.702461361294553
883,2021-07-30T01:30:00Z,16.97,21.16,07/29/21,18:30:00,16.586334323292252
884,2021-07-30T01:45:00Z,16.79,20.92,07/29/21,18:45:00,16.4121437662888
885,2021-07-30T02:00:00Z,16.3,20.54,07/29/21,19:00:00,15.937958361112731
886,2021-07-30T02:15:00Z,15.41,19.44,07/29/21,19:15:00,15.076682829262321
887,2021-07-30T02:30:00Z,15.1,18.24,07/29/21,19:30:00,14.776687981089706
888,2021-07-30T02:45:00Z,15.02,17.56,07/29/21,19:45:00,14.699269955754838
889,2021-07-30T03:00:00Z,14.98,17.26,07/29/21,20:00:00,14.660560943087406
890,2021-07-30T03:15:00Z,14.73,16.98,07/29/21,20:15:00,14.418629613915943
891,2021-07-30T03:30:00Z,14.46,16.62,07/29/21,20:30:00,14.157343778410763
892,2021-07-30T03:45:00Z,13.81,15.98,07/29/21,20:45:00,13.528322322564959
893,2021-07-30T04:00:00Z,13.6,15.52,07/29/21,21:00:00,13.325100006060929
894,2021-07-30T04:15:00Z,13.44,15.32,07/29/21,21:15:00,13.170263955391192
895,2021-07-30T04:30:00Z,13.33,15.28,07/29/21,21:30:00,13.06381417055575
896,2021-07-30T04:45:00Z,13.14,15.26,07/29/21,21:45:00,12.879946360385437
897,2021-07-30T05:00:00Z,13.08,15.26,07/29/21,22:00:00,12.821882841384287
898,2021-07-30T05:15:00Z,13.02,15.3,07/29/21,22:15:00,12.763819322383135
899,2021-07-30T05:30:00Z,12.92,15.4,07/29/21,22:30:00,12.66704679071455
900,2021-07-30T05:45:00Z,12.56,15.48,07/29/21,22:45:00,12.318665676707644
901,2021-07-30T06:00:00Z,12.61,15.5,07/29/21,23:00:00,12.367051942541936
902,2021-07-30T06:15:00Z,12.55,15.5,07/29/21,23:15:00,12.308988423540786
903,2021-07-30T06:30:00Z,12.62,15.5,07/29/21,23:30:00,12.376729195708794
904,2021-07-30T06:45:00Z,12.55,15.48,07/29/21,23:45:00,12.308988423540786
905,2021-07-30T07:00:00Z,12.43,15.46,07/30/21,00:00:00,12.192861385538482
906,2021-07-30T07:15:00Z,12.19,15.5,07/30/21,00:15:00,11.960607309533877
907,2021-07-30T07:30:00Z,12.14,15.56,07/30/21,00:30:00,11.912221043699587
908,2021-07-30T07:45:00Z,12.17,15.68,07/30/21,00:45:00,11.941252803200161
909,2021-07-30T08:00:00Z,12.77,16.32,07/30/21,01:00:00,12.521887993211672
910,2021-07-30T08:15:00Z,13.81,17.46,07/30/21,01:15:00,13.528322322564959
911,2021-07-30T08:30:00Z,14.3,18.34,07/30/21,01:30:00,14.002507727741026
912,2021-07-30T08:45:00Z,14.4,18.84,07/30/21,01:45:00,14.09928025940961
913,2021-07-30T09:00:00Z,14.51,19.3,07/30/21,02:00:00,14.205730044245055
914,2021-07-30T09:15:00Z,14.49,19.72,07/30/21,02:15:00,14.186375537911339
915,2021-07-30T09:30:00Z,14.53,20.02,07/30/21,02:30:00,14.22508455057877
916,2021-07-30T09:45:00Z,14.34,20.24,07/30/21,02:45:00,14.04121674040846
917,2021-07-30T10:00:00Z,14.25,20.52,07/30/21,03:00:00,13.954121461906734
918,2021-07-30T10:15:00Z,14.06,20.84,07/30/21,03:15:00,13.770253651736422
919,2021-07-30T10:30:00Z,13.79,21.06,07/30/21,03:30:00,13.508967816231241
920,2021-07-30T10:45:00Z,13.42,21.08,07/30/21,03:45:00,13.150909449057476
921,2021-07-30T11:00:00Z,13.06,21.14,07/30/21,04:00:00,12.80252833505057
922,2021-07-30T11:15:00Z,12.7,21.26,07/30/21,04:15:00,12.454147221043662
923,2021-07-30T11:30:00Z,12.29,21.4,07/30/21,04:30:00,12.057379841202462
924,2021-07-30T11:45:00Z,12.01,21.5,07/30/21,04:45:00,11.786416752530425
925,2021-07-30T12:00:00Z,11.77,21.58,07/30/21,05:00:00,11.55416267652582
926,2021-07-30T12:15:00Z,11.56,21.64,07/30/21,05:15:00,11.350940360021792
927,2021-07-30T12:30:00Z,11.33,21.7,07/30/21,05:30:00,11.128363537184045
928,2021-07-30T12:45:00Z,11.09,21.76,07/30/21,05:45:00,10.89610946117944
929,2021-07-30T13:00:00Z,10.97,21.8,07/30/21,06:00:00,10.77998242317714
930,2021-07-30T13:15:00Z,10.76,21.76,07/30/21,06:15:00,10.57676010667311
931,2021-07-30T13:30:00Z,11.06,21.62,07/30/21,06:30:00,10.867077701678866
932,2021-07-30T13:45:00Z,11.04,21.44,07/30/21,06:45:00,10.847723195345147
933,2021-07-30T14:00:00Z,11.2,21.24,07/30/21,07:00:00,11.002559246014885
934,2021-07-30T14:15:00Z,11.39,21.06,07/30/21,07:15:00,11.186427056185197
935,2021-07-30T14:30:00Z,11.56,20.88,07/30/21,07:30:00,11.350940360021792
936,2021-07-30T14:45:00Z,11.6,20.76,07/30/21,07:45:00,11.389649372689226
937,2021-07-30T15:00:00Z,11.71,20.62,07/30/21,08:00:00,11.49609915752467
938,2021-07-30T15:15:00Z,11.76,20.5,07/30/21,08:15:00,11.544485423358962
939,2021-07-30T15:30:00Z,11.78,20.44,07/30/21,08:30:00,11.563839929692678
940,2021-07-30T15:45:00Z,11.83,20.38,07/30/21,08:45:00,11.612226195526972
941,2021-07-30T16:00:00Z,11.92,20.3,07/30/21,09:00:00,11.699321474028698
942,2021-07-30T16:15:00Z,12.09,20.24,07/30/21,09:15:00,11.863834777865293
943,2021-07-30T16:30:00Z,12.23,20.14,07/30/21,09:30:00,11.999316322201313
944,2021-07-30T16:45:00Z,12.38,20.08,07/30/21,09:45:00,12.144475119704191
945,2021-07-30T17:00:00Z,12.57,20.02,07/30/21,10:00:00,12.328342929874502
