scan_no,datetime,do_mgL,temp,date,time,do_cor
1,2021-07-20T14:15:00Z,8.471,23.634,07/20/21,14:15:00,8.736661402642316
2,2021-07-20T14:30:00Z,8.428,23.844,07/20/21,14:30:00,8.691653980368029
3,2021-07-20T14:45:00Z,8.407,24.095,07/20/21,14:45:00,8.669673611350353
4,2021-07-20T15:00:00Z,8.364,24.397,07/20/21,15:00:00,8.624666189076066
5,2021-07-20T15:15:00Z,8.323,24.666,07/20/21,15:15:00,8.58175213527965
6,2021-07-20T15:30:00Z,8.273,24.927,07/20/21,15:30:00,8.529417923332804
7,2021-07-20T15:45:00Z,8.26,25.12,07/20/21,15:45:00,8.515811028226624
8,2021-07-20T16:00:00Z,8.229,25.221,07/20/21,16:00:00,8.483363816819578
9,2021-07-20T16:15:00Z,8.228,26.056,07/20/21,16:15:00,8.482317132580642
10,2021-07-20T16:30:00Z,8.146,26.826,07/20/21,16:30:00,8.396489024987815
11,2021-07-20T16:45:00Z,8.215,26.267,07/20/21,16:45:00,8.468710237474463
12,2021-07-20T17:00:00Z,8.265,25.837,07/20/21,17:00:00,8.521044449421309
13,2021-07-20T17:15:00Z,8.336,25.28,07/20/21,17:15:00,8.595359030385831
14,2021-07-20T17:30:00Z,8.354,25.146,07/20/21,17:30:00,8.614199346686695
15,2021-07-20T17:45:00Z,8.375,25.011,07/20/21,17:45:00,8.63617971570437
16,2021-07-20T18:00:00Z,8.385,24.91,07/20/21,18:00:00,8.64664655809374
17,2021-07-20T18:15:00Z,8.401,24.817,07/20/21,18:15:00,8.663393505916732
18,2021-07-20T18:30:00Z,8.405,24.75,07/20/21,18:30:00,8.667580242872479
19,2021-07-20T18:45:00Z,8.403,24.675,07/20/21,18:45:00,8.665486874394606
20,2021-07-20T19:00:00Z,8.415,24.658,07/20/21,19:00:00,8.678047085261847
21,2021-07-20T19:15:00Z,8.41,24.607,07/20/21,19:15:00,8.672813664067164
22,2021-07-20T19:30:00Z,8.424,24.591,07/20/21,19:30:00,8.68746724341228
23,2021-07-20T19:45:00Z,8.424,24.565,07/20/21,19:45:00,8.68746724341228
24,2021-07-20T20:00:00Z,8.431,24.532,07/20/21,20:00:00,8.694794033084838
25,2021-07-20T20:15:00Z,8.44,24.515,07/20/21,20:15:00,8.704214191235272
26,2021-07-20T20:30:00Z,8.434,24.507,07/20/21,20:30:00,8.697934085801649
27,2021-07-20T20:45:00Z,8.431,24.498,07/20/21,20:45:00,8.694794033084838
28,2021-07-20T21:00:00Z,8.429,24.515,07/20/21,21:00:00,8.692700664606965
29,2021-07-20T21:15:00Z,8.439,24.481,07/20/21,21:15:00,8.703167506996335
30,2021-07-20T21:30:00Z,8.447,24.49,07/20/21,21:30:00,8.711540980907829
31,2021-07-20T21:45:00Z,8.45,24.456,07/20/21,21:45:00,8.71468103362464
32,2021-07-20T22:00:00Z,8.453,24.439,07/20/21,22:00:00,8.717821086341452
33,2021-07-20T22:15:00Z,8.474,24.406,07/20/21,22:15:00,8.739801455359128
34,2021-07-20T22:30:00Z,8.468,24.389,07/20/21,22:30:00,8.733521349925505
35,2021-07-20T22:45:00Z,8.483,24.33,07/20/21,22:45:00,8.74922161350956
36,2021-07-20T23:00:00Z,8.49,24.28,07/20/21,23:00:00,8.75654840318212
37,2021-07-20T23:15:00Z,8.497,24.246,07/20/21,23:15:00,8.763875192854677
38,2021-07-20T23:30:00Z,8.508,24.204,07/20/21,23:30:00,8.775388719482981
39,2021-07-20T23:45:00Z,8.53,24.137,07/20/21,23:45:00,8.798415772739595
40,2021-07-21T00:00:00Z,8.52,24.087,07/21/21,00:00:00,8.787948930350225
41,2021-07-21T00:15:00Z,8.519,24.036,07/21/21,00:15:00,8.78690224611129
42,2021-07-21T00:30:00Z,8.543,23.969,07/21/21,00:30:00,8.812022667845774
43,2021-07-21T00:45:00Z,8.547,23.902,07/21/21,00:45:00,8.816209404801524
44,2021-07-21T01:00:00Z,8.57,23.827,07/21/21,01:00:00,8.840283142297073
45,2021-07-21T01:15:00Z,8.571,23.776,07/21/21,01:15:00,8.84132982653601
46,2021-07-21T01:30:00Z,8.57,23.718,07/21/21,01:30:00,8.840283142297073
47,2021-07-21T01:45:00Z,8.592,23.642,07/21/21,01:45:00,8.863310195553685
48,2021-07-21T02:00:00Z,8.604,23.584,07/21/21,02:00:00,8.875870406420928
49,2021-07-21T02:15:00Z,8.606,23.542,07/21/21,02:15:00,8.877963774898802
50,2021-07-21T02:30:00Z,8.617,23.475,07/21/21,02:30:00,8.889477301527108
51,2021-07-21T02:45:00Z,8.61,23.433,07/21/21,02:45:00,8.88215051185455
52,2021-07-21T03:00:00Z,8.63,23.366,07/21/21,03:00:00,8.903084196633289
53,2021-07-21T03:15:00Z,8.638,23.316,07/21/21,03:15:00,8.911457670544785
54,2021-07-21T03:30:00Z,8.655,23.265,07/21/21,03:30:00,8.92925130260671
55,2021-07-21T03:45:00Z,8.658,23.207,07/21/21,03:45:00,8.932391355323523
56,2021-07-21T04:00:00Z,8.665,23.173,07/21/21,04:00:00,8.93971814499608
57,2021-07-21T04:15:00Z,8.671,23.106,07/21/21,04:15:00,8.945998250429701
58,2021-07-21T04:30:00Z,8.684,23.048,07/21/21,04:30:00,8.959605145535882
59,2021-07-21T04:45:00Z,8.691,22.981,07/21/21,04:45:00,8.966931935208441
60,2021-07-21T05:00:00Z,8.695,22.955,07/21/21,05:00:00,8.97111867216419
61,2021-07-21T05:15:00Z,8.7,22.905,07/21/21,05:15:00,8.976352093358873
62,2021-07-21T05:30:00Z,8.728,22.838,07/21/21,05:30:00,9.005659252049107
63,2021-07-21T05:45:00Z,8.74,22.813,07/21/21,05:45:00,9.01821946291635
64,2021-07-21T06:00:00Z,8.724,22.746,07/21/21,06:00:00,9.00147251509336
65,2021-07-21T06:15:00Z,8.739,22.721,07/21/21,06:15:00,9.017172778677415
66,2021-07-21T06:30:00Z,8.743,22.671,07/21/21,06:30:00,9.021359515633161
67,2021-07-21T06:45:00Z,8.759,22.612,07/21/21,06:45:00,9.038106463456153
68,2021-07-21T07:00:00Z,8.77,22.47,07/21/21,07:00:00,9.049619990084459
69,2021-07-21T07:15:00Z,8.78,22.336,07/21/21,07:15:00,9.060086832473827
70,2021-07-21T07:30:00Z,8.801,22.169,07/21/21,07:30:00,9.082067201491503
71,2021-07-21T07:45:00Z,8.836,22.018,07/21/21,07:45:00,9.118701149854296
72,2021-07-21T08:00:00Z,9.162,19.037,07/21/21,08:00:00,9.459920211747736
73,2021-07-21T08:15:00Z,9.747,16.368,07/21/21,08:15:00,10.07223049152584
74,2021-07-21T08:30:00Z,9.877,15.805,07/21/21,08:30:00,10.208299442587641
75,2021-07-21T08:45:00Z,9.895,15.686,07/21/21,08:45:00,10.227139758888505
76,2021-07-21T09:00:00Z,9.917,15.669,07/21/21,09:00:00,10.250166812145117
77,2021-07-21T09:15:00Z,9.873,15.916,07/21/21,09:15:00,10.204112705631891
78,2021-07-21T09:30:00Z,9.856,15.763,07/21/21,09:30:00,10.186319073569964
79,2021-07-21T09:45:00Z,9.869,15.797,07/21/21,09:45:00,10.199925968676144
80,2021-07-21T10:00:00Z,9.795,16.283,07/21/21,10:00:00,10.122471334994811
81,2021-07-21T10:15:00Z,14.331,16.92,07/21/21,10:15:00,14.870231042812726
82,2021-07-21T10:30:00Z,15.568,17.513,07/21/21,10:30:00,16.16497944637771
83,2021-07-21T10:45:00Z,15.892,17.758,07/21/21,10:45:00,16.504105139793275
84,2021-07-21T11:00:00Z,16.357,17.876,07/21/21,11:00:00,16.990813310898947
85,2021-07-21T11:15:00Z,16.129,18.062,07/21/21,11:15:00,16.75216930442133
86,2021-07-21T11:30:00Z,16.12,18.365,07/21/21,11:30:00,16.742749146270896
87,2021-07-21T11:45:00Z,16.211,18.289,07/21/21,11:45:00,16.837997412014154
88,2021-07-21T12:00:00Z,14.978,18.087,07/21/21,12:00:00,15.54743574540492
89,2021-07-21T12:15:00Z,15.169,18.525,07/21/21,12:15:00,15.747352435041874
90,2021-07-21T12:30:00Z,14.156,18.112,07/21/21,12:30:00,14.687061300998764
91,2021-07-21T12:45:00Z,13.056,17.479,07/21/21,12:45:00,13.53570863816814
92,2021-07-21T13:00:00Z,12.351,16.997,07/21/21,13:00:00,12.797796249717607
93,2021-07-21T13:15:00Z,11.856,16.53,07/21/21,13:15:00,12.279687551443825
94,2021-07-21T13:30:00Z,11.535,15.899,07/21/21,13:30:00,11.94370191074507
95,2021-07-21T13:45:00Z,11.34,14.801,07/21/21,13:45:00,11.739598484152369
96,2021-07-21T14:00:00Z,11.084,14.075,07/21/21,14:00:00,11.471647318984514
97,2021-07-21T14:15:00Z,10.777,13.701,07/21/21,14:15:00,11.150315257630876
98,2021-07-21T14:30:00Z,10.669,13.632,07/21/21,14:30:00,11.037273359825688
99,2021-07-21T14:45:00Z,10.587,13.553,07/21/21,14:45:00,10.95144525223286
100,2021-07-21T15:00:00Z,10.567,13.509,07/21/21,15:00:00,10.930511567454122
101,2021-07-21T15:15:00Z,10.616,13.658,07/21/21,15:15:00,10.981799095162032
102,2021-07-21T15:30:00Z,10.819,13.858,07/21/21,15:30:00,11.19427599566623
103,2021-07-21T15:45:00Z,10.89,13.954,07/21/21,15:45:00,11.26859057663075
104,2021-07-21T16:00:00Z,10.944,14.066,07/21/21,16:00:00,11.325111525533345
105,2021-07-21T16:15:00Z,10.896,13.893,07/21/21,16:15:00,11.274870682064373
106,2021-07-21T16:30:00Z,10.896,13.701,07/21/21,16:30:00,11.274870682064373
107,2021-07-21T16:45:00Z,10.807,13.527,07/21/21,16:45:00,11.181715784798985
108,2021-07-21T17:00:00Z,10.831,13.431,07/21/21,17:00:00,11.20683620653347
109,2021-07-21T17:15:00Z,10.803,13.405,07/21/21,17:15:00,11.177529047843239
110,2021-07-21T17:30:00Z,10.839,13.431,07/21/21,17:30:00,11.215209680444968
111,2021-07-21T17:45:00Z,10.885,13.501,07/21/21,17:45:00,11.263357155436065
112,2021-07-21T18:00:00Z,10.869,13.527,07/21/21,18:00:00,11.246610207613074
113,2021-07-21T18:15:00Z,10.856,13.527,07/21/21,18:15:00,11.233003312506895
114,2021-07-21T18:30:00Z,10.829,13.544,07/21/21,18:30:00,11.204742838055598
115,2021-07-21T18:45:00Z,10.761,13.57,07/21/21,18:45:00,11.133568309807885
116,2021-07-21T19:00:00Z,10.825,13.597,07/21/21,19:00:00,11.20055610109985
117,2021-07-21T19:15:00Z,10.841,13.614,07/21/21,19:15:00,11.21730304892284
118,2021-07-21T19:30:00Z,10.81,13.649,07/21/21,19:30:00,11.184855837515796
119,2021-07-21T19:45:00Z,10.833,13.64,07/21/21,19:45:00,11.208929575011345
120,2021-07-21T20:00:00Z,10.827,13.649,07/21/21,20:00:00,11.202649469577723
121,2021-07-21T20:15:00Z,10.737,13.675,07/21/21,20:15:00,11.1084478880734
122,2021-07-21T20:30:00Z,10.638,13.675,07/21/21,20:30:00,11.004826148418644
123,2021-07-21T20:45:00Z,10.533,13.71,07/21/21,20:45:00,10.894924303330265
124,2021-07-21T21:00:00Z,10.363,13.71,07/21/21,21:00:00,10.716987982710988
125,2021-07-21T21:15:00Z,10.426,13.719,07/21/21,21:15:00,10.782929089764014
126,2021-07-21T21:30:00Z,10.279,13.71,07/21/21,21:30:00,10.629066506640285
127,2021-07-21T21:45:00Z,9.02,13.78,07/21/21,21:45:00,9.31129104981869
128,2021-07-21T22:00:00Z,8.687,13.771,07/21/21,22:00:00,8.962745198252692
129,2021-07-21T22:15:00Z,8.313,13.754,07/21/21,22:15:00,8.571285292890282
130,2021-07-21T22:30:00Z,8.145,13.78,07/21/21,22:30:00,8.395442340748877
131,2021-07-21T22:45:00Z,8.057,13.797,07/21/21,22:45:00,8.303334127722428
132,2021-07-21T23:00:00Z,8.023,13.806,07/21/21,23:00:00,8.267746863598571
133,2021-07-21T23:15:00Z,7.948,13.849,07/21/21,23:15:00,8.189245545678302
134,2021-07-21T23:30:00Z,8.831,13.884,07/21/21,23:30:00,9.11346772865961
135,2021-07-21T23:45:00Z,9.366,13.893,07/21/21,23:45:00,9.673443796490869
136,2021-07-22T00:00:00Z,9.938,13.849,07/22/21,00:00:00,10.272147181162794
137,2021-07-22T00:15:00Z,9.802,13.806,07/22/21,00:15:00,10.12979812466737
138,2021-07-22T00:30:00Z,9.882,13.745,07/22/21,00:30:00,10.213532863782325
139,2021-07-22T00:45:00Z,9.633,13.701,07/22/21,00:45:00,9.952908488287028
140,2021-07-22T01:00:00Z,9.439,13.71,07/22/21,01:00:00,9.749851745933265
141,2021-07-22T01:15:00Z,9.355,13.701,07/22/21,01:15:00,9.661930269862562
142,2021-07-22T01:30:00Z,9.429,13.675,07/22/21,01:30:00,9.739384903543895
143,2021-07-22T01:45:00Z,9.381,13.632,07/22/21,01:45:00,9.689144060074923
144,2021-07-22T02:00:00Z,9.128,13.64,07/22/21,02:00:00,9.42433294762388
145,2021-07-22T02:15:00Z,8.937,13.614,07/22/21,02:15:00,9.224416257986926
146,2021-07-22T02:30:00Z,9.284,13.605,07/22/21,02:30:00,9.587615688898042
147,2021-07-22T02:45:00Z,9.138,13.605,07/22/21,02:45:00,9.43479979001325
148,2021-07-22T03:00:00Z,9.067,13.588,07/22/21,03:00:00,9.360485209048727
149,2021-07-22T03:15:00Z,9.243,13.614,07/22/21,03:15:00,9.544701635101626
150,2021-07-22T03:30:00Z,9.164,13.632,07/22/21,03:30:00,9.462013580225609
151,2021-07-22T03:45:00Z,8.724,13.623,07/22/21,03:45:00,9.00147251509336
152,2021-07-22T04:00:00Z,8.477,13.605,07/22/21,04:00:00,8.742941508075939
153,2021-07-22T04:15:00Z,8.416,13.649,07/22/21,04:15:00,8.679093769500787
154,2021-07-22T04:30:00Z,8.05,13.675,07/22/21,04:30:00,8.29600733804987
155,2021-07-22T04:45:00Z,7.98,13.762,07/22/21,04:45:00,8.222739441324284
156,2021-07-22T05:00:00Z,8.453,14.223,07/22/21,05:00:00,8.717821086341452
157,2021-07-22T05:15:00Z,8.986,14.793,07/22/21,05:15:00,9.275703785694835
158,2021-07-22T05:30:00Z,8.919,15.017,07/22/21,05:30:00,9.205575941686062
159,2021-07-22T05:45:00Z,8.688,15.128,07/22/21,05:45:00,8.96379188249163
160,2021-07-22T06:00:00Z,8.889,15.223,07/22/21,06:00:00,9.174175414517952
161,2021-07-22T06:15:00Z,9.222,15.403,07/22/21,06:15:00,9.52272126608395
162,2021-07-22T06:30:00Z,9.082,15.797,07/22/21,06:30:00,9.376185472632782
163,2021-07-22T06:45:00Z,8.779,15.925,07/22/21,06:45:00,9.05904014823489
164,2021-07-22T07:00:00Z,8.623,15.882,07/22/21,07:00:00,8.89575740696073
165,2021-07-22T07:15:00Z,8.616,15.959,07/22/21,07:15:00,8.88843061728817
166,2021-07-22T07:30:00Z,8.716,16.061,07/22/21,07:30:00,8.993099041181864
167,2021-07-22T07:45:00Z,8.954,16.121,07/22/21,07:45:00,9.242209890048855
168,2021-07-22T08:00:00Z,9.267,16.189,07/22/21,08:00:00,9.569822056836113
169,2021-07-22T08:15:00Z,9.711,16.317,07/22/21,08:15:00,10.03454985892411
170,2021-07-22T08:30:00Z,10.392,16.445,07/22/21,08:30:00,10.747341825640158
171,2021-07-22T08:45:00Z,11.203,16.623,07/22/21,08:45:00,11.596202743418008
172,2021-07-22T09:00:00Z,12.068,16.666,07/22/21,09:00:00,12.501584610098453
173,2021-07-22T09:15:00Z,12.833,16.649,07/22/21,09:15:00,13.302298052885206
174,2021-07-22T09:30:00Z,14.036,16.861,07/22/21,09:30:00,14.561459192326332
175,2021-07-22T09:45:00Z,15.679,17.412,07/22/21,09:45:00,16.28116139689971
176,2021-07-22T10:00:00Z,16.375,17.623,07/22/21,10:00:00,17.009653627199814
177,2021-07-22T10:15:00Z,16.955,18.028,07/22/21,10:15:00,17.61673048578323
178,2021-07-22T10:30:00Z,17.6,18.449,07/22/21,10:30:00,18.291841819897552
179,2021-07-22T10:45:00Z,18.286,18.869,07/22/21,10:45:00,19.009867207808288
180,2021-07-22T11:00:00Z,19.019,19.407,07/22/21,11:00:00,19.777086754949053
181,2021-07-22T11:15:00Z,19.796,19.977,07/22/21,11:15:00,20.59036040860305
182,2021-07-22T11:30:00Z,20.447,20.554,07/22/21,11:30:00,21.27175184815099
183,2021-07-22T11:45:00Z,20.877,20.998,07/22/21,11:45:00,21.72182607089387
184,2021-07-22T12:00:00Z,21.461,21.441,07/22/21,12:00:00,22.333089666433036
185,2021-07-22T12:15:00Z,21.691,21.742,07/22/21,12:15:00,22.57382704138853
186,2021-07-22T12:30:00Z,21.444,21.96,07/22/21,12:30:00,22.31529603437111
187,2021-07-22T12:45:00Z,16.206,21.282,07/22/21,12:45:00,16.832763990819473
188,2021-07-22T13:00:00Z,14.698,19.298,07/22/21,13:00:00,15.25436415850258
189,2021-07-22T13:15:00Z,14.311,19.348,07/22/21,13:15:00,14.849297358033988
190,2021-07-22T13:30:00Z,14.14,17.868,07/22/21,13:30:00,14.670314353175772
191,2021-07-22T13:45:00Z,13.519,16.793,07/22/21,13:45:00,14.02032344079594
192,2021-07-22T14:00:00Z,13.095,16.096,07/22/21,14:00:00,13.576529323486682
193,2021-07-22T14:15:00Z,12.703,15.446,07/22/21,14:15:00,13.166229101823404
194,2021-07-22T14:30:00Z,12.357,14.422,07/22/21,14:30:00,12.804076355151226
195,2021-07-22T14:45:00Z,12.06,13.387,07/22/21,14:45:00,12.493211136186959
196,2021-07-22T15:00:00Z,11.688,13.054,07/22/21,15:00:00,12.103844599302422
197,2021-07-22T15:15:00Z,11.51,13.081,07/22/21,15:15:00,11.917534804771647
198,2021-07-22T15:30:00Z,11.413,12.931,07/22/21,15:30:00,11.816006433594765
199,2021-07-22T15:45:00Z,11.33,12.791,07/22/21,15:45:00,11.729131641762999
200,2021-07-22T16:00:00Z,11.301,12.756,07/22/21,16:00:00,11.698777798833829
201,2021-07-22T16:15:00Z,11.187,12.888,07/22/21,16:15:00,11.579455795595017
202,2021-07-22T16:30:00Z,11.33,13.037,07/22/21,16:30:00,11.729131641762999
203,2021-07-22T16:45:00Z,11.51,13.308,07/22/21,16:45:00,11.917534804771647
204,2021-07-22T17:00:00Z,11.556,13.448,07/22/21,17:00:00,11.965682279762744
205,2021-07-22T17:15:00Z,11.619,13.212,07/22/21,17:15:00,12.031623386815772
206,2021-07-22T17:30:00Z,11.68,13.081,07/22/21,17:30:00,12.095471125390924
207,2021-07-22T17:45:00Z,11.566,13.046,07/22/21,17:45:00,11.976149122152115
208,2021-07-22T18:00:00Z,11.544,13.133,07/22/21,18:00:00,11.953122068895503
209,2021-07-22T18:15:00Z,11.529,13.168,07/22/21,18:15:00,11.937421805311448
210,2021-07-22T18:30:00Z,11.563,13.195,07/22/21,18:30:00,11.973009069435305
211,2021-07-22T18:45:00Z,11.406,13.23,07/22/21,18:45:00,11.808679643922206
212,2021-07-22T19:00:00Z,11.519,13.221,07/22/21,19:00:00,11.926954962922078
213,2021-07-22T19:15:00Z,11.468,13.247,07/22/21,19:15:00,11.873574066736296
214,2021-07-22T19:30:00Z,11.436,13.265,07/22/21,19:30:00,11.840080171090314
215,2021-07-22T19:45:00Z,11.288,13.317,07/22/21,19:45:00,11.685170903727649
216,2021-07-22T20:00:00Z,11.226,13.308,07/22/21,20:00:00,11.62027648091356
217,2021-07-22T20:15:00Z,11.191,13.3,07/22/21,20:15:00,11.583642532550767
218,2021-07-22T20:30:00Z,11.103,13.326,07/22/21,20:30:00,11.491534319524316
219,2021-07-22T20:45:00Z,10.95,13.343,07/22/21,20:45:00,11.331391630966966
220,2021-07-22T21:00:00Z,10.819,13.352,07/22/21,21:00:00,11.19427599566623
221,2021-07-22T21:15:00Z,10.733,13.37,07/22/21,21:15:00,11.104261151117653
222,2021-07-22T21:30:00Z,10.704,13.405,07/22/21,21:30:00,11.073907308188481
223,2021-07-22T21:45:00Z,10.373,13.431,07/22/21,21:45:00,10.727454825100356
224,2021-07-22T22:00:00Z,10.377,13.448,07/22/21,22:00:00,10.731641562056106
225,2021-07-22T22:15:00Z,10.193,13.44,07/22/21,22:15:00,10.53905166209171
226,2021-07-22T22:30:00Z,10.207,13.44,07/22/21,22:30:00,10.553705241436827
227,2021-07-22T22:45:00Z,10.014,13.483,07/22/21,22:45:00,10.351695183321999
228,2021-07-22T23:00:00Z,9.956,13.457,07/22/21,23:00:00,10.290987497463657
229,2021-07-22T23:15:00Z,9.872,13.483,07/22/21,23:15:00,10.203066021392955
230,2021-07-22T23:30:00Z,9.753,13.474,07/22/21,23:30:00,10.078510596959461
231,2021-07-22T23:45:00Z,9.263,13.492,07/22/21,23:45:00,9.565635319880364
232,2021-07-23T00:00:00Z,9.271,13.431,07/23/21,00:00:00,9.574008793791862
233,2021-07-23T00:15:00Z,9.405,13.448,07/23/21,00:15:00,9.714264481809408
234,2021-07-23T00:30:00Z,8.812,13.509,07/23/21,00:30:00,9.093580728119809
235,2021-07-23T00:45:00Z,8.733,13.492,07/23/21,00:45:00,9.010892673243793
236,2021-07-23T01:00:00Z,8.233,13.509,07/23/21,01:00:00,8.487550553775328
237,2021-07-23T01:15:00Z,7.979,13.518,07/23/21,01:15:00,8.221692757085346
238,2021-07-23T01:30:00Z,7.562,13.527,07/23/21,01:30:00,7.785225429448648
239,2021-07-23T01:45:00Z,7.304,13.518,07/23/21,01:45:00,7.51518089580292
240,2021-07-23T02:00:00Z,6.822,13.536,07/23/21,02:00:00,7.010679092635319
241,2021-07-23T02:15:00Z,6.48,13.553,07/23/21,02:15:00,6.652713082918889
242,2021-07-23T02:30:00Z,6.331,13.553,07/23/21,02:30:00,6.4967571313172865
243,2021-07-23T02:45:00Z,7.314,13.501,07/23/21,02:45:00,7.525647738192289
244,2021-07-23T03:00:00Z,7.402,13.527,07/23/21,03:00:00,7.617755951218738
245,2021-07-23T03:15:00Z,7.245,13.518,07/23/21,03:15:00,7.45342652570564
246,2021-07-23T03:30:00Z,7.204,13.518,07/23/21,03:30:00,7.410512471909226
247,2021-07-23T03:45:00Z,6.969,13.544,07/23/21,03:45:00,7.164541675759048
248,2021-07-23T04:00:00Z,7.092,13.527,07/23/21,04:00:00,7.29328383714829
249,2021-07-23T04:15:00Z,7.033,13.536,07/23/21,04:15:00,7.231529467051011
250,2021-07-23T04:30:00Z,7.051,13.553,07/23/21,04:30:00,7.250369783351876
251,2021-07-23T04:45:00Z,6.614,13.57,07/23/21,04:45:00,6.7929687709364375
252,2021-07-23T05:00:00Z,6.35,13.588,07/23/21,05:00:00,6.516644131857087
253,2021-07-23T05:15:00Z,6.095,13.605,07/23/21,05:15:00,6.249739650928171
254,2021-07-23T05:30:00Z,6.574,13.832,07/23/21,05:30:00,6.7511014013789605
255,2021-07-23T05:45:00Z,7.312,14.266,07/23/21,05:45:00,7.523554369714415
256,2021-07-23T06:00:00Z,7.834,14.663,07/23/21,06:00:00,8.069923542439492
257,2021-07-23T06:15:00Z,8.056,14.982,07/23/21,06:15:00,8.30228744348349
258,2021-07-23T06:30:00Z,8.194,15.042,07/23/21,06:30:00,8.446729868456789
259,2021-07-23T06:45:00Z,8.335,15.068,07/23/21,06:45:00,8.594312346146895
260,2021-07-23T07:00:00Z,8.603,15.309,07/23/21,07:00:00,8.874823722181992
261,2021-07-23T07:15:00Z,8.801,15.583,07/23/21,07:15:00,9.082067201491503
262,2021-07-23T07:30:00Z,8.811,15.634,07/23/21,07:30:00,9.092534043880873
263,2021-07-23T07:45:00Z,8.795,15.694,07/23/21,07:45:00,9.075787096057882
264,2021-07-23T08:00:00Z,8.879,15.805,07/23/21,08:00:00,9.163708572128584
265,2021-07-23T08:15:00Z,8.987,15.857,07/23/21,08:15:00,9.276750469933772
266,2021-07-23T08:30:00Z,9.091,15.874,07/23/21,08:30:00,9.385605630783212
267,2021-07-23T08:45:00Z,9.345,15.857,07/23/21,08:45:00,9.651463427473194
268,2021-07-23T09:00:00Z,9.888,15.968,07/23/21,09:00:00,10.219812969215946
269,2021-07-23T09:15:00Z,11.26,16.249,07/23/21,09:15:00,11.655863745037413
270,2021-07-23T09:30:00Z,12.193,16.487,07/23/21,09:30:00,12.63242013996557
271,2021-07-23T09:45:00Z,12.94,16.615,07/23/21,09:45:00,13.414293266451455
272,2021-07-23T10:00:00Z,14.045,16.92,07/23/21,10:00:00,14.570879350476764
273,2021-07-23T10:15:00Z,15.635,17.488,07/23/21,10:15:00,16.235107290386484
274,2021-07-23T10:30:00Z,17.065,17.918,07/23/21,10:30:00,17.731865752066295
275,2021-07-23T10:45:00Z,17.633,18.028,07/23/21,10:45:00,18.32638239978247
276,2021-07-23T11:00:00Z,18.376,18.373,07/23/21,11:00:00,19.10406878931261
277,2021-07-23T11:15:00Z,19.028,18.785,07/23/21,11:15:00,19.786506913099487
278,2021-07-23T11:30:00Z,19.688,19.306,07/23/21,11:30:00,20.47731851079786
279,2021-07-23T11:45:00Z,20.45,19.918,07/23/21,11:45:00,21.2748919008678
280,2021-07-23T12:00:00Z,21.169,20.529,07/23/21,12:00:00,22.027457868663454
281,2021-07-23T12:15:00Z,21.778,21.107,07/23/21,12:15:00,22.664888570176043
282,2021-07-23T12:30:00Z,22.287,21.675,07/23/21,12:30:00,23.197650847794943
283,2021-07-23T12:45:00Z,22.734,22.135,07/23/21,12:45:00,23.66551870259975
284,2021-07-23T13:00:00Z,23.086,22.504,07/23/21,13:00:00,24.03395155470555
285,2021-07-23T13:15:00Z,22.941,22.83,07/23/21,13:15:00,23.882182340059693
286,2021-07-23T13:30:00Z,21.237,22.914,07/23/21,13:30:00,22.098632396911164
287,2021-07-23T13:45:00Z,19.064,22.186,07/23/21,13:45:00,19.824187545701218
288,2021-07-23T14:00:00Z,16.337,19.147,07/23/21,14:00:00,16.96987962612021
289,2021-07-23T14:15:00Z,16.821,20.521,07/23/21,14:15:00,17.476474797765686
290,2021-07-23T14:30:00Z,14.346,17.124,07/23/21,14:30:00,14.88593130639678
291,2021-07-23T14:45:00Z,12.83,16.292,07/23/21,14:45:00,13.299158000168394
292,2021-07-23T15:00:00Z,10.451,15.626,07/23/21,15:00:00,10.809096195737439
293,2021-07-23T15:15:00Z,9.883,14.586,07/23/21,15:15:00,10.214579548021261
294,2021-07-23T15:30:00Z,9.13,13.378,07/23/21,15:30:00,9.426426316101754
295,2021-07-23T15:45:00Z,8.948,12.931,07/23/21,15:45:00,9.235929784615232
296,2021-07-23T16:00:00Z,8.946,12.826,07/23/21,16:00:00,9.233836416137358
297,2021-07-23T16:15:00Z,8.913,12.72,07/23/21,16:15:00,9.199295836252439
298,2021-07-23T16:30:00Z,8.883,12.632,07/23/21,16:30:00,9.167895309084331
299,2021-07-23T16:45:00Z,8.974,12.667,07/23/21,16:45:00,9.263143574827593
300,2021-07-23T17:00:00Z,9.226,12.773,07/23/21,17:00:00,9.526908003039699
301,2021-07-23T17:15:00Z,9.551,12.949,07/23/21,17:15:00,9.867080380694201
302,2021-07-23T17:30:00Z,9.894,13.168,07/23/21,17:30:00,10.226093074649569
303,2021-07-23T17:45:00Z,9.948,13.247,07/23/21,17:45:00,10.282614023552162
304,2021-07-23T18:00:00Z,9.684,13.125,07/23/21,18:00:00,10.006289384472812
305,2021-07-23T18:15:00Z,9.444,12.958,07/23/21,18:15:00,9.75508516712795
306,2021-07-23T18:30:00Z,9.238,12.835,07/23/21,18:30:00,9.539468213906941
307,2021-07-23T18:45:00Z,9.147,12.72,07/23/21,18:45:00,9.444219948163681
308,2021-07-23T19:00:00Z,9.091,12.791,07/23/21,19:00:00,9.385605630783212
309,2021-07-23T19:15:00Z,9.229,12.844,07/23/21,19:15:00,9.530048055756508
310,2021-07-23T19:30:00Z,9.117,12.861,07/23/21,19:30:00,9.412819420995573
