scan_no,datetime,do_mgL,temp,date,time,do_cor
1,2021-07-20T21:00:00Z,8.92,23.44,07/20/21,14:00:00,8.79985545241974
2,2021-07-20T21:15:00Z,8.9,23.74,07/20/21,14:15:00,8.781736430950172
3,2021-07-20T21:30:00Z,8.83,23.98,07/20/21,14:30:00,8.718319855806687
4,2021-07-20T21:45:00Z,8.79,24.18,07/20/21,14:45:00,8.682081812867553
5,2021-07-20T22:00:00Z,8.77,24.38,07/20/21,15:00:00,8.663962791397985
6,2021-07-20T22:15:00Z,8.75,24.54,07/20/21,15:15:00,8.645843769928419
7,2021-07-20T22:30:00Z,8.66,24.94,07/20/21,15:30:00,8.564308173315368
8,2021-07-20T22:45:00Z,8.6,25.1,07/20/21,15:45:00,8.509951108906666
9,2021-07-20T23:00:00Z,8.58,25.22,07/20/21,16:00:00,8.491832087437098
10,2021-07-20T23:15:00Z,8.64,24.74,07/20/21,16:15:00,8.5461891518458
11,2021-07-20T23:30:00Z,8.65,24.78,07/20/21,16:30:00,8.555248662580583
12,2021-07-20T23:45:00Z,8.64,24.96,07/20/21,16:45:00,8.5461891518458
13,2021-07-21T00:00:00Z,8.61,25.1,07/20/21,17:00:00,8.519010619641449
14,2021-07-21T00:15:00Z,8.61,24.68,07/20/21,17:15:00,8.519010619641449
15,2021-07-21T00:30:00Z,8.66,24.66,07/20/21,17:30:00,8.564308173315368
16,2021-07-21T00:45:00Z,8.66,24.64,07/20/21,17:45:00,8.564308173315368
17,2021-07-21T01:00:00Z,8.66,24.64,07/20/21,18:00:00,8.564308173315368
18,2021-07-21T01:15:00Z,8.65,24.64,07/20/21,18:15:00,8.555248662580583
19,2021-07-21T01:30:00Z,8.65,24.62,07/20/21,18:30:00,8.555248662580583
20,2021-07-21T01:45:00Z,8.64,24.62,07/20/21,18:45:00,8.5461891518458
21,2021-07-21T02:00:00Z,8.65,24.6,07/20/21,19:00:00,8.555248662580583
22,2021-07-21T02:15:00Z,8.65,24.58,07/20/21,19:15:00,8.555248662580583
23,2021-07-21T02:30:00Z,8.66,24.58,07/20/21,19:30:00,8.564308173315368
24,2021-07-21T02:45:00Z,8.66,24.56,07/20/21,19:45:00,8.564308173315368
25,2021-07-21T03:00:00Z,8.66,24.54,07/20/21,20:00:00,8.564308173315368
26,2021-07-21T03:15:00Z,8.66,24.52,07/20/21,20:15:00,8.564308173315368
27,2021-07-21T03:30:00Z,8.65,24.56,07/20/21,20:30:00,8.555248662580583
28,2021-07-21T03:45:00Z,8.66,24.62,07/20/21,20:45:00,8.564308173315368
29,2021-07-21T04:00:00Z,8.65,24.6,07/20/21,21:00:00,8.555248662580583
30,2021-07-21T04:15:00Z,8.67,24.56,07/20/21,21:15:00,8.573367684050151
31,2021-07-21T04:30:00Z,8.68,24.5,07/20/21,21:30:00,8.582427194784934
32,2021-07-21T04:45:00Z,8.67,24.44,07/20/21,21:45:00,8.573367684050151
33,2021-07-21T05:00:00Z,8.7,24.4,07/20/21,22:00:00,8.6005462162545
34,2021-07-21T05:15:00Z,8.72,24.34,07/20/21,22:15:00,8.61866523772407
35,2021-07-21T05:30:00Z,8.7,24.28,07/20/21,22:30:00,8.6005462162545
36,2021-07-21T05:45:00Z,8.73,24.22,07/20/21,22:45:00,8.627724748458853
37,2021-07-21T06:00:00Z,8.73,24.16,07/20/21,23:00:00,8.627724748458853
38,2021-07-21T06:15:00Z,8.75,24.08,07/20/21,23:15:00,8.645843769928419
39,2021-07-21T06:30:00Z,8.76,24.02,07/20/21,23:30:00,8.654903280663202
40,2021-07-21T06:45:00Z,8.77,23.96,07/20/21,23:45:00,8.663962791397985
41,2021-07-21T07:00:00Z,8.79,23.88,07/21/21,00:00:00,8.682081812867553
42,2021-07-21T07:15:00Z,8.81,23.8,07/21/21,00:15:00,8.70020083433712
43,2021-07-21T07:30:00Z,8.82,23.72,07/21/21,00:30:00,8.709260345071904
44,2021-07-21T07:45:00Z,8.83,23.66,07/21/21,00:45:00,8.718319855806687
45,2021-07-21T08:00:00Z,8.86,23.58,07/21/21,01:00:00,8.745498388011038
46,2021-07-21T08:15:00Z,8.86,23.5,07/21/21,01:15:00,8.745498388011038
47,2021-07-21T08:30:00Z,8.88,23.44,07/21/21,01:30:00,8.763617409480606
48,2021-07-21T08:45:00Z,8.9,23.36,07/21/21,01:45:00,8.781736430950172
49,2021-07-21T09:00:00Z,8.91,23.3,07/21/21,02:00:00,8.790795941684957
50,2021-07-21T09:15:00Z,8.91,23.26,07/21/21,02:15:00,8.790795941684957
51,2021-07-21T09:30:00Z,8.93,23.2,07/21/21,02:30:00,8.808914963154523
52,2021-07-21T09:45:00Z,8.94,23.14,07/21/21,02:45:00,8.817974473889306
53,2021-07-21T10:00:00Z,8.94,23.1,07/21/21,03:00:00,8.817974473889306
54,2021-07-21T10:15:00Z,8.96,23.04,07/21/21,03:15:00,8.836093495358874
55,2021-07-21T10:30:00Z,8.96,22.98,07/21/21,03:30:00,8.836093495358874
56,2021-07-21T10:45:00Z,8.96,22.94,07/21/21,03:45:00,8.836093495358874
57,2021-07-21T11:00:00Z,8.98,22.88,07/21/21,04:00:00,8.854212516828442
58,2021-07-21T11:15:00Z,9,22.84,07/21/21,04:15:00,8.872331538298008
59,2021-07-21T11:30:00Z,9.01,22.78,07/21/21,04:30:00,8.881391049032791
60,2021-07-21T11:45:00Z,9.03,22.72,07/21/21,04:45:00,8.899510070502357
61,2021-07-21T12:00:00Z,9.03,22.68,07/21/21,05:00:00,8.899510070502357
62,2021-07-21T12:15:00Z,9.04,22.62,07/21/21,05:15:00,8.908569581237142
63,2021-07-21T12:30:00Z,9.06,22.56,07/21/21,05:30:00,8.92668860270671
64,2021-07-21T12:45:00Z,9.07,22.52,07/21/21,05:45:00,8.935748113441493
65,2021-07-21T13:00:00Z,9.07,22.48,07/21/21,06:00:00,8.935748113441493
66,2021-07-21T13:15:00Z,9.09,22.44,07/21/21,06:15:00,8.953867134911059
67,2021-07-21T13:30:00Z,9.09,22.4,07/21/21,06:30:00,8.953867134911059
68,2021-07-21T13:45:00Z,9.11,22.32,07/21/21,06:45:00,8.971986156380627
69,2021-07-21T14:00:00Z,9.17,22.02,07/21/21,07:00:00,9.026343220789329
70,2021-07-21T14:15:00Z,9.28,21.74,07/21/21,07:15:00,9.125997838871946
71,2021-07-21T14:30:00Z,9.32,21.5,07/21/21,07:30:00,9.162235881811082
72,2021-07-21T14:45:00Z,9.35,21.32,07/21/21,07:45:00,9.189414414015431
73,2021-07-21T15:00:00Z,9.39,21.18,07/21/21,08:00:00,9.225652456954567
74,2021-07-21T15:15:00Z,9.43,21.08,07/21/21,08:15:00,9.261890499893699
75,2021-07-21T15:30:00Z,9.44,21.02,07/21/21,08:30:00,9.270950010628484
76,2021-07-21T15:45:00Z,9.44,21.06,07/21/21,08:45:00,9.270950010628484
77,2021-07-21T16:00:00Z,9.43,21.1,07/21/21,09:00:00,9.261890499893699
78,2021-07-21T16:15:00Z,9.44,21.08,07/21/21,09:15:00,9.270950010628484
79,2021-07-21T16:30:00Z,9.44,21.06,07/21/21,09:30:00,9.270950010628484
80,2021-07-21T16:45:00Z,9.44,21.08,07/21/21,09:45:00,9.270950010628484
81,2021-07-21T17:00:00Z,9.44,21.12,07/21/21,10:00:00,9.270950010628484
82,2021-07-21T17:15:00Z,9.44,21.16,07/21/21,10:15:00,9.270950010628484
83,2021-07-21T17:30:00Z,9.43,21.18,07/21/21,10:30:00,9.261890499893699
84,2021-07-21T17:45:00Z,9.43,21.26,07/21/21,10:45:00,9.261890499893699
85,2021-07-21T18:00:00Z,9.4,21.34,07/21/21,11:00:00,9.23471196768935
86,2021-07-21T18:15:00Z,9.4,21.4,07/21/21,11:15:00,9.23471196768935
87,2021-07-21T18:30:00Z,9.39,21.48,07/21/21,11:30:00,9.225652456954567
88,2021-07-21T18:45:00Z,9.38,21.56,07/21/21,11:45:00,9.216592946219784
89,2021-07-21T19:00:00Z,9.37,21.68,07/21/21,12:00:00,9.207533435484999
90,2021-07-21T19:15:00Z,9.35,21.76,07/21/21,12:15:00,9.189414414015431
91,2021-07-21T19:30:00Z,9.33,21.92,07/21/21,12:30:00,9.171295392545865
92,2021-07-21T19:45:00Z,9.28,22.12,07/21/21,12:45:00,9.125997838871946
93,2021-07-21T20:00:00Z,9.26,22.26,07/21/21,13:00:00,9.10787881740238
94,2021-07-21T20:15:00Z,9.22,22.46,07/21/21,13:15:00,9.071640774463246
95,2021-07-21T20:30:00Z,9.2,22.72,07/21/21,13:30:00,9.053521752993678
96,2021-07-21T20:45:00Z,9.17,22.92,07/21/21,13:45:00,9.026343220789329
97,2021-07-21T21:00:00Z,9.13,23.08,07/21/21,14:00:00,8.990105177850195
98,2021-07-21T21:15:00Z,9.09,23.26,07/21/21,14:15:00,8.953867134911059
99,2021-07-21T21:30:00Z,9.06,23.42,07/21/21,14:30:00,8.92668860270671
100,2021-07-21T21:45:00Z,8.95,23.86,07/21/21,14:45:00,8.827033984624089
101,2021-07-21T22:00:00Z,8.32,26.72,07/21/21,15:00:00,8.256284808332728
102,2021-07-21T22:15:00Z,8.62,25.28,07/21/21,15:15:00,8.528070130376232
103,2021-07-21T22:30:00Z,8.79,24.46,07/21/21,15:30:00,8.682081812867553
104,2021-07-21T22:45:00Z,8.88,23.98,07/21/21,15:45:00,8.763617409480606
105,2021-07-21T23:00:00Z,8.95,23.66,07/21/21,16:00:00,8.827033984624089
106,2021-07-21T23:15:00Z,9.02,23.44,07/21/21,16:15:00,8.890450559767574
107,2021-07-21T23:30:00Z,9.04,23.26,07/21/21,16:30:00,8.908569581237142
108,2021-07-21T23:45:00Z,9.08,23.14,07/21/21,16:45:00,8.944807624176276
109,2021-07-22T00:00:00Z,9.1,23.04,07/21/21,17:00:00,8.962926645645844
110,2021-07-22T00:15:00Z,9.11,22.98,07/21/21,17:15:00,8.971986156380627
111,2021-07-22T00:30:00Z,9.12,22.92,07/21/21,17:30:00,8.98104566711541
112,2021-07-22T00:45:00Z,9.11,22.88,07/21/21,17:45:00,8.971986156380627
113,2021-07-22T01:00:00Z,9.13,22.84,07/21/21,18:00:00,8.990105177850195
114,2021-07-22T01:15:00Z,9.12,22.8,07/21/21,18:15:00,8.98104566711541
115,2021-07-22T01:30:00Z,9.13,22.78,07/21/21,18:30:00,8.990105177850195
116,2021-07-22T01:45:00Z,9.13,22.78,07/21/21,18:45:00,8.990105177850195
117,2021-07-22T02:00:00Z,9.13,22.76,07/21/21,19:00:00,8.990105177850195
118,2021-07-22T02:15:00Z,9.12,22.74,07/21/21,19:15:00,8.98104566711541
119,2021-07-22T02:30:00Z,9.12,22.74,07/21/21,19:30:00,8.98104566711541
120,2021-07-22T02:45:00Z,9.13,22.72,07/21/21,19:45:00,8.990105177850195
121,2021-07-22T03:00:00Z,9.13,22.72,07/21/21,20:00:00,8.990105177850195
122,2021-07-22T03:15:00Z,9.14,22.72,07/21/21,20:15:00,8.999164688584978
123,2021-07-22T03:30:00Z,9.14,22.7,07/21/21,20:30:00,8.999164688584978
124,2021-07-22T03:45:00Z,9.13,22.7,07/21/21,20:45:00,8.990105177850195
125,2021-07-22T04:00:00Z,9.14,22.7,07/21/21,21:00:00,8.999164688584978
126,2021-07-22T04:15:00Z,9.14,22.7,07/21/21,21:15:00,8.999164688584978
127,2021-07-22T04:30:00Z,9.12,22.74,07/21/21,21:30:00,8.98104566711541
128,2021-07-22T04:45:00Z,9.13,22.74,07/21/21,21:45:00,8.990105177850195
129,2021-07-22T05:00:00Z,9.13,22.72,07/21/21,22:00:00,8.990105177850195
130,2021-07-22T05:15:00Z,9.14,22.72,07/21/21,22:15:00,8.999164688584978
131,2021-07-22T05:30:00Z,9.15,22.7,07/21/21,22:30:00,9.008224199319761
132,2021-07-22T05:45:00Z,9.15,22.68,07/21/21,22:45:00,9.008224199319761
133,2021-07-22T06:00:00Z,9.17,22.68,07/21/21,23:00:00,9.026343220789329
134,2021-07-22T06:15:00Z,9.17,22.66,07/21/21,23:15:00,9.026343220789329
135,2021-07-22T06:30:00Z,9.18,22.64,07/21/21,23:30:00,9.035402731524112
136,2021-07-22T06:45:00Z,9.18,22.62,07/21/21,23:45:00,9.035402731524112
137,2021-07-22T07:00:00Z,9.18,22.62,07/22/21,00:00:00,9.035402731524112
138,2021-07-22T07:15:00Z,9.18,22.6,07/22/21,00:15:00,9.035402731524112
139,2021-07-22T07:30:00Z,9.19,22.58,07/22/21,00:30:00,9.044462242258895
140,2021-07-22T07:45:00Z,9.2,22.56,07/22/21,00:45:00,9.053521752993678
141,2021-07-22T08:00:00Z,9.2,22.54,07/22/21,01:00:00,9.053521752993678
142,2021-07-22T08:15:00Z,9.21,22.52,07/22/21,01:15:00,9.062581263728463
143,2021-07-22T08:30:00Z,9.21,22.52,07/22/21,01:30:00,9.062581263728463
144,2021-07-22T08:45:00Z,9.22,22.5,07/22/21,01:45:00,9.071640774463246
145,2021-07-22T09:00:00Z,9.21,22.48,07/22/21,02:00:00,9.062581263728463
146,2021-07-22T09:15:00Z,9.23,22.46,07/22/21,02:15:00,9.080700285198029
147,2021-07-22T09:30:00Z,9.22,22.44,07/22/21,02:30:00,9.071640774463246
148,2021-07-22T09:45:00Z,9.23,22.42,07/22/21,02:45:00,9.080700285198029
149,2021-07-22T10:00:00Z,9.23,22.4,07/22/21,03:00:00,9.080700285198029
150,2021-07-22T10:15:00Z,9.24,22.36,07/22/21,03:15:00,9.089759795932814
151,2021-07-22T10:30:00Z,9.24,22.34,07/22/21,03:30:00,9.089759795932814
152,2021-07-22T10:45:00Z,9.25,22.32,07/22/21,03:45:00,9.098819306667597
153,2021-07-22T11:00:00Z,9.25,22.3,07/22/21,04:00:00,9.098819306667597
154,2021-07-22T11:15:00Z,9.26,22.28,07/22/21,04:15:00,9.10787881740238
155,2021-07-22T11:30:00Z,9.26,22.24,07/22/21,04:30:00,9.10787881740238
156,2021-07-22T11:45:00Z,9.27,22.22,07/22/21,04:45:00,9.116938328137163
157,2021-07-22T12:00:00Z,9.27,22.2,07/22/21,05:00:00,9.116938328137163
158,2021-07-22T12:15:00Z,9.28,22.16,07/22/21,05:15:00,9.125997838871946
159,2021-07-22T12:30:00Z,9.28,22.14,07/22/21,05:30:00,9.125997838871946
160,2021-07-22T12:45:00Z,9.29,22.12,07/22/21,05:45:00,9.135057349606729
161,2021-07-22T13:00:00Z,9.29,22.08,07/22/21,06:00:00,9.135057349606729
162,2021-07-22T13:15:00Z,9.31,22.06,07/22/21,06:15:00,9.153176371076299
163,2021-07-22T13:30:00Z,9.31,22.02,07/22/21,06:30:00,9.153176371076299
164,2021-07-22T13:45:00Z,9.3,22,07/22/21,06:45:00,9.144116860341514
165,2021-07-22T14:00:00Z,9.29,21.94,07/22/21,07:00:00,9.135057349606729
166,2021-07-22T14:15:00Z,9.29,21.84,07/22/21,07:15:00,9.135057349606729
167,2021-07-22T14:30:00Z,9.31,21.72,07/22/21,07:30:00,9.153176371076299
168,2021-07-22T14:45:00Z,9.32,21.6,07/22/21,07:45:00,9.162235881811082
169,2021-07-22T15:00:00Z,9.32,21.04,07/22/21,08:00:00,9.162235881811082
170,2021-07-22T15:15:00Z,9.26,21.58,07/22/21,08:15:00,9.10787881740238
171,2021-07-22T15:30:00Z,9.38,20.94,07/22/21,08:30:00,9.216592946219784
172,2021-07-22T15:45:00Z,9.49,20.58,07/22/21,08:45:00,9.316247564302401
173,2021-07-22T16:00:00Z,9.18,21.7,07/22/21,09:00:00,9.035402731524112
174,2021-07-22T16:15:00Z,8.92,22.94,07/22/21,09:15:00,8.79985545241974
175,2021-07-22T16:30:00Z,8.99,23.28,07/22/21,09:30:00,8.863272027563225
176,2021-07-22T16:45:00Z,8.95,23.12,07/22/21,09:45:00,8.827033984624089
177,2021-07-22T17:00:00Z,8.98,23.12,07/22/21,10:00:00,8.854212516828442
178,2021-07-22T17:15:00Z,9.2,20.96,07/22/21,10:15:00,9.053521752993678
179,2021-07-22T17:30:00Z,11.9,20.82,07/22/21,10:30:00,11.499589651385234
180,2021-07-22T17:45:00Z,12.18,21.28,07/22/21,10:45:00,11.753255951959174
181,2021-07-22T18:00:00Z,11.85,21.9,07/22/21,11:00:00,11.454292097711317
182,2021-07-22T18:15:00Z,11.78,22.36,07/22/21,11:15:00,11.390875522567832
183,2021-07-22T18:30:00Z,11.93,22.28,07/22/21,11:30:00,11.526768183589585
184,2021-07-22T18:45:00Z,11.93,22.32,07/22/21,11:45:00,11.526768183589585
185,2021-07-22T19:00:00Z,11.9,21.6,07/22/21,12:00:00,11.499589651385234
186,2021-07-22T19:15:00Z,11.49,20.72,07/22/21,12:15:00,11.128149711259109
187,2021-07-22T19:30:00Z,11.63,20.42,07/22/21,12:30:00,11.254982861546079
188,2021-07-22T19:45:00Z,12.06,20.3,07/22/21,12:45:00,11.644541823141772
189,2021-07-22T20:00:00Z,12.95,22.86,07/22/21,13:00:00,12.450838278537505
190,2021-07-22T20:15:00Z,11.67,20.44,07/22/21,13:15:00,11.291220904485213
191,2021-07-22T20:30:00Z,12.16,19.72,07/22/21,13:30:00,11.735136930489606
192,2021-07-22T20:45:00Z,12.44,19.62,07/22/21,13:45:00,11.988803231063546
193,2021-07-22T21:00:00Z,12.95,19.82,07/22/21,14:00:00,12.450838278537505
194,2021-07-22T21:15:00Z,13.75,20.42,07/22/21,14:15:00,13.175599137320189
195,2021-07-22T21:30:00Z,14.85,21,07/22/21,14:30:00,14.172145318146379
196,2021-07-22T21:45:00Z,15.12,21.22,07/22/21,14:45:00,14.416752107985534
197,2021-07-22T22:00:00Z,15.28,20.68,07/22/21,15:00:00,14.56170427974207
198,2021-07-22T22:15:00Z,15.27,20.28,07/22/21,15:15:00,14.552644769007287
199,2021-07-22T22:30:00Z,15.11,19.74,07/22/21,15:30:00,14.407692597250751
200,2021-07-22T22:45:00Z,14.95,19.24,07/22/21,15:45:00,14.262740425494213
201,2021-07-22T23:00:00Z,14.66,18.68,07/22/21,16:00:00,14.000014614185492
202,2021-07-22T23:15:00Z,14.42,18.3,07/22/21,16:15:00,13.782586356550686
203,2021-07-22T23:30:00Z,14.27,18.06,07/22/21,16:30:00,13.646693695528933
204,2021-07-22T23:45:00Z,14.11,17.76,07/22/21,16:45:00,13.501741523772397
205,2021-07-23T00:00:00Z,14.07,17.6,07/22/21,17:00:00,13.465503480833263
206,2021-07-23T00:15:00Z,14.15,17.36,07/22/21,17:15:00,13.537979566711531
207,2021-07-23T00:30:00Z,14.23,17.22,07/22/21,17:30:00,13.610455652589799
208,2021-07-23T00:45:00Z,14.18,17.16,07/22/21,17:45:00,13.565158098915882
209,2021-07-23T01:00:00Z,14.18,17.12,07/22/21,18:00:00,13.565158098915882
210,2021-07-23T01:15:00Z,14.02,17.12,07/22/21,18:15:00,13.420205927159344
211,2021-07-23T01:30:00Z,14.1,17.1,07/22/21,18:30:00,13.492682013037614
212,2021-07-23T01:45:00Z,14.01,17.1,07/22/21,18:45:00,13.411146416424561
213,2021-07-23T02:00:00Z,13.95,16.96,07/22/21,19:00:00,13.35678935201586
214,2021-07-23T02:15:00Z,14.03,16.64,07/22/21,19:15:00,13.429265437894127
215,2021-07-23T02:30:00Z,13.92,16.48,07/22/21,19:30:00,13.32961081981151
216,2021-07-23T02:45:00Z,13.99,16.4,07/22/21,19:45:00,13.393027394954995
217,2021-07-23T03:00:00Z,13.86,16.36,07/22/21,20:00:00,13.275253755402808
218,2021-07-23T03:15:00Z,13.82,16.34,07/22/21,20:15:00,13.239015712463674
219,2021-07-23T03:30:00Z,13.72,16.32,07/22/21,20:30:00,13.14842060511584
220,2021-07-23T03:45:00Z,13.85,16.3,07/22/21,20:45:00,13.266194244668025
221,2021-07-23T04:00:00Z,13.66,16.32,07/22/21,21:00:00,13.094063540707138
222,2021-07-23T04:15:00Z,13.66,16.32,07/22/21,21:15:00,13.094063540707138
223,2021-07-23T04:30:00Z,13.59,16.34,07/22/21,21:30:00,13.030646965563653
224,2021-07-23T04:45:00Z,13.29,16.36,07/22/21,21:45:00,12.758861643520145
225,2021-07-23T05:00:00Z,13.29,16.36,07/22/21,22:00:00,12.758861643520145
226,2021-07-23T05:15:00Z,12.97,16.38,07/22/21,22:15:00,12.468957300007075
227,2021-07-23T05:30:00Z,12.98,16.38,07/22/21,22:30:00,12.478016810741858
228,2021-07-23T05:45:00Z,13.09,16.38,07/22/21,22:45:00,12.577671428824475
229,2021-07-23T06:00:00Z,13.1,16.38,07/22/21,23:00:00,12.58673093955926
230,2021-07-23T06:15:00Z,13.2,16.38,07/22/21,23:15:00,12.677326046907094
231,2021-07-23T06:30:00Z,13.12,16.36,07/22/21,23:30:00,12.604849961028826
232,2021-07-23T06:45:00Z,13.28,16.38,07/22/21,23:45:00,12.749802132785362
233,2021-07-23T07:00:00Z,13.17,16.38,07/23/21,00:00:00,12.650147514702745
234,2021-07-23T07:15:00Z,13.12,16.4,07/23/21,00:15:00,12.604849961028826
235,2021-07-23T07:30:00Z,12.81,16.42,07/23/21,00:30:00,12.324005128250537
236,2021-07-23T07:45:00Z,12.82,16.42,07/23/21,00:45:00,12.33306463898532
237,2021-07-23T08:00:00Z,12.69,16.48,07/23/21,01:00:00,12.215290999433133
238,2021-07-23T08:15:00Z,12.49,16.54,07/23/21,01:15:00,12.034100784737463
239,2021-07-23T08:30:00Z,12.44,16.6,07/23/21,01:30:00,11.988803231063546
240,2021-07-23T08:45:00Z,12.54,16.64,07/23/21,01:45:00,12.07939833841138
241,2021-07-23T09:00:00Z,12.44,16.64,07/23/21,02:00:00,11.988803231063546
242,2021-07-23T09:15:00Z,12.45,16.64,07/23/21,02:15:00,11.997862741798329
243,2021-07-23T09:30:00Z,12.38,16.62,07/23/21,02:30:00,11.934446166654846
244,2021-07-23T09:45:00Z,12.15,16.6,07/23/21,02:45:00,11.726077419754823
245,2021-07-23T10:00:00Z,12.23,16.6,07/23/21,03:00:00,11.798553505633091
246,2021-07-23T10:15:00Z,12.4,16.56,07/23/21,03:15:00,11.952565188124412
247,2021-07-23T10:30:00Z,12.44,16.44,07/23/21,03:30:00,11.988803231063546
248,2021-07-23T10:45:00Z,12.29,16.32,07/23/21,03:45:00,11.852910570041791
249,2021-07-23T11:00:00Z,12.14,16.24,07/23/21,04:00:00,11.71701790902004
250,2021-07-23T11:15:00Z,12.3,16.2,07/23/21,04:15:00,11.861970080776576
251,2021-07-23T11:30:00Z,12.07,16.18,07/23/21,04:30:00,11.653601333876555
252,2021-07-23T11:45:00Z,12.03,16.18,07/23/21,04:45:00,11.61736329093742
253,2021-07-23T12:00:00Z,12.24,16.36,07/23/21,05:00:00,11.807613016367876
254,2021-07-23T12:15:00Z,12.26,16.62,07/23/21,05:15:00,11.825732037837442
255,2021-07-23T12:30:00Z,12.22,16.68,07/23/21,05:30:00,11.789493994898308
256,2021-07-23T12:45:00Z,12.17,16.72,07/23/21,05:45:00,11.74419644122439
257,2021-07-23T13:00:00Z,12.05,16.84,07/23/21,06:00:00,11.635482312406989
258,2021-07-23T13:15:00Z,11.99,16.96,07/23/21,06:15:00,11.581125247998287
259,2021-07-23T13:30:00Z,11.7,17.12,07/23/21,06:30:00,11.318399436689564
260,2021-07-23T13:45:00Z,11.65,17.36,07/23/21,06:45:00,11.273101883015647
261,2021-07-23T14:00:00Z,11.54,17.58,07/23/21,07:00:00,11.173447264933026
262,2021-07-23T14:15:00Z,11.37,17.82,07/23/21,07:15:00,11.019435582441707
263,2021-07-23T14:30:00Z,11.32,18.08,07/23/21,07:30:00,10.97413802876779
264,2021-07-23T14:45:00Z,11.31,18.2,07/23/21,07:45:00,10.965078518033007
265,2021-07-23T15:00:00Z,11.09,18.38,07/23/21,08:00:00,10.765769281867767
266,2021-07-23T15:15:00Z,11,18.56,07/23/21,08:15:00,10.684233685254716
267,2021-07-23T15:30:00Z,10.88,18.72,07/23/21,08:30:00,10.575519556437314
268,2021-07-23T15:45:00Z,10.62,18.94,07/23/21,08:45:00,10.33997227733294
269,2021-07-23T16:00:00Z,10.27,19.16,07/23/21,09:00:00,10.022889401615517
270,2021-07-23T16:15:00Z,9.5,19.6,07/23/21,09:15:00,9.325307075037184
271,2021-07-23T16:30:00Z,9.49,20.08,07/23/21,09:30:00,9.316247564302401
272,2021-07-23T16:45:00Z,10.39,19.7,07/23/21,09:45:00,10.13160353043292
273,2021-07-23T17:00:00Z,10.91,19.3,07/23/21,10:00:00,10.602698088641665
274,2021-07-23T17:15:00Z,11.1,19.34,07/23/21,10:15:00,10.774828792602552
275,2021-07-23T17:30:00Z,11.69,19.64,07/23/21,10:30:00,11.309339925954779
276,2021-07-23T17:45:00Z,12.31,19.98,07/23/21,10:45:00,11.87102959151136
277,2021-07-23T18:00:00Z,12.86,20.66,07/23/21,11:00:00,12.369302681924454
278,2021-07-23T18:15:00Z,12.78,22.52,07/23/21,11:15:00,12.296826596046186
279,2021-07-23T18:30:00Z,13.03,23.7,07/23/21,11:30:00,12.523314364415773
280,2021-07-23T18:45:00Z,8.48,23.58,07/23/21,11:45:00,8.401236980089264
281,2021-07-23T19:00:00Z,14.69,23.1,07/23/21,12:00:00,14.027193146389841
282,2021-07-23T19:15:00Z,14.09,23.5,07/23/21,12:15:00,13.483622502302829
283,2021-07-23T19:30:00Z,13.24,23.64,07/23/21,12:30:00,12.71356408984623
284,2021-07-23T19:45:00Z,12.95,23.22,07/23/21,12:45:00,12.450838278537505
285,2021-07-23T20:00:00Z,12.54,21.32,07/23/21,13:00:00,12.07939833841138
286,2021-07-23T20:15:00Z,12.35,20.36,07/23/21,13:15:00,11.907267634450493
287,2021-07-23T20:30:00Z,12.4,20.1,07/23/21,13:30:00,11.952565188124412
288,2021-07-23T20:45:00Z,13.46,20.24,07/23/21,13:45:00,12.912873326011468
289,2021-07-23T21:00:00Z,11.99,22.04,07/23/21,14:00:00,11.581125247998287
290,2021-07-23T21:15:00Z,12.83,19.74,07/23/21,14:15:00,12.342124149720103
291,2021-07-23T21:30:00Z,13.28,19.36,07/23/21,14:30:00,12.749802132785362
292,2021-07-23T21:45:00Z,13.62,19.4,07/23/21,14:45:00,13.057825497768002
293,2021-07-23T22:00:00Z,14.36,19.92,07/23/21,15:00:00,13.728229292141984
294,2021-07-23T22:15:00Z,15.47,20.6,07/23/21,15:15:00,14.733834983702959
295,2021-07-23T22:30:00Z,16.27,21.18,07/23/21,15:30:00,15.458595842485641
296,2021-07-23T22:45:00Z,16.37,20.46,07/23/21,15:45:00,15.549190949833477
297,2021-07-23T23:00:00Z,16.27,19.96,07/23/21,16:00:00,15.458595842485641
298,2021-07-23T23:15:00Z,15.87,19.52,07/23/21,16:15:00,15.0962154130943
299,2021-07-23T23:30:00Z,15.39,19,07/23/21,16:30:00,14.661358897824691
300,2021-07-23T23:45:00Z,14.93,18.46,07/23/21,16:45:00,14.244621404024647
301,2021-07-24T00:00:00Z,14.42,17.72,07/23/21,17:00:00,13.782586356550686
302,2021-07-24T00:15:00Z,14.36,17.28,07/23/21,17:15:00,13.728229292141984
303,2021-07-24T00:30:00Z,14.21,16.92,07/23/21,17:30:00,13.592336631120233
304,2021-07-24T00:45:00Z,14.21,16.56,07/23/21,17:45:00,13.592336631120233
305,2021-07-24T01:00:00Z,14.16,16.32,07/23/21,18:00:00,13.547039077446314
306,2021-07-24T01:15:00Z,14.06,16.26,07/23/21,18:15:00,13.45644397009848
307,2021-07-24T01:30:00Z,14.04,16.26,07/23/21,18:30:00,13.438324948628912
308,2021-07-24T01:45:00Z,13.99,16.26,07/23/21,18:45:00,13.393027394954995
309,2021-07-24T02:00:00Z,13.81,16.28,07/23/21,19:00:00,13.229956201728891
310,2021-07-24T02:15:00Z,13.83,16.3,07/23/21,19:15:00,13.248075223198457
