scan_no,date,time,raw1,raw2,odyPAR
1362,09/06/2021,00:30:00,0,0,-0.814595245
1363,09/06/2021,00:45:00,0,0,-0.814595245
1364,09/06/2021,01:00:00,0,0,-0.814595245
1365,09/06/2021,01:15:00,0,0,-0.814595245
1366,09/06/2021,01:30:00,0,0,-0.814595245
1367,09/06/2021,01:45:00,0,0,-0.814595245
1368,09/06/2021,02:00:00,0,0,-0.814595245
1369,09/06/2021,02:15:00,0,0,-0.814595245
1370,09/06/2021,02:30:00,0,0,-0.814595245
1371,09/06/2021,02:45:00,0,0,-0.814595245
1372,09/06/2021,03:00:00,0,0,-0.814595245
1373,09/06/2021,03:15:00,0,0,-0.814595245
1374,09/06/2021,03:30:00,0,0,-0.814595245
1375,09/06/2021,03:45:00,0,0,-0.814595245
1376,09/06/2021,04:00:00,0,0,-0.814595245
1377,09/06/2021,04:15:00,0,0,-0.814595245
1378,09/06/2021,04:30:00,0,0,-0.814595245
1379,09/06/2021,04:45:00,0,0,-0.814595245
1380,09/06/2021,05:00:00,0,0,-0.814595245
1381,09/06/2021,05:15:00,2,2,-0.289767251
1382,09/06/2021,05:30:00,11,11,2.071958722
1383,09/06/2021,05:45:00,24,24,5.483340683
1384,09/06/2021,06:00:00,47,47,11.518862614000001
1385,09/06/2021,06:15:00,75,75,18.866454530000002
1386,09/06/2021,06:30:00,106,106,27.001288437000003
1387,09/06/2021,06:45:00,138,138,35.398536341
1388,09/06/2021,07:00:00,215,215,55.60441411
1389,09/06/2021,07:15:00,264,264,68.46269996299999
1390,09/06/2021,07:30:00,294,294,76.335119873
1391,09/06/2021,07:45:00,324,324,84.207539783
1392,09/06/2021,08:00:00,283,283,73.448565906
1393,09/06/2021,08:15:00,456,456,118.846187387
1394,09/06/2021,08:30:00,526,526,137.215167177
1395,09/06/2021,08:45:00,646,646,168.704846817
1396,09/06/2021,09:00:00,664,664,173.42829876300002
1397,09/06/2021,09:15:00,391,391,101.789277582
1398,09/06/2021,09:30:00,787,787,205.705220394
1399,09/06/2021,09:45:00,2304,2304,603.787253843
1400,09/06/2021,10:00:00,3373,3373,884.3078166360001
1401,09/06/2021,10:15:00,1047,1047,273.932859614
1402,09/06/2021,10:30:00,1469,1469,384.671566348
1403,09/06/2021,10:45:00,3358,3358,880.3716066810001
1404,09/06/2021,11:00:00,4642,4642,1217.311178829
1405,09/06/2021,11:15:00,2887,2887,756.7746140940001
1406,09/06/2021,11:30:00,7691,7691,2017.4114556820002
1407,09/06/2021,11:45:00,5853,5853,1535.0945291960002
1408,09/06/2021,12:00:00,8096,8096,2123.689124467
1409,09/06/2021,12:15:00,5998,5998,1573.144558761
1410,09/06/2021,12:30:00,5575,5575,1462.1434380300002
1411,09/06/2021,12:45:00,3038,3038,796.3991276410001
1412,09/06/2021,13:00:00,2252,2252,590.1417259990001
1413,09/06/2021,13:15:00,4435,4435,1162.99148145
1414,09/06/2021,13:30:00,5220,5220,1368.986469095
1415,09/06/2021,13:45:00,5969,5969,1565.5345528480002
1416,09/06/2021,14:00:00,5811,5811,1524.073141322
1417,09/06/2021,14:15:00,2915,2915,764.12220601
1418,09/06/2021,14:30:00,4556,4556,1194.7435750870002
1419,09/06/2021,14:45:00,4127,4127,1082.167970374
1420,09/06/2021,15:00:00,2054,2054,538.183754593
1421,09/06/2021,15:15:00,1548,1548,405.402272111
1422,09/06/2021,15:30:00,1376,1376,360.26706462699997
1423,09/06/2021,15:45:00,1190,1190,311.45806118499996
1424,09/06/2021,16:00:00,1714,1714,448.962995613
1425,09/06/2021,16:15:00,1319,1319,345.309466798
1426,09/06/2021,16:30:00,1177,1177,308.046679224
1427,09/06/2021,16:45:00,892,892,233.25869007900002
1428,09/06/2021,17:00:00,703,703,183.662444646
1429,09/06/2021,17:15:00,685,685,178.93899270000003
1430,09/06/2021,17:30:00,656,656,171.32898678700002
1431,09/06/2021,17:45:00,642,642,167.65519082900002
1432,09/06/2021,18:00:00,470,470,122.519983345
1433,09/06/2021,18:15:00,396,396,103.10134756699999
1434,09/06/2021,18:30:00,297,297,77.122361864
1435,09/06/2021,18:45:00,193,193,49.831306176000005
1436,09/06/2021,19:00:00,147,147,37.760262314
1437,09/06/2021,19:15:00,171,171,44.058198242
1438,09/06/2021,19:30:00,139,139,35.660950338
1439,09/06/2021,19:45:00,127,127,32.511982374
1440,09/06/2021,20:00:00,98,98,24.901976461
1441,09/06/2021,20:15:00,78,78,19.653696521
1442,09/06/2021,20:30:00,46,46,11.256448617
1443,09/06/2021,20:45:00,29,29,6.795410668000001
1444,09/06/2021,21:00:00,15,15,3.1216147100000002
1445,09/06/2021,21:15:00,4,4,0.23506074300000002
1446,09/06/2021,21:30:00,0,0,-0.814595245
1447,09/06/2021,21:45:00,0,0,-0.814595245
1448,09/06/2021,22:00:00,0,0,-0.814595245
1449,09/06/2021,22:15:00,0,0,-0.814595245
1450,09/06/2021,22:30:00,0,0,-0.814595245
1451,09/06/2021,22:45:00,0,0,-0.814595245
1452,09/06/2021,23:00:00,0,0,-0.814595245
1453,09/06/2021,23:15:00,0,0,-0.814595245
1454,09/06/2021,23:30:00,0,0,-0.814595245
1455,09/06/2021,23:45:00,0,0,-0.814595245
1456,09/06/2021,24:00:00,0,0,-0.814595245
1457,10/06/2021,00:15:00,0,0,-0.814595245
1458,10/06/2021,00:30:00,0,0,-0.814595245
1459,10/06/2021,00:45:00,0,0,-0.814595245
1460,10/06/2021,01:00:00,0,0,-0.814595245
1461,10/06/2021,01:15:00,0,0,-0.814595245
1462,10/06/2021,01:30:00,0,0,-0.814595245
1463,10/06/2021,01:45:00,0,0,-0.814595245
1464,10/06/2021,02:00:00,0,0,-0.814595245
1465,10/06/2021,02:15:00,0,0,-0.814595245
1466,10/06/2021,02:30:00,0,0,-0.814595245
1467,10/06/2021,02:45:00,0,0,-0.814595245
1468,10/06/2021,03:00:00,0,0,-0.814595245
1469,10/06/2021,03:15:00,0,0,-0.814595245
1470,10/06/2021,03:30:00,0,0,-0.814595245
1471,10/06/2021,03:45:00,0,0,-0.814595245
1472,10/06/2021,04:00:00,0,0,-0.814595245
1473,10/06/2021,04:15:00,0,0,-0.814595245
1474,10/06/2021,04:30:00,0,0,-0.814595245
1475,10/06/2021,04:45:00,0,0,-0.814595245
1476,10/06/2021,05:00:00,0,0,-0.814595245
1477,10/06/2021,05:15:00,2,2,-0.289767251
1478,10/06/2021,05:30:00,8,8,1.284716731
1479,10/06/2021,05:45:00,18,18,3.908856701
1480,10/06/2021,06:00:00,29,29,6.795410668000001
1481,10/06/2021,06:15:00,44,44,10.731620623000001
1482,10/06/2021,06:30:00,81,81,20.440938512000002
1483,10/06/2021,06:45:00,111,111,28.313358422
1484,10/06/2021,07:00:00,88,88,22.277836491000002
1485,10/06/2021,07:15:00,108,108,27.526116431000002
1486,10/06/2021,07:30:00,186,186,47.994408197000006
1487,10/06/2021,07:45:00,212,212,54.817172119000006
1488,10/06/2021,08:00:00,248,248,64.264076011
1489,10/06/2021,08:15:00,325,325,84.46995378
1490,10/06/2021,08:30:00,445,445,115.95963342
1491,10/06/2021,08:45:00,507,507,132.22930123400002
1492,10/06/2021,09:00:00,645,645,168.44243282000002
1493,10/06/2021,09:15:00,651,651,170.01691680200003
1494,10/06/2021,09:30:00,710,710,185.49934262500003
1495,10/06/2021,09:45:00,530,530,138.26482316500002
1496,10/06/2021,10:00:00,331,331,86.044437762
1497,10/06/2021,10:15:00,249,249,64.526490008
1498,10/06/2021,10:30:00,555,555,144.82517309000002
1499,10/06/2021,10:45:00,665,665,173.69071276000003
1500,10/06/2021,11:00:00,1607,1607,420.884697934
1501,10/06/2021,11:15:00,1936,1936,507.218902947
1502,10/06/2021,11:30:00,3502,3502,918.1592222490001
1503,10/06/2021,11:45:00,1747,1747,457.62265751399997
1504,10/06/2021,12:00:00,9643,9643,2529.643577826
1505,10/06/2021,12:15:00,6823,6823,1789.636106286
1506,10/06/2021,12:30:00,10737,10737,2816.724490544
1507,10/06/2021,12:45:00,13952,13952,3660.385490899
1508,10/06/2021,13:00:00,10314,10314,2705.7233698130003
1509,10/06/2021,13:15:00,10582,10582,2776.050321009
1510,10/06/2021,13:30:00,2278,2278,596.9644899210001
1511,10/06/2021,13:45:00,2573,2573,674.3766190360001
1512,10/06/2021,14:00:00,2495,2495,653.9083272700001
1513,10/06/2021,14:15:00,2481,2481,650.2345313120001
1514,10/06/2021,14:30:00,3308,3308,867.2509068310001
1515,10/06/2021,14:45:00,5175,5175,1357.17783923
1516,10/06/2021,15:00:00,5652,5652,1482.3493157990001
1517,10/06/2021,15:15:00,4258,4258,1116.544203981
1518,10/06/2021,15:30:00,4334,4334,1136.487667753
1519,10/06/2021,15:45:00,2876,2876,753.888060127
1520,10/06/2021,16:00:00,3476,3476,911.3364583270001
1521,10/06/2021,16:15:00,3333,3333,873.811256756
1522,10/06/2021,16:30:00,2688,2688,704.554228691
1523,10/06/2021,16:45:00,2000,2000,524.013398755
1524,10/06/2021,17:00:00,1752,1752,458.934727499
1525,10/06/2021,17:15:00,1256,1256,328.777384987
1526,10/06/2021,17:30:00,613,613,160.045184916
1527,10/06/2021,17:45:00,482,482,125.668951309
1528,10/06/2021,18:00:00,426,426,110.973767477
1529,10/06/2021,18:15:00,505,505,131.70447324
1530,10/06/2021,18:30:00,337,337,87.61892174399999
1531,10/06/2021,18:45:00,544,544,141.93861912300002
1532,10/06/2021,19:00:00,532,532,138.78965115900002
1533,10/06/2021,19:15:00,349,349,90.767889708
1534,10/06/2021,19:30:00,250,250,64.78890400499999
1535,10/06/2021,19:45:00,198,198,51.143376161
1536,10/06/2021,20:00:00,163,163,41.958886266
1537,10/06/2021,20:15:00,100,100,25.426804455000003
1538,10/06/2021,20:30:00,63,63,15.717486566000002
1539,10/06/2021,20:45:00,29,29,6.795410668000001
1540,10/06/2021,21:00:00,12,12,2.334372719
1541,10/06/2021,21:15:00,6,6,0.759888737
1542,10/06/2021,21:30:00,1,1,-0.552181248
1543,10/06/2021,21:45:00,0,0,-0.814595245
1544,10/06/2021,22:00:00,0,0,-0.814595245
1545,10/06/2021,22:15:00,0,0,-0.814595245
1546,10/06/2021,22:30:00,0,0,-0.814595245
1547,10/06/2021,22:45:00,0,0,-0.814595245
1548,10/06/2021,23:00:00,0,0,-0.814595245
1549,10/06/2021,23:15:00,0,0,-0.814595245
1550,10/06/2021,23:30:00,0,0,-0.814595245
1551,10/06/2021,23:45:00,0,0,-0.814595245
1552,10/06/2021,24:00:00,0,0,-0.814595245
1553,11/06/2021,00:15:00,0,0,-0.814595245
1554,11/06/2021,00:30:00,0,0,-0.814595245
1555,11/06/2021,00:45:00,0,0,-0.814595245
1556,11/06/2021,01:00:00,0,0,-0.814595245
1557,11/06/2021,01:15:00,0,0,-0.814595245
1558,11/06/2021,01:30:00,0,0,-0.814595245
1559,11/06/2021,01:45:00,0,0,-0.814595245
1560,11/06/2021,02:00:00,0,0,-0.814595245
1561,11/06/2021,02:15:00,0,0,-0.814595245
1562,11/06/2021,02:30:00,0,0,-0.814595245
1563,11/06/2021,02:45:00,0,0,-0.814595245
1564,11/06/2021,03:00:00,0,0,-0.814595245
1565,11/06/2021,03:15:00,0,0,-0.814595245
1566,11/06/2021,03:30:00,0,0,-0.814595245
1567,11/06/2021,03:45:00,0,0,-0.814595245
1568,11/06/2021,04:00:00,0,0,-0.814595245
1569,11/06/2021,04:15:00,0,0,-0.814595245
1570,11/06/2021,04:30:00,0,0,-0.814595245
1571,11/06/2021,04:45:00,0,0,-0.814595245
1572,11/06/2021,05:00:00,0,0,-0.814595245
1573,11/06/2021,05:15:00,2,2,-0.289767251
1574,11/06/2021,05:30:00,6,6,0.759888737
1575,11/06/2021,05:45:00,13,13,2.596786716
1576,11/06/2021,06:00:00,45,45,10.99403462
1577,11/06/2021,06:15:00,77,77,19.391282524
1578,11/06/2021,06:30:00,92,92,23.327492479
1579,11/06/2021,06:45:00,131,131,33.561638362000004
1580,11/06/2021,07:00:00,193,193,49.831306176000005
1581,11/06/2021,07:15:00,218,218,56.391656101
1582,11/06/2021,07:30:00,291,291,75.547877882
1583,11/06/2021,07:45:00,385,385,100.2147936
1584,11/06/2021,08:00:00,489,489,127.505849288
1585,11/06/2021,08:15:00,495,495,129.08033327
1586,11/06/2021,08:30:00,492,492,128.293091279
1587,11/06/2021,08:45:00,893,893,233.52110407600003
1588,11/06/2021,09:00:00,1462,1462,382.834668369
1589,11/06/2021,09:15:00,1281,1281,335.337734912
1590,11/06/2021,09:30:00,1599,1599,418.785385958
1591,11/06/2021,09:45:00,2005,2005,525.32546874
1592,11/06/2021,10:00:00,1423,1423,372.600522486
1593,11/06/2021,10:15:00,1394,1394,364.990516573
1594,11/06/2021,10:30:00,2003,2003,524.800640746
1595,11/06/2021,10:45:00,4557,4557,1195.005989084
1596,11/06/2021,11:00:00,3607,3607,945.7126919340001
1597,11/06/2021,11:15:00,2050,2050,537.1340986050001
1598,11/06/2021,11:30:00,1835,1835,480.71508925
1599,11/06/2021,11:45:00,2336,2336,612.184501747
1600,11/06/2021,12:00:00,1659,1659,434.530225778
1601,11/06/2021,12:15:00,1589,1589,416.161245988
1602,11/06/2021,12:30:00,2494,2494,653.645913273
1603,11/06/2021,12:45:00,2765,2765,724.7601064600001
1604,11/06/2021,13:00:00,2781,2781,728.958730412
1605,11/06/2021,13:15:00,3601,3601,944.138207952
1606,11/06/2021,13:30:00,2269,2269,594.6027639480001
1607,11/06/2021,13:45:00,1312,1312,343.472568819
1608,11/06/2021,14:00:00,1856,1856,486.225783187
1609,11/06/2021,14:15:00,2562,2562,671.490065069
1610,11/06/2021,14:30:00,1754,1754,459.459555493
1611,11/06/2021,14:45:00,1257,1257,329.039798984
1612,11/06/2021,15:00:00,1410,1410,369.18914052499997
1613,11/06/2021,15:15:00,3228,3228,846.257787071
1614,11/06/2021,15:30:00,3053,3053,800.335337596
1615,11/06/2021,15:45:00,2421,2421,634.489691492
1616,11/06/2021,16:00:00,1691,1691,442.92747368199997
1617,11/06/2021,16:15:00,1843,1843,482.814401226
1618,11/06/2021,16:30:00,1327,1327,347.408778774
1619,11/06/2021,16:45:00,1363,1363,356.855682666
1620,11/06/2021,17:00:00,2279,2279,597.2269039180001
1621,11/06/2021,17:15:00,1724,1724,451.587135583
1622,11/06/2021,17:30:00,1170,1170,306.209781245
1623,11/06/2021,17:45:00,975,975,255.03905183
1624,11/06/2021,18:00:00,768,768,200.71935445100002
1625,11/06/2021,18:15:00,446,446,116.222047417
1626,11/06/2021,18:30:00,424,424,110.448939483
1627,11/06/2021,18:45:00,397,397,103.363761564
1628,11/06/2021,19:00:00,351,351,91.29271770199999
1629,11/06/2021,19:15:00,235,235,60.852694050000004
1630,11/06/2021,19:30:00,221,221,57.178898092000004
1631,11/06/2021,19:45:00,212,212,54.817172119000006
1632,11/06/2021,20:00:00,160,160,41.171644275
1633,11/06/2021,20:15:00,80,80,20.178524515
1634,11/06/2021,20:30:00,31,31,7.320238662000001
1635,11/06/2021,20:45:00,17,17,3.6464427040000005
1636,11/06/2021,21:00:00,12,12,2.334372719
1637,11/06/2021,21:15:00,4,4,0.23506074300000002
1638,11/06/2021,21:30:00,1,1,-0.552181248
1639,11/06/2021,21:45:00,0,0,-0.814595245
1640,11/06/2021,22:00:00,0,0,-0.814595245
1641,11/06/2021,22:15:00,0,0,-0.814595245
1642,11/06/2021,22:30:00,0,0,-0.814595245
1643,11/06/2021,22:45:00,0,0,-0.814595245
1644,11/06/2021,23:00:00,0,0,-0.814595245
1645,11/06/2021,23:15:00,0,0,-0.814595245
1646,11/06/2021,23:30:00,0,0,-0.814595245
1647,11/06/2021,23:45:00,0,0,-0.814595245
1648,11/06/2021,24:00:00,0,0,-0.814595245
1649,12/06/2021,00:15:00,0,0,-0.814595245
1650,12/06/2021,00:30:00,0,0,-0.814595245
1651,12/06/2021,00:45:00,0,0,-0.814595245
1652,12/06/2021,01:00:00,0,0,-0.814595245
1653,12/06/2021,01:15:00,0,0,-0.814595245
1654,12/06/2021,01:30:00,0,0,-0.814595245
1655,12/06/2021,01:45:00,0,0,-0.814595245
1656,12/06/2021,02:00:00,0,0,-0.814595245
1657,12/06/2021,02:15:00,0,0,-0.814595245
1658,12/06/2021,02:30:00,0,0,-0.814595245
1659,12/06/2021,02:45:00,0,0,-0.814595245
1660,12/06/2021,03:00:00,0,0,-0.814595245
1661,12/06/2021,03:15:00,0,0,-0.814595245
1662,12/06/2021,03:30:00,0,0,-0.814595245
1663,12/06/2021,03:45:00,0,0,-0.814595245
1664,12/06/2021,04:00:00,0,0,-0.814595245
1665,12/06/2021,04:15:00,0,0,-0.814595245
1666,12/06/2021,04:30:00,0,0,-0.814595245
1667,12/06/2021,04:45:00,0,0,-0.814595245
1668,12/06/2021,05:00:00,0,0,-0.814595245
1669,12/06/2021,05:15:00,6,6,0.759888737
1670,12/06/2021,05:30:00,16,16,3.384028707
1671,12/06/2021,05:45:00,30,30,7.057824665
1672,12/06/2021,06:00:00,54,54,13.355760593000001
1673,12/06/2021,06:15:00,77,77,19.391282524
1674,12/06/2021,06:30:00,124,124,31.724740383000004
1675,12/06/2021,06:45:00,153,153,39.334746296
1676,12/06/2021,07:00:00,197,197,50.880962164
1677,12/06/2021,07:15:00,143,143,36.710606326000004
1678,12/06/2021,07:30:00,242,242,62.689592029
1679,12/06/2021,07:45:00,370,370,96.278583645
1680,12/06/2021,08:00:00,577,577,150.59828102400002
1681,12/06/2021,08:15:00,501,501,130.65481725200002
1682,12/06/2021,08:30:00,850,850,222.23730220500002
1683,12/06/2021,08:45:00,1019,1019,266.585267698
1684,12/06/2021,09:00:00,1174,1174,307.25943723299997
1685,12/06/2021,09:15:00,1035,1035,270.78389165
1686,12/06/2021,09:30:00,1363,1363,356.855682666
1687,12/06/2021,09:45:00,1598,1598,418.522971961
1688,12/06/2021,10:00:00,2236,2236,585.943102047
1689,12/06/2021,10:15:00,2736,2736,717.1501005470001
1690,12/06/2021,10:30:00,2509,2509,657.5821232280001
1691,12/06/2021,10:45:00,3199,3199,838.647781158
1692,12/06/2021,11:00:00,3538,3538,927.6061261410001
1693,12/06/2021,11:15:00,2696,2696,706.653540667
1694,12/06/2021,11:30:00,2320,2320,607.9858777950001
1695,12/06/2021,11:45:00,1419,1419,371.550866498
1696,12/06/2021,12:00:00,1534,1534,401.728476153
1697,12/06/2021,12:15:00,2435,2435,638.16348745
1698,12/06/2021,12:30:00,4135,4135,1084.2672823500002
1699,12/06/2021,12:45:00,5667,5667,1486.285525754
1700,12/06/2021,13:00:00,5697,5697,1494.1579456640002
1701,12/06/2021,13:15:00,10875,10875,2852.9376221300004
1702,12/06/2021,13:30:00,12579,12579,3300.0910730180003
1703,12/06/2021,13:45:00,9940,9940,2607.5805349350003
1704,12/06/2021,14:00:00,8664,8664,2272.7402747630003
1705,12/06/2021,14:15:00,7798,7798,2045.489753361
1706,12/06/2021,14:30:00,4006,4006,1050.415876737
1707,12/06/2021,14:45:00,1814,1814,475.204395313
1708,12/06/2021,15:00:00,2611,2611,684.348350922
1709,12/06/2021,15:15:00,2100,2100,550.254798455
1710,12/06/2021,15:30:00,2774,2774,727.121832433
1711,12/06/2021,15:45:00,2665,2665,698.5187067600001
1712,12/06/2021,16:00:00,3148,3148,825.264667311
1713,12/06/2021,16:15:00,2456,2456,643.6741813870001
1714,12/06/2021,16:30:00,2075,2075,543.69444853
1715,12/06/2021,16:45:00,1691,1691,442.92747368199997
1716,12/06/2021,17:00:00,1199,1199,313.819787158
1717,12/06/2021,17:15:00,931,931,243.49283596200002
1718,12/06/2021,17:30:00,710,710,185.49934262500003
1719,12/06/2021,17:45:00,552,552,144.03793109900002
1720,12/06/2021,18:00:00,469,469,122.257569348
1721,12/06/2021,18:15:00,387,387,100.739621594
1722,12/06/2021,18:30:00,344,344,89.45581972299999
1723,12/06/2021,18:45:00,253,253,65.576145996
1724,12/06/2021,19:00:00,207,207,53.505102134000005
1725,12/06/2021,19:15:00,156,156,40.121988287
1726,12/06/2021,19:30:00,119,119,30.412670398000003
1727,12/06/2021,19:45:00,70,70,17.554384545
1728,12/06/2021,20:00:00,46,46,11.256448617
1729,12/06/2021,20:15:00,40,40,9.681964635
1730,12/06/2021,20:30:00,36,36,8.632308647
1731,12/06/2021,20:45:00,17,17,3.6464427040000005
1732,12/06/2021,21:00:00,4,4,0.23506074300000002
1733,12/06/2021,21:15:00,2,2,-0.289767251
1734,12/06/2021,21:30:00,0,0,-0.814595245
1735,12/06/2021,21:45:00,0,0,-0.814595245
1736,12/06/2021,22:00:00,0,0,-0.814595245
1737,12/06/2021,22:15:00,0,0,-0.814595245
1738,12/06/2021,22:30:00,0,0,-0.814595245
1739,12/06/2021,22:45:00,0,0,-0.814595245
1740,12/06/2021,23:00:00,0,0,-0.814595245
1741,12/06/2021,23:15:00,0,0,-0.814595245
1742,12/06/2021,23:30:00,0,0,-0.814595245
1743,12/06/2021,23:45:00,0,0,-0.814595245
1744,12/06/2021,24:00:00,0,0,-0.814595245
1745,13/06/2021,00:15:00,0,0,-0.814595245
1746,13/06/2021,00:30:00,0,0,-0.814595245
1747,13/06/2021,00:45:00,0,0,-0.814595245
1748,13/06/2021,01:00:00,0,0,-0.814595245
1749,13/06/2021,01:15:00,0,0,-0.814595245
1750,13/06/2021,01:30:00,0,0,-0.814595245
1751,13/06/2021,01:45:00,0,0,-0.814595245
1752,13/06/2021,02:00:00,0,0,-0.814595245
1753,13/06/2021,02:15:00,0,0,-0.814595245
1754,13/06/2021,02:30:00,0,0,-0.814595245
1755,13/06/2021,02:45:00,0,0,-0.814595245
1756,13/06/2021,03:00:00,0,0,-0.814595245
1757,13/06/2021,03:15:00,0,0,-0.814595245
1758,13/06/2021,03:30:00,0,0,-0.814595245
1759,13/06/2021,03:45:00,0,0,-0.814595245
1760,13/06/2021,04:00:00,0,0,-0.814595245
1761,13/06/2021,04:15:00,0,0,-0.814595245
1762,13/06/2021,04:30:00,0,0,-0.814595245
1763,13/06/2021,04:45:00,0,0,-0.814595245
1764,13/06/2021,05:00:00,0,0,-0.814595245
1765,13/06/2021,05:15:00,0,0,-0.814595245
1766,13/06/2021,05:30:00,3,3,-0.027353253999999994
1767,13/06/2021,05:45:00,11,11,2.071958722
1768,13/06/2021,06:00:00,14,14,2.8592007130000003
1769,13/06/2021,06:15:00,14,14,2.8592007130000003
1770,13/06/2021,06:30:00,30,30,7.057824665
1771,13/06/2021,06:45:00,36,36,8.632308647
1772,13/06/2021,07:00:00,62,62,15.455072569000002
1773,13/06/2021,07:15:00,112,112,28.575772419000003
1774,13/06/2021,07:30:00,110,110,28.050944425
1775,13/06/2021,07:45:00,134,134,34.348880353
1776,13/06/2021,08:00:00,141,141,36.185778332000005
1777,13/06/2021,08:15:00,229,229,59.278210068
1778,13/06/2021,08:30:00,237,237,61.377522044
1779,13/06/2021,08:45:00,319,319,82.895469798
1780,13/06/2021,09:00:00,295,295,76.59753386999999
1781,13/06/2021,09:15:00,285,285,73.97339389999999
1782,13/06/2021,09:30:00,203,203,52.455446146
1783,13/06/2021,09:45:00,180,180,46.419924215
1784,13/06/2021,10:00:00,306,306,79.48408783699999
1785,13/06/2021,10:15:00,303,303,78.696845846
1786,13/06/2021,10:30:00,282,282,73.186151909
1787,13/06/2021,10:45:00,490,490,127.768263285
1788,13/06/2021,11:00:00,682,682,178.15175070900003
1789,13/06/2021,11:15:00,1141,1141,298.599775332
1790,13/06/2021,11:30:00,1330,1330,348.196020765
1791,13/06/2021,11:45:00,1278,1278,334.550492921
1792,13/06/2021,12:00:00,621,621,162.144496892
1793,13/06/2021,12:15:00,885,885,231.4217921
1794,13/06/2021,12:30:00,1835,1835,480.71508925
1795,13/06/2021,12:45:00,2667,2667,699.043534754
1796,13/06/2021,13:00:00,3701,3701,970.3796076520001
1797,13/06/2021,13:15:00,2234,2234,585.418274053
1798,13/06/2021,13:30:00,2374,2374,622.156233633
1799,13/06/2021,13:45:00,2152,2152,563.9003262990001
1800,13/06/2021,14:00:00,1519,1519,397.792266198
1801,13/06/2021,14:15:00,1194,1194,312.507717173
1802,13/06/2021,14:30:00,913,913,238.769384016
1803,13/06/2021,14:45:00,1134,1134,296.76287735299996
1804,13/06/2021,15:00:00,1103,1103,288.628043446
1805,13/06/2021,15:15:00,811,811,212.00315632200002
1806,13/06/2021,15:30:00,755,755,197.30797249000003
1807,13/06/2021,15:45:00,829,829,216.726608268
1808,13/06/2021,16:00:00,683,683,178.414164706
1809,13/06/2021,16:15:00,672,672,175.527610739
1810,13/06/2021,16:30:00,733,733,191.534864556
1811,13/06/2021,16:45:00,674,674,176.052438733
1812,13/06/2021,17:00:00,575,575,150.07345303000002
1813,13/06/2021,17:15:00,434,434,113.07307945299999
1814,13/06/2021,17:30:00,437,437,113.860321444
1815,13/06/2021,17:45:00,363,363,94.441685666
1816,13/06/2021,18:00:00,289,289,75.023049888
1817,13/06/2021,18:15:00,209,209,54.029930128000004
1818,13/06/2021,18:30:00,205,205,52.980274140000006
1819,13/06/2021,18:45:00,207,207,53.505102134000005
1820,13/06/2021,19:00:00,160,160,41.171644275
1821,13/06/2021,19:15:00,148,148,38.022676311000005
1822,13/06/2021,19:30:00,112,112,28.575772419000003
1823,13/06/2021,19:45:00,112,112,28.575772419000003
1824,13/06/2021,20:00:00,103,103,26.214046446
1825,13/06/2021,20:15:00,73,73,18.341626536
1826,13/06/2021,20:30:00,35,35,8.36989465
1827,13/06/2021,20:45:00,36,36,8.632308647
1828,13/06/2021,21:00:00,37,37,8.894722644000002
1829,13/06/2021,21:15:00,15,15,3.1216147100000002
1830,13/06/2021,21:30:00,1,1,-0.552181248
1831,13/06/2021,21:45:00,0,0,-0.814595245
1832,13/06/2021,22:00:00,0,0,-0.814595245
1833,13/06/2021,22:15:00,0,0,-0.814595245
1834,13/06/2021,22:30:00,0,0,-0.814595245
1835,13/06/2021,22:45:00,0,0,-0.814595245
1836,13/06/2021,23:00:00,0,0,-0.814595245
1837,13/06/2021,23:15:00,0,0,-0.814595245
1838,13/06/2021,23:30:00,0,0,-0.814595245
1839,13/06/2021,23:45:00,0,0,-0.814595245
1840,13/06/2021,24:00:00,0,0,-0.814595245
1841,14/06/2021,00:15:00,0,0,-0.814595245
1842,14/06/2021,00:30:00,0,0,-0.814595245
1843,14/06/2021,00:45:00,0,0,-0.814595245
1844,14/06/2021,01:00:00,0,0,-0.814595245
1845,14/06/2021,01:15:00,0,0,-0.814595245
1846,14/06/2021,01:30:00,0,0,-0.814595245
1847,14/06/2021,01:45:00,0,0,-0.814595245
1848,14/06/2021,02:00:00,0,0,-0.814595245
1849,14/06/2021,02:15:00,0,0,-0.814595245
1850,14/06/2021,02:30:00,0,0,-0.814595245
1851,14/06/2021,02:45:00,0,0,-0.814595245
1852,14/06/2021,03:00:00,0,0,-0.814595245
1853,14/06/2021,03:15:00,0,0,-0.814595245
1854,14/06/2021,03:30:00,0,0,-0.814595245
1855,14/06/2021,03:45:00,0,0,-0.814595245
1856,14/06/2021,04:00:00,0,0,-0.814595245
1857,14/06/2021,04:15:00,0,0,-0.814595245
1858,14/06/2021,04:30:00,0,0,-0.814595245
1859,14/06/2021,04:45:00,0,0,-0.814595245
1860,14/06/2021,05:00:00,0,0,-0.814595245
1861,14/06/2021,05:15:00,1,1,-0.552181248
1862,14/06/2021,05:30:00,4,4,0.23506074300000002
1863,14/06/2021,05:45:00,10,10,1.8095447249999999
1864,14/06/2021,06:00:00,23,23,5.220926686
1865,14/06/2021,06:15:00,33,33,7.845066656
1866,14/06/2021,06:30:00,18,18,3.908856701
1867,14/06/2021,06:45:00,41,41,9.944378632000001
1868,14/06/2021,07:00:00,105,105,26.73887444
1869,14/06/2021,07:15:00,139,139,35.660950338
