scan_no,date,time,raw1,raw2,odyPAR
2893,24/06/2021,23:15:00,0,0,2.020470094
2894,24/06/2021,23:30:00,0,0,2.020470094
2895,24/06/2021,23:45:00,0,0,2.020470094
2896,24/06/2021,24:00:00,0,0,2.020470094
2897,25/06/2021,00:15:00,0,0,2.020470094
2898,25/06/2021,00:30:00,0,0,2.020470094
2899,25/06/2021,00:45:00,0,0,2.020470094
2900,25/06/2021,01:00:00,0,0,2.020470094
2901,25/06/2021,01:15:00,0,0,2.020470094
2902,25/06/2021,01:30:00,0,0,2.020470094
2903,25/06/2021,01:45:00,0,0,2.020470094
2904,25/06/2021,02:00:00,0,0,2.020470094
2905,25/06/2021,02:15:00,0,0,2.020470094
2906,25/06/2021,02:30:00,0,0,2.020470094
2907,25/06/2021,02:45:00,0,0,2.020470094
2908,25/06/2021,03:00:00,0,0,2.020470094
2909,25/06/2021,03:15:00,0,0,2.020470094
2910,25/06/2021,03:30:00,0,0,2.020470094
2911,25/06/2021,03:45:00,0,0,2.020470094
2912,25/06/2021,04:00:00,0,0,2.020470094
2913,25/06/2021,04:15:00,0,0,2.020470094
2914,25/06/2021,04:30:00,0,0,2.020470094
2915,25/06/2021,04:45:00,0,0,2.020470094
2916,25/06/2021,05:00:00,0,0,2.020470094
2917,25/06/2021,05:15:00,0,0,2.020470094
2918,25/06/2021,05:30:00,0,0,2.020470094
2919,25/06/2021,05:45:00,0,0,2.020470094
2920,25/06/2021,06:00:00,0,0,2.020470094
2921,25/06/2021,06:15:00,0,0,2.020470094
2922,25/06/2021,06:30:00,0,0,2.020470094
2923,25/06/2021,06:45:00,0,0,2.020470094
2924,25/06/2021,07:00:00,0,0,2.020470094
2925,25/06/2021,07:15:00,1,1,2.264858004
2926,25/06/2021,07:30:00,4,4,2.9980217340000004
2927,25/06/2021,07:45:00,2,2,2.509245914
2928,25/06/2021,08:00:00,2,2,2.509245914
2929,25/06/2021,08:15:00,2,2,2.509245914
2930,25/06/2021,08:30:00,7,7,3.731185464
2931,25/06/2021,08:45:00,29,29,9.107719484
2932,25/06/2021,09:00:00,29,29,9.107719484
2933,25/06/2021,09:15:00,29,29,9.107719484
2934,25/06/2021,09:30:00,30,30,9.352107394
2935,25/06/2021,09:45:00,30,30,9.352107394
2936,25/06/2021,10:00:00,29,29,9.107719484
2937,25/06/2021,10:15:00,29,29,9.107719484
2938,25/06/2021,10:30:00,30,30,9.352107394
2939,25/06/2021,10:45:00,29,29,9.107719484
2940,25/06/2021,11:00:00,30,30,9.352107394
2941,25/06/2021,11:15:00,30,30,9.352107394
2942,25/06/2021,11:30:00,30,30,9.352107394
2943,25/06/2021,11:45:00,2241,2241,549.693776404
2944,25/06/2021,12:00:00,4412,4412,1080.2599290140001
2945,25/06/2021,12:15:00,130,130,33.790898394
2946,25/06/2021,12:30:00,118,118,30.858243474000002
2947,25/06/2021,12:45:00,111,111,29.147528104000003
2948,25/06/2021,13:00:00,106,106,27.925588554
2949,25/06/2021,13:15:00,103,103,27.192424824000003
2950,25/06/2021,13:30:00,956,956,235.655312054
2951,25/06/2021,13:45:00,1017,1017,250.562974564
2952,25/06/2021,14:00:00,3283,3283,804.345978624
2953,25/06/2021,14:15:00,994,994,244.942052634
2954,25/06/2021,14:30:00,571,571,141.565966704
