scan_no,date,time,raw1,raw2,odyPAR
2645,22/06/2021,09:15:00,2116,2116,485.911531082
2646,22/06/2021,09:30:00,2707,2707,620.6085561499999
2647,22/06/2021,09:45:00,3506,3506,802.7116408019999
2648,22/06/2021,10:00:00,4609,4609,1054.100504846
2649,22/06/2021,10:15:00,4277,4277,978.4331405099999
2650,22/06/2021,10:30:00,9309,9309,2125.295120446
2651,22/06/2021,10:45:00,2329,2329,534.457159406
2652,22/06/2021,11:00:00,2229,2229,511.665784606
2653,22/06/2021,11:15:00,4169,4169,953.8184557259999
2654,22/06/2021,11:30:00,6384,6384,1458.6474075459998
2655,22/06/2021,11:45:00,6263,6263,1431.069844038
2656,22/06/2021,12:00:00,6322,6322,1444.51675517
2657,22/06/2021,12:15:00,12792,12792,2919.11870473
2658,22/06/2021,12:30:00,6339,6339,1448.391288886
2659,22/06/2021,12:45:00,4677,4677,1069.59863971
2660,22/06/2021,13:00:00,6388,6388,1459.559062538
2661,22/06/2021,13:15:00,12597,12597,2874.67552387
2662,22/06/2021,13:30:00,16051,16051,3661.889609462
2663,22/06/2021,13:45:00,16575,16575,3781.3164134139997
2664,22/06/2021,14:00:00,16797,16797,3831.9132654699997
2665,22/06/2021,14:15:00,16425,16425,3747.129351214
2666,22/06/2021,14:30:00,15987,15987,3647.30312959
2667,22/06/2021,14:45:00,15512,15512,3539.04409929
2668,22/06/2021,15:00:00,14997,14997,3421.66851907
2669,22/06/2021,15:15:00,8228,8228,1878.9203588579999
2670,22/06/2021,15:30:00,12798,12798,2920.486187218
2671,22/06/2021,15:45:00,12137,12137,2769.83519979
2672,22/06/2021,16:00:00,11150,11150,2544.884330514
2673,22/06/2021,16:15:00,9726,9726,2220.335153362
2674,22/06/2021,16:30:00,6354,6354,1451.8099951059999
2675,22/06/2021,16:45:00,2741,2741,628.357623582
2676,22/06/2021,17:00:00,4779,4779,1092.8458420059999
2677,22/06/2021,17:15:00,3745,3745,857.183026574
2678,22/06/2021,17:30:00,792,792,184.15372873
2679,22/06/2021,17:45:00,616,616,144.040909082
2680,22/06/2021,18:00:00,556,556,130.366084202
2681,22/06/2021,18:15:00,456,456,107.57470940200001
2682,22/06/2021,18:30:00,398,398,94.355712018
2683,22/06/2021,18:45:00,133,133,33.958568798
2684,22/06/2021,19:00:00,2,2,4.10186781
2685,22/06/2021,19:15:00,1,1,3.873954062
2686,22/06/2021,19:30:00,0,0,3.646040314
2687,22/06/2021,19:45:00,23,23,8.888056517999999
2688,22/06/2021,20:00:00,0,0,3.646040314
2689,22/06/2021,20:15:00,0,0,3.646040314
2690,22/06/2021,20:30:00,0,0,3.646040314
2691,22/06/2021,20:45:00,0,0,3.646040314
2692,22/06/2021,21:00:00,0,0,3.646040314
2693,22/06/2021,21:15:00,0,0,3.646040314
2694,22/06/2021,21:30:00,0,0,3.646040314
2695,22/06/2021,21:45:00,0,0,3.646040314
2696,22/06/2021,22:00:00,0,0,3.646040314
2697,22/06/2021,22:15:00,0,0,3.646040314
2698,22/06/2021,22:30:00,0,0,3.646040314
2699,22/06/2021,22:45:00,0,0,3.646040314
2700,22/06/2021,23:00:00,0,0,3.646040314
2701,22/06/2021,23:15:00,0,0,3.646040314
2702,22/06/2021,23:30:00,0,0,3.646040314
2703,22/06/2021,23:45:00,0,0,3.646040314
2704,22/06/2021,24:00:00,0,0,3.646040314
2705,23/06/2021,00:15:00,0,0,3.646040314
2706,23/06/2021,00:30:00,0,0,3.646040314
2707,23/06/2021,00:45:00,0,0,3.646040314
2708,23/06/2021,01:00:00,0,0,3.646040314
2709,23/06/2021,01:15:00,0,0,3.646040314
2710,23/06/2021,01:30:00,0,0,3.646040314
2711,23/06/2021,01:45:00,0,0,3.646040314
2712,23/06/2021,02:00:00,0,0,3.646040314
2713,23/06/2021,02:15:00,0,0,3.646040314
2714,23/06/2021,02:30:00,0,0,3.646040314
2715,23/06/2021,02:45:00,0,0,3.646040314
2716,23/06/2021,03:00:00,0,0,3.646040314
2717,23/06/2021,03:15:00,0,0,3.646040314
2718,23/06/2021,03:30:00,0,0,3.646040314
2719,23/06/2021,03:45:00,0,0,3.646040314
2720,23/06/2021,04:00:00,0,0,3.646040314
2721,23/06/2021,04:15:00,0,0,3.646040314
2722,23/06/2021,04:30:00,0,0,3.646040314
2723,23/06/2021,04:45:00,0,0,3.646040314
2724,23/06/2021,05:00:00,0,0,3.646040314
2725,23/06/2021,05:15:00,0,0,3.646040314
2726,23/06/2021,05:30:00,0,0,3.646040314
2727,23/06/2021,05:45:00,0,0,3.646040314
2728,23/06/2021,06:00:00,0,0,3.646040314
2729,23/06/2021,06:15:00,0,0,3.646040314
2730,23/06/2021,06:30:00,0,0,3.646040314
2731,23/06/2021,06:45:00,0,0,3.646040314
2732,23/06/2021,07:00:00,0,0,3.646040314
2733,23/06/2021,07:15:00,0,0,3.646040314
2734,23/06/2021,07:30:00,1,1,3.873954062
2735,23/06/2021,07:45:00,1,1,3.873954062
2736,23/06/2021,08:00:00,1,1,3.873954062
2737,23/06/2021,08:15:00,0,0,3.646040314
2738,23/06/2021,08:30:00,0,0,3.646040314
2739,23/06/2021,08:45:00,0,0,3.646040314
2740,23/06/2021,09:00:00,1,1,3.873954062
2741,23/06/2021,09:15:00,1,1,3.873954062
2742,23/06/2021,09:30:00,1,1,3.873954062
2743,23/06/2021,09:45:00,0,0,3.646040314
2744,23/06/2021,10:00:00,1,1,3.873954062
2745,23/06/2021,10:15:00,2,2,4.10186781
2746,23/06/2021,10:30:00,1,1,3.873954062
2747,23/06/2021,10:45:00,3,3,4.329781558
2748,23/06/2021,11:00:00,2,2,4.10186781
2749,23/06/2021,11:15:00,1,1,3.873954062
2750,23/06/2021,11:30:00,2,2,4.10186781
2751,23/06/2021,11:45:00,2,2,4.10186781
2752,23/06/2021,12:00:00,2,2,4.10186781
2753,23/06/2021,12:15:00,2,2,4.10186781
2754,23/06/2021,12:30:00,3,3,4.329781558
2755,23/06/2021,12:45:00,2,2,4.10186781
2756,23/06/2021,13:00:00,2,2,4.10186781
2757,23/06/2021,13:15:00,4,4,4.557695306
2758,23/06/2021,13:30:00,2,2,4.10186781
2759,23/06/2021,13:45:00,22,22,8.66014277
2760,23/06/2021,14:00:00,40,40,12.762590234000001
2761,23/06/2021,14:15:00,36,36,11.850935242
2762,23/06/2021,14:30:00,37,37,12.078848990000001
2763,23/06/2021,14:45:00,37,37,12.078848990000001
2764,23/06/2021,15:00:00,38,38,12.306762738
2765,23/06/2021,15:15:00,38,38,12.306762738
2766,23/06/2021,15:30:00,38,38,12.306762738
2767,23/06/2021,15:45:00,38,38,12.306762738
2768,23/06/2021,16:00:00,38,38,12.306762738
2769,23/06/2021,16:15:00,39,39,12.534676486
2770,23/06/2021,16:30:00,40,40,12.762590234000001
2771,23/06/2021,16:45:00,41,41,12.990503982
2772,23/06/2021,17:00:00,42,42,13.21841773
2773,23/06/2021,17:15:00,42,42,13.21841773
2774,23/06/2021,17:30:00,43,43,13.446331478000001
2775,23/06/2021,17:45:00,9,9,5.697264046
2776,23/06/2021,18:00:00,7,7,5.2414365499999995
2777,23/06/2021,18:15:00,6,6,5.013522802
2778,23/06/2021,18:30:00,7,7,5.2414365499999995
2779,23/06/2021,18:45:00,6,6,5.013522802
2780,23/06/2021,19:00:00,8,8,5.469350298
2781,23/06/2021,19:15:00,8,8,5.469350298
2782,23/06/2021,19:30:00,9,9,5.697264046
2783,23/06/2021,19:45:00,27,27,9.79971151
2784,23/06/2021,20:00:00,50,50,15.041727714
2785,23/06/2021,20:15:00,45,45,13.902158974
2786,23/06/2021,20:30:00,37,37,12.078848990000001
2787,23/06/2021,20:45:00,36,36,11.850935242
2788,23/06/2021,21:00:00,34,34,11.395107746
2789,23/06/2021,21:15:00,34,34,11.395107746
2790,23/06/2021,21:30:00,27,27,9.79971151
2791,23/06/2021,21:45:00,0,0,3.646040314
2792,23/06/2021,22:00:00,0,0,3.646040314
2793,23/06/2021,22:15:00,0,0,3.646040314
2794,23/06/2021,22:30:00,0,0,3.646040314
2795,23/06/2021,22:45:00,0,0,3.646040314
2796,23/06/2021,23:00:00,0,0,3.646040314
2797,23/06/2021,23:15:00,0,0,3.646040314
2798,23/06/2021,23:30:00,0,0,3.646040314
2799,23/06/2021,23:45:00,0,0,3.646040314
2800,23/06/2021,24:00:00,0,0,3.646040314
2801,24/06/2021,00:15:00,0,0,3.646040314
2802,24/06/2021,00:30:00,0,0,3.646040314
2803,24/06/2021,00:45:00,0,0,3.646040314
2804,24/06/2021,01:00:00,0,0,3.646040314
2805,24/06/2021,01:15:00,0,0,3.646040314
2806,24/06/2021,01:30:00,0,0,3.646040314
2807,24/06/2021,01:45:00,0,0,3.646040314
2808,24/06/2021,02:00:00,0,0,3.646040314
2809,24/06/2021,02:15:00,0,0,3.646040314
2810,24/06/2021,02:30:00,0,0,3.646040314
2811,24/06/2021,02:45:00,0,0,3.646040314
2812,24/06/2021,03:00:00,0,0,3.646040314
2813,24/06/2021,03:15:00,0,0,3.646040314
2814,24/06/2021,03:30:00,0,0,3.646040314
2815,24/06/2021,03:45:00,0,0,3.646040314
2816,24/06/2021,04:00:00,0,0,3.646040314
2817,24/06/2021,04:15:00,0,0,3.646040314
2818,24/06/2021,04:30:00,0,0,3.646040314
2819,24/06/2021,04:45:00,0,0,3.646040314
2820,24/06/2021,05:00:00,0,0,3.646040314
2821,24/06/2021,05:15:00,0,0,3.646040314
2822,24/06/2021,05:30:00,0,0,3.646040314
2823,24/06/2021,05:45:00,0,0,3.646040314
2824,24/06/2021,06:00:00,0,0,3.646040314
2825,24/06/2021,06:15:00,1,1,3.873954062
2826,24/06/2021,06:30:00,1,1,3.873954062
2827,24/06/2021,06:45:00,2,2,4.10186781
2828,24/06/2021,07:00:00,1,1,3.873954062
2829,24/06/2021,07:15:00,2,2,4.10186781
2830,24/06/2021,07:30:00,3,3,4.329781558
2831,24/06/2021,07:45:00,4,4,4.557695306
2832,24/06/2021,08:00:00,5,5,4.785609054
2833,24/06/2021,08:15:00,7,7,5.2414365499999995
2834,24/06/2021,08:30:00,7,7,5.2414365499999995
2835,24/06/2021,08:45:00,8,8,5.469350298
2836,24/06/2021,09:00:00,8,8,5.469350298
2837,24/06/2021,09:15:00,9,9,5.697264046
2838,24/06/2021,09:30:00,10,10,5.925177794
2839,24/06/2021,09:45:00,36,36,11.850935242
2840,24/06/2021,10:00:00,46,46,14.130072722
2841,24/06/2021,10:15:00,47,47,14.35798647
2842,24/06/2021,10:30:00,47,47,14.35798647
2843,24/06/2021,10:45:00,48,48,14.585900218
2844,24/06/2021,11:00:00,46,46,14.130072722
2845,24/06/2021,11:15:00,47,47,14.35798647
2846,24/06/2021,11:30:00,46,46,14.130072722
2847,24/06/2021,11:45:00,47,47,14.35798647
2848,24/06/2021,12:00:00,47,47,14.35798647
2849,24/06/2021,12:15:00,48,48,14.585900218
2850,24/06/2021,12:30:00,47,47,14.35798647
2851,24/06/2021,12:45:00,46,46,14.130072722
2852,24/06/2021,13:00:00,48,48,14.585900218
2853,24/06/2021,13:15:00,44,44,13.674245226
2854,24/06/2021,13:30:00,38,38,12.306762738
2855,24/06/2021,13:45:00,38,38,12.306762738
2856,24/06/2021,14:00:00,38,38,12.306762738
2857,24/06/2021,14:15:00,38,38,12.306762738
2858,24/06/2021,14:30:00,37,37,12.078848990000001
2859,24/06/2021,14:45:00,37,37,12.078848990000001
2860,24/06/2021,15:00:00,38,38,12.306762738
2861,24/06/2021,15:15:00,37,37,12.078848990000001
2862,24/06/2021,15:30:00,36,36,11.850935242
2863,24/06/2021,15:45:00,37,37,12.078848990000001
2864,24/06/2021,16:00:00,38,38,12.306762738
2865,24/06/2021,16:15:00,36,36,11.850935242
2866,24/06/2021,16:30:00,37,37,12.078848990000001
2867,24/06/2021,16:45:00,38,38,12.306762738
2868,24/06/2021,17:00:00,37,37,12.078848990000001
2869,24/06/2021,17:15:00,37,37,12.078848990000001
2870,24/06/2021,17:30:00,26,26,9.571797762
2871,24/06/2021,17:45:00,3,3,4.329781558
2872,24/06/2021,18:00:00,4,4,4.557695306
2873,24/06/2021,18:15:00,4,4,4.557695306
2874,24/06/2021,18:30:00,3,3,4.329781558
2875,24/06/2021,18:45:00,4,4,4.557695306
2876,24/06/2021,19:00:00,3,3,4.329781558
2877,24/06/2021,19:15:00,3,3,4.329781558
2878,24/06/2021,19:30:00,3,3,4.329781558
2879,24/06/2021,19:45:00,5,5,4.785609054
2880,24/06/2021,20:00:00,4,4,4.557695306
2881,24/06/2021,20:15:00,3,3,4.329781558
2882,24/06/2021,20:30:00,1,1,3.873954062
2883,24/06/2021,20:45:00,0,0,3.646040314
2884,24/06/2021,21:00:00,0,0,3.646040314
2885,24/06/2021,21:15:00,0,0,3.646040314
2886,24/06/2021,21:30:00,0,0,3.646040314
2887,24/06/2021,21:45:00,0,0,3.646040314
2888,24/06/2021,22:00:00,0,0,3.646040314
2889,24/06/2021,22:15:00,0,0,3.646040314
2890,24/06/2021,22:30:00,0,0,3.646040314
2891,24/06/2021,22:45:00,0,0,3.646040314
2892,24/06/2021,23:00:00,0,0,3.646040314
2893,24/06/2021,23:15:00,0,0,3.646040314
2894,24/06/2021,23:30:00,0,0,3.646040314
2895,24/06/2021,23:45:00,0,0,3.646040314
2896,24/06/2021,24:00:00,0,0,3.646040314
2897,25/06/2021,00:15:00,0,0,3.646040314
2898,25/06/2021,00:30:00,0,0,3.646040314
2899,25/06/2021,00:45:00,0,0,3.646040314
2900,25/06/2021,01:00:00,0,0,3.646040314
2901,25/06/2021,01:15:00,0,0,3.646040314
2902,25/06/2021,01:30:00,0,0,3.646040314
2903,25/06/2021,01:45:00,0,0,3.646040314
2904,25/06/2021,02:00:00,0,0,3.646040314
2905,25/06/2021,02:15:00,0,0,3.646040314
2906,25/06/2021,02:30:00,0,0,3.646040314
2907,25/06/2021,02:45:00,0,0,3.646040314
2908,25/06/2021,03:00:00,0,0,3.646040314
2909,25/06/2021,03:15:00,0,0,3.646040314
2910,25/06/2021,03:30:00,0,0,3.646040314
2911,25/06/2021,03:45:00,0,0,3.646040314
2912,25/06/2021,04:00:00,0,0,3.646040314
2913,25/06/2021,04:15:00,0,0,3.646040314
2914,25/06/2021,04:30:00,0,0,3.646040314
2915,25/06/2021,04:45:00,0,0,3.646040314
2916,25/06/2021,05:00:00,0,0,3.646040314
2917,25/06/2021,05:15:00,0,0,3.646040314
2918,25/06/2021,05:30:00,0,0,3.646040314
2919,25/06/2021,05:45:00,0,0,3.646040314
2920,25/06/2021,06:00:00,0,0,3.646040314
2921,25/06/2021,06:15:00,0,0,3.646040314
2922,25/06/2021,06:30:00,0,0,3.646040314
2923,25/06/2021,06:45:00,0,0,3.646040314
2924,25/06/2021,07:00:00,0,0,3.646040314
2925,25/06/2021,07:15:00,2,2,4.10186781
2926,25/06/2021,07:30:00,4,4,4.557695306
2927,25/06/2021,07:45:00,3,3,4.329781558
2928,25/06/2021,08:00:00,2,2,4.10186781
2929,25/06/2021,08:15:00,3,3,4.329781558
2930,25/06/2021,08:30:00,9,9,5.697264046
2931,25/06/2021,08:45:00,35,35,11.623021494
2932,25/06/2021,09:00:00,37,37,12.078848990000001
2933,25/06/2021,09:15:00,36,36,11.850935242
2934,25/06/2021,09:30:00,37,37,12.078848990000001
2935,25/06/2021,09:45:00,37,37,12.078848990000001
2936,25/06/2021,10:00:00,36,36,11.850935242
2937,25/06/2021,10:15:00,37,37,12.078848990000001
2938,25/06/2021,10:30:00,37,37,12.078848990000001
2939,25/06/2021,10:45:00,37,37,12.078848990000001
2940,25/06/2021,11:00:00,37,37,12.078848990000001
2941,25/06/2021,11:15:00,37,37,12.078848990000001
2942,25/06/2021,11:30:00,38,38,12.306762738
2943,25/06/2021,11:45:00,1582,1582,364.20558965
2944,25/06/2021,12:00:00,2543,2543,583.2307014779999
2945,25/06/2021,12:15:00,278,278,67.006062258
2946,25/06/2021,12:30:00,259,259,62.67570104599999
2947,25/06/2021,12:45:00,244,244,59.256994825999996
2948,25/06/2021,13:00:00,235,235,57.205771094
2949,25/06/2021,13:15:00,227,227,55.382461109999994
2950,25/06/2021,13:30:00,2804,2804,642.7161897059999
2951,25/06/2021,13:45:00,4221,4221,965.6699706219999
2952,25/06/2021,14:00:00,2939,2939,673.4845456859999
2953,25/06/2021,14:15:00,2854,2854,654.111877106
2954,25/06/2021,14:30:00,169,169,42.163463725999996
