scan_no,datetime,intensity_lux,hoboPAR
520,2021-05-31T06:45:00Z,0,-0.669467999999938
521,2021-05-31T07:00:00Z,0,-0.669467999999938
522,2021-05-31T07:15:00Z,0,-0.669467999999938
523,2021-05-31T07:30:00Z,0,-0.669467999999938
524,2021-05-31T07:45:00Z,0,-0.669467999999938
525,2021-05-31T08:00:00Z,0,-0.669467999999938
526,2021-05-31T08:15:00Z,0,-0.669467999999938
527,2021-05-31T08:30:00Z,0,-0.669467999999938
528,2021-05-31T08:45:00Z,0,-0.669467999999938
529,2021-05-31T09:00:00Z,0,-0.669467999999938
530,2021-05-31T09:15:00Z,0,-0.669467999999938
531,2021-05-31T09:30:00Z,0,-0.669467999999938
532,2021-05-31T09:45:00Z,0,-0.669467999999938
533,2021-05-31T10:00:00Z,0,-0.669467999999938
534,2021-05-31T10:15:00Z,0,-0.669467999999938
535,2021-05-31T10:30:00Z,0,-0.669467999999938
536,2021-05-31T10:45:00Z,0,-0.669467999999938
537,2021-05-31T11:00:00Z,0,-0.669467999999938
538,2021-05-31T11:15:00Z,0,-0.669467999999938
539,2021-05-31T11:30:00Z,0,-0.669467999999938
540,2021-05-31T11:45:00Z,0,-0.669467999999938
541,2021-05-31T12:00:00Z,0,-0.669467999999938
542,2021-05-31T12:15:00Z,75.3,3.865979810033764
543,2021-05-31T12:30:00Z,290.6,16.685339383744804
544,2021-05-31T12:45:00Z,344.4,19.854633690692594
545,2021-05-31T13:00:00Z,549,31.784558086673997
546,2021-05-31T13:15:00Z,818.1,47.183347568236286
547,2021-05-31T13:30:00Z,796.5,45.95942599743023
548,2021-05-31T13:45:00Z,699.7,40.44860323134162
549,2021-05-31T14:00:00Z,1722.2,96.5755056856176
550,2021-05-31T14:15:00Z,2927.8,157.16028260366352
551,2021-05-31T14:30:00Z,1636.1,92.02293336972343
552,2021-05-31T14:45:00Z,1377.8,78.17708836204031
553,2021-05-31T15:00:00Z,1722.2,96.5755056856176
554,2021-05-31T15:15:00Z,5166.7,255.39065593439648
555,2021-05-31T15:30:00Z,2583.4,140.44047124259885
556,2021-05-31T15:45:00Z,4477.8,227.0022398221637
557,2021-05-31T16:00:00Z,4822.3,241.39248685313862
558,2021-05-31T16:15:00Z,5511.1,269.01143771356817
559,2021-05-31T16:30:00Z,8611.2,376.22286050662797
560,2021-05-31T16:45:00Z,9300.1,396.67270857210673
561,2021-05-31T17:00:00Z,8611.2,376.22286050662797
562,2021-05-31T17:15:00Z,11711.2,460.05077701239367
563,2021-05-31T17:30:00Z,8611.2,376.22286050662797
564,2021-05-31T17:45:00Z,17222.3,566.5244559815476
565,2021-05-31T18:00:00Z,11022.3,443.1621109908594
566,2021-05-31T18:15:00Z,11711.2,460.05077701239367
567,2021-05-31T18:30:00Z,13777.9,505.5145462852537
568,2021-05-31T18:45:00Z,14466.8,519.0860497846452
569,2021-05-31T19:00:00Z,19977.9,604.646857540597
570,2021-05-31T19:15:00Z,33066.9,705.415631232988
571,2021-05-31T19:30:00Z,28933.5,683.9866304443321
572,2021-05-31T19:45:00Z,38578,724.9703657203048
573,2021-05-31T20:00:00Z,77156.1,758.947886541503
574,2021-05-31T20:15:00Z,52355.9,748.6720292466962
575,2021-05-31T20:30:00Z,176356.7,760.6163621528676
576,2021-05-31T20:45:00Z,187379,760.6167331445573
577,2021-05-31T21:00:00Z,187379,760.6167331445573
578,2021-05-31T21:15:00Z,170845.6,760.6160130708298
579,2021-05-31T21:30:00Z,176356.7,760.6163621528676
580,2021-05-31T21:45:00Z,115734.1,760.5388436612226
581,2021-05-31T22:00:00Z,93689.5,760.1675415973771
582,2021-05-31T22:15:00Z,88178.4,759.9209822533683
583,2021-05-31T22:30:00Z,88178.4,759.9209822533683
584,2021-05-31T22:45:00Z,187379,760.6167331445573
585,2021-05-31T23:00:00Z,104711.8,760.4295758979428
586,2021-05-31T23:15:00Z,121245.2,760.566529517513
587,2021-05-31T23:30:00Z,110223,760.4959701272584
588,2021-05-31T23:45:00Z,110223,760.4959701272584
589,2021-06-01T00:00:00Z,104711.8,760.4295758979428
590,2021-06-01T00:15:00Z,104711.8,760.4295758979428
591,2021-06-01T00:30:00Z,93689.5,760.1675415973771
592,2021-06-01T00:45:00Z,93689.5,760.1675415973771
593,2021-06-01T01:00:00Z,17911.2,576.8502195997569
594,2021-06-01T01:15:00Z,3100,165.35038517432656
595,2021-06-01T01:30:00Z,3788.9,197.0186927726387
596,2021-06-01T01:45:00Z,2755.6,148.85749476119736
597,2021-06-01T02:00:00Z,2927.8,157.16028260366352
598,2021-06-01T02:15:00Z,1377.8,78.17708836204031
599,2021-06-01T02:30:00Z,1001,57.46335474863156
600,2021-06-01T02:45:00Z,839.6,48.399521277272015
601,2021-06-01T03:00:00Z,656.6,37.98126767979238
602,2021-06-01T03:15:00Z,355.2,20.489219805958783
603,2021-06-01T03:30:00Z,204.5,11.585051656458859
604,2021-06-01T03:45:00Z,75.3,3.865979810033764
605,2021-06-01T04:00:00Z,21.5,0.628279287912278
606,2021-06-01T04:15:00Z,0,-0.669467999999938
607,2021-06-01T04:30:00Z,0,-0.669467999999938
608,2021-06-01T04:45:00Z,0,-0.669467999999938
609,2021-06-01T05:00:00Z,0,-0.669467999999938
610,2021-06-01T05:15:00Z,0,-0.669467999999938
611,2021-06-01T05:30:00Z,0,-0.669467999999938
612,2021-06-01T05:45:00Z,0,-0.669467999999938
613,2021-06-01T06:00:00Z,0,-0.669467999999938
614,2021-06-01T06:15:00Z,0,-0.669467999999938
615,2021-06-01T06:30:00Z,0,-0.669467999999938
616,2021-06-01T06:45:00Z,0,-0.669467999999938
617,2021-06-01T07:00:00Z,0,-0.669467999999938
618,2021-06-01T07:15:00Z,0,-0.669467999999938
619,2021-06-01T07:30:00Z,0,-0.669467999999938
620,2021-06-01T07:45:00Z,0,-0.669467999999938
621,2021-06-01T08:00:00Z,0,-0.669467999999938
622,2021-06-01T08:15:00Z,0,-0.669467999999938
623,2021-06-01T08:30:00Z,0,-0.669467999999938
624,2021-06-01T08:45:00Z,0,-0.669467999999938
625,2021-06-01T09:00:00Z,0,-0.669467999999938
626,2021-06-01T09:15:00Z,0,-0.669467999999938
627,2021-06-01T09:30:00Z,0,-0.669467999999938
628,2021-06-01T09:45:00Z,0,-0.669467999999938
629,2021-06-01T10:00:00Z,0,-0.669467999999938
630,2021-06-01T10:15:00Z,0,-0.669467999999938
631,2021-06-01T10:30:00Z,0,-0.669467999999938
632,2021-06-01T10:45:00Z,0,-0.669467999999938
633,2021-06-01T11:00:00Z,0,-0.669467999999938
634,2021-06-01T11:15:00Z,0,-0.669467999999938
635,2021-06-01T11:30:00Z,0,-0.669467999999938
636,2021-06-01T11:45:00Z,0,-0.669467999999938
637,2021-06-01T12:00:00Z,0,-0.669467999999938
638,2021-06-01T12:15:00Z,43.1,1.9298349179124443
639,2021-06-01T12:30:00Z,129.2,7.0958666814086655
640,2021-06-01T12:45:00Z,247.6,14.142513283211656
641,2021-06-01T13:00:00Z,462.9,26.787788416320268
642,2021-06-01T13:15:00Z,721.2,41.676257502008866
643,2021-06-01T13:30:00Z,1291.7,73.49837916122249
644,2021-06-01T13:45:00Z,1636.1,92.02293336972343
645,2021-06-01T14:00:00Z,947.2,54.45496643691638
646,2021-06-01T14:15:00Z,2238.9,123.25235082482482
647,2021-06-01T14:30:00Z,2497.2,136.18367561106572
648,2021-06-01T14:45:00Z,2755.6,148.85749476119736
649,2021-06-01T15:00:00Z,3616.7,189.26430536164253
650,2021-06-01T15:15:00Z,3961.1,204.6678377916029
651,2021-06-01T15:30:00Z,5166.7,255.39065593439648
652,2021-06-01T15:45:00Z,6544.5,307.71702589842414
653,2021-06-01T16:00:00Z,5166.7,255.39065593439648
654,2021-06-01T16:15:00Z,6544.5,307.71702589842414
655,2021-06-01T16:30:00Z,7577.8,343.3718953798696
656,2021-06-01T16:45:00Z,10333.4,425.3244792519693
657,2021-06-01T17:00:00Z,14466.8,519.0860497846452
658,2021-06-01T17:15:00Z,15844.5,544.0997291070025
659,2021-06-01T17:30:00Z,12400.1,476.0409624900468
660,2021-06-01T17:45:00Z,22044.6,628.2389646873614
661,2021-06-01T18:00:00Z,37200.2,720.8518870105631
662,2021-06-01T18:15:00Z,24800.2,654.2398016959396
663,2021-06-01T18:30:00Z,38578,724.9703657203048
664,2021-06-01T18:45:00Z,30311.3,691.9232494436469
665,2021-06-01T19:00:00Z,28933.5,683.9866304443321
666,2021-06-01T19:15:00Z,24800.2,654.2398016959396
667,2021-06-01T19:30:00Z,35822.5,716.2579266775001
668,2021-06-01T19:45:00Z,14466.8,519.0860497846452
669,2021-06-01T20:00:00Z,39955.8,728.6622929569769
670,2021-06-01T20:15:00Z,23422.4,641.9493779987798
671,2021-06-01T20:30:00Z,10677.8,434.363885656779
672,2021-06-01T20:45:00Z,99200.7,760.3267611596532
673,2021-06-01T21:00:00Z,33066.9,705.415631232988
674,2021-06-01T21:15:00Z,46844.8,742.1193569746445
675,2021-06-01T21:30:00Z,110223,760.4959701272584
676,2021-06-01T21:45:00Z,60622.6,754.4185024448791
677,2021-06-01T22:00:00Z,82667.2,759.539158873946
678,2021-06-01T22:15:00Z,115734.1,760.5388436612226
679,2021-06-01T22:30:00Z,143289.8,760.6082225858545
680,2021-06-01T22:45:00Z,165334.4,760.61547248015
681,2021-06-01T23:00:00Z,159823.3,760.6146353488232
682,2021-06-01T23:15:00Z,154312.1,760.6133389618886
683,2021-06-01T23:30:00Z,143289.8,760.6082225858545
684,2021-06-01T23:45:00Z,132267.5,760.5959530383202
685,2021-06-02T00:00:00Z,121245.2,760.566529517513
686,2021-06-02T00:15:00Z,110223,760.4959701272584
687,2021-06-02T00:30:00Z,79911.6,759.2757120706801
688,2021-06-02T00:45:00Z,49600.3,745.7524260990433
689,2021-06-02T01:00:00Z,31689.1,699.0378715931681
690,2021-06-02T01:15:00Z,23422.4,641.9493779987798
691,2021-06-02T01:30:00Z,17911.2,576.8502195997569
692,2021-06-02T01:45:00Z,15844.5,544.0997291070025
693,2021-06-02T02:00:00Z,7233.4,331.8113986089711
694,2021-06-02T02:15:00Z,4822.3,241.39248685313862
695,2021-06-02T02:30:00Z,3272.2,173.42933183545858
696,2021-06-02T02:45:00Z,2152.8,118.88267109617152
697,2021-06-02T03:00:00Z,1550,87.43914927728247
698,2021-06-02T03:15:00Z,925.7,53.24913293074724
699,2021-06-02T03:30:00Z,538.2,31.15965660296274
700,2021-06-02T03:45:00Z,290.6,16.685339383744804
701,2021-06-02T04:00:00Z,107.6,5.803173568199782
702,2021-06-02T04:15:00Z,21.5,0.628279287912278
703,2021-06-02T04:30:00Z,0,-0.669467999999938
704,2021-06-02T04:45:00Z,0,-0.669467999999938
705,2021-06-02T05:00:00Z,0,-0.669467999999938
706,2021-06-02T05:15:00Z,0,-0.669467999999938
707,2021-06-02T05:30:00Z,0,-0.669467999999938
708,2021-06-02T05:45:00Z,0,-0.669467999999938
709,2021-06-02T06:00:00Z,0,-0.669467999999938
710,2021-06-02T06:15:00Z,0,-0.669467999999938
711,2021-06-02T06:30:00Z,0,-0.669467999999938
712,2021-06-02T06:45:00Z,0,-0.669467999999938
713,2021-06-02T07:00:00Z,0,-0.669467999999938
714,2021-06-02T07:15:00Z,0,-0.669467999999938
715,2021-06-02T07:30:00Z,0,-0.669467999999938
716,2021-06-02T07:45:00Z,0,-0.669467999999938
717,2021-06-02T08:00:00Z,0,-0.669467999999938
718,2021-06-02T08:15:00Z,0,-0.669467999999938
719,2021-06-02T08:30:00Z,0,-0.669467999999938
720,2021-06-02T08:45:00Z,0,-0.669467999999938
721,2021-06-02T09:00:00Z,0,-0.669467999999938
722,2021-06-02T09:15:00Z,0,-0.669467999999938
723,2021-06-02T09:30:00Z,0,-0.669467999999938
724,2021-06-02T09:45:00Z,0,-0.669467999999938
725,2021-06-02T10:00:00Z,0,-0.669467999999938
726,2021-06-02T10:15:00Z,0,-0.669467999999938
727,2021-06-02T10:30:00Z,0,-0.669467999999938
728,2021-06-02T10:45:00Z,0,-0.669467999999938
729,2021-06-02T11:00:00Z,0,-0.669467999999938
730,2021-06-02T11:15:00Z,0,-0.669467999999938
731,2021-06-02T11:30:00Z,0,-0.669467999999938
732,2021-06-02T11:45:00Z,0,-0.669467999999938
733,2021-06-02T12:00:00Z,21.5,0.628279287912278
734,2021-06-02T12:15:00Z,96.9,5.161990558595107
735,2021-06-02T12:30:00Z,247.6,14.142513283211656
736,2021-06-02T12:45:00Z,495.1,28.660496622011806
737,2021-06-02T13:00:00Z,742.7,42.90181901906726
738,2021-06-02T13:15:00Z,1087.2,62.2567910520778
739,2021-06-02T13:30:00Z,1722.2,96.5755056856176
740,2021-06-02T13:45:00Z,1377.8,78.17708836204031
741,2021-06-02T14:00:00Z,1550,87.43914927728247
742,2021-06-02T14:15:00Z,3788.9,197.0186927726387
743,2021-06-02T14:30:00Z,4650,234.2444487356887
744,2021-06-02T14:45:00Z,8266.7,365.5694216205504
745,2021-06-02T15:00:00Z,6544.5,307.71702589842414
746,2021-06-02T15:15:00Z,9644.5,406.48455988554
747,2021-06-02T15:30:00Z,9300.1,396.67270857210673
748,2021-06-02T15:45:00Z,8611.2,376.22286050662797
749,2021-06-02T16:00:00Z,12400.1,476.0409624900468
750,2021-06-02T16:15:00Z,16533.4,555.6184928575452
751,2021-06-02T16:30:00Z,12400.1,476.0409624900468
752,2021-06-02T16:45:00Z,16533.4,555.6184928575452
753,2021-06-02T17:00:00Z,17222.3,566.5244559815476
754,2021-06-02T17:15:00Z,19289,595.8829731394896
755,2021-06-02T17:30:00Z,20666.8,612.9445014693556
756,2021-06-02T17:45:00Z,24800.2,654.2398016959396
757,2021-06-02T18:00:00Z,21355.7,620.8007090158364
758,2021-06-02T18:15:00Z,24800.2,654.2398016959396
759,2021-06-02T18:30:00Z,24800.2,654.2398016959396
760,2021-06-02T18:45:00Z,23422.4,641.9493779987798
761,2021-06-02T19:00:00Z,33066.9,705.415631232988
762,2021-06-02T19:15:00Z,28933.5,683.9866304443321
763,2021-06-02T19:30:00Z,33066.9,705.415631232988
764,2021-06-02T19:45:00Z,24800.2,654.2398016959396
765,2021-06-02T20:00:00Z,57867,752.9034588973003
766,2021-06-02T20:15:00Z,26178,665.2573043214736
767,2021-06-02T20:30:00Z,37200.2,720.8518870105631
768,2021-06-02T20:45:00Z,44089.2,737.5981421203956
769,2021-06-02T21:00:00Z,37200.2,720.8518870105631
770,2021-06-02T21:15:00Z,42711.4,734.9386294952367
771,2021-06-02T21:30:00Z,41333.6,731.9718467222156
772,2021-06-02T21:45:00Z,34444.7,711.1328453265083
773,2021-06-02T22:00:00Z,41333.6,731.9718467222156
774,2021-06-02T22:15:00Z,37200.2,720.8518870105631
775,2021-06-02T22:30:00Z,37200.2,720.8518870105631
776,2021-06-02T22:45:00Z,33066.9,705.415631232988
777,2021-06-02T23:00:00Z,44089.2,737.5981421203956
778,2021-06-02T23:15:00Z,52355.9,748.6720292466962
779,2021-06-02T23:30:00Z,55111.5,751.0181828318689
780,2021-06-02T23:45:00Z,35822.5,716.2579266775001
781,2021-06-03T00:00:00Z,35822.5,716.2579266775001
782,2021-06-03T00:15:00Z,71644.9,758.032238420196
783,2021-06-03T00:30:00Z,26178,665.2573043214736
784,2021-06-03T00:45:00Z,33066.9,705.415631232988
785,2021-06-03T01:00:00Z,21355.7,620.8007090158364
786,2021-06-03T01:15:00Z,12400.1,476.0409624900468
787,2021-06-03T01:30:00Z,14466.8,519.0860497846452
788,2021-06-03T01:45:00Z,12400.1,476.0409624900468
789,2021-06-03T02:00:00Z,3444.5,181.40322755873285
790,2021-06-03T02:15:00Z,5511.1,269.01143771356817
791,2021-06-03T02:30:00Z,3788.9,197.0186927726387
792,2021-06-03T02:45:00Z,3444.5,181.40322755873285
793,2021-06-03T03:00:00Z,1980.6,110.05323257754048
794,2021-06-03T03:15:00Z,947.2,54.45496643691638
795,2021-06-03T03:30:00Z,699.7,40.44860323134162
796,2021-06-03T03:45:00Z,226,12.86190895046127
797,2021-06-03T04:00:00Z,21.5,0.628279287912278
798,2021-06-03T04:15:00Z,10.8,-0.017299579557516154
799,2021-06-03T04:30:00Z,0,-0.669467999999938
800,2021-06-03T04:45:00Z,0,-0.669467999999938
801,2021-06-03T05:00:00Z,0,-0.669467999999938
802,2021-06-03T05:15:00Z,0,-0.669467999999938
803,2021-06-03T05:30:00Z,0,-0.669467999999938
804,2021-06-03T05:45:00Z,0,-0.669467999999938
805,2021-06-03T06:00:00Z,0,-0.669467999999938
806,2021-06-03T06:15:00Z,0,-0.669467999999938
807,2021-06-03T06:30:00Z,0,-0.669467999999938
808,2021-06-03T06:45:00Z,0,-0.669467999999938
809,2021-06-03T07:00:00Z,0,-0.669467999999938
810,2021-06-03T07:15:00Z,0,-0.669467999999938
811,2021-06-03T07:30:00Z,0,-0.669467999999938
812,2021-06-03T07:45:00Z,0,-0.669467999999938
813,2021-06-03T08:00:00Z,0,-0.669467999999938
814,2021-06-03T08:15:00Z,0,-0.669467999999938
815,2021-06-03T08:30:00Z,0,-0.669467999999938
816,2021-06-03T08:45:00Z,0,-0.669467999999938
817,2021-06-03T09:00:00Z,0,-0.669467999999938
818,2021-06-03T09:15:00Z,0,-0.669467999999938
819,2021-06-03T09:30:00Z,0,-0.669467999999938
820,2021-06-03T09:45:00Z,0,-0.669467999999938
821,2021-06-03T10:00:00Z,0,-0.669467999999938
822,2021-06-03T10:15:00Z,0,-0.669467999999938
823,2021-06-03T10:30:00Z,0,-0.669467999999938
824,2021-06-03T10:45:00Z,0,-0.669467999999938
825,2021-06-03T11:00:00Z,0,-0.669467999999938
826,2021-06-03T11:15:00Z,0,-0.669467999999938
827,2021-06-03T11:30:00Z,0,-0.669467999999938
828,2021-06-03T11:45:00Z,0,-0.669467999999938
829,2021-06-03T12:00:00Z,10.8,-0.017299579557516154
830,2021-06-03T12:15:00Z,75.3,3.865979810033764
831,2021-06-03T12:30:00Z,193.8,10.948780112266263
832,2021-06-03T12:45:00Z,495.1,28.660496622011806
833,2021-06-03T13:00:00Z,979.5,56.26265832893989
834,2021-06-03T13:15:00Z,1377.8,78.17708836204031
835,2021-06-03T13:30:00Z,1044.1,59.86417152177944
836,2021-06-03T13:45:00Z,2497.2,136.18367561106572
837,2021-06-03T14:00:00Z,1980.6,110.05323257754048
838,2021-06-03T14:15:00Z,2152.8,118.88267109617152
839,2021-06-03T14:30:00Z,6200,295.16495576331636
840,2021-06-03T14:45:00Z,6200,295.16495576331636
841,2021-06-03T15:00:00Z,8266.7,365.5694216205504
842,2021-06-03T15:15:00Z,11022.3,443.1621109908594
843,2021-06-03T15:30:00Z,14466.8,519.0860497846452
844,2021-06-03T15:45:00Z,14466.8,519.0860497846452
845,2021-06-03T16:00:00Z,7233.4,331.8113986089711
846,2021-06-03T16:15:00Z,18600.1,586.6266504465176
847,2021-06-03T16:30:00Z,18600.1,586.6266504465176
848,2021-06-03T16:45:00Z,11711.2,460.05077701239367
849,2021-06-03T17:00:00Z,19289,595.8829731394896
850,2021-06-03T17:15:00Z,12400.1,476.0409624900468
851,2021-06-03T17:30:00Z,11022.3,443.1621109908594
852,2021-06-03T17:45:00Z,27555.7,675.1330441516964
853,2021-06-03T18:00:00Z,39955.8,728.6622929569769
854,2021-06-03T18:15:00Z,18600.1,586.6266504465176
855,2021-06-03T18:30:00Z,18600.1,586.6266504465176
856,2021-06-03T18:45:00Z,24800.2,654.2398016959396
857,2021-06-03T19:00:00Z,22044.6,628.2389646873614
858,2021-06-03T19:15:00Z,16533.4,555.6184928575452
859,2021-06-03T19:30:00Z,17222.3,566.5244559815476
860,2021-06-03T19:45:00Z,18600.1,586.6266504465176
861,2021-06-03T20:00:00Z,16533.4,555.6184928575452
862,2021-06-03T20:15:00Z,15155.7,531.9355464760467
863,2021-06-03T20:30:00Z,15844.5,544.0997291070025
864,2021-06-03T20:45:00Z,17222.3,566.5244559815476
865,2021-06-03T21:00:00Z,20666.8,612.9445014693556
866,2021-06-03T21:15:00Z,18600.1,586.6266504465176
867,2021-06-03T21:30:00Z,23422.4,641.9493779987798
868,2021-06-03T21:45:00Z,37200.2,720.8518870105631
869,2021-06-03T22:00:00Z,26178,665.2573043214736
870,2021-06-03T22:15:00Z,23422.4,641.9493779987798
871,2021-06-03T22:30:00Z,23422.4,641.9493779987798
872,2021-06-03T22:45:00Z,30311.3,691.9232494436469
873,2021-06-03T23:00:00Z,22044.6,628.2389646873614
874,2021-06-03T23:15:00Z,22044.6,628.2389646873614
875,2021-06-03T23:30:00Z,17911.2,576.8502195997569
876,2021-06-03T23:45:00Z,24800.2,654.2398016959396
877,2021-06-04T00:00:00Z,13089,491.1804667755677
878,2021-06-04T00:15:00Z,17911.2,576.8502195997569
879,2021-06-04T00:30:00Z,15155.7,531.9355464760467
880,2021-06-04T00:45:00Z,13777.9,505.5145462852537
881,2021-06-04T01:00:00Z,14466.8,519.0860497846452
882,2021-06-04T01:15:00Z,10333.4,425.3244792519693
883,2021-06-04T01:30:00Z,10333.4,425.3244792519693
884,2021-06-04T01:45:00Z,5511.1,269.01143771356817
885,2021-06-04T02:00:00Z,5511.1,269.01143771356817
886,2021-06-04T02:15:00Z,1894.5,105.59306160552808
887,2021-06-04T02:30:00Z,1636.1,92.02293336972343
888,2021-06-04T02:45:00Z,3272.2,173.42933183545858
889,2021-06-04T03:00:00Z,2238.9,123.25235082482482
890,2021-06-04T03:15:00Z,1722.2,96.5755056856176
891,2021-06-04T03:30:00Z,721.2,41.676257502008866
892,2021-06-04T03:45:00Z,333.7,19.22538681314211
893,2021-06-04T04:00:00Z,107.6,5.803173568199782
894,2021-06-04T04:15:00Z,10.8,-0.017299579557516154
895,2021-06-04T04:30:00Z,0,-0.669467999999938
896,2021-06-04T04:45:00Z,0,-0.669467999999938
897,2021-06-04T05:00:00Z,0,-0.669467999999938
898,2021-06-04T05:15:00Z,0,-0.669467999999938
899,2021-06-04T05:30:00Z,0,-0.669467999999938
900,2021-06-04T05:45:00Z,0,-0.669467999999938
901,2021-06-04T06:00:00Z,0,-0.669467999999938
902,2021-06-04T06:15:00Z,0,-0.669467999999938
903,2021-06-04T06:30:00Z,0,-0.669467999999938
904,2021-06-04T06:45:00Z,0,-0.669467999999938
905,2021-06-04T07:00:00Z,0,-0.669467999999938
906,2021-06-04T07:15:00Z,0,-0.669467999999938
907,2021-06-04T07:30:00Z,0,-0.669467999999938
908,2021-06-04T07:45:00Z,0,-0.669467999999938
909,2021-06-04T08:00:00Z,0,-0.669467999999938
910,2021-06-04T08:15:00Z,0,-0.669467999999938
911,2021-06-04T08:30:00Z,0,-0.669467999999938
912,2021-06-04T08:45:00Z,0,-0.669467999999938
913,2021-06-04T09:00:00Z,0,-0.669467999999938
914,2021-06-04T09:15:00Z,0,-0.669467999999938
915,2021-06-04T09:30:00Z,0,-0.669467999999938
916,2021-06-04T09:45:00Z,0,-0.669467999999938
917,2021-06-04T10:00:00Z,0,-0.669467999999938
918,2021-06-04T10:15:00Z,0,-0.669467999999938
919,2021-06-04T10:30:00Z,0,-0.669467999999938
920,2021-06-04T10:45:00Z,0,-0.669467999999938
921,2021-06-04T11:00:00Z,0,-0.669467999999938
922,2021-06-04T11:15:00Z,0,-0.669467999999938
923,2021-06-04T11:30:00Z,0,-0.669467999999938
924,2021-06-04T11:45:00Z,0,-0.669467999999938
925,2021-06-04T12:00:00Z,0,-0.669467999999938
926,2021-06-04T12:15:00Z,53.8,2.573761179278449
927,2021-06-04T12:30:00Z,150.7,8.380376584360079
928,2021-06-04T12:45:00Z,366,21.12326229271889
929,2021-06-04T13:00:00Z,635.1,36.747303890444755
930,2021-06-04T13:15:00Z,871.9,50.22271439793815
931,2021-06-04T13:30:00Z,1550,87.43914927728247
932,2021-06-04T13:45:00Z,1636.1,92.02293336972343
933,2021-06-04T14:00:00Z,2411.1,131.9026511725814
934,2021-06-04T14:15:00Z,3100,165.35038517432656
935,2021-06-04T14:30:00Z,5338.9,262.2475778279031
936,2021-06-04T14:45:00Z,2152.8,118.88267109617152
937,2021-06-04T15:00:00Z,3616.7,189.26430536164253
938,2021-06-04T15:15:00Z,5511.1,269.01143771356817
939,2021-06-04T15:30:00Z,4650,234.2444487356887
940,2021-06-04T15:45:00Z,19977.9,604.646857540597
941,2021-06-04T16:00:00Z,12400.1,476.0409624900468
942,2021-06-04T16:15:00Z,6200,295.16495576331636
943,2021-06-04T16:30:00Z,24800.2,654.2398016959396
944,2021-06-04T16:45:00Z,14466.8,519.0860497846452
945,2021-06-04T17:00:00Z,14466.8,519.0860497846452
946,2021-06-04T17:15:00Z,13777.9,505.5145462852537
947,2021-06-04T17:30:00Z,20666.8,612.9445014693556
948,2021-06-04T17:45:00Z,11711.2,460.05077701239367
949,2021-06-04T18:00:00Z,13777.9,505.5145462852537
950,2021-06-04T18:15:00Z,20666.8,612.9445014693556
951,2021-06-04T18:30:00Z,23422.4,641.9493779987798
952,2021-06-04T18:45:00Z,28933.5,683.9866304443321
953,2021-06-04T19:00:00Z,17222.3,566.5244559815476
954,2021-06-04T19:15:00Z,22044.6,628.2389646873614
955,2021-06-04T19:30:00Z,19977.9,604.646857540597
956,2021-06-04T19:45:00Z,16533.4,555.6184928575452
957,2021-06-04T20:00:00Z,20666.8,612.9445014693556
958,2021-06-04T20:15:00Z,10333.4,425.3244792519693
959,2021-06-04T20:30:00Z,14466.8,519.0860497846452
960,2021-06-04T20:45:00Z,5166.7,255.39065593439648
961,2021-06-04T21:00:00Z,6544.5,307.71702589842414
962,2021-06-04T21:15:00Z,5166.7,255.39065593439648
963,2021-06-04T21:30:00Z,9300.1,396.67270857210673
964,2021-06-04T21:45:00Z,5166.7,255.39065593439648
965,2021-06-04T22:00:00Z,5511.1,269.01143771356817
966,2021-06-04T22:15:00Z,5511.1,269.01143771356817
967,2021-06-04T22:30:00Z,5166.7,255.39065593439648
968,2021-06-04T22:45:00Z,3788.9,197.0186927726387
969,2021-06-04T23:00:00Z,4133.4,212.21752060444578
970,2021-06-04T23:15:00Z,6200,295.16495576331636
971,2021-06-04T23:30:00Z,5511.1,269.01143771356817
972,2021-06-04T23:45:00Z,3788.9,197.0186927726387
973,2021-06-05T00:00:00Z,2755.6,148.85749476119736
974,2021-06-05T00:15:00Z,3961.1,204.6678377916029
975,2021-06-05T00:30:00Z,3444.5,181.40322755873285
976,2021-06-05T00:45:00Z,4133.4,212.21752060444578
977,2021-06-05T01:00:00Z,3444.5,181.40322755873285
978,2021-06-05T01:15:00Z,2411.1,131.9026511725814
979,2021-06-05T01:30:00Z,3272.2,173.42933183545858
980,2021-06-05T01:45:00Z,4305.6,219.66038743374486
981,2021-06-05T02:00:00Z,2669.5,144.66336019152982
982,2021-06-05T02:15:00Z,1894.5,105.59306160552808
983,2021-06-05T02:30:00Z,1280.9,72.90924313913911
984,2021-06-05T02:45:00Z,495.1,28.660496622011806
985,2021-06-05T03:00:00Z,279.9,16.053400322247853
986,2021-06-05T03:15:00Z,247.6,14.142513283211656
987,2021-06-05T03:30:00Z,226,12.86190895046127
988,2021-06-05T03:45:00Z,139.9,7.735408337789636
989,2021-06-05T04:00:00Z,43.1,1.9298349179124443
990,2021-06-05T04:15:00Z,0,-0.669467999999938
991,2021-06-05T04:30:00Z,0,-0.669467999999938
992,2021-06-05T04:45:00Z,0,-0.669467999999938
993,2021-06-05T05:00:00Z,0,-0.669467999999938
994,2021-06-05T05:15:00Z,0,-0.669467999999938
995,2021-06-05T05:30:00Z,0,-0.669467999999938
996,2021-06-05T05:45:00Z,0,-0.669467999999938
997,2021-06-05T06:00:00Z,0,-0.669467999999938
998,2021-06-05T06:15:00Z,0,-0.669467999999938
999,2021-06-05T06:30:00Z,0,-0.669467999999938
