scan_no,date,time,raw1,raw2,odyPAR
1745,13/06/2021,00:15:00,0,0,10.16350339
1746,13/06/2021,00:30:00,0,0,10.16350339
1747,13/06/2021,00:45:00,0,0,10.16350339
1748,13/06/2021,01:00:00,0,0,10.16350339
1749,13/06/2021,01:15:00,0,0,10.16350339
1750,13/06/2021,01:30:00,0,0,10.16350339
1751,13/06/2021,01:45:00,0,0,10.16350339
1752,13/06/2021,02:00:00,0,0,10.16350339
1753,13/06/2021,02:15:00,0,0,10.16350339
1754,13/06/2021,02:30:00,0,0,10.16350339
1755,13/06/2021,02:45:00,0,0,10.16350339
1756,13/06/2021,03:00:00,0,0,10.16350339
1757,13/06/2021,03:15:00,0,0,10.16350339
1758,13/06/2021,03:30:00,0,0,10.16350339
1759,13/06/2021,03:45:00,0,0,10.16350339
1760,13/06/2021,04:00:00,0,0,10.16350339
1761,13/06/2021,04:15:00,0,0,10.16350339
1762,13/06/2021,04:30:00,0,0,10.16350339
1763,13/06/2021,04:45:00,0,0,10.16350339
1764,13/06/2021,05:00:00,0,0,10.16350339
1765,13/06/2021,05:15:00,0,0,10.16350339
1766,13/06/2021,05:30:00,3,3,12.192532945
1767,13/06/2021,05:45:00,3,3,12.192532945
1768,13/06/2021,06:00:00,8,8,15.574248870000002
1769,13/06/2021,06:15:00,5,5,13.545219315
1770,13/06/2021,06:30:00,16,16,20.98499435
1771,13/06/2021,06:45:00,27,27,28.424769384999998
1772,13/06/2021,07:00:00,55,55,47.362378565
1773,13/06/2021,07:15:00,118,118,89.97199922
1774,13/06/2021,07:30:00,69,69,56.831183155000005
1775,13/06/2021,07:45:00,86,86,68.3290173
1776,13/06/2021,08:00:00,62,62,52.09678086
1777,13/06/2021,08:15:00,99,99,77.121478705
1778,13/06/2021,08:30:00,164,164,121.08378573
1779,13/06/2021,08:45:00,164,164,121.08378573
1780,13/06/2021,09:00:00,107,107,82.532224185
1781,13/06/2021,09:15:00,125,125,94.70640151500001
1782,13/06/2021,09:30:00,122,122,92.67737196
1783,13/06/2021,09:45:00,86,86,68.3290173
1784,13/06/2021,10:00:00,144,144,107.55692203000001
1785,13/06/2021,10:15:00,190,190,138.66870853999998
1786,13/06/2021,10:30:00,324,324,229.29869533
1787,13/06/2021,10:45:00,363,363,255.676079545
1788,13/06/2021,11:00:00,661,661,457.22634867500005
1789,13/06/2021,11:15:00,1147,1147,785.9291365849999
1790,13/06/2021,11:30:00,1371,1371,937.430010025
1791,13/06/2021,11:45:00,1705,1705,1163.3286338149999
1792,13/06/2021,12:00:00,1408,1408,962.45470787
1793,13/06/2021,12:15:00,2163,2163,1473.093812545
1794,13/06/2021,12:30:00,3031,3031,2060.159697125
1795,13/06/2021,12:45:00,5680,5680,3851.79279419
1796,13/06/2021,13:00:00,15365,15365,10402.176540915001
1797,13/06/2021,13:15:00,10527,10527,7130.028211885
1798,13/06/2021,13:30:00,9811,9811,6645.766491425
1799,13/06/2021,13:45:00,12752,12752,8634.89179851
1800,13/06/2021,14:00:00,8594,8594,5822.65683528
1801,13/06/2021,14:15:00,6835,6835,4632.9691728650005
1802,13/06/2021,14:30:00,4493,4493,3048.973433595
1803,13/06/2021,14:45:00,4158,4158,2822.3984666200004
1804,13/06/2021,15:00:00,3768,3768,2558.62462447
1805,13/06/2021,15:15:00,2224,2224,1514.35074683
1806,13/06/2021,15:30:00,1129,1129,773.754959255
1807,13/06/2021,15:45:00,937,937,643.897067735
1808,13/06/2021,16:00:00,664,664,459.25537823
1809,13/06/2021,16:15:00,525,525,365.243675515
1810,13/06/2021,16:30:00,195,195,142.050424465
1811,13/06/2021,16:45:00,40,40,37.21723079
1812,13/06/2021,17:00:00,31,31,31.130142125
1813,13/06/2021,17:15:00,21,21,24.366710275000003
1814,13/06/2021,17:30:00,16,16,20.98499435
1815,13/06/2021,17:45:00,14,14,19.63230798
1816,13/06/2021,18:00:00,11,11,17.603278425
1817,13/06/2021,18:15:00,8,8,15.574248870000002
1818,13/06/2021,18:30:00,6,6,14.221562500000001
1819,13/06/2021,18:45:00,5,5,13.545219315
1820,13/06/2021,19:00:00,4,4,12.86887613
1821,13/06/2021,19:15:00,3,3,12.192532945
1822,13/06/2021,19:30:00,2,2,11.516189760000001
1823,13/06/2021,19:45:00,1,1,10.839846575000001
1824,13/06/2021,20:00:00,1,1,10.839846575000001
1825,13/06/2021,20:15:00,0,0,10.16350339
1826,13/06/2021,20:30:00,0,0,10.16350339
1827,13/06/2021,20:45:00,0,0,10.16350339
1828,13/06/2021,21:00:00,0,0,10.16350339
1829,13/06/2021,21:15:00,0,0,10.16350339
1830,13/06/2021,21:30:00,0,0,10.16350339
1831,13/06/2021,21:45:00,0,0,10.16350339
1832,13/06/2021,22:00:00,0,0,10.16350339
1833,13/06/2021,22:15:00,0,0,10.16350339
1834,13/06/2021,22:30:00,0,0,10.16350339
1835,13/06/2021,22:45:00,0,0,10.16350339
1836,13/06/2021,23:00:00,0,0,10.16350339
1837,13/06/2021,23:15:00,0,0,10.16350339
1838,13/06/2021,23:30:00,0,0,10.16350339
1839,13/06/2021,23:45:00,0,0,10.16350339
1840,13/06/2021,24:00:00,0,0,10.16350339
1841,14/06/2021,00:15:00,0,0,10.16350339
1842,14/06/2021,00:30:00,0,0,10.16350339
1843,14/06/2021,00:45:00,0,0,10.16350339
1844,14/06/2021,01:00:00,0,0,10.16350339
1845,14/06/2021,01:15:00,0,0,10.16350339
1846,14/06/2021,01:30:00,0,0,10.16350339
1847,14/06/2021,01:45:00,0,0,10.16350339
1848,14/06/2021,02:00:00,0,0,10.16350339
1849,14/06/2021,02:15:00,0,0,10.16350339
1850,14/06/2021,02:30:00,0,0,10.16350339
1851,14/06/2021,02:45:00,0,0,10.16350339
1852,14/06/2021,03:00:00,0,0,10.16350339
1853,14/06/2021,03:15:00,0,0,10.16350339
1854,14/06/2021,03:30:00,0,0,10.16350339
1855,14/06/2021,03:45:00,0,0,10.16350339
1856,14/06/2021,04:00:00,0,0,10.16350339
1857,14/06/2021,04:15:00,0,0,10.16350339
1858,14/06/2021,04:30:00,0,0,10.16350339
1859,14/06/2021,04:45:00,0,0,10.16350339
1860,14/06/2021,05:00:00,0,0,10.16350339
1861,14/06/2021,05:15:00,0,0,10.16350339
1862,14/06/2021,05:30:00,0,0,10.16350339
1863,14/06/2021,05:45:00,2,2,11.516189760000001
1864,14/06/2021,06:00:00,5,5,13.545219315
1865,14/06/2021,06:15:00,8,8,15.574248870000002
1866,14/06/2021,06:30:00,7,7,14.897905685000001
1867,14/06/2021,06:45:00,8,8,15.574248870000002
1868,14/06/2021,07:00:00,14,14,19.63230798
1869,14/06/2021,07:15:00,31,31,31.130142125
1870,14/06/2021,07:30:00,55,55,47.362378565
1871,14/06/2021,07:45:00,99,99,77.121478705
1872,14/06/2021,08:00:00,98,98,76.44513552000001
1873,14/06/2021,08:15:00,79,79,63.594615005
1874,14/06/2021,08:30:00,129,129,97.411774255
1875,14/06/2021,08:45:00,253,253,181.278329195
1876,14/06/2021,09:00:00,283,283,201.568624745
1877,14/06/2021,09:15:00,472,472,329.39748671
1878,14/06/2021,09:30:00,690,690,476.84030104000004
1879,14/06/2021,09:45:00,601,601,416.645757575
1880,14/06/2021,10:00:00,537,537,373.35979373500004
1881,14/06/2021,10:15:00,586,586,406.5006098
1882,14/06/2021,10:30:00,816,816,562.05954235
1883,14/06/2021,10:45:00,902,902,620.22505626
1884,14/06/2021,11:00:00,831,831,572.204690125
1885,14/06/2021,11:15:00,912,912,626.9884881099999
1886,14/06/2021,11:30:00,812,812,559.35416961
1887,14/06/2021,11:45:00,675,675,466.69515326500004
1888,14/06/2021,12:00:00,665,665,459.931721415
1889,14/06/2021,12:15:00,805,805,554.619767315
1890,14/06/2021,12:30:00,1501,1501,1025.354624075
1891,14/06/2021,12:45:00,1673,1673,1141.685651895
1892,14/06/2021,13:00:00,691,691,477.51664422500005
1893,14/06/2021,13:15:00,943,943,647.955126845
1894,14/06/2021,13:30:00,10379,10379,7029.929420505
1895,14/06/2021,13:45:00,8339,8339,5650.189323105
1896,14/06/2021,14:00:00,11483,11483,7776.612296745
1897,14/06/2021,14:15:00,10596,10596,7176.695891650001
1898,14/06/2021,14:30:00,5285,5285,3584.637236115
1899,14/06/2021,14:45:00,7553,7553,5118.5835796950005
1900,14/06/2021,15:00:00,3227,3227,2192.7229613850004
1901,14/06/2021,15:15:00,7508,7508,5088.14813637
1902,14/06/2021,15:30:00,8163,8163,5531.152922545
1903,14/06/2021,15:45:00,11830,11830,8011.303381940001
1904,14/06/2021,16:00:00,4038,4038,2741.2372844200004
1905,14/06/2021,16:15:00,2057,2057,1401.401434935
1906,14/06/2021,16:30:00,1218,1218,833.9495027199999
1907,14/06/2021,16:45:00,714,714,493.07253748000005
1908,14/06/2021,17:00:00,443,443,309.783534345
1909,14/06/2021,17:15:00,612,612,424.08553261000003
1910,14/06/2021,17:30:00,702,702,484.95641926
1911,14/06/2021,17:45:00,819,819,564.088571905
1912,14/06/2021,18:00:00,568,568,394.32643247000004
1913,14/06/2021,18:15:00,388,388,272.58465917
1914,14/06/2021,18:30:00,256,256,183.30735875
1915,14/06/2021,18:45:00,406,406,284.75883650000003
1916,14/06/2021,19:00:00,392,392,275.29003191000004
1917,14/06/2021,19:15:00,314,314,222.53526348
1918,14/06/2021,19:30:00,203,203,147.461169945
1919,14/06/2021,19:45:00,122,122,92.67737196
1920,14/06/2021,20:00:00,71,71,58.183869525000006
1921,14/06/2021,20:15:00,45,45,40.598946715000004
1922,14/06/2021,20:30:00,48,48,42.627976270000005
1923,14/06/2021,20:45:00,28,28,29.101112569999998
1924,14/06/2021,21:00:00,7,7,14.897905685000001
1925,14/06/2021,21:15:00,1,1,10.839846575000001
1926,14/06/2021,21:30:00,0,0,10.16350339
1927,14/06/2021,21:45:00,0,0,10.16350339
1928,14/06/2021,22:00:00,0,0,10.16350339
1929,14/06/2021,22:15:00,0,0,10.16350339
1930,14/06/2021,22:30:00,0,0,10.16350339
1931,14/06/2021,22:45:00,0,0,10.16350339
1932,14/06/2021,23:00:00,0,0,10.16350339
1933,14/06/2021,23:15:00,0,0,10.16350339
1934,14/06/2021,23:30:00,0,0,10.16350339
1935,14/06/2021,23:45:00,0,0,10.16350339
1936,14/06/2021,24:00:00,0,0,10.16350339
1937,15/06/2021,00:15:00,0,0,10.16350339
1938,15/06/2021,00:30:00,0,0,10.16350339
1939,15/06/2021,00:45:00,0,0,10.16350339
1940,15/06/2021,01:00:00,0,0,10.16350339
1941,15/06/2021,01:15:00,0,0,10.16350339
1942,15/06/2021,01:30:00,0,0,10.16350339
1943,15/06/2021,01:45:00,0,0,10.16350339
1944,15/06/2021,02:00:00,0,0,10.16350339
1945,15/06/2021,02:15:00,0,0,10.16350339
1946,15/06/2021,02:30:00,0,0,10.16350339
1947,15/06/2021,02:45:00,0,0,10.16350339
1948,15/06/2021,03:00:00,0,0,10.16350339
1949,15/06/2021,03:15:00,0,0,10.16350339
1950,15/06/2021,03:30:00,0,0,10.16350339
1951,15/06/2021,03:45:00,0,0,10.16350339
1952,15/06/2021,04:00:00,0,0,10.16350339
1953,15/06/2021,04:15:00,0,0,10.16350339
1954,15/06/2021,04:30:00,0,0,10.16350339
1955,15/06/2021,04:45:00,0,0,10.16350339
1956,15/06/2021,05:00:00,0,0,10.16350339
1957,15/06/2021,05:15:00,4,4,12.86887613
1958,15/06/2021,05:30:00,15,15,20.308651165
1959,15/06/2021,05:45:00,30,30,30.45379894
1960,15/06/2021,06:00:00,47,47,41.951633085000005
1961,15/06/2021,06:15:00,65,65,54.125810415000004
1962,15/06/2021,06:30:00,99,99,77.121478705
1963,15/06/2021,06:45:00,150,150,111.61498114
1964,15/06/2021,07:00:00,201,201,146.10848357499998
1965,15/06/2021,07:15:00,330,330,233.35675444
1966,15/06/2021,07:30:00,433,433,303.020102495
1967,15/06/2021,07:45:00,465,465,324.663084415
1968,15/06/2021,08:00:00,349,349,246.207274955
1969,15/06/2021,08:15:00,409,409,286.787866055
1970,15/06/2021,08:30:00,610,610,422.73284624
1971,15/06/2021,08:45:00,281,281,200.21593837499998
1972,15/06/2021,09:00:00,526,526,365.9200187
1973,15/06/2021,09:15:00,806,806,555.2961104999999
1974,15/06/2021,09:30:00,1115,1115,764.286154665
1975,15/06/2021,09:45:00,1173,1173,803.514059395
1976,15/06/2021,10:00:00,1598,1598,1090.95991302
1977,15/06/2021,10:15:00,1855,1855,1264.780111565
1978,15/06/2021,10:30:00,1711,1711,1167.386692925
1979,15/06/2021,10:45:00,1909,1909,1301.302643555
1980,15/06/2021,11:00:00,2320,2320,1579.27969259
1981,15/06/2021,11:15:00,2596,2596,1765.95041165
1982,15/06/2021,11:30:00,2680,2680,1822.76323919
1983,15/06/2021,11:45:00,2169,2169,1477.151871655
1984,15/06/2021,12:00:00,4121,4121,2797.3737687750004
1985,15/06/2021,12:15:00,4661,4661,3162.599088675
1986,15/06/2021,12:30:00,5022,5022,3406.7589784600004
1987,15/06/2021,12:45:00,5277,5277,3579.226490635
1988,15/06/2021,13:00:00,5833,5833,3955.2733014950004
1989,15/06/2021,13:15:00,6447,6447,4370.5480170850005
1990,15/06/2021,13:30:00,7204,7204,4882.53980813
1991,15/06/2021,13:45:00,7794,7794,5281.58228728
1992,15/06/2021,14:00:00,8540,8540,5786.13430329
1993,15/06/2021,14:15:00,13434,13434,9096.15785068
1994,15/06/2021,14:30:00,17571,17571,11894.189607025
1995,15/06/2021,14:45:00,17904,17904,12119.41188763
1996,15/06/2021,15:00:00,17600,17600,11913.80355939
1997,15/06/2021,15:15:00,18060,18060,12224.921424490001
1998,15/06/2021,15:30:00,18832,18832,12747.05836331
1999,15/06/2021,15:45:00,19202,19202,12997.30534176
2000,15/06/2021,16:00:00,11672,11672,7904.44115871
2001,15/06/2021,16:15:00,9416,9416,6378.61093335
2002,15/06/2021,16:30:00,5718,5718,3877.49383522
2003,15/06/2021,16:45:00,5556,5556,3767.9262392500004
2004,15/06/2021,17:00:00,4090,4090,2776.40713004
2005,15/06/2021,17:15:00,3386,3386,2300.2615278000003
2006,15/06/2021,17:30:00,2474,2474,1683.43654308
2007,15/06/2021,17:45:00,1644,1644,1122.07169953
2008,15/06/2021,18:00:00,1147,1147,785.9291365849999
2009,15/06/2021,18:15:00,1304,1304,892.11501663
2010,15/06/2021,18:30:00,521,521,362.53830277500003
2011,15/06/2021,18:45:00,642,642,444.37582816
2012,15/06/2021,19:00:00,524,524,364.56733233
2013,15/06/2021,19:15:00,353,353,248.912647695
2014,15/06/2021,19:30:00,197,197,143.40311083499998
2015,15/06/2021,19:45:00,199,199,144.755797205
2016,15/06/2021,20:00:00,85,85,67.652674115
2017,15/06/2021,20:15:00,72,72,58.860212710000006
2018,15/06/2021,20:30:00,51,51,44.657005825000006
2019,15/06/2021,20:45:00,24,24,26.395739830000004
2020,15/06/2021,21:00:00,10,10,16.92693524
2021,15/06/2021,21:15:00,2,2,11.516189760000001
2022,15/06/2021,21:30:00,1,1,10.839846575000001
2023,15/06/2021,21:45:00,0,0,10.16350339
2024,15/06/2021,22:00:00,0,0,10.16350339
2025,15/06/2021,22:15:00,0,0,10.16350339
2026,15/06/2021,22:30:00,0,0,10.16350339
2027,15/06/2021,22:45:00,0,0,10.16350339
2028,15/06/2021,23:00:00,0,0,10.16350339
2029,15/06/2021,23:15:00,0,0,10.16350339
2030,15/06/2021,23:30:00,0,0,10.16350339
2031,15/06/2021,23:45:00,0,0,10.16350339
2032,15/06/2021,24:00:00,0,0,10.16350339
2033,16/06/2021,00:15:00,0,0,10.16350339
2034,16/06/2021,00:30:00,0,0,10.16350339
2035,16/06/2021,00:45:00,0,0,10.16350339
2036,16/06/2021,01:00:00,0,0,10.16350339
2037,16/06/2021,01:15:00,0,0,10.16350339
2038,16/06/2021,01:30:00,0,0,10.16350339
2039,16/06/2021,01:45:00,0,0,10.16350339
2040,16/06/2021,02:00:00,0,0,10.16350339
2041,16/06/2021,02:15:00,0,0,10.16350339
2042,16/06/2021,02:30:00,0,0,10.16350339
2043,16/06/2021,02:45:00,0,0,10.16350339
2044,16/06/2021,03:00:00,0,0,10.16350339
2045,16/06/2021,03:15:00,0,0,10.16350339
2046,16/06/2021,03:30:00,0,0,10.16350339
2047,16/06/2021,03:45:00,0,0,10.16350339
2048,16/06/2021,04:00:00,0,0,10.16350339
2049,16/06/2021,04:15:00,0,0,10.16350339
2050,16/06/2021,04:30:00,0,0,10.16350339
2051,16/06/2021,04:45:00,0,0,10.16350339
2052,16/06/2021,05:00:00,0,0,10.16350339
2053,16/06/2021,05:15:00,5,5,13.545219315
2054,16/06/2021,05:30:00,10,10,16.92693524
2055,16/06/2021,05:45:00,18,18,22.33768072
2056,16/06/2021,06:00:00,29,29,29.777455755
2057,16/06/2021,06:15:00,50,50,43.980662640000006
2058,16/06/2021,06:30:00,85,85,67.652674115
2059,16/06/2021,06:45:00,96,96,75.09244915000001
2060,16/06/2021,07:00:00,151,151,112.291324325
2061,16/06/2021,07:15:00,214,214,154.90094498
2062,16/06/2021,07:30:00,265,265,189.394447415
2063,16/06/2021,07:45:00,309,309,219.153547555
2064,16/06/2021,08:00:00,354,354,249.58899087999998
2065,16/06/2021,08:15:00,518,518,360.50927322
2066,16/06/2021,08:30:00,763,763,526.213353545
2067,16/06/2021,08:45:00,817,817,562.735885535
2068,16/06/2021,09:00:00,845,845,581.673494715
2069,16/06/2021,09:15:00,974,974,668.9217655799999
2070,16/06/2021,09:30:00,1101,1101,754.8173500749999
2071,16/06/2021,09:45:00,1440,1440,984.09768979
2072,16/06/2021,10:00:00,1601,1601,1092.988942575
2073,16/06/2021,10:15:00,1583,1583,1080.814765245
2074,16/06/2021,10:30:00,1743,1743,1189.029674845
2075,16/06/2021,10:45:00,2030,2030,1383.14016894
2076,16/06/2021,11:00:00,2378,2378,1618.50759732
2077,16/06/2021,11:15:00,2754,2754,1872.81263488
2078,16/06/2021,11:30:00,2736,2736,1860.6384575499999
2079,16/06/2021,11:45:00,3317,3317,2253.593848035
2080,16/06/2021,12:00:00,3137,3137,2131.8520747350003
2081,16/06/2021,12:15:00,3780,3780,2566.7407426900004
2082,16/06/2021,12:30:00,3539,3539,2403.742035105
2083,16/06/2021,12:45:00,4280,4280,2904.9123351900002
2084,16/06/2021,13:00:00,4524,4524,3069.94007233
2085,16/06/2021,13:15:00,4825,4825,3273.519371015
2086,16/06/2021,13:30:00,5709,5709,3871.406746555
2087,16/06/2021,13:45:00,5799,5799,3932.2776332050003
2088,16/06/2021,14:00:00,6041,6041,4095.952683975
2089,16/06/2021,14:15:00,6592,6592,4468.61777891
2090,16/06/2021,14:30:00,7062,7062,4786.499075860001
2091,16/06/2021,14:45:00,7458,7458,5054.33097712
2092,16/06/2021,15:00:00,7975,7975,5404.000403765001
2093,16/06/2021,15:15:00,8672,8672,5875.41160371
2094,16/06/2021,15:30:00,9819,9819,6651.177236905
2095,16/06/2021,15:45:00,14522,14522,9832.01923596
2096,16/06/2021,16:00:00,15767,15767,10674.066501285
2097,16/06/2021,16:15:00,13281,13281,8992.677343375
2098,16/06/2021,16:30:00,8461,8461,5732.703191675
2099,16/06/2021,16:45:00,6959,6959,4716.835727805001
2100,16/06/2021,17:00:00,5735,5735,3888.9916693650002
2101,16/06/2021,17:15:00,4625,4625,3138.250734015
2102,16/06/2021,17:30:00,3537,3537,2402.389348735
2103,16/06/2021,17:45:00,2837,2837,1928.949119235
2104,16/06/2021,18:00:00,2229,2229,1517.732462755
2105,16/06/2021,18:15:00,1464,1464,1000.32992623
2106,16/06/2021,18:30:00,1030,1030,706.79698394
2107,16/06/2021,18:45:00,819,819,564.088571905
2108,16/06/2021,19:00:00,587,587,407.176952985
2109,16/06/2021,19:15:00,367,367,258.381452285
2110,16/06/2021,19:30:00,251,251,179.92564282499998
2111,16/06/2021,19:45:00,174,174,127.84721758
2112,16/06/2021,20:00:00,114,114,87.26662648
2113,16/06/2021,20:15:00,71,71,58.183869525000006
2114,16/06/2021,20:30:00,43,43,39.246260345
2115,16/06/2021,20:45:00,25,25,27.072083015000004
2116,16/06/2021,21:00:00,14,14,19.63230798
2117,16/06/2021,21:15:00,5,5,13.545219315
2118,16/06/2021,21:30:00,1,1,10.839846575000001
2119,16/06/2021,21:45:00,0,0,10.16350339
2120,16/06/2021,22:00:00,0,0,10.16350339
2121,16/06/2021,22:15:00,0,0,10.16350339
2122,16/06/2021,22:30:00,0,0,10.16350339
2123,16/06/2021,22:45:00,0,0,10.16350339
2124,16/06/2021,23:00:00,0,0,10.16350339
2125,16/06/2021,23:15:00,0,0,10.16350339
2126,16/06/2021,23:30:00,0,0,10.16350339
2127,16/06/2021,23:45:00,0,0,10.16350339
2128,16/06/2021,24:00:00,0,0,10.16350339
2129,17/06/2021,00:15:00,0,0,10.16350339
2130,17/06/2021,00:30:00,0,0,10.16350339
2131,17/06/2021,00:45:00,0,0,10.16350339
2132,17/06/2021,01:00:00,0,0,10.16350339
2133,17/06/2021,01:15:00,0,0,10.16350339
2134,17/06/2021,01:30:00,0,0,10.16350339
2135,17/06/2021,01:45:00,0,0,10.16350339
2136,17/06/2021,02:00:00,0,0,10.16350339
2137,17/06/2021,02:15:00,0,0,10.16350339
2138,17/06/2021,02:30:00,0,0,10.16350339
2139,17/06/2021,02:45:00,0,0,10.16350339
2140,17/06/2021,03:00:00,0,0,10.16350339
2141,17/06/2021,03:15:00,0,0,10.16350339
2142,17/06/2021,03:30:00,0,0,10.16350339
2143,17/06/2021,03:45:00,0,0,10.16350339
2144,17/06/2021,04:00:00,0,0,10.16350339
2145,17/06/2021,04:15:00,0,0,10.16350339
2146,17/06/2021,04:30:00,0,0,10.16350339
2147,17/06/2021,04:45:00,0,0,10.16350339
2148,17/06/2021,05:00:00,0,0,10.16350339
2149,17/06/2021,05:15:00,8,8,15.574248870000002
2150,17/06/2021,05:30:00,24,24,26.395739830000004
2151,17/06/2021,05:45:00,53,53,46.00969219500001
2152,17/06/2021,06:00:00,85,85,67.652674115
2153,17/06/2021,06:15:00,108,108,83.20856737
2154,17/06/2021,06:30:00,139,139,104.175206105
2155,17/06/2021,06:45:00,214,214,154.90094498
2156,17/06/2021,07:00:00,309,309,219.153547555
2157,17/06/2021,07:15:00,383,383,269.20294324500003
2158,17/06/2021,07:30:00,444,444,310.45987753000003
2159,17/06/2021,07:45:00,525,525,365.243675515
2160,17/06/2021,08:00:00,590,590,409.20598254000004
2161,17/06/2021,08:15:00,632,632,437.61239631
2162,17/06/2021,08:30:00,768,768,529.59506947
2163,17/06/2021,08:45:00,907,907,623.606772185
2164,17/06/2021,09:00:00,1014,1014,695.97549298
2165,17/06/2021,09:15:00,1101,1101,754.8173500749999
2166,17/06/2021,09:30:00,1287,1287,880.617182485
2167,17/06/2021,09:45:00,1406,1406,961.1020215
2168,17/06/2021,10:00:00,1477,1477,1009.122387635
2169,17/06/2021,10:15:00,1538,1538,1050.37932192
2170,17/06/2021,10:30:00,1692,1692,1154.53617241
2171,17/06/2021,10:45:00,1816,1816,1238.40272735
2172,17/06/2021,11:00:00,1783,1783,1216.083402245
2173,17/06/2021,11:15:00,1863,1863,1270.190857045
2174,17/06/2021,11:30:00,2123,2123,1446.040085145
2175,17/06/2021,11:45:00,1800,1800,1227.58123639
2176,17/06/2021,12:00:00,2643,2643,1797.738541345
2177,17/06/2021,12:15:00,3146,3146,2137.9391634000003
2178,17/06/2021,12:30:00,3459,3459,2349.6345803050003
2179,17/06/2021,12:45:00,3597,3597,2442.9699398350003
2180,17/06/2021,13:00:00,3765,3765,2556.595594915
2181,17/06/2021,13:15:00,3927,3927,2666.1631908850004
2182,17/06/2021,13:30:00,4091,4091,2777.083473225
2183,17/06/2021,13:45:00,4174,4174,2833.21995758
2184,17/06/2021,14:00:00,4190,4190,2844.04144854
2185,17/06/2021,14:15:00,4439,4439,3012.450901605
2186,17/06/2021,14:30:00,4520,4520,3067.23469959
2187,17/06/2021,14:45:00,4584,4584,3110.5206634300002
2188,17/06/2021,15:00:00,4730,4730,3209.2667684400003
2189,17/06/2021,15:15:00,4848,4848,3289.0752642700004
2190,17/06/2021,15:30:00,4990,4990,3385.11599654
2191,17/06/2021,15:45:00,5049,5049,3425.0202444550005
2192,17/06/2021,16:00:00,5018,5018,3404.05360572
2193,17/06/2021,16:15:00,4666,4666,3165.9808046000003
2194,17/06/2021,16:30:00,4664,4664,3164.6281182300004
2195,17/06/2021,16:45:00,4404,4404,2988.77889013
2196,17/06/2021,17:00:00,4096,4096,2780.4651891500002
2197,17/06/2021,17:15:00,3676,3676,2496.40105145
2198,17/06/2021,17:30:00,3261,3261,2215.718629675
2199,17/06/2021,17:45:00,2786,2786,1894.4556168
2200,17/06/2021,18:00:00,2303,2303,1567.781858445
2201,17/06/2021,18:15:00,1881,1881,1282.365034375
2202,17/06/2021,18:30:00,1457,1457,995.595523935
2203,17/06/2021,18:45:00,838,838,576.93909242
2204,17/06/2021,19:00:00,668,668,461.96075097000005
2205,17/06/2021,19:15:00,550,550,382.15225514
2206,17/06/2021,19:30:00,393,393,275.96637509500005
2207,17/06/2021,19:45:00,280,280,199.53959519
2208,17/06/2021,20:00:00,19,19,23.014023905000002
2209,17/06/2021,20:15:00,11,11,17.603278425
2210,17/06/2021,20:30:00,5,5,13.545219315
2211,17/06/2021,20:45:00,2,2,11.516189760000001
2212,17/06/2021,21:00:00,0,0,10.16350339
2213,17/06/2021,21:15:00,0,0,10.16350339
2214,17/06/2021,21:30:00,0,0,10.16350339
2215,17/06/2021,21:45:00,0,0,10.16350339
2216,17/06/2021,22:00:00,0,0,10.16350339
2217,17/06/2021,22:15:00,0,0,10.16350339
2218,17/06/2021,22:30:00,0,0,10.16350339
2219,17/06/2021,22:45:00,0,0,10.16350339
2220,17/06/2021,23:00:00,0,0,10.16350339
2221,17/06/2021,23:15:00,0,0,10.16350339
2222,17/06/2021,23:30:00,0,0,10.16350339
2223,17/06/2021,23:45:00,0,0,10.16350339
2224,17/06/2021,24:00:00,0,0,10.16350339
2225,18/06/2021,00:15:00,0,0,10.16350339
2226,18/06/2021,00:30:00,0,0,10.16350339
2227,18/06/2021,00:45:00,0,0,10.16350339
2228,18/06/2021,01:00:00,0,0,10.16350339
2229,18/06/2021,01:15:00,0,0,10.16350339
2230,18/06/2021,01:30:00,0,0,10.16350339
2231,18/06/2021,01:45:00,0,0,10.16350339
2232,18/06/2021,02:00:00,0,0,10.16350339
2233,18/06/2021,02:15:00,0,0,10.16350339
2234,18/06/2021,02:30:00,0,0,10.16350339
2235,18/06/2021,02:45:00,0,0,10.16350339
2236,18/06/2021,03:00:00,0,0,10.16350339
2237,18/06/2021,03:15:00,0,0,10.16350339
2238,18/06/2021,03:30:00,0,0,10.16350339
2239,18/06/2021,03:45:00,0,0,10.16350339
2240,18/06/2021,04:00:00,0,0,10.16350339
2241,18/06/2021,04:15:00,0,0,10.16350339
2242,18/06/2021,04:30:00,0,0,10.16350339
2243,18/06/2021,04:45:00,0,0,10.16350339
2244,18/06/2021,05:00:00,0,0,10.16350339
2245,18/06/2021,05:15:00,6,6,14.221562500000001
2246,18/06/2021,05:30:00,20,20,23.690367090000002
2247,18/06/2021,05:45:00,39,39,36.540887605
2248,18/06/2021,06:00:00,74,74,60.21289908000001
2249,18/06/2021,06:15:00,117,117,89.29565603500001
2250,18/06/2021,06:30:00,172,172,126.49453121
2251,18/06/2021,06:45:00,246,246,176.5439269
2252,18/06/2021,07:00:00,331,331,234.03309762499998
2253,18/06/2021,07:15:00,377,377,265.144884135
2254,18/06/2021,07:30:00,502,502,349.68778226
2255,18/06/2021,07:45:00,538,538,374.03613692000005
2256,18/06/2021,08:00:00,440,440,307.75450479
2257,18/06/2021,08:15:00,446,446,311.81256390000004
