scan_no,date,time,raw1,raw2,odyPAR
125,27/05/2021,03:15:00,0,0,4.874338695
126,27/05/2021,03:30:00,0,0,4.874338695
127,27/05/2021,03:45:00,0,0,4.874338695
128,27/05/2021,04:00:00,0,0,4.874338695
129,27/05/2021,04:15:00,0,0,4.874338695
130,27/05/2021,04:30:00,0,0,4.874338695
131,27/05/2021,04:45:00,0,0,4.874338695
132,27/05/2021,05:00:00,0,0,4.874338695
133,27/05/2021,05:15:00,0,0,4.874338695
134,27/05/2021,05:30:00,0,0,4.874338695
135,27/05/2021,05:45:00,0,0,4.874338695
136,27/05/2021,06:00:00,0,0,4.874338695
137,27/05/2021,06:15:00,3,3,5.634558768
138,27/05/2021,06:30:00,5,5,6.14137215
139,27/05/2021,06:45:00,9,9,7.154998914
140,27/05/2021,07:00:00,18,18,9.435659133
141,27/05/2021,07:15:00,30,30,12.476539425
142,27/05/2021,07:30:00,22,22,10.449285897
143,27/05/2021,07:45:00,21,21,10.195879206
144,27/05/2021,08:00:00,34,34,13.490166189
145,27/05/2021,08:15:00,32,32,12.983352807
146,27/05/2021,08:30:00,2,2,5.381152076999999
147,27/05/2021,08:45:00,0,0,4.874338695
148,27/05/2021,09:00:00,0,0,4.874338695
149,27/05/2021,09:15:00,0,0,4.874338695
150,27/05/2021,09:30:00,0,0,4.874338695
151,27/05/2021,09:45:00,0,0,4.874338695
152,27/05/2021,10:00:00,0,0,4.874338695
153,27/05/2021,10:15:00,0,0,4.874338695
154,27/05/2021,10:30:00,0,0,4.874338695
155,27/05/2021,10:45:00,0,0,4.874338695
156,27/05/2021,11:00:00,0,0,4.874338695
157,27/05/2021,11:15:00,0,0,4.874338695
158,27/05/2021,11:30:00,0,0,4.874338695
159,27/05/2021,11:45:00,0,0,4.874338695
160,27/05/2021,12:00:00,0,0,4.874338695
161,27/05/2021,12:15:00,0,0,4.874338695
162,27/05/2021,12:30:00,0,0,4.874338695
163,27/05/2021,12:45:00,0,0,4.874338695
164,27/05/2021,13:00:00,0,0,4.874338695
165,27/05/2021,13:15:00,0,0,4.874338695
166,27/05/2021,13:30:00,0,0,4.874338695
167,27/05/2021,13:45:00,0,0,4.874338695
168,27/05/2021,14:00:00,0,0,4.874338695
169,27/05/2021,14:15:00,0,0,4.874338695
170,27/05/2021,14:30:00,0,0,4.874338695
171,27/05/2021,14:45:00,0,0,4.874338695
172,27/05/2021,15:00:00,0,0,4.874338695
173,27/05/2021,15:15:00,0,0,4.874338695
174,27/05/2021,15:30:00,0,0,4.874338695
175,27/05/2021,15:45:00,0,0,4.874338695
176,27/05/2021,16:00:00,0,0,4.874338695
177,27/05/2021,16:15:00,0,0,4.874338695
178,27/05/2021,16:30:00,0,0,4.874338695
179,27/05/2021,16:45:00,0,0,4.874338695
180,27/05/2021,17:00:00,0,0,4.874338695
181,27/05/2021,17:15:00,0,0,4.874338695
182,27/05/2021,17:30:00,0,0,4.874338695
183,27/05/2021,17:45:00,0,0,4.874338695
184,27/05/2021,18:00:00,0,0,4.874338695
185,27/05/2021,18:15:00,0,0,4.874338695
186,27/05/2021,18:30:00,0,0,4.874338695
187,27/05/2021,18:45:00,0,0,4.874338695
188,27/05/2021,19:00:00,0,0,4.874338695
189,27/05/2021,19:15:00,0,0,4.874338695
190,27/05/2021,19:30:00,0,0,4.874338695
191,27/05/2021,19:45:00,0,0,4.874338695
192,27/05/2021,20:00:00,0,0,4.874338695
193,27/05/2021,20:15:00,0,0,4.874338695
194,27/05/2021,20:30:00,0,0,4.874338695
195,27/05/2021,20:45:00,0,0,4.874338695
196,27/05/2021,21:00:00,0,0,4.874338695
197,27/05/2021,21:15:00,0,0,4.874338695
198,27/05/2021,21:30:00,0,0,4.874338695
199,27/05/2021,21:45:00,0,0,4.874338695
200,27/05/2021,22:00:00,0,0,4.874338695
201,27/05/2021,22:15:00,0,0,4.874338695
202,27/05/2021,22:30:00,0,0,4.874338695
203,27/05/2021,22:45:00,0,0,4.874338695
204,27/05/2021,23:00:00,0,0,4.874338695
205,27/05/2021,23:15:00,0,0,4.874338695
206,27/05/2021,23:30:00,0,0,4.874338695
207,27/05/2021,23:45:00,0,0,4.874338695
208,27/05/2021,24:00:00,0,0,4.874338695
209,28/05/2021,00:15:00,0,0,4.874338695
210,28/05/2021,00:30:00,0,0,4.874338695
211,28/05/2021,00:45:00,0,0,4.874338695
212,28/05/2021,01:00:00,0,0,4.874338695
213,28/05/2021,01:15:00,0,0,4.874338695
214,28/05/2021,01:30:00,0,0,4.874338695
215,28/05/2021,01:45:00,0,0,4.874338695
216,28/05/2021,02:00:00,0,0,4.874338695
217,28/05/2021,02:15:00,0,0,4.874338695
218,28/05/2021,02:30:00,0,0,4.874338695
219,28/05/2021,02:45:00,0,0,4.874338695
220,28/05/2021,03:00:00,0,0,4.874338695
221,28/05/2021,03:15:00,0,0,4.874338695
222,28/05/2021,03:30:00,0,0,4.874338695
223,28/05/2021,03:45:00,0,0,4.874338695
