"Plot Title: BV_B_depth"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 10777830, SEN S/N: 10777830)","Temp, °C (LGR S/N: 10777830, SEN S/N: 10777830)"
124,04/02/21 06:45:00 PM,109.469,12.883
125,04/02/21 07:00:00 PM,110.839,13.750
126,04/02/21 07:15:00 PM,112.061,12.497
127,04/02/21 07:30:00 PM,113.328,12.304
128,04/02/21 07:45:00 PM,114.684,11.334
129,04/02/21 08:00:00 PM,116.164,10.748
130,04/02/21 08:15:00 PM,117.669,10.357
131,04/02/21 08:30:00 PM,119.190,10.259
132,04/02/21 08:45:00 PM,120.656,10.259
133,04/02/21 09:00:00 PM,122.062,10.553
134,04/02/21 09:15:00 PM,123.169,10.651
135,04/02/21 09:30:00 PM,124.135,10.357
136,04/02/21 09:45:00 PM,125.020,10.259
137,04/02/21 10:00:00 PM,125.895,10.259
138,04/02/21 10:15:00 PM,126.566,10.161
139,04/02/21 10:30:00 PM,127.140,9.965
140,04/02/21 10:45:00 PM,127.653,9.768
141,04/02/21 11:00:00 PM,128.017,9.669
142,04/02/21 11:15:00 PM,128.273,9.571
143,04/02/21 11:30:00 PM,128.283,9.472
144,04/02/21 11:45:00 PM,128.238,9.176
145,04/03/21 12:00:00 AM,128.150,8.978
146,04/03/21 12:15:00 AM,128.069,8.879
147,04/03/21 12:30:00 AM,127.756,8.779
148,04/03/21 12:45:00 AM,127.274,8.680
149,04/03/21 01:00:00 AM,126.686,8.581
150,04/03/21 01:15:00 AM,126.102,8.581
151,04/03/21 01:30:00 AM,125.622,8.481
152,04/03/21 01:45:00 AM,125.300,8.481
153,04/03/21 02:00:00 AM,125.100,8.481
154,04/03/21 02:15:00 AM,124.932,8.481
155,04/03/21 02:30:00 AM,124.656,8.481
156,04/03/21 02:45:00 AM,124.364,8.481
157,04/03/21 03:00:00 AM,124.027,8.481
158,04/03/21 03:15:00 AM,123.798,8.481
159,04/03/21 03:30:00 AM,123.568,8.481
160,04/03/21 03:45:00 AM,123.542,8.581
161,04/03/21 04:00:00 AM,123.466,8.581
162,04/03/21 04:15:00 AM,123.282,8.581
163,04/03/21 04:30:00 AM,123.160,8.581
164,04/03/21 04:45:00 AM,123.175,8.581
165,04/03/21 05:00:00 AM,123.333,8.680
