"Plot Title: NI_C_Salinity"
"#","Date Time, GMT-07:00","Specific Conductance, μS/cm (LGR S/N: 10745660)","Salinity, ppt (LGR S/N: 10745660)"
39,05/25/21 11:30:00 PM,0.0,0.0123
40,05/25/21 11:45:00 PM,0.0,0.0123
41,05/26/21 12:00:00 AM,0.0,0.0123
42,05/26/21 12:15:00 AM,0.0,0.0123
43,05/26/21 12:30:00 AM,0.0,0.0123
44,05/26/21 12:45:00 AM,0.0,0.0123
45,05/26/21 01:00:00 AM,0.0,0.0123
46,05/26/21 01:15:00 AM,0.0,0.0123
47,05/26/21 01:30:00 AM,0.0,0.0123
48,05/26/21 01:45:00 AM,0.0,0.0123
49,05/26/21 02:00:00 AM,0.0,0.0123
50,05/26/21 02:15:00 AM,0.0,0.0123
51,05/26/21 02:30:00 AM,0.0,0.0123
52,05/26/21 02:45:00 AM,0.0,0.0123
53,05/26/21 03:00:00 AM,0.0,0.0123
54,05/26/21 03:15:00 AM,0.0,0.0123
55,05/26/21 03:30:00 AM,0.0,0.0123
56,05/26/21 03:45:00 AM,0.0,0.0123
57,05/26/21 04:00:00 AM,0.0,0.0123
58,05/26/21 04:15:00 AM,0.0,0.0123
59,05/26/21 04:30:00 AM,0.0,0.0123
60,05/26/21 04:45:00 AM,0.0,0.0123
61,05/26/21 05:00:00 AM,0.0,0.0123
62,05/26/21 05:15:00 AM,0.0,0.0123
63,05/26/21 05:30:00 AM,0.0,0.0123
64,05/26/21 05:45:00 AM,0.0,0.0123
65,05/26/21 06:00:00 AM,0.0,0.0123
66,05/26/21 06:15:00 AM,0.0,0.0123
67,05/26/21 06:30:00 AM,0.0,0.0123
68,05/26/21 06:45:00 AM,0.0,0.0123
69,05/26/21 07:00:00 AM,0.0,0.0123
70,05/26/21 07:15:00 AM,0.0,0.0123
71,05/26/21 07:30:00 AM,0.0,0.0123
72,05/26/21 07:45:00 AM,0.0,0.0123
73,05/26/21 08:00:00 AM,0.0,0.0123
74,05/26/21 08:15:00 AM,0.0,0.0123
75,05/26/21 08:30:00 AM,0.0,0.0123
76,05/26/21 08:45:00 AM,0.0,0.0123
77,05/26/21 09:00:00 AM,0.0,0.0123
78,05/26/21 09:15:00 AM,0.0,0.0123
79,05/26/21 09:30:00 AM,0.0,0.0123
80,05/26/21 09:45:00 AM,0.0,0.0123
81,05/26/21 10:00:00 AM,0.0,0.0123
82,05/26/21 10:15:00 AM,0.0,0.0123
83,05/26/21 10:30:00 AM,0.0,0.0123
84,05/26/21 10:45:00 AM,0.0,0.0123
85,05/26/21 11:00:00 AM,0.0,0.0123
86,05/26/21 11:15:00 AM,0.0,0.0123
87,05/26/21 11:30:00 AM,0.0,0.0123
88,05/26/21 11:45:00 AM,0.0,0.0123
89,05/26/21 12:00:00 PM,0.0,0.0123
90,05/26/21 12:15:00 PM,0.0,0.0123
91,05/26/21 12:30:00 PM,0.0,0.0123
92,05/26/21 12:45:00 PM,0.0,0.0123
93,05/26/21 01:00:00 PM,0.0,0.0123
94,05/26/21 01:15:00 PM,0.0,0.0123
95,05/26/21 01:30:00 PM,0.0,0.0123
96,05/26/21 01:45:00 PM,0.0,0.0123
97,05/26/21 02:00:00 PM,0.0,0.0123
98,05/26/21 02:15:00 PM,0.0,0.0123
99,05/26/21 02:30:00 PM,0.0,0.0123
100,05/26/21 02:45:00 PM,0.0,0.0123
101,05/26/21 03:00:00 PM,0.0,0.0123
102,05/26/21 03:15:00 PM,0.0,0.0123
103,05/26/21 03:30:00 PM,0.0,0.0123
104,05/26/21 03:45:00 PM,0.0,0.0123
105,05/26/21 04:00:00 PM,0.0,0.0123
106,05/26/21 04:15:00 PM,0.0,0.0123
107,05/26/21 04:30:00 PM,0.0,0.0123
108,05/26/21 04:45:00 PM,0.0,0.0123
109,05/26/21 05:00:00 PM,0.0,0.0123
110,05/26/21 05:15:00 PM,0.0,0.0123
111,05/26/21 05:30:00 PM,0.0,0.0123
112,05/26/21 05:45:00 PM,0.0,0.0123
113,05/26/21 06:00:00 PM,0.0,0.0123
114,05/26/21 06:15:00 PM,0.0,0.0123
115,05/26/21 06:30:00 PM,0.0,0.0123
116,05/26/21 06:45:00 PM,0.0,0.0123
117,05/26/21 07:00:00 PM,0.0,0.0123
118,05/26/21 07:15:00 PM,0.0,0.0123
119,05/26/21 07:30:00 PM,0.0,0.0123
120,05/26/21 07:45:00 PM,0.0,0.0123
121,05/26/21 08:00:00 PM,0.0,0.0123
122,05/26/21 08:15:00 PM,0.0,0.0123
123,05/26/21 08:30:00 PM,0.0,0.0123
124,05/26/21 08:45:00 PM,0.0,0.0123
125,05/26/21 09:00:00 PM,0.0,0.0123
126,05/26/21 09:15:00 PM,0.0,0.0123
127,05/26/21 09:30:00 PM,0.0,0.0123
128,05/26/21 09:45:00 PM,0.0,0.0123
129,05/26/21 10:00:00 PM,0.0,0.0123
130,05/26/21 10:15:00 PM,0.0,0.0123
131,05/26/21 10:30:00 PM,0.0,0.0123
132,05/26/21 10:45:00 PM,0.0,0.0123
133,05/26/21 11:00:00 PM,0.0,0.0123
134,05/26/21 11:15:00 PM,0.0,0.0123
135,05/26/21 11:30:00 PM,0.0,0.0123
136,05/26/21 11:45:00 PM,0.0,0.0123
137,05/27/21 12:00:00 AM,0.0,0.0123
138,05/27/21 12:15:00 AM,0.0,0.0123
139,05/27/21 12:30:00 AM,0.0,0.0123
140,05/27/21 12:45:00 AM,0.0,0.0123
141,05/27/21 01:00:00 AM,0.0,0.0123
142,05/27/21 01:15:00 AM,0.0,0.0123
143,05/27/21 01:30:00 AM,0.0,0.0123
144,05/27/21 01:45:00 AM,0.0,0.0123
145,05/27/21 02:00:00 AM,0.0,0.0123
146,05/27/21 02:15:00 AM,0.0,0.0123
147,05/27/21 02:30:00 AM,0.0,0.0123
148,05/27/21 02:45:00 AM,0.0,0.0123
149,05/27/21 03:00:00 AM,0.0,0.0123
150,05/27/21 03:15:00 AM,0.0,0.0123
151,05/27/21 03:30:00 AM,0.0,0.0123
152,05/27/21 03:45:00 AM,0.0,0.0123
153,05/27/21 04:00:00 AM,0.0,0.0123
154,05/27/21 04:15:00 AM,0.0,0.0123
155,05/27/21 04:30:00 AM,0.0,0.0123
156,05/27/21 04:45:00 AM,0.0,0.0123
157,05/27/21 05:00:00 AM,0.0,0.0123
158,05/27/21 05:15:00 AM,0.0,0.0123
159,05/27/21 05:30:00 AM,0.0,0.0123
160,05/27/21 05:45:00 AM,0.0,0.0123
161,05/27/21 06:00:00 AM,0.0,0.0123
162,05/27/21 06:15:00 AM,0.0,0.0123
163,05/27/21 06:30:00 AM,0.0,0.0123
164,05/27/21 06:45:00 AM,0.0,0.0123
165,05/27/21 07:00:00 AM,0.0,0.0123
166,05/27/21 07:15:00 AM,0.0,0.0123
167,05/27/21 07:30:00 AM,0.0,0.0123
168,05/27/21 07:45:00 AM,0.0,0.0123
169,05/27/21 08:00:00 AM,0.0,0.0123
170,05/27/21 08:15:00 AM,0.0,0.0123
171,05/27/21 08:30:00 AM,0.0,0.0123
172,05/27/21 08:45:00 AM,0.0,0.0123
173,05/27/21 09:00:00 AM,0.0,0.0123
174,05/27/21 09:15:00 AM,0.0,0.0123
175,05/27/21 09:30:00 AM,0.0,0.0123
176,05/27/21 09:45:00 AM,0.0,0.0123
177,05/27/21 10:00:00 AM,0.0,0.0123
178,05/27/21 10:15:00 AM,0.0,0.0123
179,05/27/21 10:30:00 AM,0.0,0.0123
180,05/27/21 10:45:00 AM,0.0,0.0123
181,05/27/21 11:00:00 AM,0.0,0.0123
182,05/27/21 11:15:00 AM,0.0,0.0123
183,05/27/21 11:30:00 AM,0.0,0.0123
184,05/27/21 11:45:00 AM,0.0,0.0123
185,05/27/21 12:00:00 PM,0.0,0.0123
186,05/27/21 12:15:00 PM,0.0,0.0123
187,05/27/21 12:30:00 PM,0.0,0.0123
188,05/27/21 12:45:00 PM,0.0,0.0123
189,05/27/21 01:00:00 PM,0.0,0.0123
190,05/27/21 01:15:00 PM,0.0,0.0123
191,05/27/21 01:30:00 PM,0.0,0.0123
192,05/27/21 01:45:00 PM,0.0,0.0123
193,05/27/21 02:00:00 PM,0.0,0.0123
194,05/27/21 02:15:00 PM,0.0,0.0123
195,05/27/21 02:30:00 PM,0.0,0.0123
196,05/27/21 02:45:00 PM,0.0,0.0123
197,05/27/21 03:00:00 PM,0.0,0.0123
198,05/27/21 03:15:00 PM,0.0,0.0123
199,05/27/21 03:30:00 PM,0.0,0.0123
200,05/27/21 03:45:00 PM,0.0,0.0123
201,05/27/21 04:00:00 PM,0.0,0.0123
202,05/27/21 04:15:00 PM,0.0,0.0123
203,05/27/21 04:30:00 PM,0.0,0.0123
204,05/27/21 04:45:00 PM,0.0,0.0123
205,05/27/21 05:00:00 PM,0.0,0.0123
206,05/27/21 05:15:00 PM,0.0,0.0123
207,05/27/21 05:30:00 PM,0.0,0.0123
208,05/27/21 05:45:00 PM,0.0,0.0123
209,05/27/21 06:00:00 PM,0.0,0.0123
210,05/27/21 06:15:00 PM,0.0,0.0123
211,05/27/21 06:30:00 PM,0.0,0.0123
212,05/27/21 06:45:00 PM,0.0,0.0123
213,05/27/21 07:00:00 PM,0.0,0.0123
214,05/27/21 07:15:00 PM,0.0,0.0123
215,05/27/21 07:30:00 PM,0.0,0.0123
216,05/27/21 07:45:00 PM,0.0,0.0123
217,05/27/21 08:00:00 PM,0.0,0.0123
218,05/27/21 08:15:00 PM,0.0,0.0123
219,05/27/21 08:30:00 PM,0.0,0.0123
220,05/27/21 08:45:00 PM,0.0,0.0123
221,05/27/21 09:00:00 PM,0.0,0.0123
222,05/27/21 09:15:00 PM,0.0,0.0123
223,05/27/21 09:30:00 PM,0.0,0.0123
224,05/27/21 09:45:00 PM,0.0,0.0123
225,05/27/21 10:00:00 PM,0.0,0.0123
226,05/27/21 10:15:00 PM,0.0,0.0123
227,05/27/21 10:30:00 PM,0.0,0.0123
228,05/27/21 10:45:00 PM,0.0,0.0123
229,05/27/21 11:00:00 PM,0.0,0.0123
230,05/27/21 11:15:00 PM,0.0,0.0123
231,05/27/21 11:30:00 PM,0.0,0.0123
232,05/27/21 11:45:00 PM,0.0,0.0123
233,05/28/21 12:00:00 AM,0.0,0.0123
234,05/28/21 12:15:00 AM,0.0,0.0123
235,05/28/21 12:30:00 AM,0.0,0.0123
236,05/28/21 12:45:00 AM,0.0,0.0123
237,05/28/21 01:00:00 AM,0.0,0.0123
238,05/28/21 01:15:00 AM,0.0,0.0123
239,05/28/21 01:30:00 AM,0.0,0.0123
240,05/28/21 01:45:00 AM,0.0,0.0123
241,05/28/21 02:00:00 AM,0.0,0.0123
242,05/28/21 02:15:00 AM,0.0,0.0123
243,05/28/21 02:30:00 AM,0.0,0.0123
244,05/28/21 02:45:00 AM,0.0,0.0123
245,05/28/21 03:00:00 AM,0.0,0.0123
246,05/28/21 03:15:00 AM,0.0,0.0123
247,05/28/21 03:30:00 AM,0.0,0.0123
248,05/28/21 03:45:00 AM,0.0,0.0123
249,05/28/21 04:00:00 AM,0.0,0.0123
250,05/28/21 04:15:00 AM,0.0,0.0123
251,05/28/21 04:30:00 AM,0.0,0.0123
252,05/28/21 04:45:00 AM,0.0,0.0123
253,05/28/21 05:00:00 AM,0.0,0.0123
254,05/28/21 05:15:00 AM,0.0,0.0123
255,05/28/21 05:30:00 AM,0.0,0.0123
256,05/28/21 05:45:00 AM,0.0,0.0123
257,05/28/21 06:00:00 AM,0.0,0.0123
258,05/28/21 06:15:00 AM,0.0,0.0123
259,05/28/21 06:30:00 AM,0.0,0.0123
260,05/28/21 06:45:00 AM,0.0,0.0123
261,05/28/21 07:00:00 AM,0.0,0.0123
262,05/28/21 07:15:00 AM,0.0,0.0123
263,05/28/21 07:30:00 AM,0.0,0.0123
264,05/28/21 07:45:00 AM,0.0,0.0123
265,05/28/21 08:00:00 AM,0.0,0.0123
266,05/28/21 08:15:00 AM,0.0,0.0123
267,05/28/21 08:30:00 AM,0.0,0.0123
268,05/28/21 08:45:00 AM,0.0,0.0123
269,05/28/21 09:00:00 AM,0.0,0.0123
270,05/28/21 09:15:00 AM,0.0,0.0123
271,05/28/21 09:30:00 AM,0.0,0.0123
272,05/28/21 09:45:00 AM,0.0,0.0123
273,05/28/21 10:00:00 AM,0.0,0.0123
274,05/28/21 10:15:00 AM,0.0,0.0123
275,05/28/21 10:30:00 AM,0.0,0.0123
276,05/28/21 10:45:00 AM,0.0,0.0123
277,05/28/21 11:00:00 AM,0.0,0.0123
278,05/28/21 11:15:00 AM,0.0,0.0123
279,05/28/21 11:30:00 AM,0.0,0.0123
280,05/28/21 11:45:00 AM,0.0,0.0123
281,05/28/21 12:00:00 PM,0.0,0.0123
282,05/28/21 12:15:00 PM,0.0,0.0123
283,05/28/21 12:30:00 PM,0.0,0.0123
284,05/28/21 12:45:00 PM,0.0,0.0123
285,05/28/21 01:00:00 PM,0.0,0.0123
286,05/28/21 01:15:00 PM,36168.1,22.8267
287,05/28/21 01:30:00 PM,35877.2,22.6237
288,05/28/21 01:45:00 PM,35914.1,22.6495
289,05/28/21 02:00:00 PM,35747.8,22.5335
290,05/28/21 02:15:00 PM,35586.4,22.4210
291,05/28/21 02:30:00 PM,35445.9,22.3231
292,05/28/21 02:45:00 PM,35297.7,22.2200
293,05/28/21 03:00:00 PM,35268.0,22.1993
294,05/28/21 03:15:00 PM,35249.2,22.1862
295,05/28/21 03:30:00 PM,35264.5,22.1969
296,05/28/21 03:45:00 PM,36688.9,23.1908
297,05/28/21 04:00:00 PM,37446.9,23.7219
298,05/28/21 04:15:00 PM,37564.0,23.8041
299,05/28/21 04:30:00 PM,38132.0,24.2033
300,05/28/21 04:45:00 PM,38268.3,24.2992
301,05/28/21 05:00:00 PM,38466.6,24.4389
302,05/28/21 05:15:00 PM,39493.9,25.1640
303,05/28/21 05:30:00 PM,40197.1,25.6620
304,05/28/21 05:45:00 PM,40223.7,25.6808
305,05/28/21 06:00:00 PM,40194.4,25.6601
306,05/28/21 06:15:00 PM,39989.3,25.5147
307,05/28/21 06:30:00 PM,39913.4,25.4609
308,05/28/21 06:45:00 PM,39789.8,25.3734
309,05/28/21 07:00:00 PM,39587.6,25.2303
310,05/28/21 07:15:00 PM,39511.5,25.1765
311,05/28/21 07:30:00 PM,39739.1,25.3375
312,05/28/21 07:45:00 PM,40047.5,25.5559
313,05/28/21 08:00:00 PM,40236.1,25.6896
314,05/28/21 08:15:00 PM,40421.2,25.8209
315,05/28/21 08:30:00 PM,40637.1,25.9742
316,05/28/21 08:45:00 PM,40757.2,26.0595
317,05/28/21 09:00:00 PM,40795.1,26.0865
318,05/28/21 09:15:00 PM,40768.2,26.0674
319,05/28/21 09:30:00 PM,40768.0,26.0672
320,05/28/21 09:45:00 PM,40786.3,26.0802
321,05/28/21 10:00:00 PM,40806.3,26.0944
322,05/28/21 10:15:00 PM,40778.0,26.0743
323,05/28/21 10:30:00 PM,40776.4,26.0731
324,05/28/21 10:45:00 PM,40776.4,26.0731
325,05/28/21 11:00:00 PM,40745.3,26.0511
326,05/28/21 11:15:00 PM,40774.8,26.0720
327,05/28/21 11:30:00 PM,40758.0,26.0601
328,05/28/21 11:45:00 PM,40754.9,26.0579
329,05/29/21 12:00:00 AM,40736.6,26.0448
330,05/29/21 12:15:00 AM,40736.6,26.0448
331,05/29/21 12:30:00 AM,40715.5,26.0299
332,05/29/21 12:45:00 AM,40758.8,26.0607
333,05/29/21 01:00:00 AM,40708.3,26.0248
334,05/29/21 01:15:00 AM,40727.8,26.0386
335,05/29/21 01:30:00 AM,40717.9,26.0316
336,05/29/21 01:45:00 AM,40736.3,26.0447
337,05/29/21 02:00:00 AM,40726.4,26.0376
338,05/29/21 02:15:00 AM,40698.0,26.0175
339,05/29/21 02:30:00 AM,40706.5,26.0235
340,05/29/21 02:45:00 AM,40698.0,26.0175
341,05/29/21 03:00:00 AM,40688.1,26.0104
342,05/29/21 03:15:00 AM,40686.7,26.0094
343,05/29/21 03:30:00 AM,40645.6,25.9803
344,05/29/21 03:45:00 AM,40665.5,25.9943
345,05/29/21 04:00:00 AM,40645.6,25.9803
346,05/29/21 04:15:00 AM,40716.2,26.0304
347,05/29/21 04:30:00 AM,40699.2,26.0183
348,05/29/21 04:45:00 AM,40677.9,26.0032
349,05/29/21 05:00:00 AM,40676.5,26.0022
350,05/29/21 05:15:00 AM,40677.9,26.0032
351,05/29/21 05:30:00 AM,40709.0,26.0253
352,05/29/21 05:45:00 AM,40699.2,26.0183
353,05/29/21 06:00:00 AM,40699.2,26.0183
354,05/29/21 06:15:00 AM,40688.1,26.0104
355,05/29/21 06:30:00 AM,40665.5,25.9943
356,05/29/21 06:45:00 AM,40686.4,26.0092
357,05/29/21 07:00:00 AM,40686.4,26.0092
358,05/29/21 07:15:00 AM,40668.0,25.9962
359,05/29/21 07:30:00 AM,40627.2,25.9671
360,05/29/21 07:45:00 AM,40635.5,25.9731
361,05/29/21 08:00:00 AM,40669.4,25.9971
362,05/29/21 08:15:00 AM,40687.8,26.0102
363,05/29/21 08:30:00 AM,40686.7,26.0094
364,05/29/21 08:45:00 AM,40676.5,26.0022
365,05/29/21 09:00:00 AM,40519.6,25.8908
366,05/29/21 09:15:00 AM,39944.0,25.4826
367,05/29/21 09:30:00 AM,39839.9,25.4089
368,05/29/21 09:45:00 AM,39737.1,25.3360
369,05/29/21 10:00:00 AM,39680.3,25.2959
370,05/29/21 10:15:00 AM,39597.6,25.2373
371,05/29/21 10:30:00 AM,39734.1,25.3339
372,05/29/21 10:45:00 AM,39808.8,25.3869
373,05/29/21 11:00:00 AM,39719.4,25.3236
374,05/29/21 11:15:00 AM,39562.2,25.2123
375,05/29/21 11:30:00 AM,39497.8,25.1667
376,05/29/21 11:45:00 AM,39345.0,25.0588
377,05/29/21 12:00:00 PM,39090.4,24.8789
378,05/29/21 12:15:00 PM,38845.2,24.7058
379,05/29/21 12:30:00 PM,38223.9,24.2680
380,05/29/21 12:45:00 PM,37845.3,24.0017
381,05/29/21 01:00:00 PM,37647.9,23.8630
382,05/29/21 01:15:00 PM,37373.1,23.6701
383,05/29/21 01:30:00 PM,37040.2,23.4367
384,05/29/21 01:45:00 PM,36745.4,23.2303
385,05/29/21 02:00:00 PM,36373.8,22.9704
386,05/29/21 02:15:00 PM,35936.4,22.6650
387,05/29/21 02:30:00 PM,35722.3,22.5157
388,05/29/21 02:45:00 PM,35688.5,22.4922
389,05/29/21 03:00:00 PM,35663.1,22.4744
390,05/29/21 03:15:00 PM,35590.9,22.4241
391,05/29/21 03:30:00 PM,35500.0,22.3608
392,05/29/21 03:45:00 PM,35407.7,22.2966
393,05/29/21 04:00:00 PM,35328.4,22.2414
394,05/29/21 04:15:00 PM,35616.1,22.4417
395,05/29/21 04:30:00 PM,36432.9,23.0117
396,05/29/21 04:45:00 PM,37663.3,23.8739
397,05/29/21 05:00:00 PM,37048.0,23.4422
398,05/29/21 05:15:00 PM,38592.1,24.5273
399,05/29/21 05:30:00 PM,39101.9,24.8870
400,05/29/21 05:45:00 PM,39118.9,24.8989
401,05/29/21 06:00:00 PM,39600.1,25.2391
402,05/29/21 06:15:00 PM,40202.6,25.6659
403,05/29/21 06:30:00 PM,40407.1,25.8109
404,05/29/21 06:45:00 PM,40454.7,25.8447
405,05/29/21 07:00:00 PM,40524.5,25.8943
406,05/29/21 07:15:00 PM,40494.9,25.8732
407,05/29/21 07:30:00 PM,40436.3,25.8316
408,05/29/21 07:45:00 PM,40329.7,25.7560
409,05/29/21 08:00:00 PM,40352.6,25.7723
410,05/29/21 08:15:00 PM,40332.7,25.7581
411,05/29/21 08:30:00 PM,40303.6,25.7375
412,05/29/21 08:45:00 PM,40283.5,25.7232
413,05/29/21 09:00:00 PM,40296.9,25.7328
414,05/29/21 09:15:00 PM,40370.6,25.7850
415,05/29/21 09:30:00 PM,40515.0,25.8875
416,05/29/21 09:45:00 PM,40652.1,25.9848
417,05/29/21 10:00:00 PM,40749.5,26.0540
418,05/29/21 10:15:00 PM,40826.3,26.1086
419,05/29/21 10:30:00 PM,40897.6,26.1593
420,05/29/21 10:45:00 PM,40906.3,26.1655
421,05/29/21 11:00:00 PM,40934.8,26.1858
422,05/29/21 11:15:00 PM,40935.0,26.1859
423,05/29/21 11:30:00 PM,40976.6,26.2155
424,05/29/21 11:45:00 PM,40978.4,26.2168
425,05/30/21 12:00:00 AM,41015.5,26.2431
426,05/30/21 12:15:00 AM,41015.5,26.2431
427,05/30/21 12:30:00 AM,41028.3,26.2522
428,05/30/21 12:45:00 AM,41015.2,26.2429
429,05/30/21 01:00:00 AM,40996.6,26.2297
430,05/30/21 01:15:00 AM,40955.3,26.2003
431,05/30/21 01:30:00 AM,40996.4,26.2295
432,05/30/21 01:45:00 AM,40935.0,26.1859
433,05/30/21 02:00:00 AM,40926.5,26.1798
434,05/30/21 02:15:00 AM,40935.0,26.1859
435,05/30/21 02:30:00 AM,40935.0,26.1859
436,05/30/21 02:45:00 AM,40956.3,26.2010
437,05/30/21 03:00:00 AM,40954.8,26.2000
438,05/30/21 03:15:00 AM,40926.3,26.1797
439,05/30/21 03:30:00 AM,40916.3,26.1726
440,05/30/21 03:45:00 AM,40907.5,26.1664
441,05/30/21 04:00:00 AM,40916.1,26.1724
442,05/30/21 04:15:00 AM,40877.6,26.1451
443,05/30/21 04:30:00 AM,40877.6,26.1451
444,05/30/21 04:45:00 AM,40864.9,26.1360
445,05/30/21 05:00:00 AM,40897.3,26.1591
446,05/30/21 05:15:00 AM,40867.6,26.1380
447,05/30/21 05:30:00 AM,40846.4,26.1229
448,05/30/21 05:45:00 AM,40866.2,26.1369
449,05/30/21 06:00:00 AM,40846.2,26.1228
450,05/30/21 06:15:00 AM,40836.3,26.1157
451,05/30/21 06:30:00 AM,40868.8,26.1388
452,05/30/21 06:45:00 AM,40834.8,26.1147
453,05/30/21 07:00:00 AM,40806.4,26.0945
454,05/30/21 07:15:00 AM,40847.4,26.1236
455,05/30/21 07:30:00 AM,40838.9,26.1176
456,05/30/21 07:45:00 AM,40837.5,26.1165
457,05/30/21 08:00:00 AM,40827.4,26.1094
458,05/30/21 08:15:00 AM,40836.1,26.1155
459,05/30/21 08:30:00 AM,40797.6,26.0882
460,05/30/21 08:45:00 AM,40809.1,26.0964
461,05/30/21 09:00:00 AM,40818.9,26.1034
462,05/30/21 09:15:00 AM,40766.5,26.0661
463,05/30/21 09:30:00 AM,40748.2,26.0531
464,05/30/21 09:45:00 AM,40729.9,26.0401
465,05/30/21 10:00:00 AM,40718.8,26.0322
466,05/30/21 10:15:00 AM,40079.1,25.5783
467,05/30/21 10:30:00 AM,39920.0,25.4655
468,05/30/21 10:45:00 AM,39829.8,25.4017
469,05/30/21 11:00:00 AM,39786.7,25.3712
470,05/30/21 11:15:00 AM,39712.5,25.3186
471,05/30/21 11:30:00 AM,39735.8,25.3351
472,05/30/21 11:45:00 AM,39729.6,25.3307
473,05/30/21 12:00:00 PM,39677.0,25.2935
474,05/30/21 12:15:00 PM,39615.6,25.2501
475,05/30/21 12:30:00 PM,39598.6,25.2381
476,05/30/21 12:45:00 PM,39553.8,25.2064
477,05/30/21 01:00:00 PM,39277.0,25.0107
478,05/30/21 01:15:00 PM,38638.5,24.5600
479,05/30/21 01:30:00 PM,38166.6,24.2277
480,05/30/21 01:45:00 PM,38013.9,24.1202
481,05/30/21 02:00:00 PM,37986.3,24.1008
482,05/30/21 02:15:00 PM,37549.9,23.7942
483,05/30/21 02:30:00 PM,37054.2,23.4465
484,05/30/21 02:45:00 PM,36693.8,23.1942
485,05/30/21 03:00:00 PM,36244.4,22.8801
486,05/30/21 03:15:00 PM,35991.2,22.7032
487,05/30/21 03:30:00 PM,36126.1,22.7974
488,05/30/21 03:45:00 PM,36298.1,22.9175
489,05/30/21 04:00:00 PM,36271.4,22.8989
490,05/30/21 04:15:00 PM,36220.2,22.8631
491,05/30/21 04:30:00 PM,36083.8,22.7679
492,05/30/21 04:45:00 PM,36097.8,22.7776
493,05/30/21 05:00:00 PM,36847.4,23.3017
494,05/30/21 05:15:00 PM,37484.7,23.7485
495,05/30/21 05:30:00 PM,38528.1,24.4822
496,05/30/21 05:45:00 PM,38109.8,24.1877
497,05/30/21 06:00:00 PM,39178.5,24.9410
498,05/30/21 06:15:00 PM,39372.6,25.0782
499,05/30/21 06:30:00 PM,39491.2,25.1621
500,05/30/21 06:45:00 PM,39606.6,25.2437
501,05/30/21 07:00:00 PM,40071.4,25.5728
502,05/30/21 07:15:00 PM,40347.8,25.7688
503,05/30/21 07:30:00 PM,40443.3,25.8366
504,05/30/21 07:45:00 PM,40492.9,25.8718
505,05/30/21 08:00:00 PM,40515.0,25.8875
506,05/30/21 08:15:00 PM,40487.7,25.8681
507,05/30/21 08:30:00 PM,40417.7,25.8185
508,05/30/21 08:45:00 PM,40380.5,25.7921
509,05/30/21 09:00:00 PM,40337.2,25.7613
510,05/30/21 09:15:00 PM,40337.2,25.7613
511,05/30/21 09:30:00 PM,40312.8,25.7440
512,05/30/21 09:45:00 PM,40290.9,25.7285
513,05/30/21 10:00:00 PM,40284.2,25.7237
514,05/30/21 10:15:00 PM,40331.5,25.7573
515,05/30/21 10:30:00 PM,40437.1,25.8322
516,05/30/21 10:45:00 PM,40561.5,25.9205
517,05/30/21 11:00:00 PM,40611.5,25.9560
518,05/30/21 11:15:00 PM,40639.6,25.9760
519,05/30/21 11:30:00 PM,40678.8,26.0038
520,05/30/21 11:45:00 PM,40807.6,26.0953
521,05/31/21 12:00:00 AM,40826.0,26.1084
522,05/31/21 12:15:00 AM,40837.5,26.1165
