MiniDOT Logger Concatenated Data File
Sensor:             7392-798741
Concatenation Date: 2021Jun24 14:31:16 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

"            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q"
"                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)"
"                1622682900,           2021-06-03 01:15:00,           2021-06-02 18:15:00,      3.530000,     26.229000,         10.466000,                   129.537248,      0.999000"
"                1622683800,           2021-06-03 01:30:00,           2021-06-02 18:30:00,      3.530000,     26.044000,         10.661000,                   131.508825,      1.001000"
"                1622684700,           2021-06-03 01:45:00,           2021-06-02 18:45:00,      3.530000,     25.640000,         11.189000,                   137.010406,      0.999000"
"                1622685600,           2021-06-03 02:00:00,           2021-06-02 19:00:00,      3.530000,     25.354000,         11.438000,                   139.328488,      0.998000"
"                1622686500,           2021-06-03 02:15:00,           2021-06-02 19:15:00,      3.530000,     25.035000,         11.628000,                   140.815159,      1.000000"
"                1622687400,           2021-06-03 02:30:00,           2021-06-02 19:30:00,      3.530000,     24.707000,         11.860000,                   142.757781,      1.002000"
"                1622688300,           2021-06-03 02:45:00,           2021-06-02 19:45:00,      3.530000,     24.270000,         12.179000,                   145.413404,      1.002000"
"                1622689200,           2021-06-03 03:00:00,           2021-06-02 20:00:00,      3.530000,     23.918000,         12.351000,                   146.501314,      1.002000"
"                1622690100,           2021-06-03 03:15:00,           2021-06-02 20:15:00,      3.530000,     23.515000,         12.450000,                   146.562828,      0.999000"
"                1622691000,           2021-06-03 03:30:00,           2021-06-02 20:30:00,      3.530000,     23.062000,         12.696000,                   148.185431,      1.004000"
"                1622691900,           2021-06-03 03:45:00,           2021-06-02 20:45:00,      3.530000,     22.794000,         12.746000,                   148.013830,      1.001000"
"                1622692800,           2021-06-03 04:00:00,           2021-06-02 21:00:00,      3.530000,     22.341000,         12.921000,                   148.753868,      1.003000"
"                1622693700,           2021-06-03 04:15:00,           2021-06-02 21:15:00,      3.530000,     21.997000,         12.989000,                   148.551874,      1.002000"
"                1622694600,           2021-06-03 04:30:00,           2021-06-02 21:30:00,      3.530000,     21.712000,         13.142000,                   149.477177,      1.004000"
"                1622695500,           2021-06-03 04:45:00,           2021-06-02 21:45:00,      3.530000,     21.477000,         13.239000,                   149.896273,      1.003000"
"                1622696400,           2021-06-03 05:00:00,           2021-06-02 22:00:00,      3.530000,     21.309000,         13.277000,                   149.836389,      1.001000"
"                1622697300,           2021-06-03 05:15:00,           2021-06-02 22:15:00,      3.530000,     21.159000,         13.404000,                   150.828108,      1.003000"
"                1622698200,           2021-06-03 05:30:00,           2021-06-02 22:30:00,      3.530000,     20.781000,         13.571000,                   151.581927,      1.003000"
"                1622699100,           2021-06-03 05:45:00,           2021-06-02 22:45:00,      3.530000,     20.303000,         13.751000,                   152.152941,      1.002000"
"                1622700000,           2021-06-03 06:00:00,           2021-06-02 23:00:00,      3.530000,     20.227000,         13.875000,                   153.294296,      1.006000"
"                1622700900,           2021-06-03 06:15:00,           2021-06-02 23:15:00,      3.530000,     20.118000,         13.926000,                   153.525806,      1.005000"
"                1622701800,           2021-06-03 06:30:00,           2021-06-02 23:30:00,      3.520000,     19.975000,         13.969000,                   153.563233,      1.004000"
"                1622702700,           2021-06-03 06:45:00,           2021-06-02 23:45:00,      3.520000,     19.807000,         13.973000,                   153.094419,      1.003000"
"                1622703600,           2021-06-03 07:00:00,           2021-06-03 00:00:00,      3.520000,     19.723000,         13.963000,                   152.728772,      1.003000"
"                1622704500,           2021-06-03 07:15:00,           2021-06-03 00:15:00,      3.520000,     19.673000,         13.925000,                   152.161148,      1.002000"
"                1622705400,           2021-06-03 07:30:00,           2021-06-03 00:30:00,      3.520000,     19.606000,         13.956000,                   152.295838,      1.005000"
"                1622706300,           2021-06-03 07:45:00,           2021-06-03 00:45:00,      3.520000,     19.589000,         13.849000,                   151.076824,      1.001000"
"                1622707200,           2021-06-03 08:00:00,           2021-06-03 01:00:00,      3.520000,     19.597000,         13.823000,                   150.817322,      1.002000"
"                1622708100,           2021-06-03 08:15:00,           2021-06-03 01:15:00,      3.520000,     19.597000,         13.757000,                   150.097222,      1.001000"
"                1622709000,           2021-06-03 08:30:00,           2021-06-03 01:30:00,      3.520000,     19.597000,         13.709000,                   149.573513,      1.002000"
"                1622709900,           2021-06-03 08:45:00,           2021-06-03 01:45:00,      3.520000,     19.564000,         13.677000,                   149.125902,      1.003000"
"                1622710800,           2021-06-03 09:00:00,           2021-06-03 02:00:00,      3.520000,     19.555000,         13.551000,                   147.725466,      1.002000"
"                1622711700,           2021-06-03 09:15:00,           2021-06-03 02:15:00,      3.520000,     19.564000,         13.487000,                   147.054254,      1.004000"
"                1622712600,           2021-06-03 09:30:00,           2021-06-03 02:30:00,      3.520000,     19.614000,         13.282000,                   144.963951,      1.002000"
"                1622713500,           2021-06-03 09:45:00,           2021-06-03 02:45:00,      3.520000,     19.648000,         13.087000,                   142.932757,      1.000000"
"                1622714400,           2021-06-03 10:00:00,           2021-06-03 03:00:00,      3.520000,     19.698000,         12.931000,                   141.370080,      1.001000"
"                1622715300,           2021-06-03 10:15:00,           2021-06-03 03:15:00,      3.520000,     19.698000,         12.816000,                   140.112825,      1.002000"
"                1622716200,           2021-06-03 10:30:00,           2021-06-03 03:30:00,      3.520000,     19.681000,         12.678000,                   138.557077,      1.002000"
"                1622717100,           2021-06-03 10:45:00,           2021-06-03 03:45:00,      3.520000,     19.656000,         12.531000,                   136.882150,      1.002000"
"                1622718000,           2021-06-03 11:00:00,           2021-06-03 04:00:00,      3.520000,     19.681000,         12.335000,                   134.808451,      1.001000"
"                1622718900,           2021-06-03 11:15:00,           2021-06-03 04:15:00,      3.520000,     19.690000,         12.169000,                   133.018152,      1.000000"
"                1622719800,           2021-06-03 11:30:00,           2021-06-03 04:30:00,      3.520000,     19.707000,         12.014000,                   131.368443,      1.001000"
"                1622720700,           2021-06-03 11:45:00,           2021-06-03 04:45:00,      3.520000,     19.757000,         11.849000,                   129.693567,      1.001000"
"                1622721600,           2021-06-03 12:00:00,           2021-06-03 05:00:00,      3.520000,     19.774000,         11.661000,                   127.679089,      1.000000"
"                1622722500,           2021-06-03 12:15:00,           2021-06-03 05:15:00,      3.520000,     19.875000,         11.464000,                   125.774950,      1.001000"
"                1622723400,           2021-06-03 12:30:00,           2021-06-03 05:30:00,      3.520000,     20.168000,         11.186000,                   123.441244,      0.999000"
"                1622724300,           2021-06-03 12:45:00,           2021-06-03 05:45:00,      3.520000,     20.563000,         10.933000,                   121.594423,      0.999000"
"                1622725200,           2021-06-03 13:00:00,           2021-06-03 06:00:00,      3.520000,     20.974000,         10.653000,                   119.440059,      1.001000"
"                1622726100,           2021-06-03 13:15:00,           2021-06-03 06:15:00,      3.510000,     21.041000,         10.435000,                   117.149267,      0.998000"
"                1622727000,           2021-06-03 13:30:00,           2021-06-03 06:30:00,      3.520000,     20.915000,         10.354000,                   115.953712,      1.001000"
"                1622727900,           2021-06-03 13:45:00,           2021-06-03 06:45:00,      3.520000,     20.815000,         10.199000,                   113.994233,      0.999000"
"                1622728800,           2021-06-03 14:00:00,           2021-06-03 07:00:00,      3.520000,     20.756000,         10.070000,                   112.422158,      0.999000"
"                1622729700,           2021-06-03 14:15:00,           2021-06-03 07:15:00,      3.520000,     20.622000,          9.890000,                   110.122222,      0.996000"
"                1622730600,           2021-06-03 14:30:00,           2021-06-03 07:30:00,      3.510000,     20.546000,          9.776000,                   108.690125,      0.998000"
"                1622731500,           2021-06-03 14:45:00,           2021-06-03 07:45:00,      3.510000,     20.597000,          9.617000,                   107.029780,      1.000000"
"                1622732400,           2021-06-03 15:00:00,           2021-06-03 08:00:00,      3.520000,     20.664000,          9.469000,                   105.521643,      0.999000"
"                1622733300,           2021-06-03 15:15:00,           2021-06-03 08:15:00,      3.520000,     20.706000,          9.409000,                   104.939603,      1.001000"
"                1622734200,           2021-06-03 15:30:00,           2021-06-03 08:30:00,      3.510000,     20.722000,          9.295000,                   103.700741,      0.998000"
"                1622735100,           2021-06-03 15:45:00,           2021-06-03 08:45:00,      3.510000,     20.714000,          9.260000,                   103.294024,      0.999000"
"                1622736000,           2021-06-03 16:00:00,           2021-06-03 09:00:00,      3.510000,     20.714000,          9.283000,                   103.550586,      1.000000"
"                1622736900,           2021-06-03 16:15:00,           2021-06-03 09:15:00,      3.520000,     20.764000,          9.249000,                   103.272677,      0.999000"
"                1622737800,           2021-06-03 16:30:00,           2021-06-03 09:30:00,      3.510000,     20.714000,          9.290000,                   103.628670,      1.000000"
"                1622738700,           2021-06-03 16:45:00,           2021-06-03 09:45:00,      3.510000,     20.714000,          9.314000,                   103.896387,      1.000000"
"                1622739600,           2021-06-03 17:00:00,           2021-06-03 10:00:00,      3.520000,     20.697000,          9.361000,                   104.385791,      0.999000"
"                1622740500,           2021-06-03 17:15:00,           2021-06-03 10:15:00,      3.510000,     20.739000,          9.415000,                   105.074613,      1.000000"
"                1622741400,           2021-06-03 17:30:00,           2021-06-03 10:30:00,      3.520000,     20.739000,          9.468000,                   105.666111,      1.000000"
"                1622742300,           2021-06-03 17:45:00,           2021-06-03 10:45:00,      3.510000,     20.689000,          9.562000,                   106.610407,      0.999000"
"                1622743200,           2021-06-03 18:00:00,           2021-06-03 11:00:00,      3.520000,     20.722000,          9.693000,                   108.141074,      0.999000"
"                1622744100,           2021-06-03 18:15:00,           2021-06-03 11:15:00,      3.520000,     20.714000,          9.854000,                   109.920013,      1.001000"
"                1622745000,           2021-06-03 18:30:00,           2021-06-03 11:30:00,      3.510000,     20.706000,          9.952000,                   110.995741,      0.999000"
"                1622745900,           2021-06-03 18:45:00,           2021-06-03 11:45:00,      3.510000,     20.815000,         10.000000,                   111.770009,      0.998000"
"                1622746800,           2021-06-03 19:00:00,           2021-06-03 12:00:00,      3.510000,     20.798000,         10.129000,                   113.174092,      1.000000"
"                1622747700,           2021-06-03 19:15:00,           2021-06-03 12:15:00,      3.510000,     20.823000,         10.196000,                   113.978585,      1.000000"
"                1622748600,           2021-06-03 19:30:00,           2021-06-03 12:30:00,      3.510000,     20.899000,         10.235000,                   114.585124,      1.000000"
"                1622749500,           2021-06-03 19:45:00,           2021-06-03 12:45:00,      3.510000,     20.940000,         10.268000,                   115.046907,      0.999000"
"                1622750400,           2021-06-03 20:00:00,           2021-06-03 13:00:00,      3.510000,     21.008000,         10.272000,                   115.244958,      0.999000"
"                1622751300,           2021-06-03 20:15:00,           2021-06-03 13:15:00,      3.510000,     21.066000,         10.262000,                   115.263369,      1.000000"
"                1622752200,           2021-06-03 20:30:00,           2021-06-03 13:30:00,      3.510000,     21.159000,         10.224000,                   115.045253,      1.000000"
"                1622753100,           2021-06-03 20:45:00,           2021-06-03 13:45:00,      3.520000,     21.234000,         10.190000,                   114.830474,      1.000000"
"                1622754000,           2021-06-03 21:00:00,           2021-06-03 14:00:00,      3.520000,     21.326000,         10.223000,                   115.408924,      1.001000"
"                1622754900,           2021-06-03 21:15:00,           2021-06-03 14:15:00,      3.520000,     21.435000,         10.270000,                   116.185482,      1.000000"
"                1622755800,           2021-06-03 21:30:00,           2021-06-03 14:30:00,      3.520000,     21.494000,         10.331000,                   117.009555,      1.000000"
"                1622756700,           2021-06-03 21:45:00,           2021-06-03 14:45:00,      3.520000,     21.653000,         10.352000,                   117.609340,      0.999000"
"                1622757600,           2021-06-03 22:00:00,           2021-06-03 15:00:00,      3.520000,     21.846000,         10.366000,                   118.208628,      1.003000"
"                1622758500,           2021-06-03 22:15:00,           2021-06-03 15:15:00,      3.510000,     22.022000,         10.251000,                   117.294518,      0.999000"
"                1622759400,           2021-06-03 22:30:00,           2021-06-03 15:30:00,      3.520000,     22.215000,         10.184000,                   116.961023,      0.998000"
"                1622760300,           2021-06-03 22:45:00,           2021-06-03 15:45:00,      3.520000,     22.425000,         10.173000,                   117.305845,      1.000000"
"                1622761200,           2021-06-03 23:00:00,           2021-06-03 16:00:00,      3.520000,     22.676000,         10.201000,                   118.193925,      1.001000"
"                1622762100,           2021-06-03 23:15:00,           2021-06-03 16:15:00,      3.520000,     22.936000,         10.276000,                   119.653296,      1.000000"
"                1622763000,           2021-06-03 23:30:00,           2021-06-03 16:30:00,      3.520000,     23.095000,         10.409000,                   121.567964,      1.001000"
"                1622763900,           2021-06-03 23:45:00,           2021-06-03 16:45:00,      3.520000,     23.204000,         10.461000,                   122.427588,      1.001000"
"                1622764800,           2021-06-04 00:00:00,           2021-06-03 17:00:00,      3.520000,     23.280000,         10.493000,                   122.978618,      1.001000"
"                1622765700,           2021-06-04 00:15:00,           2021-06-03 17:15:00,      3.520000,     23.355000,         10.531000,                   123.598869,      1.000000"
"                1622766600,           2021-06-04 00:30:00,           2021-06-03 17:30:00,      3.520000,     23.431000,         10.491000,                   123.306002,      1.000000"
"                1622767500,           2021-06-04 00:45:00,           2021-06-03 17:45:00,      3.520000,     23.490000,         10.558000,                   124.231498,      1.000000"
"                1622768400,           2021-06-04 01:00:00,           2021-06-03 18:00:00,      3.520000,     23.565000,         10.814000,                   127.423482,      1.000000"
"                1622769300,           2021-06-04 01:15:00,           2021-06-03 18:15:00,      3.520000,     23.674000,         10.893000,                   128.617584,      1.000000"
"                1622770200,           2021-06-04 01:30:00,           2021-06-03 18:30:00,      3.520000,     23.741000,         10.965000,                   129.630643,      1.001000"
"                1622771100,           2021-06-04 01:45:00,           2021-06-03 18:45:00,      3.520000,     23.767000,         10.955000,                   129.575602,      1.000000"
"                1622772000,           2021-06-04 02:00:00,           2021-06-03 19:00:00,      3.520000,     23.725000,         11.115000,                   131.364531,      1.002000"
"                1622772900,           2021-06-04 02:15:00,           2021-06-03 19:15:00,      3.520000,     23.641000,         11.126000,                   131.287288,      0.999000"
"                1622773800,           2021-06-04 02:30:00,           2021-06-03 19:30:00,      3.520000,     23.473000,         11.213000,                   131.896368,      1.002000"
"                1622774700,           2021-06-04 02:45:00,           2021-06-03 19:45:00,      3.520000,     23.330000,         11.296000,                   132.514884,      1.001000"
"                1622775600,           2021-06-04 03:00:00,           2021-06-03 20:00:00,      3.520000,     23.171000,         11.525000,                   134.795665,      1.002000"
"                1622776500,           2021-06-04 03:15:00,           2021-06-03 20:15:00,      3.520000,     23.037000,         11.516000,                   134.349003,      1.000000"
"                1622777400,           2021-06-04 03:30:00,           2021-06-03 20:30:00,      3.520000,     22.852000,         11.565000,                   134.447615,      0.999000"
"                1622778300,           2021-06-04 03:45:00,           2021-06-03 20:45:00,      3.520000,     22.651000,         11.569000,                   133.980388,      0.999000"
"                1622779200,           2021-06-04 04:00:00,           2021-06-03 21:00:00,      3.520000,     22.450000,         11.539000,                   133.120974,      0.999000"
"                1622780100,           2021-06-04 04:15:00,           2021-06-03 21:15:00,      3.520000,     22.190000,         11.574000,                   132.861086,      1.002000"
"                1622781000,           2021-06-04 04:30:00,           2021-06-03 21:30:00,      3.520000,     21.846000,         11.616000,                   132.462997,      1.002000"
"                1622781900,           2021-06-04 04:45:00,           2021-06-03 21:45:00,      3.520000,     21.502000,         11.632000,                   131.765219,      1.002000"
"                1622782800,           2021-06-04 05:00:00,           2021-06-03 22:00:00,      3.520000,     20.999000,         11.676000,                   130.973842,      1.001000"
"                1622783700,           2021-06-04 05:15:00,           2021-06-03 22:15:00,      3.520000,     20.563000,         11.792000,                   131.148032,      1.002000"
"                1622784600,           2021-06-04 05:30:00,           2021-06-03 22:30:00,      3.520000,     20.177000,         11.846000,                   130.747880,      0.998000"
"                1622785500,           2021-06-04 05:45:00,           2021-06-03 22:45:00,      3.520000,     19.824000,         11.956000,                   131.039653,      1.000000"
"                1622786400,           2021-06-04 06:00:00,           2021-06-03 23:00:00,      3.520000,     19.580000,         12.074000,                   131.689886,      1.002000"
"                1622787300,           2021-06-04 06:15:00,           2021-06-03 23:15:00,      3.520000,     19.454000,         12.132000,                   131.989060,      1.003000"
"                1622788200,           2021-06-04 06:30:00,           2021-06-03 23:30:00,      3.520000,     19.362000,         12.116000,                   131.571961,      1.000000"
"                1622789100,           2021-06-04 06:45:00,           2021-06-03 23:45:00,      3.520000,     19.093000,         12.214000,                   131.920350,      1.000000"
"                1622790000,           2021-06-04 07:00:00,           2021-06-04 00:00:00,      3.520000,     18.916000,         12.238000,                   131.708051,      0.999000"
"                1622790900,           2021-06-04 07:15:00,           2021-06-04 00:15:00,      3.520000,     18.630000,         12.315000,                   131.770768,      1.000000"
"                1622791800,           2021-06-04 07:30:00,           2021-06-04 00:30:00,      3.520000,     18.318000,         12.436000,                   132.222663,      1.002000"
"                1622792700,           2021-06-04 07:45:00,           2021-06-04 00:45:00,      3.520000,     18.166000,         12.408000,                   131.515668,      0.999000"
"                1622793600,           2021-06-04 08:00:00,           2021-06-04 01:00:00,      3.520000,     18.048000,         12.434000,                   131.473016,      0.999000"
"                1622794500,           2021-06-04 08:15:00,           2021-06-04 01:15:00,      3.520000,     17.887000,         12.487000,                   131.597617,      1.002000"
"                1622795400,           2021-06-04 08:30:00,           2021-06-04 01:30:00,      3.520000,     17.701000,         12.462000,                   130.832035,      1.000000"
"                1622796300,           2021-06-04 08:45:00,           2021-06-04 01:45:00,      3.520000,     17.524000,         12.485000,                   130.595156,      1.001000"
"                1622797200,           2021-06-04 09:00:00,           2021-06-04 02:00:00,      3.520000,     17.439000,         12.436000,                   129.853918,      0.999000"
"                1622798100,           2021-06-04 09:15:00,           2021-06-04 02:15:00,      3.520000,     17.380000,         12.446000,                   129.799518,      1.001000"
"                1622799000,           2021-06-04 09:30:00,           2021-06-04 02:30:00,      3.520000,     17.295000,         12.435000,                   129.456263,      1.001000"
"                1622799900,           2021-06-04 09:45:00,           2021-06-04 02:45:00,      3.510000,     17.295000,         12.338000,                   128.446431,      1.000000"
"                1622800800,           2021-06-04 10:00:00,           2021-06-04 03:00:00,      3.510000,     17.337000,         12.252000,                   127.662368,      1.000000"
"                1622801700,           2021-06-04 10:15:00,           2021-06-04 03:15:00,      3.510000,     17.574000,         12.097000,                   126.667504,      1.000000"
"                1622802600,           2021-06-04 10:30:00,           2021-06-04 03:30:00,      3.510000,     17.515000,         11.965000,                   125.132569,      1.001000"
"                1622803500,           2021-06-04 10:45:00,           2021-06-04 03:45:00,      3.510000,     17.295000,         11.837000,                   123.230702,      0.999000"
"                1622804400,           2021-06-04 11:00:00,           2021-06-04 04:00:00,      3.510000,     17.329000,         11.671000,                   121.588326,      0.999000"
"                1622805300,           2021-06-04 11:15:00,           2021-06-04 04:15:00,      3.510000,     17.481000,         11.459000,                   119.756417,      0.998000"
"                1622806200,           2021-06-04 11:30:00,           2021-06-04 04:30:00,      3.510000,     17.743000,         11.279000,                   118.514923,      1.001000"
"                1622807100,           2021-06-04 11:45:00,           2021-06-04 04:45:00,      3.510000,     18.124000,         11.002000,                   116.512863,      1.000000"
"                1622808000,           2021-06-04 12:00:00,           2021-06-04 05:00:00,      3.510000,     18.453000,         10.759000,                   114.707767,      1.000000"
"                1622808900,           2021-06-04 12:15:00,           2021-06-04 05:15:00,      3.510000,     18.924000,         10.414000,                   112.095890,      0.999000"
"                1622809800,           2021-06-04 12:30:00,           2021-06-04 05:30:00,      3.510000,     19.227000,         10.167000,                   110.107959,      1.000000"
"                1622810700,           2021-06-04 12:45:00,           2021-06-04 05:45:00,      3.510000,     19.286000,          9.949000,                   107.874936,      0.999000"
"                1622811600,           2021-06-04 13:00:00,           2021-06-04 06:00:00,      3.510000,     18.992000,          9.807000,                   105.707303,      0.997000"
"                1622812500,           2021-06-04 13:15:00,           2021-06-04 06:15:00,      3.510000,     19.067000,          9.640000,                   104.064646,      0.998000"
"                1622813400,           2021-06-04 13:30:00,           2021-06-04 06:30:00,      3.510000,     19.345000,          9.442000,                   102.499054,      0.999000"
"                1622814300,           2021-06-04 13:45:00,           2021-06-04 06:45:00,      3.510000,     19.362000,          9.275000,                   100.720530,      0.998000"
"                1622815200,           2021-06-04 14:00:00,           2021-06-04 07:00:00,      3.510000,     19.286000,          9.159000,                    99.309130,      0.998000"
"                1622816100,           2021-06-04 14:15:00,           2021-06-04 07:15:00,      3.510000,     19.067000,          9.039000,                    97.576799,      0.997000"
"                1622817000,           2021-06-04 14:30:00,           2021-06-04 07:30:00,      3.510000,     18.924000,          8.986000,                    96.724954,      0.999000"
"                1622817900,           2021-06-04 14:45:00,           2021-06-04 07:45:00,      3.510000,     18.975000,          8.906000,                    95.962686,      1.001000"
"                1622818800,           2021-06-04 15:00:00,           2021-06-04 08:00:00,      3.510000,     19.101000,          8.803000,                    95.094330,      0.998000"
"                1622819700,           2021-06-04 15:15:00,           2021-06-04 08:15:00,      3.510000,     19.227000,          8.743000,                    94.686130,      0.999000"
"                1622820600,           2021-06-04 15:30:00,           2021-06-04 08:30:00,      3.510000,     19.278000,          8.701000,                    94.327963,      0.998000"
"                1622821500,           2021-06-04 15:45:00,           2021-06-04 08:45:00,      3.510000,     19.328000,          8.705000,                    94.466184,      0.999000"
"                1622822400,           2021-06-04 16:00:00,           2021-06-04 09:00:00,      3.510000,     19.337000,          8.691000,                    94.331305,      0.998000"
"                1622823300,           2021-06-04 16:15:00,           2021-06-04 09:15:00,      3.510000,     19.379000,          8.684000,                    94.334832,      0.997000"
"                1622824200,           2021-06-04 16:30:00,           2021-06-04 09:30:00,      3.510000,     19.429000,          8.731000,                    94.940574,      0.999000"
"                1622825100,           2021-06-04 16:45:00,           2021-06-04 09:45:00,      3.510000,     19.446000,          8.750000,                    95.179615,      0.997000"
"                1622826000,           2021-06-04 17:00:00,           2021-06-04 10:00:00,      3.510000,     19.454000,          8.829000,                    96.054353,      0.999000"
"                1622826900,           2021-06-04 17:15:00,           2021-06-04 10:15:00,      3.510000,     19.471000,          8.882000,                    96.663890,      0.999000"
"                1622827800,           2021-06-04 17:30:00,           2021-06-04 10:30:00,      3.510000,     19.480000,          8.927000,                    97.171152,      0.997000"
"                1622828700,           2021-06-04 17:45:00,           2021-06-04 10:45:00,      3.510000,     19.480000,          8.994000,                    97.900453,      0.998000"
"                1622829600,           2021-06-04 18:00:00,           2021-06-04 11:00:00,      3.510000,     19.429000,          9.046000,                    98.365873,      0.996000"
"                1622830500,           2021-06-04 18:15:00,           2021-06-04 11:15:00,      3.510000,     19.354000,          9.150000,                    99.347154,      0.997000"
"                1622831400,           2021-06-04 18:30:00,           2021-06-04 11:30:00,      3.510000,     19.320000,          9.232000,                   100.169062,      0.999000"
"                1622832300,           2021-06-04 18:45:00,           2021-06-04 11:45:00,      3.510000,     19.320000,          9.301000,                   100.917726,      0.999000"
"                1622833200,           2021-06-04 19:00:00,           2021-06-04 12:00:00,      3.510000,     19.303000,          9.345000,                   101.360511,      0.998000"
"                1622834100,           2021-06-04 19:15:00,           2021-06-04 12:15:00,      3.510000,     19.286000,          9.416000,                   102.095728,      0.999000"
"                1622835000,           2021-06-04 19:30:00,           2021-06-04 12:30:00,      3.510000,     19.261000,          9.489000,                   102.835558,      0.999000"
"                1622835900,           2021-06-04 19:45:00,           2021-06-04 12:45:00,      3.510000,     19.303000,          9.512000,                   103.171876,      0.999000"
"                1622836800,           2021-06-04 20:00:00,           2021-06-04 13:00:00,      3.510000,     19.320000,          9.547000,                   103.586875,      0.999000"
"                1622837700,           2021-06-04 20:15:00,           2021-06-04 13:15:00,      3.510000,     19.337000,          9.574000,                   103.915305,      0.998000"
"                1622838600,           2021-06-04 20:30:00,           2021-06-04 13:30:00,      3.510000,     19.362000,          9.603000,                   104.282399,      0.999000"
"                1622839500,           2021-06-04 20:45:00,           2021-06-04 13:45:00,      3.510000,     19.404000,          9.646000,                   104.837672,      1.000000"
"                1622840400,           2021-06-04 21:00:00,           2021-06-04 14:00:00,      3.510000,     19.429000,          9.634000,                   104.759763,      0.998000"
"                1622841300,           2021-06-04 21:15:00,           2021-06-04 14:15:00,      3.510000,     19.429000,          9.693000,                   105.401327,      1.000000"
"                1622842200,           2021-06-04 21:30:00,           2021-06-04 14:30:00,      3.510000,     19.446000,          9.667000,                   105.154439,      0.998000"
"                1622843100,           2021-06-04 21:45:00,           2021-06-04 14:45:00,      3.510000,     19.463000,          9.710000,                   105.658175,      0.998000"
"                1622844000,           2021-06-04 22:00:00,           2021-06-04 15:00:00,      3.510000,     19.454000,          9.753000,                   106.106932,      0.999000"
"                1622844900,           2021-06-04 22:15:00,           2021-06-04 15:15:00,      3.510000,     19.480000,          9.740000,                   106.020726,      0.998000"
"                1622845800,           2021-06-04 22:30:00,           2021-06-04 15:30:00,      3.510000,     19.480000,          9.766000,                   106.303738,      0.999000"
"                1622846700,           2021-06-04 22:45:00,           2021-06-04 15:45:00,      3.510000,     19.480000,          9.765000,                   106.292853,      0.999000"
"                1622847600,           2021-06-04 23:00:00,           2021-06-04 16:00:00,      3.510000,     19.480000,          9.769000,                   106.336393,      0.998000"
"                1622848500,           2021-06-04 23:15:00,           2021-06-04 16:15:00,      3.510000,     19.496000,          9.755000,                   106.218043,      0.998000"
"                1622849400,           2021-06-04 23:30:00,           2021-06-04 16:30:00,      3.510000,     19.538000,          9.753000,                   106.285613,      0.999000"
"                1622850300,           2021-06-04 23:45:00,           2021-06-04 16:45:00,      3.510000,     19.589000,          9.719000,                   106.023226,      0.998000"
"                1622851200,           2021-06-05 00:00:00,           2021-06-04 17:00:00,      3.510000,     19.715000,          9.686000,                   105.929578,      0.999000"
"                1622852100,           2021-06-05 00:15:00,           2021-06-04 17:15:00,      3.510000,     19.841000,          9.599000,                   105.242198,      0.998000"
"                1622853000,           2021-06-05 00:30:00,           2021-06-04 17:30:00,      3.510000,     19.900000,          9.558000,                   104.915854,      0.999000"
"                1622853900,           2021-06-05 00:45:00,           2021-06-04 17:45:00,      3.510000,     19.975000,          9.542000,                   104.896583,      0.999000"
"                1622854800,           2021-06-05 01:00:00,           2021-06-04 18:00:00,      3.510000,     20.001000,          9.525000,                   104.763818,      1.000000"
"                1622855700,           2021-06-05 01:15:00,           2021-06-04 18:15:00,      3.510000,     20.110000,          9.476000,                   104.450648,      0.999000"
"                1622856600,           2021-06-05 01:30:00,           2021-06-04 18:30:00,      3.510000,     20.252000,          9.432000,                   104.258556,      0.999000"
"                1622857500,           2021-06-05 01:45:00,           2021-06-04 18:45:00,      3.510000,     20.320000,          9.419000,                   104.254987,      0.999000"
"                1622858400,           2021-06-05 02:00:00,           2021-06-04 19:00:00,      3.510000,     20.370000,          9.428000,                   104.457762,      0.999000"
"                1622859300,           2021-06-05 02:15:00,           2021-06-04 19:15:00,      3.510000,     20.395000,          9.448000,                   104.731049,      0.999000"
"                1622860200,           2021-06-05 02:30:00,           2021-06-04 19:30:00,      3.510000,     20.403000,          9.447000,                   104.736506,      0.997000"
"                1622861100,           2021-06-05 02:45:00,           2021-06-04 19:45:00,      3.510000,     20.345000,          9.503000,                   105.236735,      0.998000"
"                1622862000,           2021-06-05 03:00:00,           2021-06-04 20:00:00,      3.510000,     20.202000,          9.564000,                   105.613048,      0.998000"
"                1622862900,           2021-06-05 03:15:00,           2021-06-04 20:15:00,      3.510000,     20.101000,          9.593000,                   105.721423,      0.996000"
"                1622863800,           2021-06-05 03:30:00,           2021-06-04 20:30:00,      3.510000,     19.984000,          9.701000,                   106.663572,      1.000000"
"                1622864700,           2021-06-05 03:45:00,           2021-06-04 20:45:00,      3.510000,     19.883000,          9.729000,                   106.756751,      0.998000"
"                1622865600,           2021-06-05 04:00:00,           2021-06-04 21:00:00,      3.510000,     19.765000,          9.797000,                   107.250454,      1.000000"
"                1622866500,           2021-06-05 04:15:00,           2021-06-04 21:15:00,      3.510000,     19.606000,          9.861000,                   107.608861,      1.000000"
