"Plot Title: BO_Light"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10612033, SEN S/N: 10612033)","Intensity, lum/ft² (LGR S/N: 10612033, SEN S/N: 10612033)"
2865,06/24/21 10:00:00 AM,74.446,9728.0
2866,06/24/21 10:15:00 AM,76.703,10240.0
2867,06/24/21 10:30:00 AM,81.621,10752.0
2868,06/24/21 10:45:00 AM,82.508,11264.0
2869,06/24/21 11:00:00 AM,87.004,11776.0
2870,06/24/21 11:15:00 AM,80.559,12288.0
2871,06/24/21 11:30:00 AM,74.964,12288.0
2872,06/24/21 11:45:00 AM,76.876,12800.0
2873,06/24/21 12:00:00 PM,76.876,12800.0
2874,06/24/21 12:15:00 PM,73.234,3456.0
2875,06/24/21 12:30:00 PM,79.326,1152.0
2876,06/24/21 12:45:00 PM,76.354,1280.0
2877,06/24/21 01:00:00 PM,93.682,3328.0
2878,06/24/21 01:15:00 PM,75.139,31.0
2879,06/24/21 01:30:00 PM,72.891,29.0
2880,06/24/21 01:45:00 PM,72.545,30.0
2881,06/24/21 02:00:00 PM,72.891,30.0
2882,06/24/21 02:15:00 PM,73.062,29.0
2883,06/24/21 02:30:00 PM,73.234,30.0
2884,06/24/21 02:45:00 PM,73.062,30.0
2885,06/24/21 03:00:00 PM,73.234,30.0
2886,06/24/21 03:15:00 PM,73.407,30.0
2887,06/24/21 03:30:00 PM,76.703,6.0
2888,06/24/21 03:45:00 PM,78.800,4.0
2889,06/24/21 04:00:00 PM,78.800,21.0
2890,06/24/21 04:15:00 PM,80.206,28.0
