"Plot Title: TS_Light"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10612055, SEN S/N: 10612055)","Intensity, lum/ft² (LGR S/N: 10612055, SEN S/N: 10612055)"
273,05/28/21 10:00:00 AM,69.622,3.0
274,05/28/21 10:15:00 AM,69.278,3.0
275,05/28/21 10:30:00 AM,68.934,4.0
276,05/28/21 10:45:00 AM,69.107,5.0
277,05/28/21 11:00:00 AM,69.964,15.0
278,05/28/21 11:15:00 AM,69.622,3.0
279,05/28/21 11:30:00 AM,69.278,52.0
280,05/28/21 11:45:00 AM,68.421,79.0
281,05/28/21 12:00:00 PM,68.421,2.0
282,05/28/21 12:15:00 PM,68.248,7680.0
283,05/28/21 12:30:00 PM,74.446,5376.0
284,05/28/21 12:45:00 PM,69.278,8704.0
285,05/28/21 01:00:00 PM,81.266,9216.0
286,05/28/21 01:15:00 PM,69.964,4608.0
287,05/28/21 01:30:00 PM,69.278,5376.0
288,05/28/21 01:45:00 PM,80.206,9728.0
289,05/28/21 02:00:00 PM,78.098,17408.0
290,05/28/21 02:15:00 PM,78.975,19456.0
291,05/28/21 02:30:00 PM,79.151,17408.0
292,05/28/21 02:45:00 PM,82.330,18432.0
293,05/28/21 03:00:00 PM,76.703,20480.0
294,05/28/21 03:15:00 PM,64.652,3456.0
295,05/28/21 03:30:00 PM,80.382,17408.0
296,05/28/21 03:45:00 PM,77.400,15872.0
297,05/28/21 04:00:00 PM,75.832,14848.0
298,05/28/21 04:15:00 PM,76.181,13824.0
299,05/28/21 04:30:00 PM,76.528,12800.0
300,05/28/21 04:45:00 PM,67.735,5632.0
301,05/28/21 05:00:00 PM,63.626,3072.0
302,05/28/21 05:15:00 PM,62.598,1920.0
303,05/28/21 05:30:00 PM,62.425,1216.0
304,05/28/21 05:45:00 PM,62.769,896.0
305,05/28/21 06:00:00 PM,64.310,768.0
306,05/28/21 06:15:00 PM,64.825,480.0
307,05/28/21 06:30:00 PM,64.652,320.0
308,05/28/21 06:45:00 PM,63.797,216.0
309,05/28/21 07:00:00 PM,62.425,160.0
