Site Name ,LIZ E - NI
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,14728


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

537,26/07/2021 , 04:15:00,0,0
538,26/07/2021 , 04:30:00,0,0
539,26/07/2021 , 04:45:00,0,0
540,26/07/2021 , 05:00:00,0,0
541,26/07/2021 , 05:15:00,0,0
542,26/07/2021 , 05:30:00,2,2
543,26/07/2021 , 05:45:00,15,15
544,26/07/2021 , 06:00:00,37,37
545,26/07/2021 , 06:15:00,73,73
546,26/07/2021 , 06:30:00,122,122
547,26/07/2021 , 06:45:00,185,185
548,26/07/2021 , 07:00:00,232,232
549,26/07/2021 , 07:15:00,304,304
550,26/07/2021 , 07:30:00,337,337
551,26/07/2021 , 07:45:00,464,464
552,26/07/2021 , 08:00:00,898,898
553,26/07/2021 , 08:15:00,1269,1269
554,26/07/2021 , 08:30:00,782,782
555,26/07/2021 , 08:45:00,778,778
556,26/07/2021 , 09:00:00,833,833
557,26/07/2021 , 09:15:00,1017,1017
558,26/07/2021 , 09:30:00,1164,1164
559,26/07/2021 , 09:45:00,1759,1759
560,26/07/2021 , 10:00:00,2577,2577
561,26/07/2021 , 10:15:00,3012,3012
562,26/07/2021 , 10:30:00,4633,4633
563,26/07/2021 , 10:45:00,6061,6061
564,26/07/2021 , 11:00:00,7287,7287
565,26/07/2021 , 11:15:00,8207,8207
566,26/07/2021 , 11:30:00,8568,8568
567,26/07/2021 , 11:45:00,10761,10761
568,26/07/2021 , 12:00:00,12941,12941
569,26/07/2021 , 12:15:00,14529,14529
570,26/07/2021 , 12:30:00,15069,15069
571,26/07/2021 , 12:45:00,9539,9539
572,26/07/2021 , 13:00:00,12052,12052
573,26/07/2021 , 13:15:00,3527,3527
574,26/07/2021 , 13:30:00,555,555
575,26/07/2021 , 13:45:00,272,272
576,26/07/2021 , 14:00:00,261,261
577,26/07/2021 , 14:15:00,257,257
578,26/07/2021 , 14:30:00,1485,1485
579,26/07/2021 , 14:45:00,8957,8957
580,26/07/2021 , 15:00:00,14789,14789
581,26/07/2021 , 15:15:00,13792,13792
582,26/07/2021 , 15:30:00,12195,12195
583,26/07/2021 , 15:45:00,10369,10369
584,26/07/2021 , 16:00:00,8539,8539
585,26/07/2021 , 16:15:00,7359,7359
586,26/07/2021 , 16:30:00,6039,6039
587,26/07/2021 , 16:45:00,5132,5132
588,26/07/2021 , 17:00:00,4126,4126
589,26/07/2021 , 17:15:00,3370,3370
590,26/07/2021 , 17:30:00,2748,2748
591,26/07/2021 , 17:45:00,2071,2071
592,26/07/2021 , 18:00:00,1572,1572
593,26/07/2021 , 18:15:00,1418,1418
594,26/07/2021 , 18:30:00,1199,1199
595,26/07/2021 , 18:45:00,935,935
596,26/07/2021 , 19:00:00,706,706
597,26/07/2021 , 19:15:00,519,519
598,26/07/2021 , 19:30:00,405,405
599,26/07/2021 , 19:45:00,313,313
600,26/07/2021 , 20:00:00,241,241
601,26/07/2021 , 20:15:00,165,165
602,26/07/2021 , 20:30:00,104,104
