MiniDOT Logger Concatenated Data File
Sensor:             7392-798741
Concatenation Date: 2021Apr15 16:19:50 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1617343260,           2021-04-02 06:01:00,           2021-04-01 23:01:00,      3.500000,      8.440000,         12.850000,                   109.672831,      1.000000
                1617344160,           2021-04-02 06:16:00,           2021-04-01 23:16:00,      3.500000,      8.431000,         12.702000,                   108.386017,      1.000000
                1617345060,           2021-04-02 06:31:00,           2021-04-01 23:31:00,      3.500000,      8.449000,         12.554000,                   107.169898,      1.001000
                1617345960,           2021-04-02 06:46:00,           2021-04-01 23:46:00,      3.500000,      8.440000,         12.405000,                   105.874823,      1.002000
                1617346860,           2021-04-02 07:01:00,           2021-04-02 00:01:00,      3.500000,      8.402000,         12.255000,                   104.498234,      1.002000
                1617347760,           2021-04-02 07:16:00,           2021-04-02 00:16:00,      3.490000,      8.478000,         12.102000,                   103.383943,      1.001000
                1617348660,           2021-04-02 07:31:00,           2021-04-02 00:31:00,      3.490000,      8.496000,         12.021000,                   102.736775,      1.000000
                1617349560,           2021-04-02 07:46:00,           2021-04-02 00:46:00,      3.490000,      8.487000,         11.991000,                   102.458041,      1.001000
                1617350460,           2021-04-02 08:01:00,           2021-04-02 01:01:00,      3.490000,      8.534000,         11.913000,                   101.907484,      1.002000
                1617351360,           2021-04-02 08:16:00,           2021-04-02 01:16:00,      3.490000,      8.571000,         11.842000,                   101.390864,      1.001000
                1617352260,           2021-04-02 08:31:00,           2021-04-02 01:31:00,      3.490000,      8.646000,         11.708000,                   100.425463,      1.000000
                1617353160,           2021-04-02 08:46:00,           2021-04-02 01:46:00,      3.490000,      8.852000,         11.626000,                   100.218654,      1.000000
                1617354060,           2021-04-02 09:01:00,           2021-04-02 02:01:00,      3.490000,      8.927000,         11.668000,                   100.762289,      1.001000
                1617354960,           2021-04-02 09:16:00,           2021-04-02 02:16:00,      3.490000,      9.038000,         11.670000,                   101.048501,      1.001000
                1617355860,           2021-04-02 09:31:00,           2021-04-02 02:31:00,      3.490000,      9.252000,         11.663000,                   101.506571,      1.000000
                1617356760,           2021-04-02 09:46:00,           2021-04-02 02:46:00,      3.490000,      9.473000,         11.714000,                   102.489109,      1.001000
                1617357660,           2021-04-02 10:01:00,           2021-04-02 03:01:00,      3.480000,      9.768000,         11.819000,                   104.134341,      1.001000
                1617358560,           2021-04-02 10:16:00,           2021-04-02 03:16:00,      3.480000,     10.061000,         11.962000,                   106.125857,      1.001000
                1617359460,           2021-04-02 10:31:00,           2021-04-02 03:31:00,      3.480000,     10.316000,         12.175000,                   108.664599,      1.001000
                1617360360,           2021-04-02 10:46:00,           2021-04-02 03:46:00,      3.480000,     10.535000,         12.449000,                   111.680795,      1.000000
                1617361260,           2021-04-02 11:01:00,           2021-04-02 04:01:00,      3.480000,     10.353000,         13.093000,                   116.959309,      1.002000
                1617362160,           2021-04-02 11:16:00,           2021-04-02 04:16:00,      3.480000,     10.244000,         13.281000,                   118.335895,      1.001000
                1617363060,           2021-04-02 11:31:00,           2021-04-02 04:31:00,      3.480000,     10.289000,         13.445000,                   119.923697,      1.001000
                1617363960,           2021-04-02 11:46:00,           2021-04-02 04:46:00,      3.480000,     10.316000,         13.641000,                   121.748977,      1.002000
                1617364860,           2021-04-02 12:01:00,           2021-04-02 05:01:00,      3.480000,     10.298000,         13.827000,                   123.357005,      1.002000
                1617365760,           2021-04-02 12:16:00,           2021-04-02 05:16:00,      3.480000,     10.326000,         13.902000,                   124.107544,      1.001000
                1617366660,           2021-04-02 12:31:00,           2021-04-02 05:31:00,      3.480000,     10.353000,         14.005000,                   125.106173,      1.001000
                1617367560,           2021-04-02 12:46:00,           2021-04-02 05:46:00,      3.480000,     10.335000,         14.093000,                   125.839198,      1.001000
                1617368460,           2021-04-02 13:01:00,           2021-04-02 06:01:00,      3.480000,     10.335000,         14.216000,                   126.937489,      1.002000
                1617369360,           2021-04-02 13:16:00,           2021-04-02 06:16:00,      3.480000,     10.371000,         14.302000,                   127.813132,      1.002000
                1617370260,           2021-04-02 13:31:00,           2021-04-02 06:31:00,      3.470000,     10.353000,         14.348000,                   128.170180,      1.001000
                1617371160,           2021-04-02 13:46:00,           2021-04-02 06:46:00,      3.470000,     10.353000,         14.351000,                   128.196979,      1.003000
                1617372060,           2021-04-02 14:01:00,           2021-04-02 07:01:00,      3.470000,     10.335000,         14.348000,                   128.116143,      1.003000
                1617372960,           2021-04-02 14:16:00,           2021-04-02 07:16:00,      3.470000,     10.307000,         14.305000,                   127.648393,      1.001000
                1617373860,           2021-04-02 14:31:00,           2021-04-02 07:31:00,      3.470000,     10.344000,         14.280000,                   127.535847,      1.000000
                1617374760,           2021-04-02 14:46:00,           2021-04-02 07:46:00,      3.470000,     10.307000,         14.317000,                   127.755474,      1.002000
                1617375660,           2021-04-02 15:01:00,           2021-04-02 08:01:00,      3.470000,     10.316000,         14.296000,                   127.594999,      1.001000
                1617376560,           2021-04-02 15:16:00,           2021-04-02 08:16:00,      3.470000,     10.171000,         14.298000,                   127.179311,      1.002000
                1617377460,           2021-04-02 15:31:00,           2021-04-02 08:31:00,      3.470000,      9.997000,         14.174000,                   125.561065,      1.001000
                1617378360,           2021-04-02 15:46:00,           2021-04-02 08:46:00,      3.470000,      9.988000,         14.044000,                   124.383059,      1.001000
                1617379260,           2021-04-02 16:01:00,           2021-04-02 09:01:00,      3.470000,      9.951000,         13.849000,                   122.549019,      1.001000
                1617380160,           2021-04-02 16:16:00,           2021-04-02 09:16:00,      3.470000,      9.906000,         13.682000,                   120.942721,      1.002000
                1617381060,           2021-04-02 16:31:00,           2021-04-02 09:31:00,      3.470000,     10.043000,         13.499000,                   119.711235,      1.001000
                1617381960,           2021-04-02 16:46:00,           2021-04-02 09:46:00,      3.470000,     10.380000,         13.586000,                   121.440020,      1.002000
                1617382860,           2021-04-02 17:01:00,           2021-04-02 10:01:00,      3.470000,     10.571000,         13.636000,                   122.432277,      1.001000
                1617383760,           2021-04-02 17:16:00,           2021-04-02 10:16:00,      3.470000,     10.634000,         13.680000,                   123.007913,      1.001000
                1617384660,           2021-04-02 17:31:00,           2021-04-02 10:31:00,      3.470000,     10.725000,         13.748000,                   123.881595,      1.002000
                1617385560,           2021-04-02 17:46:00,           2021-04-02 10:46:00,      3.470000,     10.761000,         13.827000,                   124.697830,      1.003000
                1617386460,           2021-04-02 18:01:00,           2021-04-02 11:01:00,      3.470000,     10.815000,         13.858000,                   125.134352,      1.004000
                1617387360,           2021-04-02 18:16:00,           2021-04-02 11:16:00,      3.470000,     10.842000,         13.800000,                   124.688790,      1.001000
                1617388260,           2021-04-02 18:31:00,           2021-04-02 11:31:00,      3.470000,     10.824000,         13.830000,                   124.907629,      1.001000
                1617389160,           2021-04-02 18:46:00,           2021-04-02 11:46:00,      3.460000,     11.022000,         13.726000,                   124.538755,      1.003000
                1617390060,           2021-04-02 19:01:00,           2021-04-02 12:01:00,      3.470000,     11.346000,         13.389000,                   122.392837,      1.001000
                1617390960,           2021-04-02 19:16:00,           2021-04-02 12:16:00,      3.460000,     11.274000,         13.507000,                   123.266978,      1.001000
                1617391860,           2021-04-02 19:31:00,           2021-04-02 12:31:00,      3.470000,     11.382000,         13.574000,                   124.186779,      1.000000
                1617392760,           2021-04-02 19:46:00,           2021-04-02 12:46:00,      3.470000,     11.614000,         13.578000,                   124.886535,      1.000000
                1617393660,           2021-04-02 20:01:00,           2021-04-02 13:01:00,      3.470000,     12.024000,         13.383000,                   124.250019,      1.001000
                1617394560,           2021-04-02 20:16:00,           2021-04-02 13:16:00,      3.460000,     12.369000,         13.298000,                   124.430133,      1.002000
                1617395460,           2021-04-02 20:31:00,           2021-04-02 13:31:00,      3.470000,     12.740000,         13.273000,                   125.238411,      1.001000
                1617396360,           2021-04-02 20:46:00,           2021-04-02 13:46:00,      3.460000,     13.161000,         13.593000,                   129.471313,      0.999000
                1617397260,           2021-04-02 21:01:00,           2021-04-02 14:01:00,      3.470000,     13.685000,         13.856000,                   133.519465,      0.999000
                1617398160,           2021-04-02 21:16:00,           2021-04-02 14:16:00,      3.470000,     14.405000,         13.790000,                   134.999818,      1.001000
                1617399060,           2021-04-02 21:31:00,           2021-04-02 14:31:00,      3.470000,     14.862000,          9.865000,                    97.538820,      0.998000
                1617399960,           2021-04-02 21:46:00,           2021-04-02 14:46:00,      3.470000,     11.202000,         10.063000,                    91.684176,      0.993000
                1617400860,           2021-04-02 22:01:00,           2021-04-02 15:01:00,      3.470000,     11.766000,          9.925000,                    91.605198,      0.994000
                1617401760,           2021-04-02 22:16:00,           2021-04-02 15:16:00,      3.470000,     12.449000,          9.852000,                    92.352409,      0.996000
                1617402660,           2021-04-02 22:31:00,           2021-04-02 15:31:00,      3.470000,     13.319000,          9.680000,                    92.525344,      0.996000
